Segmentname_FV2404,Segmentgruppe_FV2404,Segment_FV2404,Datenelement_FV2404,Segment ID_FV2404,Code_FV2404,Qualifier_FV2404,Beschreibung_FV2404,Bedingungsausdruck_FV2404,Bedingung_FV2404,Unnamed: 0_FV2404,Änderung,changed_entries,Segmentname_FV2410,Segmentgruppe_FV2410,Segment_FV2410,Datenelement_FV2410,Segment ID_FV2410,Code_FV2410,Qualifier_FV2410,Beschreibung_FV2410,Bedingungsausdruck_FV2410,Bedingung_FV2410,Unnamed: 0_FV2410
Transaktionsgrund,SG4,STS,,00037,,,,Muss [2061],[2061] Segment bzw. Segmentgruppe ist genau einmal je SG4 IDE (Vorgang) anzugeben,49,,,Transaktionsgrund,SG4,STS,,00037,,,,Muss [2061],[2061] Segment bzw. Segmentgruppe ist genau einmal je SG4 IDE (Vorgang) anzugeben,49
Transaktionsgrund,SG4,STS,9015,00037,7,,Transaktionsgrund,X,,50,,,Transaktionsgrund,SG4,STS,9015,00037,7,,Transaktionsgrund,X,,50
Transaktionsgrund,SG4,STS,9013,00037,ZJ0,,Anfrage der Lokationsbündelstruktur,X,,51,,,Transaktionsgrund,SG4,STS,9013,00037,ZJ0,,Anfrage der Lokationsbündelstruktur,X,,51
Netzlokation,SG5,,,,,,,Soll [46] ∧ [677],"[46] Wenn ID für Objekt vergeben wurde
[677] Hinweis: Es sind alle Netzlokationen, zu nennen, die aktuell und / oder zukünftig dem gleichen Lokationsbündel angehören wie die prozessual behandelte Messlokation. Zudem ist über das DE5479 mit der Angabe des entsprechenden Codes der Zustand der Netzlokation zu beschreiben",52,,,Netzlokation,SG5,,,,,,,Soll [46] ∧ [677],"[46] Wenn ID für Objekt vergeben wurde
[677] Hinweis: Es sind alle Netzlokationen, zu nennen, die aktuell und / oder zukünftig dem gleichen Lokationsbündel angehören wie die prozessual behandelte Messlokation. Zudem ist über das DE5479 mit der Angabe des entsprechenden Codes der Zustand der Netzlokation zu beschreiben",52
Netzlokation,SG5,LOC,,00050,,,,Muss,,53,,,Netzlokation,SG5,LOC,,00050,,,,Muss,,53
Netzlokation,SG5,LOC,3227,00050,Z18,,Netzlokation,X,,54,,,Netzlokation,SG5,LOC,3227,00050,Z18,,Netzlokation,X,,54
Netzlokation,SG5,LOC,3225,00050,,,ID der Netzlokation,X [960],[960] Format: Netzlokations- ID,55,,,Netzlokation,SG5,LOC,3225,00050,,,ID der Netzlokation,X [960],[960] Format: Netzlokations- ID,55
Netzlokation,SG5,LOC,5479,00050,Z01,,Lokationszuordnung unverändert,X,,56,,,Netzlokation,SG5,LOC,5479,00050,Z01,,Lokationszuordnung unverändert,X,,56
Netzlokation,SG5,LOC,5479,,Z02,,Lokationszuordnung beginnt,X,,57,,,Netzlokation,SG5,LOC,5479,,Z02,,Lokationszuordnung beginnt,X,,57
Netzlokation,SG5,LOC,5479,,Z03,,Lokationszuordnung endet,X,,58,,,Netzlokation,SG5,LOC,5479,,Z03,,Lokationszuordnung endet,X,,58
Marktlokation,SG5,,,,,,,Muss [678],"[678] Hinweis: Es sind alle Marktlokationen, zu nennen, die aktuell und / oder zukünftig dem gleichen Lokationsbündel angehören wie die prozessual behandelte Messlokation. Zudem ist über das DE5479 mit der Angabe des entsprechenden Codes der Zustand der Marktlokation zu beschreiben",59,,,Marktlokation,SG5,,,,,,,Muss [678],"[678] Hinweis: Es sind alle Marktlokationen, zu nennen, die aktuell und / oder zukünftig dem gleichen Lokationsbündel angehören wie die prozessual behandelte Messlokation. Zudem ist über das DE5479 mit der Angabe des entsprechenden Codes der Zustand der Marktlokation zu beschreiben",59
Marktlokation,SG5,LOC,,00051,,,,Muss,,60,,,Marktlokation,SG5,LOC,,00051,,,,Muss,,60
Marktlokation,SG5,LOC,3227,00051,Z16,,Marktlokation,X,,61,,,Marktlokation,SG5,LOC,3227,00051,Z16,,Marktlokation,X,,61
Marktlokation,SG5,LOC,3225,00051,,,ID der Marktlokation,X [950],[950] Format: Marktlokations-ID,62,,,Marktlokation,SG5,LOC,3225,00051,,,ID der Marktlokation,X [950],[950] Format: Marktlokations-ID,62
Marktlokation,SG5,LOC,5479,00051,Z01,,Lokationszuordnung unverändert,X,,63,,,Marktlokation,SG5,LOC,5479,00051,Z01,,Lokationszuordnung unverändert,X,,63
Marktlokation,SG5,LOC,5479,,Z02,,Lokationszuordnung beginnt,X,,64,,,Marktlokation,SG5,LOC,5479,,Z02,,Lokationszuordnung beginnt,X,,64
Marktlokation,SG5,LOC,5479,,Z03,,Lokationszuordnung endet,X,,65,,,Marktlokation,SG5,LOC,5479,,Z03,,Lokationszuordnung endet,X,,65
Technische Ressource,SG5,,,,,,,Soll [46] ∧ [679] ∧ [694] ∧ [698],"[46] Wenn ID für Objekt vergeben wurde
[679] Hinweis: Es sind alle Technischen Ressourcen, zu nennen, die aktuell und / oder zukünftig dem gleichen Lokationsbündel angehören wie die prozessual behandelte Messlokation. Zudem ist über das DE5479 mit der Angabe des entsprechenden Codes der Zustand der Technischen Ressource zu beschreiben
[694] Hinweis: Wenn in einer Marktlokation eine ID für eine Technischen Ressource vergeben wird, müssen für alle ggf. weitere Technische Ressourcen in der Marktlokation ID vergeben werden. Hintergrund: MSB und LF benötigen einen vollständigen Überblick auf die Art und Nutzung der Technischen Ressourcen in einer Marktlokation für die Plausibilisierung, Ersatzwertbildung, Produktauswahl bzw. Prognose
[698] Hinweis: Für eine erzeugende Marktlokation muss für jede Technische Ressource eine ID der Technischen Ressourcen vergeben werden. Dies ist notwendig um die Nennleistung der Technische Ressource bekannt zu geben, da auf Basis diese Information die POG des MSB einer erzeugenden Marktlokation ermittelt wird",66,,,Technische Ressource,SG5,,,,,,,Soll [46] ∧ [679] ∧ [694] ∧ [698],"[46] Wenn ID für Objekt vergeben wurde
[679] Hinweis: Es sind alle Technischen Ressourcen, zu nennen, die aktuell und / oder zukünftig dem gleichen Lokationsbündel angehören wie die prozessual behandelte Messlokation. Zudem ist über das DE5479 mit der Angabe des entsprechenden Codes der Zustand der Technischen Ressource zu beschreiben
[694] Hinweis: Wenn in einer Marktlokation eine ID für eine Technischen Ressource vergeben wird, müssen für alle ggf. weitere Technische Ressourcen in der Marktlokation ID vergeben werden. Hintergrund: MSB und LF benötigen einen vollständigen Überblick auf die Art und Nutzung der Technischen Ressourcen in einer Marktlokation für die Plausibilisierung, Ersatzwertbildung, Produktauswahl bzw. Prognose
[698] Hinweis: Für eine erzeugende Marktlokation muss für jede Technische Ressource eine ID der Technischen Ressourcen vergeben werden. Dies ist notwendig um die Nennleistung der Technische Ressource bekannt zu geben, da auf Basis diese Information die POG des MSB einer erzeugenden Marktlokation ermittelt wird",66
Technische Ressource,SG5,LOC,,00052,,,,Muss,,67,,,Technische Ressource,SG5,LOC,,00052,,,,Muss,,67
Technische Ressource,SG5,LOC,3227,00052,Z20,,Technische Ressource,X,,68,,,Technische Ressource,SG5,LOC,3227,00052,Z20,,Technische Ressource,X,,68
Technische Ressource,SG5,LOC,3225,00052,,,ID der Technischen Ressource,X [922],[922] Format: TR-ID,69,,,Technische Ressource,SG5,LOC,3225,00052,,,ID der Technischen Ressource,X [922],[922] Format: TR-ID,69
Technische Ressource,SG5,LOC,5479,00052,Z01,,Lokationszuordnung unverändert,X,,70,,,Technische Ressource,SG5,LOC,5479,00052,Z01,,Lokationszuordnung unverändert,X,,70
Technische Ressource,SG5,LOC,5479,,Z02,,Lokationszuordnung beginnt,X,,71,,,Technische Ressource,SG5,LOC,5479,,Z02,,Lokationszuordnung beginnt,X,,71
Technische Ressource,SG5,LOC,5479,,Z03,,Lokationszuordnung endet,X,,72,,,Technische Ressource,SG5,LOC,5479,,Z03,,Lokationszuordnung endet,X,,72
Steuerbare Ressource,SG5,,,,,,,Soll [46] ∧ [680],"[46] Wenn ID für Objekt vergeben wurde
[680] Hinweis: Es sind alle Steuerbaren Ressourcen, zu nennen, die aktuell und / oder zukünftig dem gleichen Lokationsbündel angehören wie die prozessual behandelte Messlokation. Zudem ist über das DE5479 mit der Angabe des entsprechenden Codes der Zustand der Steuerbaren Ressource zu beschreiben",73,,,Steuerbare Ressource,SG5,,,,,,,Soll [46] ∧ [680],"[46] Wenn ID für Objekt vergeben wurde
[680] Hinweis: Es sind alle Steuerbaren Ressourcen, zu nennen, die aktuell und / oder zukünftig dem gleichen Lokationsbündel angehören wie die prozessual behandelte Messlokation. Zudem ist über das DE5479 mit der Angabe des entsprechenden Codes der Zustand der Steuerbaren Ressource zu beschreiben",73
Steuerbare Ressource,SG5,LOC,,00053,,,,Muss,,74,,,Steuerbare Ressource,SG5,LOC,,00053,,,,Muss,,74
Steuerbare Ressource,SG5,LOC,3227,00053,Z19,,Steuerbare Ressource,X,,75,,,Steuerbare Ressource,SG5,LOC,3227,00053,Z19,,Steuerbare Ressource,X,,75
Steuerbare Ressource,SG5,LOC,3225,00053,,,ID der Steuerbaren Ressource,X [961],[961] Format: SR-ID,76,,,Steuerbare Ressource,SG5,LOC,3225,00053,,,ID der Steuerbaren Ressource,X [961],[961] Format: SR-ID,76
Steuerbare Ressource,SG5,LOC,5479,00053,Z01,,Lokationszuordnung unverändert,X,,77,,,Steuerbare Ressource,SG5,LOC,5479,00053,Z01,,Lokationszuordnung unverändert,X,,77
Steuerbare Ressource,SG5,LOC,5479,,Z02,,Lokationszuordnung beginnt,X,,78,,,Steuerbare Ressource,SG5,LOC,5479,,Z02,,Lokationszuordnung beginnt,X,,78
Steuerbare Ressource,SG5,LOC,5479,,Z03,,Lokationszuordnung endet,X,,79,,,Steuerbare Ressource,SG5,LOC,5479,,Z03,,Lokationszuordnung endet,X,,79
Tranche,SG5,,,,,,,Soll [166] ∧ [681],"[166] Wenn vorhanden
[681] Hinweis: Es sind alle Tranchen, zu nennen, die aktuell und / oder zukünftig dem gleichen Lokationsbündel angehören wie die prozessual behandelte Messlokation. Zudem ist über das DE5479 mit der Angabe des entsprechenden Codes der Zustand der Tranche zu beschreiben",80,,,Tranche,SG5,,,,,,,Soll [166] ∧ [681],"[166] Wenn vorhanden
[681] Hinweis: Es sind alle Tranchen, zu nennen, die aktuell und / oder zukünftig dem gleichen Lokationsbündel angehören wie die prozessual behandelte Messlokation. Zudem ist über das DE5479 mit der Angabe des entsprechenden Codes der Zustand der Tranche zu beschreiben",80
Tranche,SG5,LOC,,00054,,,,Muss,,81,,,Tranche,SG5,LOC,,00054,,,,Muss,,81
Tranche,SG5,LOC,3227,00054,Z21,,Tranche,X,,82,,,Tranche,SG5,LOC,3227,00054,Z21,,Tranche,X,,82
Tranche,SG5,LOC,3225,00054,,,ID der Tranche,X [950],[950] Format: Marktlokations-ID,83,,,Tranche,SG5,LOC,3225,00054,,,ID der Tranche,X [950],[950] Format: Marktlokations-ID,83
Tranche,SG5,LOC,5479,00054,Z01,,Lokationszuordnung unverändert,X,,84,,,Tranche,SG5,LOC,5479,00054,Z01,,Lokationszuordnung unverändert,X,,84
Tranche,SG5,LOC,5479,,Z02,,Lokationszuordnung beginnt,X,,85,,,Tranche,SG5,LOC,5479,,Z02,,Lokationszuordnung beginnt,X,,85
Tranche,SG5,LOC,5479,,Z03,,Lokationszuordnung endet,X,,86,,,Tranche,SG5,LOC,5479,,Z03,,Lokationszuordnung endet,X,,86
Messlokation,SG5,,,,,,,Muss [399] ∧ [682],"[399] Wenn im SG8 SEQ+Z78 RFF+Z31 (Referenz auf die Lokationsbündelstruktur) im DE1153 der Code Z31 (Lokationsbündelstruktur) vorhanden ist und im DE1154 (ID der Lokationsbündelstruktur)  der Code 9992 00000 001 8 nicht vorhanden ist.
[682] Hinweis: Es sind alle Messlokationen, zu nennen, die aktuell und / oder zukünftig dem gleichen Lokationsbündel angehören sowie die prozessual behandelte Messlokation im DE5479 zu kennzeichnen. Zudem ist über das DE5479 mit der Angabe des entsprechenden Codes der Zustand der weitern Messlokationen zu beschreiben",87,,,Messlokation,SG5,,,,,,,Muss [399] ∧ [682],"[399] Wenn im SG8 SEQ+Z78 RFF+Z31 (Referenz auf die Lokationsbündelstruktur) im DE1153 der Code Z31 (Lokationsbündelstruktur) vorhanden ist und im DE1154 (ID der Lokationsbündelstruktur)  der Code 9992 00000 001 8 nicht vorhanden ist.
[682] Hinweis: Es sind alle Messlokationen, zu nennen, die aktuell und / oder zukünftig dem gleichen Lokationsbündel angehören sowie die prozessual behandelte Messlokation im DE5479 zu kennzeichnen. Zudem ist über das DE5479 mit der Angabe des entsprechenden Codes der Zustand der weitern Messlokationen zu beschreiben",87
Messlokation,SG5,LOC,,00055,,,,Muss,,88,,,Messlokation,SG5,LOC,,00055,,,,Muss,,88
Messlokation,SG5,LOC,3227,00055,Z17,,Messlokation,X,,89,,,Messlokation,SG5,LOC,3227,00055,Z17,,Messlokation,X,,89
Messlokation,SG5,LOC,3225,00055,,,ID der Messlokation,X [951],[951] Format: Zählpunktbezeichnung,90,,,Messlokation,SG5,LOC,3225,00055,,,ID der Messlokation,X [951],[951] Format: Zählpunktbezeichnung,90
Messlokation,SG5,LOC,5479,00055,Z01,,Lokationszuordnung unverändert,X,,91,,,Messlokation,SG5,LOC,5479,00055,Z01,,Lokationszuordnung unverändert,X,,91
Messlokation,SG5,LOC,5479,,Z02,,Lokationszuordnung beginnt,X,,92,,,Messlokation,SG5,LOC,5479,,Z02,,Lokationszuordnung beginnt,X,,92
Messlokation,SG5,LOC,5479,,Z03,,Lokationszuordnung endet,X,,93,,,Messlokation,SG5,LOC,5479,,Z03,,Lokationszuordnung endet,X,,93
Prüfidentifikator,SG6,,,,,,,Muss,,94,,,Prüfidentifikator,SG6,,,,,,,Muss,,94
Prüfidentifikator,SG6,RFF,,00057,,,,Muss,,95,,,Prüfidentifikator,SG6,RFF,,00057,,,,Muss,,95
Prüfidentifikator,SG6,RFF,1153,00057,Z13,,Prüfidentifikator,X,,96,,,Prüfidentifikator,SG6,RFF,1153,00057,Z13,,Prüfidentifikator,X,,96
Prüfidentifikator,SG6,RFF,1154,00057,55177,,SDÄ Strom / Anfrage der Lokationsbündelstruktur MSB an NB,X,,97,,,Prüfidentifikator,SG6,RFF,1154,00057,55177,,SDÄ Strom / Anfrage der Lokationsbündelstruktur MSB an NB,X,,97
Referenz auf die Lokationsbündelstruktur,SG8,,,,,,,Muss [309] ∧ [513],"[309] Wenn DTM+137 (Nachrichtendatum) im DE2380 ≥ 202409302200?+00
[513] Hinweis: Bei Anwendung dieser Segmentgruppe vor dem 01.10.2024 sind die Codes in diesem Segment noch nicht gültig. Somit wird der Geschäftsvorfall mit einer Verarbeitbarkeitsfehlermeldu ng mit Fehlercode Z39 (Code nicht aus erlaubtem Wertebereich“) abgelehnt werden",98,,,Referenz auf die Lokationsbündelstruktur,SG8,,,,,,,Muss [309] ∧ [513],"[309] Wenn DTM+137 (Nachrichtendatum) im DE2380 ≥ 202409302200?+00
[513] Hinweis: Bei Anwendung dieser Segmentgruppe vor dem 01.10.2024 sind die Codes in diesem Segment noch nicht gültig. Somit wird der Geschäftsvorfall mit einer Verarbeitbarkeitsfehlermeldu ng mit Fehlercode Z39 (Code nicht aus erlaubtem Wertebereich“) abgelehnt werden",98
Referenz auf die Lokationsbündelstruktur,SG8,SEQ,,00071,,,,Muss,,99,,,Referenz auf die Lokationsbündelstruktur,SG8,SEQ,,00071,,,,Muss,,99
Referenz auf die Lokationsbündelstruktur,SG8,SEQ,1229,00071,Z78,,Referenz auf die Lokationsbündelstruktur,X,,100,,,Referenz auf die Lokationsbündelstruktur,SG8,SEQ,1229,00071,Z78,,Referenz auf die Lokationsbündelstruktur,X,,100
Referenz auf die Lokationsbündelstruktur,SG8,RFF,,00072,,,,Muss,,101,,,Referenz auf die Lokationsbündelstruktur,SG8,RFF,,00072,,,,Muss,,101
Referenz auf die Lokationsbündelstruktur,SG8,RFF,1153,00072,Z31,,Lokationsbündelstruktur,X,,102,,,Referenz auf die Lokationsbündelstruktur,SG8,RFF,1153,00072,Z31,,Lokationsbündelstruktur,X,,102
Referenz auf die Lokationsbündelstruktur,SG8,RFF,1153,,Z39,,Keine standardisierte Lokationsbündelstruktur vorhanden,X,,103,,,Referenz auf die Lokationsbündelstruktur,SG8,RFF,1153,,Z39,,Keine standardisierte Lokationsbündelstruktur vorhanden,X,,103
Referenz auf die Lokationsbündelstruktur,SG8,RFF,1154,00072,,,ID der Lokationsbündelstruktur,X [335],"[335] Wenn im SG8 SEQ+Z78 RFF+Z31 ""Referenz auf die Lokationsbündelstruktur"" im DE1153 der Code Z31 ""Lokationsbündelstruktur"" vorhanden ist",104,,,Referenz auf die Lokationsbündelstruktur,SG8,RFF,1154,00072,,,ID der Lokationsbündelstruktur,X [335],"[335] Wenn im SG8 SEQ+Z78 RFF+Z31 ""Referenz auf die Lokationsbündelstruktur"" im DE1153 der Code Z31 ""Lokationsbündelstruktur"" vorhanden ist",104
