,Segmentname,Segmentgruppe,Segment,Datenelement,Segment ID,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nachrichten-Kopfsegment,,UNH,,,,,,Muss,
1,Nachrichten-Kopfsegment,,UNH,0062,,,,Nachrichten-Referenznummer,X,
2,Nachrichten-Kopfsegment,,UNH,0065,,QUOTES,,Angebot,X,
3,Nachrichten-Kopfsegment,,UNH,0052,,D,,Entwurfs-Version,X,
4,Nachrichten-Kopfsegment,,UNH,0054,,10A,,Ausgabe 2010 - A,X,
5,Nachrichten-Kopfsegment,,UNH,0051,,UN,,UN/CEFACT,X,
6,Nachrichten-Kopfsegment,,UNH,0057,,1.2,,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschreibung,X,
7,Beginn der Nachricht,,BGM,,,,,,Muss,
8,Beginn der Nachricht,,BGM,1001,,Z29,,Abrechnung des Messstellenbetriebs vom MSB an den LF,X,
9,Beginn der Nachricht,,BGM,1004,,,,Dokumentennummer,X,
10,Nachrichtendatum,,DTM,,,,,,Muss,
11,Nachrichtendatum,,DTM,2005,,137,,Dokumenten-/ Nachrichtendatum/-zeit,X,
12,Nachrichtendatum,,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt.
[931] Format: ZZZ = +00"
13,Nachrichtendatum,,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,
14,Ausführungsdatum,,DTM,,,,,,Muss [27],[27] Wenn DTM+469 nicht vorhanden
15,Ausführungsdatum,,DTM,2005,,203,,Ausführungsdatum/-zeit,X,
16,Ausführungsdatum,,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [UB1],
17,Ausführungsdatum,,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,
18,Beginn zum (nächstmöglichen Termin),,DTM,,,,,,Soll [26] ∧ [28] ∧ [29],"[26] Wenn DTM+203 nicht vorhanden
[28] Wenn RFF+AAV vorhanden
[29] Wenn DTM+469 in Anfrage (REQOTE) vorhanden war"
19,Beginn zum (nächstmöglichen Termin),,DTM,2005,,469,,"Startdatum oder - zeitpunkt, frühestes/r",X,
20,Beginn zum (nächstmöglichen Termin),,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [UB1],
21,Beginn zum (nächstmöglichen Termin),,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,
22,Produkt-/ Leistungsbeschreibung,,IMD,,,,,,Muss,
23,Produkt-/ Leistungsbeschreibung,,IMD,7081,,Z33,,Angebot auf Basis Preisblatt,X,
24,Produkt-/ Leistungsbeschreibung,,IMD,7081,,Z34,,Individuelles Angebot,X,
25,Nachrichtennummer der Anfrage,SG1,,,,,,,Soll [17],[17] Wenn das Angebot per REQOTE angefragt wurde
26,Nachrichtennummer der Anfrage,SG1,RFF,,,,,,Muss,
27,Nachrichtennummer der Anfrage,SG1,RFF,1153,,AAV,,Nummer der Anfrage,X,
28,Nachrichtennummer der Anfrage,SG1,RFF,1154,,,,Nachrichtennummer,X [505],"[505] Hinweis: Wert aus BGM+Z29 DE1004 der REQOTE, mit der die Anfrage Rechnungsabwicklung erfolgt ist."
29,Prüfidentifikator,SG1,,,,,,,Muss,
30,Prüfidentifikator,SG1,RFF,,,,,,Muss,
31,Prüfidentifikator,SG1,RFF,1153,,Z13,,Prüfidentifikator,X,
32,Prüfidentifikator,SG1,RFF,1154,,15002,,Angebot Rechnungsabwicklung MSB über LF,X,
33,Währungsangaben,SG4,,,,,,,Muss [21],[21] Wenn IMD++Z34 vorhanden
34,Währungsangaben,SG4,CUX,,,,,,Muss,
35,Währungsangaben,SG4,CUX,6347,,2,,Referenzwährung,X,
36,Währungsangaben,SG4,CUX,6345,,EUR,,Euro,X,
37,Währungsangaben,SG4,CUX,6343,,4,,Währung der Rechnung,X,
38,MP-ID Absender,SG11,,,,,,,Muss,
39,MP-ID Absender,SG11,NAD,,,,,,Muss,
40,MP-ID Absender,SG11,NAD,3035,,Nachrichtenaussteller bzw. -absender,,,MS,
41,MP-ID Absender,SG11,NAD,3039,,,,MP-ID,X [39],[39] MP-ID nur aus Sparte Strom
42,MP-ID Absender,SG11,NAD,3055,,9,,GS1,X,
43,MP-ID Absender,SG11,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,
44,Ansprechpartner,SG14,,,,,,,Muss,
45,Ansprechpartner,SG14,CTA,,,,,,Muss,
46,Ansprechpartner,SG14,CTA,3139,,,,,IC,
47,Ansprechpartner,SG14,CTA,3412,,,,Kontakt,X,
48,Kommunikationsverbindung,SG14,COM,,,,,,Muss,
49,Kommunikationsverbindung,SG14,COM,3148,,,,"Kommunikationsadresse, Identifikation",X,
50,Kommunikationsverbindung,SG14,COM,3155,,EM,,Elektronische Post,X [1P0..1],
51,Kommunikationsverbindung,SG14,COM,3155,,FX,,Telefax,X [1P0..1],
52,Kommunikationsverbindung,SG14,COM,3155,,TE,,Telefon,X [1P0..1],
53,Kommunikationsverbindung,SG14,COM,3155,,AJ,,weiteres Telefon,X [1P0..1],
54,Kommunikationsverbindung,SG14,COM,3155,,AL,,Handy,X [1P0..1],
55,MP-ID Empfänger,SG11,,,,,,,Muss,
56,MP-ID Empfänger,SG11,NAD,,,,,,Muss,
57,MP-ID Empfänger,SG11,NAD,3035,,,,,MR,
58,MP-ID Empfänger,SG11,NAD,3039,,,,MP-ID,X [39],[39] MP-ID nur aus Sparte Strom
59,MP-ID Empfänger,SG11,NAD,3055,,9,,GS1,X,
60,MP-ID Empfänger,SG11,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,
61,Marktlokation bzw. Messlokation,SG11,,,,,,,Muss,
62,Marktlokation bzw. Messlokation,SG11,NAD,,,,,,Muss,
63,Marktlokation bzw. Messlokation,SG11,NAD,3035,,,,,DP,
64,Meldepunkt,SG11,LOC,,,,,,Muss,
65,Meldepunkt,SG11,LOC,3227,,,,,172,
