,Segmentname,Segmentgruppe,Segment,Datenelement,Segment ID,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nachrichten-Kopfsegment,,UNH,,,,,,Muss,
1,Nachrichten-Kopfsegment,,UNH,0062,,,,Nachrichten-Referenznummer,X,
2,Nachrichten-Kopfsegment,,UNH,0065,,REQOTE,,Anfrage,X,
3,Nachrichten-Kopfsegment,,UNH,0052,,D,,Entwurfs-Version,X,
4,Nachrichten-Kopfsegment,,UNH,0054,,10A,,Ausgabe 2010 - A,X,
5,Nachrichten-Kopfsegment,,UNH,0051,,UN,,UN/CEFACT,X,
6,Nachrichten-Kopfsegment,,UNH,0057,,1.2,,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschreibung,X,
7,Beginn der Nachricht,,BGM,,,,,,Muss,
8,Beginn der Nachricht,,BGM,1001,,Z29,,Abrechnung des Messstellenbetriebs vom MSB an den LF,X,
9,Beginn der Nachricht,,BGM,1004,,,,Dokumentennummer,X,
10,Nachrichtendatum,,DTM,,,,,,Muss,
11,Nachrichtendatum,,DTM,2005,,137,,Dokumenten-/ Nachrichtendatum/-zeit,X,
12,Nachrichtendatum,,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt. 
[931] Format: ZZZ = +00"
13,Nachrichtendatum,,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,
14,Ausführungsdatum,,DTM,,,,,,Muss [2],[2] Wenn DTM+469 nicht vorhanden
15,Ausführungsdatum,,DTM,2005,,203,,Ausführungsdatum/-zeit,X,
16,Ausführungsdatum,,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [UB1],
17,Ausführungsdatum,,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,
18,Beginn zum (nächstmöglichen Termin),,DTM,,,,,,Muss [1],[1] Wenn DTM+203 nicht vorhanden
19,Beginn zum (nächstmöglichen Termin),,DTM,2005,,469,,"Startdatum oder -zeitpunkt, frühestes/r",X,
20,Beginn zum (nächstmöglichen Termin),,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [UB1],
21,Beginn zum (nächstmöglichen Termin),,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,
22,Prüfidentifikator,SG1,,,,,,,Muss,
23,Prüfidentifikator,SG1,RFF,,,,,,Muss,
24,Prüfidentifikator,SG1,RFF,1153,,Z13,,Prüfidentifikator,X,
25,Prüfidentifikator,SG1,RFF,1154,,35002,,Anfrage Rechnungsabwicklung MSB über LF,X,
26,MP-ID Absender,SG11,,,,,,,Muss,
27,MP-ID Absender,SG11,NAD,,,,,,Muss,
28,MP-ID Absender,SG11,NAD,3035,,Nachrichtenaussteller bzw. -absender,,,MS,
29,MP-ID Absender,SG11,NAD,3039,,,,MP-ID,X [10],[10] MP-ID nur aus Sparte Strom
30,MP-ID Absender,SG11,NAD,3055,,9,,GS1,X,
31,MP-ID Absender,SG11,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,
32,Ansprechpartner,SG14,,,,,,,Muss,
33,Ansprechpartner,SG14,CTA,,,,,,Muss,
34,Ansprechpartner,SG14,CTA,3139,,,,,IC,
35,Ansprechpartner,SG14,CTA,3412,,,,Kontakt,X [501],[501] Hinweis: Angabe eines Ansprechpartners für die Rechnungsabwicklung
36,Kommunikationsverbindung,SG14,COM,,,,,,Muss,
37,Kommunikationsverbindung,SG14,COM,3148,,,,"Kommunikationsadresse, Identifikation",X,
38,Kommunikationsverbindung,SG14,COM,3155,,EM,,Elektronische Post,X [1P0..1],
39,Kommunikationsverbindung,SG14,COM,3155,,FX,,Telefax,X [1P0..1],
40,Kommunikationsverbindung,SG14,COM,3155,,TE,,Telefon,X [1P0..1],
41,Kommunikationsverbindung,SG14,COM,3155,,AJ,,weiteres Telefon,X [1P0..1],
42,Kommunikationsverbindung,SG14,COM,3155,,AL,,Handy,X [1P0..1],
43,MP-ID Empfänger,SG11,,,,,,,Muss,
44,MP-ID Empfänger,SG11,NAD,,,,,,Muss,
45,MP-ID Empfänger,SG11,NAD,3035,,,,,MR,
46,MP-ID Empfänger,SG11,NAD,3039,,,,MP-ID,X [10],[10] MP-ID nur aus Sparte Strom
47,MP-ID Empfänger,SG11,NAD,3055,,9,,GS1,X,
48,MP-ID Empfänger,SG11,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,
49,Marktlokation bzw. Messlokation,SG11,,,,,,,Muss,
50,Marktlokation bzw. Messlokation,SG11,NAD,,,,,,Muss,
51,Marktlokation bzw. Messlokation,SG11,NAD,3035,,,,,DP,
52,Meldepunkt,SG11,LOC,,,,,,Muss,
53,Meldepunkt,SG11,LOC,3227,,,,,172,
54,Meldepunkt,SG11,LOC,3225,,,,Identifikator,X [950] [502],"[502] Hinweis: Verwendung der ID der Marktlokation 
[950] Format: Marktlokations-ID"
55,Positionsdaten,SG27,,,,,,,Muss [2005],[2005] Pro Nachricht ist die SG27 genau einmal anzugeben
56,Positionsdaten,SG27,LIN,,,,,,Muss,
57,Positionsdaten,SG27,LIN,1082,,,,Positionsnummer,X [903],[903] Format: Möglicher Wert: 1
58,Abschnitts-Kontrollsegment,,UNS,,,,,,Muss,
59,Abschnitts-Kontrollsegment,,UNS,0081,,und Summenteil,,,S,
60,Nachrichten-Endesegment,,UNT,,,,,,Muss,
61,Nachrichten-Endesegment,,UNT,0074,,,,Anzahl der Segmente in einer Nachricht,X,
62,Nachrichten-Endesegment,,UNT,0062,,,,Nachrichten-Referenznummer,X,
