#,Segmentname_FV2404,Segmentgruppe_FV2404,Segment_FV2404,Datenelement_FV2404,Segment ID_FV2404,Code_FV2404,Beschreibung_FV2404,Bedingungsausdruck_FV2404,Bedingung_FV2404,Änderung,Segmentname_FV2410,Segmentgruppe_FV2410,Segment_FV2410,Datenelement_FV2410,Segment ID_FV2410,Code_FV2410,Beschreibung_FV2410,Bedingungsausdruck_FV2410,Bedingung_FV2410
1,Nachrichtenanfang,,UNH,,,,,Muss,,,Nachrichtenanfang,,UNH,,,,,Muss,
2,Nachrichtenanfang,,UNH,0062,,,Nachrichten- Referenznummer,X,,,Nachrichtenanfang,,UNH,0062,,,Nachrichten- Referenznummer,X,
3,Nachrichtenanfang,,UNH,0065,,INVOIC,Rechnung,X,,,Nachrichtenanfang,,UNH,0065,,INVOIC,Rechnung,X,
4,Nachrichtenanfang,,UNH,0052,,D,Entwurfs-Version,X,,,Nachrichtenanfang,,UNH,0052,,D,Entwurfs-Version,X,
5,Nachrichtenanfang,,UNH,0054,,06A,Ausgabe 2006 - A,X,,,Nachrichtenanfang,,UNH,0054,,06A,Ausgabe 2006 - A,X,
6,Nachrichtenanfang,,UNH,0051,,UN,UN/CEFACT,X,,,Nachrichtenanfang,,UNH,0051,,UN,UN/CEFACT,X,
7,Nachrichtenanfang,,UNH,0057,,2.8c,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschrei bung,X,,,Nachrichtenanfang,,UNH,0057,,2.8c,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschrei bung,X,
8,Rechnungsnummer,,BGM,,,,,Muss,,,Rechnungsnummer,,BGM,,,,,Muss,
9,Rechnungsnummer,,BGM,1001,,380,Handelsrechnung,X,,,Rechnungsnummer,,BGM,1001,,380,Handelsrechnung,X,
10,Rechnungsnummer,,BGM,1004,,,Dokumentennummer,X,,,Rechnungsnummer,,BGM,1004,,,Dokumentennummer,X,
11,Rechnungsnummer,,BGM,1225,,7,Duplikat,X,,,Rechnungsnummer,,BGM,1225,,7,Duplikat,X,
12,Rechnungsnummer,,BGM,1225,,9,Original,X,,,Rechnungsnummer,,BGM,1225,,9,Original,X,
13,Nachrichtendatum,,DTM,,,,,Muss,,,Nachrichtendatum,,DTM,,,,,Muss,
14,Nachrichtendatum,,DTM,2005,,137,Dokumenten-/ Nachrichtendatum/- zeit,X,,,Nachrichtendatum,,DTM,2005,,137,Dokumenten-/ Nachrichtendatum/- zeit,X,
15,Nachrichtendatum,,DTM,2380,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931],[931] Format: ZZZ = +00,,Nachrichtendatum,,DTM,2380,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931],[931] Format: ZZZ = +00
16,Nachrichtendatum,,DTM,2379,,303,CCYYMMDDHHMMZ ZZ,X,,,Nachrichtendatum,,DTM,2379,,303,CCYYMMDDHHMMZ ZZ,X,
17,Bearbeitungs-/ Verarbeitungsdatum,,DTM,,,,,Muss,,,Bearbeitungs-/ Verarbeitungsdatum,,DTM,,,,,Muss,
18,Bearbeitungs-/ Verarbeitungsdatum,,DTM,2005,,9,Bearbeitungs-/ Verarbeitungsdatum /-zeit,X,,,Bearbeitungs-/ Verarbeitungsdatum,,DTM,2005,,9,Bearbeitungs-/ Verarbeitungsdatum /-zeit,X,
19,Bearbeitungs-/ Verarbeitungsdatum,,DTM,2380,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931],[931] Format: ZZZ = +00,,Bearbeitungs-/ Verarbeitungsdatum,,DTM,2380,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931],[931] Format: ZZZ = +00
