#,Segmentname_FV2310,Segmentgruppe_FV2310,Segment_FV2310,Datenelement_FV2310,Segment ID_FV2310,Code_FV2310,Beschreibung_FV2310,Bedingungsausdruck_FV2310,Bedingung_FV2310,Änderung,Segmentname_FV2404,Segmentgruppe_FV2404,Segment_FV2404,Datenelement_FV2404,Segment ID_FV2404,Code_FV2404,Beschreibung_FV2404,Bedingungsausdruck_FV2404,Bedingung_FV2404
1,Nachrichten-Kopfsegment,,UNH,,00001,,,Muss,,,Nachrichten-Kopfsegment,,UNH,,00001,,,Muss,
2,Nachrichten-Kopfsegment,,UNH,0062,00001,,Nachrichten- Referenznummer,X,,,Nachrichten-Kopfsegment,,UNH,0062,00001,,Nachrichten- Referenznummer,X,
3,Nachrichten-Kopfsegment,,UNH,0065,00001,ORDRSP,Bestellantwort,X,,,Nachrichten-Kopfsegment,,UNH,0065,00001,ORDRSP,Bestellantwort,X,
4,Nachrichten-Kopfsegment,,UNH,0052,00001,D,Entwurfs-Version,X,,,Nachrichten-Kopfsegment,,UNH,0052,00001,D,Entwurfs-Version,X,
5,Nachrichten-Kopfsegment,,UNH,0054,00001,10A,Ausgabe 2010 - A,X,,,Nachrichten-Kopfsegment,,UNH,0054,00001,10A,Ausgabe 2010 - A,X,
6,Nachrichten-Kopfsegment,,UNH,0051,00001,UN,UN/CEFACT,X,,,Nachrichten-Kopfsegment,,UNH,0051,00001,UN,UN/CEFACT,X,
7,Nachrichten-Kopfsegment,,UNH,0057,00001,1.3,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschrei bung,X,,,Nachrichten-Kopfsegment,,UNH,0057,00001,1.3,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschrei bung,X,
8,Beginn der Nachricht,,BGM,,00002,,,Muss,,,Beginn der Nachricht,,BGM,,00002,,,Muss,
9,Beginn der Nachricht,,BGM,1001,00002,Z51,Sperrung,X,,,Beginn der Nachricht,,BGM,1001,00002,Z51,Sperrung,X,
10,Beginn der Nachricht,,BGM,1004,00002,,Dokumentennummer,X,,,Beginn der Nachricht,,BGM,1004,00002,,Dokumentennummer,X,
