,Segmentname,Segmentgruppe,Segment,Datenelement,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nachrichten-Kopfsegment,,,,,,,Muss,
1,Nachrichten-Kopfsegment,,UNH,0062,,,Nachrichten-Referenznummer,X,
2,Nachrichten-Kopfsegment,,UNH,0065,QUOTES,,Angebot,X,
3,Nachrichten-Kopfsegment,,UNH,0052,D,,Entwurfs-Version,X,
4,Nachrichten-Kopfsegment,,UNH,0054,10A,,Ausgabe 2010 - A,X,
5,Nachrichten-Kopfsegment,,UNH,0051,UN,,UN/CEFACT,X,
6,Nachrichten-Kopfsegment,,UNH,0057,1.3,,Versionsnummer derzugrundeliegendenBDEW-Nachrichtenbeschreibung,X,
7,Beginn der Nachricht,,,,,,,Muss,
8,Beginn der Nachricht,,BGM,1001,310,,Angebot,X,
9,Beginn der Nachricht,,BGM,1004,,,Dokumentennummer,X,
10,Nachrichtendatum,,,,,,,Muss,
11,Nachrichtendatum,,DTM,2005,137,,Dokumenten-/Nachrichtendatum/-zeit,X,
12,Nachrichtendatum,,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt. 
[931] Format: ZZZ = +00"
13,Nachrichtendatum,,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,
14,Datum zum geplanten Leistungsbeginn,,,,,,,Muss,
15,Datum zum geplanten Leistungsbeginn,,DTM,2005,76,,"Lieferdatum/-zeit, geplant",X,
16,Datum zum geplanten Leistungsbeginn,,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [UB3],
17,Datum zum geplanten Leistungsbeginn,,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,
18,Produkt-/ Leistungsbeschreibung,,,,,,,Muss,
19,Produkt-/ Leistungsbeschreibung,,IMD,7081,Z07,,Kauf,X,
20,Produkt-/ Leistungsbeschreibung,,IMD,7081,Z08,,Nutzungsüberlassung,X,
21,Nachrichtennummer der Anfrage,SG1,,,,,,Muss,
22,Nachrichtennummer der Anfrage,SG1,,,,,,Muss,
23,Nachrichtennummer der Anfrage,SG1,RFF,,,,,Muss,
24,Nachrichtennummer der Anfrage,SG1,RFF,1153,AAV,,Nummer der Anfrage,X,
25,Nachrichtennummer der Anfrage,SG1,RFF,1154,,,Nachrichtennummer,X [504],[504] Hinweis: Wert aus BGM+311 DE1004 der REQOTE mit der die Angebotsanfrage erfolgt ist.
26,Prüfidentifikator,SG1,,,,,,Muss,
27,Prüfidentifikator,SG1,,,,,,Muss,
28,Prüfidentifikator,SG1,RFF,,,,,Muss,
29,Prüfidentifikator,SG1,RFF,1153,Z13,,Prüfidentifikator,X,
30,Prüfidentifikator,SG1,RFF,1154,15001,,Angebot Geräteübernahme,X,
31,Währungsangaben,SG4,,,,,,Muss,
32,Währungsangaben,SG4,,,,,,Muss,
33,Währungsangaben,SG4,CUX,,,,,Muss,
34,Währungsangaben,SG4,CUX,6347,2,,Referenzwährung,X,
35,Währungsangaben,SG4,CUX,6345,EUR,,Euro,X,
36,Währungsangaben,SG4,CUX,6343,4,,Währung der Rechnung,X,
37,MP-ID Absender,SG11,,,,,,Muss,
38,MP-ID Absender,SG11,,,,,,Muss,
39,MP-ID Absender,SG11,NAD,,,,,Muss,
40,MP-ID Absender,SG11,NAD,3035,Nachrichtenaussteller bzw.-absender,,,MS,
41,MP-ID Absender,SG11,NAD,3039,,,MP-ID,X,
42,MP-ID Absender,SG11,NAD,3055,9,,GS1,X,
43,MP-ID Absender,SG11,NAD,3055,293,,"DE, BDEW (Bundesverbandder Energie- undWasserwirtschaft e.V.)",X,
44,MP-ID Absender,SG11,NAD,3055,332,,"DE, DVGW Service &Consult GmbH",X,
45,Ansprechpartner,SG14,,,,,,Muss,
46,Ansprechpartner,SG14,,,,,,Muss,
47,Ansprechpartner,SG14,CTA,,,,,Muss,
48,Ansprechpartner,SG14,CTA,3139,,,,IC,
49,Ansprechpartner,SG14,CTA,3412,,,Kontakt,X [500],[500] Hinweis: Angabe eines technischen Ansprechpartners für die Geräteübernahme
50,Kommunikationsverbindung,SG14,,,,,,,
51,Kommunikationsverbindung,SG14,,,,,,Muss,
52,Kommunikationsverbindung,SG14,COM,,,,,Muss,
53,Kommunikationsverbindung,SG14,COM,3148,,,"Kommunikationsadresse,Identifikation",X,
54,Kommunikationsverbindung,SG14,COM,3155,EM,,Elektronische Post,X [1P0..1],
55,Kommunikationsverbindung,SG14,COM,3155,FX,,Telefax,X [1P0..1],
56,Kommunikationsverbindung,SG14,COM,3155,TE,,Telefon,X [1P0..1],
57,Kommunikationsverbindung,SG14,COM,3155,AJ,,weiteres Telefon,X [1P0..1],
58,Kommunikationsverbindung,SG14,COM,3155,AL,,Handy,X [1P0..1],
59,MP-ID Empfänger,SG11,,,,,,Muss,
60,MP-ID Empfänger,SG11,,,,,,Muss,
61,MP-ID Empfänger,SG11,NAD,,,,,Muss,
62,MP-ID Empfänger,SG11,NAD,3035,,,,MR,
63,MP-ID Empfänger,SG11,NAD,3039,,,MP-ID,X,
64,MP-ID Empfänger,SG11,NAD,3055,9,,GS1,X,
65,MP-ID Empfänger,SG11,NAD,3055,293,,"DE, BDEW (Bundesverbandder Energie- undWasserwirtschaft e.V.)",X,
66,MP-ID Empfänger,SG11,NAD,3055,332,,"DE, DVGW Service &Consult GmbH",X,
67,"Liefer-, bzw. Bezugsort",SG11,,,,,,Muss,
68,"Liefer-, bzw. Bezugsort",SG11,,,,,,Muss,
69,"Liefer-, bzw. Bezugsort",SG11,NAD,,,,,Muss,
70,"Liefer-, bzw. Bezugsort",SG11,NAD,3035,,,,DP,
71,Meldepunkt,SG11,,,,,,,
72,Meldepunkt,SG11,,,,,,Muss,
73,Meldepunkt,SG11,LOC,,,,,Muss,
74,Meldepunkt,SG11,LOC,3227,,,,172,
75,Meldepunkt,SG11,LOC,3225,,,Identifikator,X [951] [502],"[502] Hinweis: Verwendung der ID der Messlokation 
[951] Format: Zählpunktbezeichnung"
76,Positionsdaten,SG27,,,,,,Muss,
77,Positionsdaten,SG27,,,,,,Muss,
78,Positionsdaten,SG27,LIN,,,,,Muss,
79,Positionsdaten,SG27,LIN,1082,,,Positionsnummer,X [911],"[911] Format: Mögliche Werte: 1 bis n, je Nachricht oder Segmentgruppe bei 1 beginnend und fortlaufend aufsteigend"
80,Positionsdaten,SG27,LIN,7140,,,Produkt-/Leistungsnummer,X [31],"[31] Es sind nur die Artikelnummern erlaubt, die in der Codeliste der Artikelnummern des BDEW mit dem entsprechenden Prüfidentifikator versehen sind."
81,Positionsdaten,SG27,LIN,7143,Z01,,Artikelnummer,X,
82,Produkt-/ Leistungsbeschreibung,SG27,,,,,,,
83,Produkt-/ Leistungsbeschreibung,SG27,,,,,,Soll [1],
84,Produkt-/ Leistungsbeschreibung,SG27,IMD,,,,,Soll [1],"[1] Wenn Position nicht angeboten werden kann, weil rechtliche Regelungen oder Rechte Dritter dem entgegenstehen"
85,Produkt-/ Leistungsbeschreibung,SG27,IMD,7081,Z09,,Kann nicht angebotenwerden,X,
86,Menge,SG27,,,,,,,
87,Menge,SG27,,,,,,Muss [2],
88,Menge,SG27,QTY,,,,,Muss [2],[2] Wenn in derselben SG27 LIN IMD++Z09 nicht vorhanden
89,Menge,SG27,QTY,6063,145,,Istbestand,X,
90,Menge,SG27,QTY,6060,,,Menge,X [908],[908] Format: Mögliche Werte: 1 bis n
91,Menge,SG27,QTY,6411,H87,,Stück,X,
92,Baujahr/Jahr des In Verkehrs bringen,SG27,,,,,,,
93,Baujahr/Jahr des In Verkehrs bringen,SG27,,,,,,Muss [2],
94,Baujahr/Jahr des In Verkehrs bringen,SG27,DTM,,,,,Muss [2],[2] Wenn in derselben SG27 LIN IMD++Z09 nicht vorhanden
95,Baujahr/Jahr des In Verkehrs bringen,SG27,DTM,2005,94,,Produktions-/Herstellungsdatum,X,
96,Baujahr/Jahr des In Verkehrs bringen,SG27,DTM,2005,Z03,,Baujahr/Jahr des in,X,
97,Baujahr/Jahr des In Verkehrs bringen,SG27,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X,
98,Baujahr/Jahr des In Verkehrs bringen,SG27,DTM,2379,602,,CCYY,X,
99,Eichgültigkeitsdauer bis,SG27,,,,,,,
100,Eichgültigkeitsdauer bis,SG27,,,,,,Muss [2] ∧ ([5] ⊻ [3] ⊻[22]),
101,Eichgültigkeitsdauer bis,SG27,DTM,,,,,Muss [2] ∧ ([5] ⊻ [3] ⊻[22]),"[2] Wenn in derselben SG27 LIN IMD++Z09 nicht vorhanden 
[3] Wenn CCI+++Z64 vorhanden ist 
[5] Wenn in derselben SG27 LIN die Artikelnummer 9990001000649 vorhanden ist 
[22] Wenn CCI+++Z75 vorhanden ist"
102,Eichgültigkeitsdauer bis,SG27,DTM,2005,Z04,,Eichgültigkeit,X,
103,Eichgültigkeitsdauer bis,SG27,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X,
104,Eichgültigkeitsdauer bis,SG27,DTM,2379,602,,CCYY,X,
105,Herstellernummer,SG27,,,,,,,
106,Herstellernummer,SG27,,,,,,Soll [2] ∧ [4],
107,Herstellernummer,SG27,GIN,,,,,Soll [2] ∧ [4],"[2] Wenn in derselben SG27 LIN IMD++Z09 nicht vorhanden 
[4] Wenn am Gerät vorhanden und abweichend von Gerätenummer"
108,Herstellernummer,SG27,GIN,7405,,,,BN,
109,Herstellernummer,SG27,GIN,7402,,,Herstellernummer,X,
110,Allgemeine Information (Feld für allgemeine Hinweise),SG27,,,,,,,
111,Allgemeine Information (Feld für allgemeine Hinweise),SG27,,,,,,Kann,
112,Allgemeine Information (Feld für allgemeine Hinweise),SG27,FTX,,,,,Kann,
113,Allgemeine Information (Feld für allgemeine Hinweise),SG27,FTX,4451,(für allgemeine Hinweise),,,ACB,
114,Allgemeine Information (Feld für allgemeine Hinweise),SG27,FTX,4440,,,Freier Text,X,
115,Zähleinrichtung,SG28,,,,,,Muss [2] ∧ [5],
116,Zähleinrichtung,SG28,,,,,,Muss [2] ∧ [5],"[2] Wenn in derselben SG27 LIN IMD++Z09 nicht vorhanden 
[5] Wenn in derselben SG27 LIN die Artikelnummer 9990001000649 vorhanden ist"
117,Zähleinrichtung,SG28,CCI,,,,,Muss,
118,Zähleinrichtung,SG28,CCI,7037,E13,,Zählertyp,X,
119,Zähleinrichtung/Zählertyp,SG28,,,,,,,
120,Zähleinrichtung/Zählertyp,SG28,,,,,,Muss,
121,Zähleinrichtung/Zählertyp,SG28,CAV,,,,,Muss,
122,Zähleinrichtung/Zählertyp,SG28,CAV,7111,AHZ,,analoger Haushaltszähler(Drehstrom),X [492],
123,Zähleinrichtung/Zählertyp,SG28,CAV,7111,WSZ,,analogerWechselstromzähler,X [492],
124,Zähleinrichtung/Zählertyp,SG28,CAV,7111,LAZ,,Lastgangzähler,X [492],"[492] Wenn MP-ID in NAD+MR (Nachrichtenempfänger) aus Sparte Strom 
[493] Wenn MP-ID in NAD+MR (Nachrichtenempfänger) aus"
125,Zähleinrichtung/Zählertyp,SG28,CAV,7110,Z01,,EDL40,X [8],
126,Zähleinrichtung/Zählertyp,SG28,CAV,7110,Z02,,EDL21,X [8],
127,Zähleinrichtung/Zählertyp,SG28,CAV,7110,Z03,,sonstiger EHZ,X [8],
128,Zähleinrichtung/Zählertyp,SG28,CAV,7110,Z04,,Standard,X [25],
