,Segmentname,Segmentgruppe,Segment,Datenelement,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nachrichten-Kopfsegment,,,,,,,Muss,
1,Nachrichten-Kopfsegment,,UNH,,,,,Muss,
2,Nachrichten-Kopfsegment,,UNH,0062,,,Nachrichten-Referenznummer,X,
3,Nachrichten-Kopfsegment,,UNH,0065,IFTSTA,,MultimodalerStatusbericht,X,
4,Nachrichten-Kopfsegment,,UNH,0052,D,,Entwurfs-Version,X,
5,Nachrichten-Kopfsegment,,UNH,0054,18A,,Ausgabe 2018 - A,X,
6,Nachrichten-Kopfsegment,,UNH,0051,UN,,UN/CEFACT,X,
7,Nachrichten-Kopfsegment,,UNH,0057,2.0f,,Versionsnummer derzugrundeliegendenBDEW-Nachrichtenbeschreibung,X,
8,Beginn der Nachricht,,,,,,,Muss,
9,Beginn der Nachricht,,BGM,,,,,Muss,
10,Beginn der Nachricht,,BGM,1001,Z09,,WiM Meldung(en),X,
11,Beginn der Nachricht,,BGM,1004,,,Dokumentennummer,X,
12,Dokumentendatum,,,,,,,Muss,
13,Dokumentendatum,,DTM,,,,,Muss,
14,Dokumentendatum,,DTM,2005,137,,Dokumenten-/Nachrichtendatum/-zeit,X,
15,Dokumentendatum,,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931][494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt 
[931] Format: ZZZ = +00"
16,Dokumentendatum,,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,
17,MP-ID Empfänger,SG1,,,,,,Muss,
18,MP-ID Empfänger,SG1,,,,,,Muss,
19,MP-ID Empfänger,SG1,NAD,,,,,Muss,
20,MP-ID Empfänger,SG1,NAD,3035,MR,,Nachrichtenempfänger,X,
21,MP-ID Empfänger,SG1,NAD,3039,,,MP-ID,X [27],[27] Nur MP-ID aus Sparte Strom
22,MP-ID Empfänger,SG1,NAD,3055,9,,GS1,X,
23,MP-ID Empfänger,SG1,NAD,3055,293,,"DE, BDEW(Bundesverband derEnergie- undWasserwirtschaft e.V.)",X,
24,MP-ID Absender,SG1,,,,,,Muss,
25,MP-ID Absender,SG1,,,,,,Muss,
26,MP-ID Absender,SG1,NAD,,,,,Muss,
27,MP-ID Absender,SG1,NAD,3035,MS,,Dokumenten-/Nachrichtenausstellerbzw. -absender,X,
28,MP-ID Absender,SG1,NAD,3039,,,MP-ID,X [27],[27] Nur MP-ID aus Sparte Strom
29,MP-ID Absender,SG1,NAD,3055,9,,GS1,X,
30,Ansprechpartner,SG2,,,,,,Kann,
31,Ansprechpartner,SG2,,,,,,Kann,
32,Ansprechpartner,SG2,CTA,,,,,Muss,
33,Ansprechpartner,SG2,CTA,3139,IC,,Informationskontakt,X,
34,Ansprechpartner,SG2,CTA,3412,,,Kontakt,X,
35,Kommunikationsverbindun g,SG2,,,,,,,
36,Kommunikationsverbindun g,SG2,,,,,,Muss,
37,Kommunikationsverbindun g,SG2,COM,,,,,Muss,
38,Kommunikationsverbindun g,SG2,COM,3148,,,Nummer / E-Mail Adresse,X (([939][146]) ∨([940][147]))∧ [534],"[146] Wenn im DE3155 in demselben COM der Code EM vorhanden ist 
[147] Wenn im DE3155 in demselben COM der Code TE / FX / AJ / AL vorhanden ist 
[534] Hinweis: Es darf nur eine Information im DE3148 übermittelt werden 
[939] Format: Die Zeichenkette muss die Zeichen @ und . enthalten 
[940] Format: Die Zeichenkette muss mit dem Zeichen + beginnen und danach dürfen nur noch Ziffern folgen"
39,Kommunikationsverbindun g,SG2,COM,3155,EM,,E-Mail,X [1P0..1],
40,Kommunikationsverbindun g,SG2,COM,3155,FX,,Telefax,X [1P0..1],
41,Kommunikationsverbindun g,SG2,COM,3155,TE,,Telefon,X [1P0..1],
42,Kommunikationsverbindun g,SG2,COM,3155,AJ,,weiteres Telefon,X [1P0..1],
43,Kommunikationsverbindun g,SG2,COM,3155,AL,,Handy,X [1P0..1],
44,Sendungsdaten,SG14,,,,,,Muss,
45,Sendungsdaten,SG14,,,,,,Muss,
46,Sendungsdaten,SG14,CNI,,,,,Muss,
47,Sendungsdaten,SG14,CNI,1490,,,Vorgangsnummer,X [911],"[911] Format: Mögliche Werte: 1 bis n, je Nachricht bei 1 beginnend und fortlaufend aufsteigend"
48,Meldepunkt,SG14,,,,,,,
49,Meldepunkt,SG14,,,,,,Muss,
50,Meldepunkt,SG14,LOC,,,,,Muss,
51,Meldepunkt,SG14,LOC,3227,172,,Meldepunkt,X,
52,Meldepunkt,SG14,LOC,3225,,,Identifikator,X [951],[505] Hinweis:
53,Ersteinbau iMS Planungsstatus,SG15,,,,,,Muss,
54,Ersteinbau iMS Planungsstatus,SG15,,,,,,Muss,[19] Wenn SG15 STS+Z24 nicht vorhanden.
55,Ersteinbau iMS Planungsstatus,SG15,STS,,,,,Muss,
56,Ersteinbau iMS Planungsstatus,SG15,STS,9015,Z19,,Ersteinbau iMS,X,
57,Ersteinbau iMS Planungsstatus,SG15,STS,4405,Z17,,geplant,,
58,Ersteinbau iMS Planungsstatus,SG15,STS,4405,Z30,,zugestimmt,,
59,Ersteinbau iMS Planungsstatus,SG15,STS,4405,Z31,,widersprochen,X,[503] Hinweis: Auf Selbsteinbau eines iMS oder einer mME wird verzichtet
60,Ersteinbau iMS Planungsstatus,SG15,STS,9013,,,Code des Prüfschritts,X [47],"[47] Es sind nur Codes aus dem EBD-Cluster ""Ablehnung"" möglich. 
[48] Es sind nur Codes aus dem EBD-Cluster ""Zustimmung"" möglich."
61,Ersteinbau iMS Planungsstatus,SG15,STS,1131,E_0233,,EBD Nr. E_0233,X,
62,Prüfidentifikator,SG15,,,,,,,
63,Prüfidentifikator,SG15,,,,,,Muss,
64,Prüfidentifikator,SG15,RFF,,,,,Muss,
65,Prüfidentifikator,SG15,RFF,1153,Z13,,Prüfidentifikator,X,
66,Prüfidentifikator,SG15,RFF,1154,21029,,WiM / Vorabinformation,,
67,Prüfidentifikator,SG15,RFF,1154,21030,,WiM / ZustimmungiMS-Ersteinbau,,
68,Prüfidentifikator,SG15,RFF,1154,21031,,WiM / Bestandsschutz /Eigenausbau iMS,X,
69,Referenz auf die Marktlokation,SG15,,,,,,,
70,Referenz auf die Marktlokation,SG15,,,,,,,
71,Referenz auf die Marktlokation,SG15,RFF,,,,,,[20] Wenn MP-ID in SG1 NAD+MR in der Rolle LF
72,Referenz auf die Marktlokation,SG15,RFF,1153,AVE,,Meldepunkt,,
73,Referenz auf die Marktlokation,SG15,RFF,1154,,,ID einer Marktlokation,,"[506] Hinweis: Verwendung der ID der Marktlokation 
[950] Format: Marktlokations-ID"
74,Referenz auf den Preisschlüsselstamm,SG15,,,,,,,
75,Referenz auf den Preisschlüsselstamm,SG15,,,,,,,
76,Referenz auf den Preisschlüsselstamm,SG15,RFF,,,,,,"[20] Wenn MP-ID in SG1 NAD+MR in der Rolle LF 
[144] Wenn RFF+Z45 in dieser SG15 nicht vorhanden"
77,Referenz auf den Preisschlüsselstamm,SG15,RFF,1153,Z17,,Preisschlüsselstamm,,
78,Referenz auf den Preisschlüsselstamm,SG15,RFF,1154,,,Code des Preisschlüsselstamms,,
79,Referenz auf die Artikel-ID,SG15,,,,,,,
80,Referenz auf die Artikel-ID,SG15,,,,,,,
81,Referenz auf die Artikel-ID,SG15,RFF,,,,,,"[20] Wenn MP-ID in SG1 NAD+MR in der Rolle LF 
[145] Wenn RFF+Z17 in dieser SG15 nicht vorhanden"
82,Referenz auf die Artikel-ID,SG15,RFF,1153,Z45,,Referenz auf die Artikel-ID,,
83,Referenz auf die Artikel-ID,SG15,RFF,1154,,,Artikel-ID,,
84,Datum/Uhrzeit/Zeitspanne,SG15,,,,,,,
85,Datum/Uhrzeit/Zeitspanne,SG15,,,,,,,
86,Datum/Uhrzeit/Zeitspanne,SG15,DTM,,,,,,
87,Datum/Uhrzeit/Zeitspanne,SG15,DTM,2005,76,,"Lieferdatum/-zeit,geplant",,
88,Datum/Uhrzeit/Zeitspanne,SG15,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",,[496] Der Zeitpunkt muss > dem Wert im DE2380 des DTM+137 sein
89,Datum/Uhrzeit/Zeitspanne,SG15,DTM,2379,102,,CCYYMMDD,,
90,Ersteinbau mME Planungsstatus,SG15,,,,,,,
91,Ersteinbau mME Planungsstatus,SG15,,,,,,,"[18] Wenn SG15 STS+Z19 nicht vorhanden. 
[20] Wenn MP-ID in SG1 NAD+MR in der Rolle LF"
92,Ersteinbau mME Planungsstatus,SG15,STS,,,,,,
