,Segmentname,Segmentgruppe,Segment,Datenelement,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nachrichten-Kopfsegment,,,,,,,Muss,
1,UNH,,UNH,0062,,,Nachrichten-Referenznummer,X,
2,UNH,,UNH,0065,IFTSTA,,MultimodalerStatusbericht,X,
3,UNH,,UNH,0052,D,,Entwurfs-Version,X,
4,UNH,,UNH,0054,18A,,Ausgabe 2018 - A,X,
5,UNH,,UNH,0051,UN,,UN/CEFACT,X,
6,UNH,,UNH,0057,2.0f,,Versionsnummer derzugrundeliegendenBDEW-Nachrichtenbeschreibung,X,
7,Beginn der Nachricht,,,,,,,Muss,
8,BGM,,BGM,1001,Z03,,MaBiS Meldung(en),X,
9,BGM,,BGM,1004,,,Dokumentennummer,X,
10,Dokumentendatum,,,,,,,Muss,
11,DTM,,DTM,2005,137,,Dokumenten-/Nachrichtendatum/-zeit,X,
12,DTM,,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt 
[931] Format: ZZZ = +00"
13,DTM,,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,
14,MP-ID Empfänger,SG1,,,,,,Muss,
15,MP-ID Empfänger,SG1,,,,,,Muss,
16,MP-ID Empfänger,SG1,NAD,,,,,Muss,
17,MP-ID Empfänger,SG1,NAD,3035,MR,,Nachrichtenempfänger,X,
18,MP-ID Empfänger,SG1,NAD,3039,,,MP-ID,X [27],[27] Nur MP-ID aus Sparte Strom
19,MP-ID Empfänger,SG1,NAD,3055,9,,GS1,X,
20,MP-ID Empfänger,SG1,NAD,3055,293,,"DE, BDEW(Bundesverband derEnergie- undWasserwirtschaft e.V.)",X,
21,MP-ID Absender,SG1,,,,,,Muss,
22,MP-ID Absender,SG1,,,,,,Muss,
23,MP-ID Absender,SG1,NAD,,,,,Muss,
24,MP-ID Absender,SG1,NAD,3035,MS,,Dokumenten-/Nachrichtenausstellerbzw. -absender,X,
25,MP-ID Absender,SG1,NAD,3039,,,MP-ID,X [27],[27] Nur MP-ID aus Sparte Strom
26,MP-ID Absender,SG1,NAD,3055,9,,GS1,X,
27,MP-ID Absender,SG1,NAD,3055,293,,"DE, BDEW(Bundesverband derEnergie- undWasserwirtschaft e.V.)",X,
28,Ansprechpartner,SG2,,,,,,Kann,
29,Ansprechpartner,SG2,,,,,,Kann,
30,Ansprechpartner,SG2,CTA,,,,,Muss,
31,Ansprechpartner,SG2,CTA,3139,IC,,Informationskontakt,X,
32,Ansprechpartner,SG2,CTA,3412,,,Kontakt,X,
33,Kommunikationsverbindun g,SG2,,,,,,,
34,Kommunikationsverbindun g,SG2,,,,,,Muss,
35,Kommunikationsverbindun g,SG2,COM,,,,,Muss,
36,Kommunikationsverbindun g,SG2,COM,3148,,,Nummer / E-Mail Adresse,X (([939][146])∨ ([940][147]))∧ [534],"[146] Wenn im DE3155 in demselben COM der Code EM vorhanden ist 
[147] Wenn im DE3155 in demselben COM der Code TE / FX / AJ / AL vorhanden ist 
[534] Hinweis: Es darf nur eine Information im DE3148 übermittelt werden 
[939] Format: Die Zeichenkette muss die Zeichen @ und . enthalten 
[940] Format: Die Zeichenkette muss mit dem Zeichen + beginnen und danach dürfen nur noch Ziffern folgen"
37,Kommunikationsverbindun g,SG2,COM,3155,EM,,E-Mail,X [1P0..1],
38,Kommunikationsverbindun g,SG2,COM,3155,FX,,Telefax,X [1P0..1],
39,Kommunikationsverbindun g,SG2,COM,3155,TE,,Telefon,X [1P0..1],
40,Kommunikationsverbindun g,SG2,COM,3155,AJ,,weiteres Telefon,X [1P0..1],
41,Kommunikationsverbindun g,SG2,COM,3155,AL,,Handy,X [1P0..1],
42,Einzelheiten zu Equipment,SG4,,,,,,Muss,
43,Einzelheiten zu Equipment,SG4,,,,,,Muss,
44,Einzelheiten zu Equipment,SG4,EQD,,,,,Muss,
45,Einzelheiten zu Equipment,SG4,EQD,8053,Z01,,Laufende Nummer,X,
46,Einzelheiten zu Equipment,SG4,EQD,8260,,,Vorgangsnummer,X [911],"[911] Format: Mögliche Werte: 1 bis n, je Nachricht bei 1 beginnend und fortlaufend aufsteigend"
47,Prüfidentifikator,SG4,,,,,,,
48,Prüfidentifikator,SG4,,,,,,Muss,
49,Prüfidentifikator,SG4,RFF,,,,,Muss,
50,Prüfidentifikator,SG4,RFF,1153,Z13,,Prüfidentifikator,X,
51,Prüfidentifikator,SG4,RFF,1154,21000,,MaBiS / Statusmeldungvom LF an NB/ÜNB,X,
52,Prüfidentifikator,SG4,RFF,1154,21001,,MaBiS / Statusmeldungvom NB an NB,,
53,Versionsangabe der betrachteten Summenzeitreihe,SG4,,,,,,,
54,Versionsangabe der betrachteten Summenzeitreihe,SG4,,,,,,Muss,
55,Versionsangabe der betrachteten Summenzeitreihe,SG4,RFF,,,,,Muss,
56,Versionsangabe der betrachteten Summenzeitreihe,SG4,RFF,1153,AUU,,Referenz auf eineZeitreihe,X,
57,Versionsangabe der betrachteten Summenzeitreihe,SG4,RFF,1154,,,Version der Summenzeitreihe,X,
58,Meldepunkt,SG6,,,,,,Muss,
59,Meldepunkt,SG6,,,,,,Muss,
60,Meldepunkt,SG6,LOC,,,,,Muss,
61,Meldepunkt,SG6,LOC,3227,172,,Meldepunkt,X,
62,Meldepunkt,SG6,LOC,3225,,,Identifikator,X [951] [504],"[504] Hinweis: Verwendung der ID des MaBiS-ZP 
[951] Format: Zählpunktbezeichnung"
63,Betrachtungszeitintervall,SG6,,,,,,,
64,Betrachtungszeitintervall,SG6,,,,,,Muss,
65,Betrachtungszeitintervall,SG6,DTM,,,,,Muss,
66,Betrachtungszeitintervall,SG6,DTM,2005,492,,"Bilanzierungsdatum, -zeit, -periode",X,
67,Betrachtungszeitintervall,SG6,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X,
68,Betrachtungszeitintervall,SG6,DTM,2379,610,,CCYYMM,X,
69,Zeitpunkt der Statusvergabe,SG6,,,,,,,
70,Zeitpunkt der Statusvergabe,SG6,,,,,,Muss,
71,Zeitpunkt der Statusvergabe,SG6,DTM,,,,,Muss,
72,Zeitpunkt der Statusvergabe,SG6,DTM,2005,334,,"Statusveränderung,Datum/Zeit",X,
73,Zeitpunkt der Statusvergabe,SG6,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931] [495],"[495] Der Zeitpunkt muss ≤ dem Wert im DE2380 des DTM+137 sein 
[931] Format: ZZZ = +00"
74,Zeitpunkt der Statusvergabe,SG6,DTM,2379,304,,CCYYMMDDHHMMSSZZZ,X,
75,Prüfstatus Antwort auf Summenzeitreihen,SG7,,,,,,Muss [4],
76,Prüfstatus Antwort auf Summenzeitreihen,SG7,,,,,,Muss [4],[4] Wenn SG7 STS+Z02 nicht vorhanden. 
77,Prüfstatus Antwort auf Summenzeitreihen,SG7,STS,,,,,Muss,
78,Prüfstatus Antwort auf Summenzeitreihen,SG7,STS,9015,Z01,,Prüfstatus Antwort aufSummenzeitreihen,X,
79,Prüfstatus Antwort auf Summenzeitreihen,SG7,STS,4405,Z07,,Zeitreihe akzeptiert,X,
80,Prüfstatus Antwort auf Summenzeitreihen,SG7,STS,4405,Z08,,Zeitreihe nicht akzeptiert,X,
81,Prüfstatus Antwort auf Summenzeitreihen,SG7,STS,9013,,,Code des Prüfschritts,X [43] ∨ [44],"[43] Wenn STS+Z01+Z07 vorhanden, dann sind nur Codes aus dem EBD-Cluster ""Zustimmung"" möglich. 
[44] Wenn STS+Z01+Z08 vorhanden, dann sind nur Codes aus dem EBD-Cluster ""Ablehnung"" möglich."
82,Prüfstatus Antwort auf Summenzeitreihen,SG7,STS,1131,E_0007,,EBD Nr. E_0007,X,
83,Prüfstatus Antwort auf Summenzeitreihen,SG7,STS,1131,E_0040,,EBD Nr. E_0040,,
84,Prüfstatus Antwort auf Summenzeitreihen,SG7,STS,1131,E_0041,,EBD Nr. E_0041,X,
85,Prüfstatus Antwort auf Summenzeitreihen,SG7,STS,1131,E_0093,,EBD Nr. E_0093,X,
86,Abweisung der Summenzeitreihe,SG7,,,,,,Muss [3],
87,Abweisung der Summenzeitreihe,SG7,,,,,,Muss [3],[3] Wenn SG7 STS+Z01 nicht vorhanden.
88,Abweisung der Summenzeitreihe,SG7,STS,,,,,Muss,
89,Abweisung der Summenzeitreihe,SG7,STS,9015,Z02,,Abweisung der,X,
90,Abweisung der Summenzeitreihe,SG7,STS,9013,,,Code des Prüfschritts,X [51],"[51] Es sind nur Codes aus dem EBD-Cluster ""Abweisung"" möglich."
91,Abweisung der Summenzeitreihe,SG7,STS,1131,E_0007,,EBD Nr. E_0007,X,
92,Abweisung der Summenzeitreihe,SG7,STS,1131,E_0040,,EBD Nr. E_0040,,
93,Abweisung der Summenzeitreihe,SG7,STS,1131,E_0041,,EBD Nr. E_0041,X,
94,Abweisung der Summenzeitreihe,SG7,STS,1131,E_0093,,EBD Nr. E_0093,X,
95,Nachrichten-Endesegment,,,,,,,Muss,
96,UNT,,UNT,0074,,,Anzahl der Segmente in einerNachricht,X,
97,UNT,,UNT,0062,,,Nachrichten-Referenznummer,X,
