,Segmentname,Segmentgruppe,Segment,Datenelement,Segment ID,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nutzdaten-Kopfsegment,,,,,,,,Muss,
1,Nutzdaten-Kopfsegment,,UNB,,,,,,Muss,
2,Nutzdaten-Kopfsegment,,UNB,0001,,UNOC,,UN/ECE-Zeichensatz C,X,
3,Nutzdaten-Kopfsegment,,UNB,0002,,3,,Version 3,X,
4,Nutzdaten-Kopfsegment,,UNB,0004,,,,MP-ID Absender,X,
5,Nutzdaten-Kopfsegment,,UNB,0007,,14,,GS1,X,
6,Nutzdaten-Kopfsegment,,UNB,0007,,500,,"DE, BDEW(Bundesverband derEnergie- undWasserwirtschaft e.V.)",X,
7,Nutzdaten-Kopfsegment,,UNB,0010,,,,MP-ID Empfänger,X,
8,Nutzdaten-Kopfsegment,,UNB,0007,,14,,GS1,X,
9,Nutzdaten-Kopfsegment,,UNB,0007,,500,,"DE, BDEW(Bundesverband derEnergie- undWasserwirtschaft e.V.)",X,
10,Nutzdaten-Kopfsegment,,UNB,0017,,,,Datum der Erstellung,X,
11,Nutzdaten-Kopfsegment,,UNB,0019,,,,Uhrzeit der Erstellung,X,
12,Nutzdaten-Kopfsegment,,UNB,0020,,,,Datenaustauschreferenz,X [918],"[918] Format: Zeichen aus dem über UNOC definierten Zeichensatz, wobei von den Buchstaben nur Großbuchstaben erlaubt sind."
13,Nutzdaten-Kopfsegment,,UNB,0026,,TL,,"Lastgang, beliebigerZeitraum",X,
14,Nachrichtenkopfsegment,,,,,,,,Muss,
15,Nachrichtenkopfsegment,,UNH,,,,,,Muss,
16,Nachrichtenkopfsegment,,UNH,0062,,,,Nachrichten-Referenznummer,X,
17,Nachrichtenkopfsegment,,UNH,0065,,MSCON,,Bericht über den,X,
18,Nachrichtenkopfsegment,,UNH,0065,,S,,Verbrauch messbarerDienstleistungen,,
19,Nachrichtenkopfsegment,,UNH,0052,,D,,Entwurfs-Version,X,
20,Nachrichtenkopfsegment,,UNH,0054,,04B,,Ausgabe 2004 - B,X,
21,Nachrichtenkopfsegment,,UNH,0051,,UN,,UN/CEFACT,X,
22,Nachrichtenkopfsegment,,UNH,0057,,2.4a,,Versionsnummer derzugrundeliegendenBDEW-Nachrichtenbeschreibung,X,
23,Beginn der Nachricht,,,,,,,,Muss,
24,Beginn der Nachricht,,BGM,,,,,,Muss,
25,Beginn der Nachricht,,BGM,1001,,Z15,,EEG-Überführungszeitreihe,X,
26,Beginn der Nachricht,,BGM,1001,,Z50,,Redispatch EEG-Überführungszeitreiheaufgrund Ausfallarbeit,,
27,Beginn der Nachricht,,BGM,1004,,,,Dokumentennummer,X,
28,Beginn der Nachricht,,BGM,1225,,9,,Original,X,
29,Nachrichtendatum,,,,,,,,Muss,
30,Nachrichtendatum,,DTM,,,,,,Muss,
31,Nachrichtendatum,,DTM,2005,,137,,Dokumenten-/,X,
32,Nachrichtendatum,,DTM,2380,,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt. 
[931] Format: ZZZ = +00"
33,Nachrichtendatum,,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,
34,Prüfidentifikator,SG1,,,,,,,Muss,
35,Prüfidentifikator,SG1,,,,,,,Muss,
36,Prüfidentifikator,SG1,RFF,,,,,,Muss,
37,Prüfidentifikator,SG1,RFF,1153,,Z13,,Prüfidentifikator,X,
38,Prüfidentifikator,SG1,RFF,1154,,13005,,EEG-Überf.ZR,X,
39,Prüfidentifikator,SG1,RFF,1154,,13026,,Redispatch EEG-Überführungszeitreiheaufgrund Ausfallarbeit,,
40,MP-ID Absender,SG2,,,,,,,Muss,
41,MP-ID Absender,SG2,,,,,,,Muss,
42,MP-ID Absender,SG2,NAD,,,,,,Muss,
43,MP-ID Absender,SG2,NAD,3035,,MS,,Dokumenten-/Nachrichtenausstellerbzw. -absender,X,
44,MP-ID Absender,SG2,NAD,3039,,,,"Beteiligter, Identifikation",X [117],[117] Nur MP-ID aus Sparte Strom
45,MP-ID Absender,SG2,NAD,3055,,9,,GS1,X,
46,MP-ID Absender,SG2,NAD,3055,,293,,"DE, BDEW(Bundesverband derEnergie- undWasserwirtschaft e.V.)",X,
47,Ansprechpartner,SG4,,,,,,,Kann,
48,Ansprechpartner,SG4,,,,,,,Kann,
49,Ansprechpartner,SG4,CTA,,,,,,Muss,
50,Ansprechpartner,SG4,CTA,3139,,IC,,Informationsstelle,X,
51,Ansprechpartner,SG4,CTA,3412,,,,Abteilung oder Bearbeiter,X,
52,Kommunikationsverbindung,SG4,,,,,,,,
53,Kommunikationsverbindung,SG4,,,,,,,Muss,
54,Kommunikationsverbindung,SG4,COM,,,,,,Muss,
55,Kommunikationsverbindung,SG4,COM,3148,,,,"Kommunikationsadresse,Identifikation",X,
56,Kommunikationsverbindung,SG4,COM,3155,,TE,,Telefon,X [1P0..1],
57,Kommunikationsverbindung,SG4,COM,3155,,EM,,E-Mail,X [1P0..1],
58,Kommunikationsverbindung,SG4,COM,3155,,AJ,,weiteres Telefon,X [1P0..1],
59,Kommunikationsverbindung,SG4,COM,3155,,AL,,Handy,X [1P0..1],
60,Kommunikationsverbindung,SG4,COM,3155,,FX,,Telefax,X [1P0..1],
61,MP-ID Empfänger,SG2,,,,,,,Muss,
62,MP-ID Empfänger,SG2,,,,,,,Muss,
63,MP-ID Empfänger,SG2,NAD,,,,,,Muss,
64,MP-ID Empfänger,SG2,NAD,3035,,MR,,Nachrichtenempfänger,X,
65,MP-ID Empfänger,SG2,NAD,3039,,,,"Beteiligter, Identifikation",X [117],[117] Nur MP-ID aus Sparte Strom
66,MP-ID Empfänger,SG2,NAD,3055,,9,,GS1,X,
67,Abschnitts-Kontrollsegment,,,,,,,,Muss,
68,Abschnitts-Kontrollsegment,,UNS,,,,,,Muss,
69,Abschnitts-Kontrollsegment,,UNS,0081,,D,,Trennung von Kopf- undPositionsteil,X,
70,Name und Adresse,SG5,,,,,,,Muss [2001],
71,Name und Adresse,SG5,,,,,,,Muss [2001],[2001] Segmentgruppe ist nur einmal je UNH anzugeben
72,Name und Adresse,SG5,NAD,,,,,,Muss,
73,Name und Adresse,SG5,NAD,3035,,Z15,,Überführungszeitreihe,X,
74,Bilanzkreis,SG6,,,,,,,Muss,
75,Bilanzkreis,SG6,,,,,,,Muss,
76,Bilanzkreis,SG6,LOC,,,,,,Muss,
77,Bilanzkreis,SG6,LOC,3227,,237,,Bilanzkreis,X,
78,Bilanzkreis,SG6,LOC,3225,,,,Bilanzkreis an,X [904] [512],"[512] Hinweis: Verwendung der Bilanzkreisbezeichnung 
[904] Format: genau 16 Stellen"
79,Bilanzkreis,SG6,LOC,3223,,,,Bilanzkreis von,X [904] [512],"[512] Hinweis: Verwendung der Bilanzkreisbezeichnung 
[904] Format: genau 16 Stellen"
80,Identifikationsangabe,SG6,,,,,,,Muss,
81,Identifikationsangabe,SG6,,,,,,,Muss,
82,Identifikationsangabe,SG6,LOC,,,,,,Muss,
83,Identifikationsangabe,SG6,LOC,3227,,107,,Bilanzierungsgebiet,X,
84,Identifikationsangabe,SG6,LOC,3225,,,,Bezeichnung,X [904] [513],"[513] Hinweis: Verwendung der Bezeichnung des Bilanzierungsgebietes 
[904] Format: genau 16 Stellen"
85,Beginn Messperiode Übertragungszeitraum,SG6,,,,,,,,
86,Beginn Messperiode Übertragungszeitraum,SG6,,,,,,,Muss,
87,Beginn Messperiode Übertragungszeitraum,SG6,DTM,,,,,,Muss,
88,Beginn Messperiode Übertragungszeitraum,SG6,DTM,2005,,163,,"Verarbeitung,Beginndatum/-zeit",X,
89,Beginn Messperiode Übertragungszeitraum,SG6,DTM,2380,,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931],[931] Format: ZZZ = +00
90,Beginn Messperiode Übertragungszeitraum,SG6,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,
91,Ende Messperiode Übertragungszeitraum,SG6,,,,,,,,
92,Ende Messperiode Übertragungszeitraum,SG6,,,,,,,Muss,
93,Ende Messperiode Übertragungszeitraum,SG6,DTM,,,,,,Muss,
94,Ende Messperiode Übertragungszeitraum,SG6,DTM,2005,,164,,"Verarbeitung,Endedatum/-zeit",X,
95,Ende Messperiode Übertragungszeitraum,SG6,DTM,2380,,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931],[931] Format: ZZZ = +00
96,Ende Messperiode Übertragungszeitraum,SG6,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,
97,Versionsangabe ,SG6,,,,,,,,
98,Versionsangabe ,SG6,,,,,,,Muss,
99,Versionsangabe ,SG6,DTM,,,,,,Muss,
100,Versionsangabe ,SG6,DTM,2005,,293,,Fertigstellungsdatum/-zeit,X,
101,Versionsangabe ,SG6,DTM,2380,,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931],[931] Format: ZZZ = +00
102,Versionsangabe ,SG6,DTM,2379,,304,,CCYYMMDDHHMMSSZZZ,X,
103,Zeitreihentyp,SG8,,,,,,,Muss,
104,Zeitreihentyp,SG8,,,,,,,Muss,
