,Segmentname,Segmentgruppe,Segment,Datenelement,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nachrichten-Kopfsegment,,,,,,,Muss,
1,Nachrichten-Kopfsegment,,UNH,0062,,,Nachrichten-Referenznummer,X,
2,Nachrichten-Kopfsegment,,UNH,0065,ORDERS,,Bestellung,X,
3,Nachrichten-Kopfsegment,,UNH,0052,D,,Entwurfs-Version,X,
4,Nachrichten-Kopfsegment,,UNH,0054,09B,,Ausgabe 2009 - B,X,
5,Nachrichten-Kopfsegment,,UNH,0051,UN,,UN/CEFACT,X,
6,Nachrichten-Kopfsegment,,UNH,0057,1.3,,Versionsnummer derzugrundeliegendenBDEW-Nachrichtenbeschreibung,X,
7,Beginn der Nachricht,,,,,,,Muss,
8,Beginn der Nachricht,,BGM,1001,Z11,,Weiterverpflichtung zumBetrieb der Messlokation,X,
9,Beginn der Nachricht,,BGM,1004,,,Dokumentennummer,X,
10,Nachrichtendatum,,,,,,,Muss,
11,Nachrichtendatum,,DTM,2005,137,,Dokumenten-/Nachrichtendatum/-zeit,X,
12,Nachrichtendatum,,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt. 
[931] Format: ZZZ = +00"
13,Nachrichtendatum,,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,
14,verschobener Abmeldetermin,,,,,,,Muss,
15,verschobener Abmeldetermin,,DTM,2005,Z02,,VerschobenerAbmeldetermin,X,
16,verschobener Abmeldetermin,,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [UB3] ∧ [506],"[506] Hinweis: Datum, bis zu dem der MSBA zur Fortführung verpflichtet wird"
17,verschobener Abmeldetermin,,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,
18,Prüfidentifikator,SG1,,,,,,Muss,
19,Prüfidentifikator,SG1,,,,,,Muss,
20,Prüfidentifikator,SG1,RFF,,,,,Muss,
21,Prüfidentifikator,SG1,RFF,1153,Z13,,Prüfidentifikator,X,
22,Prüfidentifikator,SG1,RFF,1154,17002,,Weiterverpflichtung MSBA,X,
23,MP-ID Absender,SG2,,,,,,Muss,
24,MP-ID Absender,SG2,,,,,,Muss,
25,MP-ID Absender,SG2,NAD,,,,,Muss,
26,MP-ID Absender,SG2,NAD,3035,Nachrichtenaussteller bzw.-absender,,,MS,
27,MP-ID Absender,SG2,NAD,3039,,,MP-ID,X,
28,MP-ID Absender,SG2,NAD,3055,9,,GS1,X,
29,MP-ID Absender,SG2,NAD,3055,293,,"DE, BDEW (Bundesverbandder Energie- undWasserwirtschaft e.V.)",X,
30,MP-ID Absender,SG2,NAD,3055,332,,"DE, DVGW Service &Consult GmbH",X,
31,Ansprechpartner,SG5,,,,,,Kann,
32,Ansprechpartner,SG5,,,,,,Kann,
33,Ansprechpartner,SG5,CTA,,,,,Muss,
34,Ansprechpartner,SG5,CTA,3139,,,,IC,
35,Ansprechpartner,SG5,CTA,3412,,,Kontakt,X,
36,Kommunikationsverbindung,SG5,,,,,,,
37,Kommunikationsverbindung,SG5,,,,,,Muss,
38,Kommunikationsverbindung,SG5,COM,,,,,Muss,
39,Kommunikationsverbindung,SG5,COM,3148,,,"Kommunikationsadresse,Identifikation",X,
40,Kommunikationsverbindung,SG5,COM,3155,EM,,Elektronische Post,X [1P0..1],
41,Kommunikationsverbindung,SG5,COM,3155,FX,,Telefax,X [1P0..1],
42,Kommunikationsverbindung,SG5,COM,3155,TE,,Telefon,X [1P0..1],
43,Kommunikationsverbindung,SG5,COM,3155,AJ,,weiteres Telefon,X [1P0..1],
44,Kommunikationsverbindung,SG5,COM,3155,AL,,Handy,X [1P0..1],
45,MP-ID Empfänger,SG2,,,,,,Muss,
46,MP-ID Empfänger,SG2,,,,,,Muss,
47,MP-ID Empfänger,SG2,NAD,,,,,Muss,
48,MP-ID Empfänger,SG2,NAD,3035,,,,MR,
49,MP-ID Empfänger,SG2,NAD,3039,,,MP-ID,X,
50,MP-ID Empfänger,SG2,NAD,3055,9,,GS1,X,
51,MP-ID Empfänger,SG2,NAD,3055,293,,"DE, BDEW (Bundesverbandder Energie- undWasserwirtschaft e.V.)",X,
52,MP-ID Empfänger,SG2,NAD,3055,332,,"DE, DVGW Service &Consult GmbH",X,
53,Meldepunkt,SG2,,,,,,Muss,
54,Meldepunkt,SG2,,,,,,Muss,
55,Meldepunkt,SG2,NAD,,,,,Muss,
56,Meldepunkt,SG2,NAD,3035,,,,DP,
57,Meldepunkt,SG2,,,,,,,
58,Meldepunkt,SG2,,,,,,Muss,
59,Meldepunkt,SG2,LOC,,,,,Muss,
60,Meldepunkt,SG2,LOC,3227,,,,172,
61,Meldepunkt,SG2,LOC,3225,,,Identifikator,X [951] [522],"[522] Hinweis: Verwendung der ID der Messlokation 
[951] Format: Zählpunktbezeichnung"
62,Referenz auf ID der Marktlokation,SG3,,,,,,Muss [492],
63,Referenz auf ID der Marktlokation,SG3,,,,,,Muss [492],[492] Wenn MP-ID in NAD+MR (Nachrichtenempfänger) aus Sparte Strom
64,Referenz auf ID der Marktlokation,SG3,RFF,,,,,Muss,
65,Referenz auf ID der Marktlokation,SG3,RFF,1153,Z18,,Marktlokation,X,
66,Referenz auf ID der Marktlokation,SG3,RFF,1154,,,ID der Marktlokation,X [950],[950] Format: Marktlokations-ID
67,Abschnitts-Kontrollsegment,,,,,,,Muss,
68,Abschnitts-Kontrollsegment,,UNS,0081,und Summenteil,,,S,
69,Nachrichten-Endesegment,,,,,,,Muss,
70,Nachrichten-Endesegment,,UNT,0074,,,Anzahl der Segmente in einerNachricht,X,
71,Nachrichten-Endesegment,,UNT,0062,,,Nachrichten-Referenznummer,X,
