,Segmentname,Segmentgruppe,Segment,Datenelement,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nachrichten-Kopfsegment,,,,,,,Muss,
1,Nachrichten-Kopfsegment,,UNH,0062,,,Nachrichten-Referenznummer,X,
2,Nachrichten-Kopfsegment,,UNH,0065,ORDERS,,Bestellung,X,
3,Nachrichten-Kopfsegment,,UNH,0052,D,,Entwurfs-Version,X,
4,Nachrichten-Kopfsegment,,UNH,0054,09B,,Ausgabe 2009 - B,X,
5,Nachrichten-Kopfsegment,,UNH,0051,UN,,UN/CEFACT,X,
6,Nachrichten-Kopfsegment,,UNH,0057,1.3,,Versionsnummer derzugrundeliegendenBDEW-Nachrichtenbeschreibung,X,
7,Beginn der Nachricht,,,,,,,Muss,
8,Beginn der Nachricht,,BGM,1001,Z12,,Änderung an derMesslokation,X,
9,Beginn der Nachricht,,BGM,1004,,,Dokumentennummer,X,
10,Nachrichtendatum,,,,,,,Muss,
11,Nachrichtendatum,,DTM,2005,137,,Dokumenten-/Nachrichtendatum/-zeit,X,
12,Nachrichtendatum,,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt. 
[931] Format: ZZZ = +00"
13,Nachrichtendatum,,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,
14,Ausführungsdatum,,,,,,,Muss,
15,Ausführungsdatum,,DTM,2005,203,,Ausführungsdatum/-zeit,X,
16,Ausführungsdatum,,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [UB3],
17,Ausführungsdatum,,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,
18,Prüfidentifikator,SG1,,,,,,Muss,
19,Prüfidentifikator,SG1,,,,,,Muss,
20,Prüfidentifikator,SG1,RFF,,,,,Muss,
21,Prüfidentifikator,SG1,RFF,1153,Z13,,Prüfidentifikator,X,
22,Prüfidentifikator,SG1,RFF,1154,17003,,Beauftragung zur Änderungder Messlokation,X,
23,MP-ID Absender,SG2,,,,,,Muss,
24,MP-ID Absender,SG2,,,,,,Muss,
25,MP-ID Absender,SG2,NAD,,,,,Muss,
26,MP-ID Absender,SG2,NAD,3035,Nachrichtenaussteller bzw.-absender,,,MS,
27,MP-ID Absender,SG2,NAD,3039,,,MP-ID,X,
28,MP-ID Absender,SG2,NAD,3055,9,,GS1,X,
29,MP-ID Absender,SG2,NAD,3055,293,,"DE, BDEW (Bundesverband",X,
30,Ansprechpartner,SG5,,,,,,Muss,
31,Ansprechpartner,SG5,,,,,,Muss,
32,Ansprechpartner,SG5,CTA,,,,,Muss,
33,Ansprechpartner,SG5,CTA,3139,,,,IC,
34,Ansprechpartner,SG5,CTA,3412,,,Kontakt,X,
35,Kommunikationsverbindung,SG5,,,,,,,
36,Kommunikationsverbindung,SG5,,,,,,Muss,
37,Kommunikationsverbindung,SG5,COM,,,,,Muss,
38,Kommunikationsverbindung,SG5,COM,3148,,,"Kommunikationsadresse,Identifikation",X,
39,Kommunikationsverbindung,SG5,COM,3155,EM,,Elektronische Post,X [1P0..1],
40,Kommunikationsverbindung,SG5,COM,3155,FX,,Telefax,X [1P0..1],
41,Kommunikationsverbindung,SG5,COM,3155,TE,,Telefon,X [1P0..1],
42,Kommunikationsverbindung,SG5,COM,3155,AJ,,weiteres Telefon,X [1P0..1],
43,Kommunikationsverbindung,SG5,COM,3155,AL,,Handy,X [1P0..1],
44,MP-ID Empfänger,SG2,,,,,,Muss,
45,MP-ID Empfänger,SG2,,,,,,Muss,
46,MP-ID Empfänger,SG2,NAD,,,,,Muss,
47,MP-ID Empfänger,SG2,NAD,3035,,,,MR,
48,MP-ID Empfänger,SG2,NAD,3039,,,MP-ID,X,
49,MP-ID Empfänger,SG2,NAD,3055,9,,GS1,X,
50,MP-ID Empfänger,SG2,NAD,3055,293,,"DE, BDEW (Bundesverbandder Energie- undWasserwirtschaft e.V.)",X,
51,MP-ID Empfänger,SG2,NAD,3055,332,,"DE, DVGW Service &Consult GmbH",X,
52,Meldepunkt,SG2,,,,,,Muss,
53,Meldepunkt,SG2,,,,,,Muss,
54,Meldepunkt,SG2,NAD,,,,,Muss,
55,Meldepunkt,SG2,NAD,3035,,,,DP,
56,Meldepunkt,SG2,,,,,,,
57,Meldepunkt,SG2,,,,,,Muss,
58,Meldepunkt,SG2,LOC,,,,,Muss,
59,Meldepunkt,SG2,LOC,3227,,,,172,
60,Meldepunkt,SG2,LOC,3225,,,Identifikator,X ([951] [522]) ⊻ ([922][566] ∧ [7] ∧ [492]) ⊻([960] [552] ∧ [7] ∧ [492]),"[7] Wenn MP-ID in SG2 NAD+MS mit Rolle NB vorhanden 
[492] Wenn MP-ID in NAD+MR (Nachrichtenempfänger) aus Sparte Strom 
[522] Hinweis: Verwendung der ID der Messlokation 
[552] Hinweis: Verwendung der ID der Netzlokation 
[566] Hinweis: Verwendung der ID der Technischen Ressource 
[922] Format: TR-ID 
[951] Format:"
61,Referenz auf ID der Steuerbaren Ressource,SG3,,,,,,Muss [143],
62,Referenz auf ID der Steuerbaren Ressource,SG3,,,,,,Muss [143],[143] Wenn in LOC+172 DE3225 (Meldepunkt) die ID einer Technischen Ressource angegeben ist
63,Referenz auf ID der Steuerbaren Ressource,SG3,RFF,,,,,Muss,
64,Referenz auf ID der Steuerbaren Ressource,SG3,RFF,1153,Z38,,Steuerbare Ressource,X,
65,Referenz auf ID der Steuerbaren Ressource,SG3,RFF,1154,,,"Referenz, Identifikation",X [961] [553],"[553] Hinweis: Verwendung der ID der Steuerbaren Ressource 
[961] Format: SR-ID"
66,Referenz auf ID der Technischen Ressource,SG3,,,,,,Soll [2066] ∧ [143] ,
67,Referenz auf ID der Technischen Ressource,SG3,,,,,,Soll [2066] ∧ [143] ,"[143] Wenn in LOC+172 DE3225 (Meldepunkt) die ID einer Technischen Ressource angegeben ist 
[2066] Die SG3 RFF+Z37 Referenz auf ID der Technischen Ressource ist so oft zu wiederholen, bis alle IDs der Technischen Ressourcen angegeben sind, die zusätzlich zur Technischen Ressource in LOC+172 DE3225, die der Steuerbaren Ressource in SG3 RFF+Z38 Referenz auf ID der Steuerbaren Ressource, DE1154 mit diesem Vorgang zugeordnet werden sollen genannt sind."
68,Referenz auf ID der Technischen Ressource,SG3,RFF,,,,,Muss,
69,Referenz auf ID der Technischen Ressource,SG3,RFF,1153,Z37,,Technische Ressource,X,
70,Referenz auf ID der Technischen Ressource,SG3,RFF,1154,,,"Referenz, Identifikation",X [922] [566],"[566] Hinweis: Verwendung der ID der Technischen Ressource 
[922] Format: TR-ID"
71,Erforderliches Messprodukt der Messlokation,SG29,,,,,,Muss [2090],
72,Erforderliches Messprodukt der Messlokation,SG29,,,,,,Muss [2090],[2090] Für 33-stellige ID im SG2 LOC+172 (Meldepunkt) DE3225 mindestens einmal anzugeben
73,Erforderliches Messprodukt der Messlokation,SG29,LIN,,,,,Muss,
74,Erforderliches Messprodukt der Messlokation,SG29,LIN,1082,,,Positionsnummer,X [903],[903] Format: Möglicher Wert: 1
75,Erforderliches Messprodukt der Messlokation,SG29,LIN,1229,Messlokation,,,Z19,
76,Erforderliches Messprodukt der Messlokation,SG29,,,,,,,
77,Erforderliches Messprodukt der Messlokation,SG29,,,,,,Muss,
78,Erforderliches Messprodukt der Messlokation,SG29,PIA,,,,,Muss,
79,Erforderliches Messprodukt der Messlokation,SG29,PIA,4347,,,,5,
80,Erforderliches Messprodukt der Messlokation,SG29,PIA,7140,,,Messprodukt-Code,X ([100] ∧ [492]) ⊻ ([111]∧ [493]),"[100] Messprodukt-Code aus dem Kapitel 2.3 ""Standard-"
81,Erforderliches Messprodukt der Messlokation,SG29,PIA,7143,Z11,,Messprodukt,X,
82,Weitere Beschreibung erforderliches Messprodukt,SG30,,,,,,Muss [7] ∧ [492],
83,Weitere Beschreibung erforderliches Messprodukt,SG30,,,,,,Muss [7] ∧ [492],"[7] Wenn MP-ID in SG2 NAD+MS mit Rolle NB vorhanden 
[492] Wenn MP-ID in NAD+MR (Nachrichtenempfänger) aus Sparte Strom"
84,Weitere Beschreibung erforderliches Messprodukt,SG30,CCI,,,,,Muss,
85,Weitere Beschreibung erforderliches Messprodukt,SG30,CCI,7059,erforderlicher Wert,,,Z35,
86,Notwendigkeit einer zweiten Messung,SG30,,,,,,,
87,Notwendigkeit einer zweiten Messung,SG30,,,,,,Muss,
88,Notwendigkeit einer zweiten Messung,SG30,CAV,,,,,Muss,
89,Notwendigkeit einer zweiten Messung,SG30,CAV,7111,ZC9,,Zweite Messung fürVergleichsmessungerforderlich,X,
90,Notwendigkeit einer zweiten Messung,SG30,CAV,7110,Z06,,vorhanden,X,
91,Notwendigkeit einer zweiten Messung,SG30,CAV,7110,Z07,,nicht vorhanden,X,
92,Werteübermittlung an den NB aufgrund weiterem Verwendungszweck,SG30,,,,,,,
93,Werteübermittlung an den NB aufgrund weiterem Verwendungszweck,SG30,,,,,,Muss,
94,Werteübermittlung an den NB aufgrund weiterem Verwendungszweck,SG30,CAV,,,,,Muss,
95,Werteübermittlung an den NB aufgrund weiterem Verwendungszweck,SG30,CAV,7111,Z88,,NB,X,
96,Werteübermittlung an den NB aufgrund weiterem Verwendungszweck,SG30,CAV,7110,Z06,,vorhanden,X,
97,Werteübermittlung an den NB aufgrund weiterem Verwendungszweck,SG30,CAV,7110,Z07,,nicht vorhanden,X,
98,Zugeordnete Zählzeitdefinition,SG30,,,,,,Muss [86] ∧ [492],
99,Zugeordnete Zählzeitdefinition,SG30,,,,,,Muss [86] ∧ [492],"[86] Wenn in derselben SG29 mit Z19 in LIN DE1229 (Erforderliches Messprodukt der Messlokation) das PIA+5 DE7140 mit einem Messprodukt aus Codeliste der Konfigurationen Kapitel 2.3.1 ""Standard-Messprodukt der Messlokation mit der Wahlmöglichkeit der Zuordnung einer Zählzeit"" vorhanden ist"
100,Zugeordnete Zählzeitdefinition,SG30,CCI,,,,,Muss,
101,Zugeordnete Zählzeitdefinition,SG30,CCI,7059,Messprodukt erforderlich,,,Z39Z41,
102,Zugeordnete Zählzeitdefinition,SG30,CCI,7037,,,Code der Zählzeitdefinition,X [77],[77] Wenn im selben CCI im DE7059 der Code Z39 (Code der Zählzeitdefinition) vorhanden ist
103,Erforderliches Produkt Schaltzeitdefinitionen,SG29,,,,,,Soll [145] ∧ [2060] ∧[144],
104,Erforderliches Produkt Schaltzeitdefinitionen,SG29,,,,,,Soll [145] ∧ [2060] ∧[144],"[144] Wenn SG3 RFF+Z38 (Referenz auf ID der Steuerbaren Ressource) vorhanden 
[145] Wenn für die Steuerbare Ressource in SG3 RFF+Z38 (Referenz auf ID der Steuerbaren Ressource) DE1154, das Produkt bestellt werden soll 
[2060] Pro Nachricht ist die SG29 LIN+Z64 (Erforderliches Produkt Schaltzeitdefinitionen) maximal einmal anzugeben"
105,Erforderliches Produkt Schaltzeitdefinitionen,SG29,LIN,,,,,Muss,
106,Erforderliches Produkt Schaltzeitdefinitionen,SG29,LIN,1082,,,Positionsnummer,X [903],[903] Format: Möglicher Wert: 1
107,Erforderliches Produkt Schaltzeitdefinitionen,SG29,LIN,1229,Schaltzeitdefinitionen,,,Z64,
108,Erforderliches Produkt Schaltzeitdefinitionen,SG29,,,,,,,
109,Erforderliches Produkt Schaltzeitdefinitionen,SG29,,,,,,Muss,
110,Erforderliches Produkt Schaltzeitdefinitionen,SG29,PIA,,,,,Muss,
111,Erforderliches Produkt Schaltzeitdefinitionen,SG29,PIA,4347,,,,5,
