#,Segmentname_FV2210,Segmentgruppe_FV2210,Segment_FV2210,Datenelement_FV2210,Segment ID_FV2210,Code_FV2210,Beschreibung_FV2210,Bedingungsausdruck_FV2210,Bedingung_FV2210,Änderung,Segmentname_FV2304,Segmentgruppe_FV2304,Segment_FV2304,Datenelement_FV2304,Segment ID_FV2304,Code_FV2304,Beschreibung_FV2304,Bedingungsausdruck_FV2304,Bedingung_FV2304
1,Nachrichten-Kopfsegment,,UNH,,,,,Muss,,,Nachrichten-Kopfsegment,,UNH,,,,,Muss,
2,Nachrichten-Kopfsegment,,UNH,0062,,,Nachrichten-Referenznummer,X,,,Nachrichten-Kopfsegment,,UNH,0062,,,Nachrichten-Referenznummer,X,
3,Nachrichten-Kopfsegment,,UNH,0065,,ORDERS,Bestellung,X,,,Nachrichten-Kopfsegment,,UNH,0065,,ORDERS,Bestellung,X,
4,Nachrichten-Kopfsegment,,UNH,0052,,D,Entwurfs-Version,X,,,Nachrichten-Kopfsegment,,UNH,0052,,D,Entwurfs-Version,X,
5,Nachrichten-Kopfsegment,,UNH,0054,,09B,Ausgabe 2009 - B,X,,,Nachrichten-Kopfsegment,,UNH,0054,,09B,Ausgabe 2009 - B,X,
6,Nachrichten-Kopfsegment,,UNH,0051,,UN,UN/CEFACT,X,,,Nachrichten-Kopfsegment,,UNH,0051,,UN,UN/CEFACT,X,
7,Nachrichten-Kopfsegment,,UNH,0057,,1.2a,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschreibung,X,,ÄNDERUNG,Nachrichten-Kopfsegment,,UNH,0057,,1.2b,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschreibung,X,
8,Beginn der Nachricht,,BGM,,,,,Muss,,,Beginn der Nachricht,,BGM,,,,,Muss,
9,Beginn der Nachricht,,BGM,1001,,Z61,Stammdaten der Marktlokation,X,,,Beginn der Nachricht,,BGM,1001,,Z61,Stammdaten der Marktlokation,X,
10,Beginn der Nachricht,,BGM,1004,,,Dokumentennummer,X,,,Beginn der Nachricht,,BGM,1004,,,Dokumentennummer,X,
11,Nachrichtendatum,,DTM,,,,,Muss,,,Nachrichtendatum,,DTM,,,,,Muss,
12,Nachrichtendatum,,DTM,2005,,137,Dokumenten-/ Nachrichtendatum/-zeit,X,,,Nachrichtendatum,,DTM,2005,,137,Dokumenten-/ Nachrichtendatum/-zeit,X,
13,Nachrichtendatum,,DTM,2380,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt.
[931] Format: ZZZ = +00",,Nachrichtendatum,,DTM,2380,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt.
[931] Format: ZZZ = +00"
14,Nachrichtendatum,,DTM,2379,,303,CCYYMMDDHHMMZZZ,X,,,Nachrichtendatum,,DTM,2379,,303,CCYYMMDDHHMMZZZ,X,
15,Lieferrichtung,,IMD,,,,,Muss,,,Lieferrichtung,,IMD,,,,,Muss,
16,Lieferrichtung,,IMD,7081,,Z14,Lieferrichtung,X,,,Lieferrichtung,,IMD,7081,,Z14,Lieferrichtung,X,
17,Lieferrichtung,,IMD,7009,,Z06,Erzeugung,X,,,Lieferrichtung,,IMD,7009,,Z06,Erzeugung,X,
18,Lieferrichtung,,IMD,7009,,Z07,Verbrauch,X [6],[6] Wenn MP-ID in SG2 NAD+MS mit Rolle LF vorhanden,,Lieferrichtung,,IMD,7009,,Z07,Verbrauch,X [6],[6] Wenn MP-ID in SG2 NAD+MS mit Rolle LF vorhanden
