,Segmentname,Segmentgruppe,Segment,Datenelement,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nachrichten-Kopfsegment,,,,,,,Muss,
1,Nachrichten-Kopfsegment,,UNH,0062,,,Nachrichten-Referenznummer,X,
2,Nachrichten-Kopfsegment,,UNH,0065,IFTSTA,,MultimodalerStatusbericht,X,
3,Nachrichten-Kopfsegment,,UNH,0052,D,,Entwurfs-Version,X,
4,Nachrichten-Kopfsegment,,UNH,0054,18A,,Ausgabe 2018 - A,X,
5,Nachrichten-Kopfsegment,,UNH,0051,UN,,UN/CEFACT,X,
6,Nachrichten-Kopfsegment,,UNH,0057,2.0e,,Versionsnummer derzugrundeliegendenBDEW-Nachrichtenbeschreibung,X,
7,Beginn der Nachricht,,,,,,,Muss,
8,Beginn der Nachricht,,BGM,1001,Z09,,WiM Meldung(en),X,
9,Beginn der Nachricht,,BGM,1004,,,Dokumentennummer,X,
10,Dokumentendatum,,,,,,,Muss,
11,Dokumentendatum,,DTM,2005,137,,Dokumenten-/Nachrichtendatum/-zeit,X,
12,Dokumentendatum,,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931][494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt 
[931] Format: ZZZ = +00"
13,Dokumentendatum,,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,
14,MP-ID Empfänger,SG1,,,,,,Muss,
15,MP-ID Empfänger,SG1,,,,,,Muss,
16,MP-ID Empfänger,SG1,NAD,,,,,Muss,
17,MP-ID Empfänger,SG1,NAD,3035,MR,,Nachrichtenempfänger,X,
18,MP-ID Empfänger,SG1,NAD,3039,,,MP-ID,X [27],[27] Nur MP-ID aus Sparte Strom
19,MP-ID Empfänger,SG1,NAD,3055,9,,GS1,X,
20,MP-ID Empfänger,SG1,NAD,3055,293,,"DE, BDEW(Bundesverband derEnergie- undWasserwirtschaft e.V.)",X,
21,MP-ID Absender,SG1,,,,,,Muss,
22,MP-ID Absender,SG1,,,,,,Muss,
23,MP-ID Absender,SG1,NAD,,,,,Muss,
24,MP-ID Absender,SG1,NAD,3035,MS,,Dokumenten-/Nachrichtenausstellerbzw. -absender,X,
25,MP-ID Absender,SG1,NAD,3039,,,MP-ID,X [27],[27] Nur MP-ID aus Sparte Strom
26,MP-ID Absender,SG1,NAD,3055,9,,GS1,X,
27,MP-ID Absender,SG1,NAD,3055,293,,"DE, BDEW(Bundesverband derEnergie- undWasserwirtschaft e.V.)",X,
28,Ansprechpartner,SG2,,,,,,Kann,
29,Ansprechpartner,SG2,,,,,,Kann,
30,Ansprechpartner,SG2,CTA,,,,,Muss,
31,Ansprechpartner,SG2,CTA,3139,IC,,Informationskontakt,X,
32,Ansprechpartner,SG2,CTA,3412,,,Kontakt,X,
33,Kommunikationsverbindung,SG2,,,,,,,
34,Kommunikationsverbindung,SG2,,,,,,Muss,
35,Kommunikationsverbindung,SG2,COM,,,,,Muss,
36,Kommunikationsverbindung,SG2,COM,3148,,,Nummer / E-Mail Adresse,X,
37,Kommunikationsverbindung,SG2,COM,3155,EM,,E-Mail,X [1P0..1],
38,Kommunikationsverbindung,SG2,COM,3155,FX,,Telefax,X [1P0..1],
39,Kommunikationsverbindung,SG2,COM,3155,TE,,Telefon,X [1P0..1],
40,Kommunikationsverbindung,SG2,COM,3155,AJ,,weiteres Telefon,X [1P0..1],
41,Kommunikationsverbindung,SG2,COM,3155,AL,,Handy,X [1P0..1],
42,Sendungsdaten,SG14,,,,,,Muss,
43,Sendungsdaten,SG14,,,,,,Muss,
44,Sendungsdaten,SG14,CNI,,,,,Muss,
45,Sendungsdaten,SG14,CNI,1490,,,Vorgangsnummer,X [911],"[911] Format: Mögliche Werte: 1 bis n, je Nachricht bei 1 beginnend und fortlaufend aufsteigend"
46,Meldepunkt,SG14,,,,,,,
47,Meldepunkt,SG14,,,,,,Muss,
48,Meldepunkt,SG14,LOC,,,,,Muss,
49,Meldepunkt,SG14,LOC,3227,172,,Meldepunkt,X,
50,Meldepunkt,SG14,LOC,3225,,,Identifikator,X [951][505],"[505] Hinweis: Verwendung der ID der Messlokation 
[951] Format: Zählpunktbezeichnung"
51,Ersteinbau iMS Planungsstatus,SG15,,,,,,Muss,
52,Ersteinbau iMS Planungsstatus,SG15,,,,,,Muss,[19] Wenn SG15 STS+Z24 nicht vorhanden.
53,Ersteinbau iMS Planungsstatus,SG15,STS,,,,,Muss,
54,Ersteinbau iMS Planungsstatus,SG15,STS,9015,Z19,,Ersteinbau iMS,X,
55,Ersteinbau iMS Planungsstatus,SG15,STS,4405,Z17,,geplant,,
56,Ersteinbau iMS Planungsstatus,SG15,STS,4405,Z30,,zugestimmt,,
57,Ersteinbau iMS Planungsstatus,SG15,STS,4405,Z31,,widersprochen,X,[503] Hinweis: Auf Selbsteinbau eines iMS oder einer mME wird verzichtet
58,Ersteinbau iMS Planungsstatus,SG15,STS,9013,,,Code des Prüfschritts,X [47],[47] Es sind nur Codes aus dem EBD-Cluster Ablehnung möglich.
59,Ersteinbau iMS Planungsstatus,SG15,STS,1131,E_0233,,EBD Nr. E_0233,X,
60,Prüfidentifikator,SG15,,,,,,,
61,Prüfidentifikator,SG15,,,,,,Muss,
62,Prüfidentifikator,SG15,RFF,,,,,Muss,
63,Prüfidentifikator,SG15,RFF,1153,Z13,,Prüfidentifikator,X,
64,Prüfidentifikator,SG15,RFF,1154,21029,,WiM / Vorabinformation,,
65,Prüfidentifikator,SG15,RFF,1154,21030,,WiM / ZustimmungiMS-Ersteinbau,,
66,Prüfidentifikator,SG15,RFF,1154,21031,,WiM / Bestandsschutz /Eigenausbau iMS,X,
67,Referenz auf die Marktlokation,SG15,,,,,,,
68,Referenz auf die Marktlokation,SG15,,,,,,,
69,Referenz auf die Marktlokation,SG15,RFF,,,,,,[20] Wenn MP-ID in SG1 NAD+MR in der Rolle LF
70,Referenz auf die Marktlokation,SG15,RFF,1153,AVE,,Meldepunkt,,
71,Referenz auf die Marktlokation,SG15,RFF,1154,,,ID einer Marktlokation,,"[506] Hinweis: Verwendung der ID der Marktlokation 
[950] Format: Marktlokations-ID"
72,Referenz auf den Preisschlüsselstamm,SG15,,,,,,,
73,Referenz auf den Preisschlüsselstamm,SG15,,,,,,,
74,Referenz auf den Preisschlüsselstamm,SG15,RFF,,,,,,"[20] Wenn MP-ID in SG1 NAD+MR in der Rolle LF 
[144] Wenn RFF+Z45 in dieser SG15 nicht vorhanden"
75,Referenz auf den Preisschlüsselstamm,SG15,RFF,1153,Z17,,Preisschlüsselstamm,,
76,Referenz auf den Preisschlüsselstamm,SG15,RFF,1154,,,Code des Preisschlüsselstamms,,
77,Referenz auf die Artikel-ID,SG15,,,,,,,
78,Referenz auf die Artikel-ID,SG15,,,,,,,
79,Referenz auf die Artikel-ID,SG15,RFF,,,,,,"[20] Wenn MP-ID in SG1 NAD+MR in der Rolle LF 
[145] Wenn RFF+Z17 in dieser SG15 nicht vorhanden"
80,Referenz auf die Artikel-ID,SG15,RFF,1153,Z45,,Referenz auf die Artikel-ID,,
81,Referenz auf die Artikel-ID,SG15,RFF,1154,,,Artikel-ID,,
82,Datum/Uhrzeit/Zeitspanne,SG15,,,,,,,
83,Datum/Uhrzeit/Zeitspanne,SG15,,,,,,,
84,Datum/Uhrzeit/Zeitspanne,SG15,DTM,,,,,,
85,Datum/Uhrzeit/Zeitspanne,SG15,DTM,2005,76,,"Lieferdatum/-zeit,geplant",,
86,Datum/Uhrzeit/Zeitspanne,SG15,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",,[496] Der Zeitpunkt muss > dem Wert im DE2380 des DTM+137 sein
87,Datum/Uhrzeit/Zeitspanne,SG15,DTM,2379,102,,CCYYMMDD,,
88,Ersteinbau mME Planungsstatus,SG15,,,,,,,
89,Ersteinbau mME Planungsstatus,SG15,,,,,,,"[18] Wenn SG15 STS+Z19 nicht vorhanden. 
[20] Wenn MP-ID in SG1 NAD+MR in der Rolle LF"
90,Ersteinbau mME Planungsstatus,SG15,STS,,,,,,
91,Ersteinbau mME Planungsstatus,SG15,STS,9015,Z24,,Ersteinbau mME,,
92,Ersteinbau mME Planungsstatus,SG15,STS,4405,Z17,,geplant,,
93,Prüfidentifikator,SG15,,,,,,,
94,Prüfidentifikator,SG15,,,,,,,
95,Prüfidentifikator,SG15,RFF,,,,,,
96,Prüfidentifikator,SG15,RFF,1153,Z13,,Prüfidentifikator,,
97,Prüfidentifikator,SG15,RFF,1154,21029,,WiM / Vorabinformation,,
98,Referenz auf die Marktlokation,SG15,,,,,,,
99,Referenz auf die Marktlokation,SG15,,,,,,,
100,Referenz auf die Marktlokation,SG15,RFF,,,,,,
101,Referenz auf die Marktlokation,SG15,RFF,1153,AVE,,Meldepunkt,,
102,Referenz auf die Marktlokation,SG15,RFF,1154,,,ID einer Marktlokation,,"[506] Hinweis: Verwendung der ID der Marktlokation 
[950] Format: Marktlokations-ID"
103,Beginn des Zeitintervalls,SG15,,,,,,,
104,Beginn des Zeitintervalls,SG15,,,,,,,
105,Beginn des Zeitintervalls,SG15,DTM,,,,,,
106,Beginn des Zeitintervalls,SG15,DTM,2005,469,,"Startdatum oder -zeitpunkt, frühestes/r",,
107,Beginn des Zeitintervalls,SG15,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",,[496] Der Zeitpunkt muss > dem Wert im DE2380 des DTM+137 sein
108,Beginn des Zeitintervalls,SG15,DTM,2379,303,,CCYYMMDDHHMMZZZ,,
109,Ende des Zeitintervalls,SG15,,,,,,,
110,Ende des Zeitintervalls,SG15,,,,,,,
111,Ende des Zeitintervalls,SG15,DTM,,,,,,
112,Ende des Zeitintervalls,SG15,DTM,2005,472,,"Endedatum oder -zeitpunkt, spätestes/r",,
113,Ende des Zeitintervalls,SG15,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",,[496] Der Zeitpunkt muss > dem Wert im DE2380 des DTM+137 sein
114,Ende des Zeitintervalls,SG15,DTM,2379,303,,CCYYMMDDHHMMZZZ,,
115,Nachrichten-Endesegment,,,,,,,Muss,
116,Nachrichten-Endesegment,,UNT,0074,,,Anzahl der Segmente in einerNachricht,X,
117,Nachrichten-Endesegment,,UNT,0062,,,Nachrichten-Referenznummer,X,
