,Segmentname,Segmentgruppe,Segment,Datenelement,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nachrichten-Kopfsegment,,,,,,,Muss,
1,Nachrichten-Kopfsegment,,UNH,0062,,,Nachrichten-Referenznummer,X,
2,Nachrichten-Kopfsegment,,UNH,0065,IFTSTA,,Multimodaler Statusbericht,X,
3,Nachrichten-Kopfsegment,,UNH,0052,D,,Entwurfs-Version,X,
4,Nachrichten-Kopfsegment,,UNH,0054,18A,,Ausgabe 2018 - A,X,
5,Nachrichten-Kopfsegment,,UNH,0051,UN,,UN/CEFACT,X,
6,Nachrichten-Kopfsegment,,UNH,0057,2.0e,,Versionsnummer derzugrundeliegendenBDEW-Nachrichtenbeschreibung,X,
7,Beginn der Nachricht,,,,,,,Muss,
8,Beginn der Nachricht,,BGM,1001,Z09,,WiM Meldung(en),X,
9,Beginn der Nachricht,,BGM,1004,,,Dokumentennummer,X,
10,Dokumentendatum,,,,,,,Muss,
11,Dokumentendatum,,DTM,2005,137,,Dokumenten-/Nachrichtendatum/-zeit,X,
12,Dokumentendatum,,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt 
[931] Format: ZZZ = +00"
13,Dokumentendatum,,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,
14,MP-ID Empfänger,SG1,,,,,,Muss,
15,MP-ID Empfänger,SG1,,,,,,Muss,
16,MP-ID Empfänger,SG1,NAD,,,,,Muss,
17,MP-ID Empfänger,SG1,NAD,3035,,,,MR,
18,MP-ID Empfänger,SG1,NAD,3039,,,MP-ID,X,
19,MP-ID Empfänger,SG1,NAD,3055,9,,GS1,X,
20,MP-ID Empfänger,SG1,NAD,3055,293,,"DE, BDEW (Bundesverbandder Energie- undWasserwirtschaft e.V.)",X,
21,MP-ID Empfänger,SG1,NAD,3055,332,,"DE, DVGW Service &Consult GmbH",X,
22,MP-ID Absender,SG1,,,,,,Muss,
23,MP-ID Absender,SG1,,,,,,Muss,
24,MP-ID Absender,SG1,NAD,,,,,Muss,
25,MP-ID Absender,SG1,NAD,3035,Nachrichtenaussteller bzw.-absender,,,MS,
26,MP-ID Absender,SG1,NAD,3039,,,MP-ID,X,
27,MP-ID Absender,SG1,NAD,3055,9,,GS1,X,
28,MP-ID Absender,SG1,NAD,3055,293,,"DE, BDEW (Bundesverbandder Energie- undWasserwirtschaft e.V.)",X,
29,MP-ID Absender,SG1,NAD,3055,332,,"DE, DVGW Service &Consult GmbH",X,
30,Ansprechpartner,SG2,,,,,,Kann,
31,Ansprechpartner,SG2,,,,,,Kann,
32,Ansprechpartner,SG2,CTA,,,,,Muss,
33,Ansprechpartner,SG2,CTA,3139,,,,IC,
34,Ansprechpartner,SG2,CTA,3412,,,Kontakt,X,
35,Kommunikationsverbindung,SG2,,,,,,,
36,Kommunikationsverbindung,SG2,,,,,,Muss,
37,Kommunikationsverbindung,SG2,COM,,,,,Muss,
38,Kommunikationsverbindung,SG2,COM,3148,,,Nummer / E-Mail Adresse,X,
39,Kommunikationsverbindung,SG2,COM,3155,EM,,E-Mail,X [1P0..1],
40,Kommunikationsverbindung,SG2,COM,3155,FX,,Telefax,X [1P0..1],
41,Kommunikationsverbindung,SG2,COM,3155,TE,,Telefon,X [1P0..1],
42,Kommunikationsverbindung,SG2,COM,3155,AJ,,weiteres Telefon,X [1P0..1],
43,Kommunikationsverbindung,SG2,COM,3155,AL,,Handy,X [1P0..1],
44,Sendungsdaten,SG14,,,,,,Muss,
45,Sendungsdaten,SG14,,,,,,Muss,
46,Sendungsdaten,SG14,CNI,,,,,Muss,
47,Sendungsdaten,SG14,CNI,1490,,,Vorgangsnummer,X [911],"[911] Format: Mögliche Werte: 1 bis n, je Nachricht bei 1 beginnend und fortlaufend aufsteigend"
48,Meldepunkt,SG14,,,,,,,
49,Meldepunkt,SG14,,,,,,Muss,
50,Meldepunkt,SG14,LOC,,,,,Muss,
51,Meldepunkt,SG14,LOC,3227,,,,172,
52,Meldepunkt,SG14,LOC,3225,,,Identifikator,X [951] [505],"[505] Hinweis: Verwendung der ID der Messlokation 
[951] Format: Zählpunktbezeichnung"
53,MSB-Wechselstatus,SG15,,,,,,Muss,
54,MSB-Wechselstatus,SG15,,,,,,Muss,
55,MSB-Wechselstatus,SG15,STS,,,,,Muss,
56,MSB-Wechselstatus,SG15,STS,9015,Z10,,MSB-Wechsel nach MsbG,X,
57,MSB-Wechselstatus,SG15,STS,4405,209,,"Lieferung, geplant",X,
58,MSB-Wechselstatus,SG15,STS,9013,ZI1,,Wechsel auf iMS,X,
59,MSB-Wechselstatus,SG15,STS,9013,ZI2,,Beibehaltung derbisherigen Messtechnik,X,
60,Prüfidentifikator,SG15,,,,,,,
61,Prüfidentifikator,SG15,,,,,,Muss,
62,Prüfidentifikator,SG15,RFF,,,,,Muss,
63,Prüfidentifikator,SG15,RFF,1153,Z13,,Prüfidentifikator,X,
64,Prüfidentifikator,SG15,RFF,1154,21007,,WiM / Statusmeldung(Planungszeitpunkt) vomNB an MSBA,X,
65,Referenz Vorgangsnummer (aus Anfragenachricht),SG15,,,,,,,
66,Referenz Vorgangsnummer (aus Anfragenachricht),SG15,,,,,,Muss [20],
67,Referenz Vorgangsnummer (aus Anfragenachricht),SG15,RFF,,,,,Muss [20],[20] Wenn MP-ID in SG1 NAD+MR in der Rolle LF
68,Referenz Vorgangsnummer (aus Anfragenachricht),SG15,RFF,1153,TN,,Transaktions-Referenznummer,X,
69,Referenz Vorgangsnummer (aus Anfragenachricht),SG15,RFF,1154,,,Vorgangsnummer,X [531] ,"[531] Vom MSBN in Schritt 1 des SD verwendete Vorgangsnummer, damit der LF diese bei der Bestellung einer Konfiguration"
70,Datum/Uhrzeit/Zeitspanne,SG15,,,,,,,
71,Datum/Uhrzeit/Zeitspanne,SG15,,,,,,Muss,
72,Datum/Uhrzeit/Zeitspanne,SG15,DTM,,,,,Muss,
73,Datum/Uhrzeit/Zeitspanne,SG15,DTM,2005,76,,"Lieferdatum/-zeit, geplant",X,
74,Datum/Uhrzeit/Zeitspanne,SG15,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [UB3] ∧ [496] ∧ [520],"[496] Der Zeitpunkt muss > dem Wert im DE2380 des DTM+137 sein 
[520] Hinweis: Zeitpunkt, zu dem der Wechsel erfolgt, falls er zustande kommt"
75,Datum/Uhrzeit/Zeitspanne,SG15,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,
76,Messstellenbetreiber an der Messlokation,SG17,,,,,,Muss,
77,Messstellenbetreiber an der Messlokation,SG17,,,,,,Muss,
78,Messstellenbetreiber an der Messlokation,SG17,NAD,,,,,Muss,
79,Messstellenbetreiber an der Messlokation,SG17,NAD,3035,,,,DEB,
80,Messstellenbetreiber an der Messlokation,SG17,NAD,3039,,,MP-ID,X,
81,Messstellenbetreiber an der Messlokation,SG17,NAD,3055,9,,GS1,X,
82,Messstellenbetreiber an der Messlokation,SG17,NAD,3055,293,,"DE, BDEW (Bundesverbandder Energie- undWasserwirtschaft e.V.)",X,
83,Messstellenbetreiber an der Messlokation,SG17,NAD,3055,332,,"DE, DVGW Service &Consult GmbH",X,
84,Nachrichten-Endesegment,,,,,,,Muss,
85,Nachrichten-Endesegment,,UNT,0074,,,Anzahl der Segmente in einerNachricht,X,
86,Nachrichten-Endesegment,,UNT,0062,,,Nachrichten-Referenznummer,X,
