,Segmentname,Segmentgruppe,Segment,Datenelement,Segment ID,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nachrichten-Kopfsegment,,,,,,,,Muss,
1,Nachrichten-Kopfsegment,,UNH,,,,,,Muss,
2,Nachrichten-Kopfsegment,,UNH,0062,,,,Nachrichten-Referenznummer,X,
3,Nachrichten-Kopfsegment,,UNH,0065,,ORDCHG,,Bestelländerung,X,
4,Nachrichten-Kopfsegment,,UNH,0052,,D,,Entwurfs-Version,X,
5,Nachrichten-Kopfsegment,,UNH,0054,,20B,,Ausgabe 2020 - B,X,
6,Nachrichten-Kopfsegment,,UNH,0051,,UN,,UN/CEFACT,X,
7,Nachrichten-Kopfsegment,,UNH,0057,,1.0,,Versionsnummer derzugrundeliegendenBDEW-Nachrichtenbeschreibung,X,
8,Beginn der Nachricht,,,,,,,,Muss,
9,Beginn der Nachricht,,BGM,,,,,,Muss,
10,Beginn der Nachricht,,BGM,1001,,Z51,,Sperrung,X,
11,Beginn der Nachricht,,BGM,1001,,Z52,,Entsperrung,X,
12,Beginn der Nachricht,,BGM,1004,,,,Dokumentennummer,X,
13,Beginn der Nachricht,,BGM,1225,,1,,Aufhebung/Stornierung,X,
14,Nachrichtendatum,,,,,,,,Muss,
15,Nachrichtendatum,,DTM,,,,,,Muss,
16,Nachrichtendatum,,DTM,2005,,137,,Dokumenten-/Nachrichtendatum/-zeit,X,
17,Nachrichtendatum,,DTM,2380,,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt. 
[931] Format: ZZZ = +00"
18,Nachrichtendatum,,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,
19,Nachrichtennummer der Anfrage/Bestellung,SG1,,,,,,,Muss,
20,Nachrichtennummer der Anfrage/Bestellung,SG1,,,,,,,Muss,
21,Nachrichtennummer der Anfrage/Bestellung,SG1,RFF,,,,,,Muss,
22,Nachrichtennummer der Anfrage/Bestellung,SG1,RFF,1153,,ON,,Auftragsnummer(Einkauf),X,
23,Nachrichtennummer der Anfrage/Bestellung,SG1,RFF,1154,,,,Nachrichtennummer,X [500],[500] Hinweis: Dokumentennummer aus BGM DE1004 der ORDERS
24,Prüfidentifikator,SG1,,,,,,,Muss,
25,Prüfidentifikator,SG1,,,,,,,Muss,
26,Prüfidentifikator,SG1,RFF,,,,,,Muss,
27,Prüfidentifikator,SG1,RFF,1153,,Z13,,Prüfidentifikator,X,
28,Prüfidentifikator,SG1,RFF,1154,,39000,,Stornierung Sperr-/Entsperrauftrag,X,
29,Prüfidentifikator,SG1,RFF,1154,,39001,,Weiterleitung derStornierung,,
30,MP-ID Absender,SG3,,,,,,,Muss,
31,MP-ID Absender,SG3,,,,,,,Muss,
32,MP-ID Absender,SG3,NAD,,,,,,Muss,
33,MP-ID Absender,SG3,NAD,3035,,MS,,Dokumenten-/Nachrichtenausstellerbzw. -absender,X,
34,MP-ID Absender,SG3,NAD,3039,,,,MP-ID,X [1],[1] MP-ID nur aus Sparte Strom
35,MP-ID Absender,SG3,NAD,3055,,9,,GS1,X,
36,MP-ID Absender,SG3,NAD,3055,,293,,"DE, BDEW(Bundesverband derEnergie- undWasserwirtschaft e.V.)",X,
37,Ansprechpartner,SG6,,,,,,,Kann,
38,Ansprechpartner,SG6,,,,,,,Kann,
39,Ansprechpartner,SG6,CTA,,,,,,Muss,
40,Ansprechpartner,SG6,CTA,3139,,IC,,Informationskontakt,X,
41,Ansprechpartner,SG6,CTA,3412,,,,Kontakt,X,
42,Kommunikationsverbindung,SG6,,,,,,,,
43,Kommunikationsverbindung,SG6,,,,,,,Muss,
44,Kommunikationsverbindung,SG6,COM,,,,,,Muss,
45,Kommunikationsverbindung,SG6,COM,3148,,,,"Kommunikationsadresse,Identifikation",X,
46,Kommunikationsverbindung,SG6,COM,3155,,EM,,Elektronische Post,X [1P0..1],
47,Kommunikationsverbindung,SG6,COM,3155,,FX,,Telefax,X [1P0..1],
48,Kommunikationsverbindung,SG6,COM,3155,,TE,,Telefon,X [1P0..1],
49,Kommunikationsverbindung,SG6,COM,3155,,AJ,,weiteres Telefon,X [1P0..1],
50,Kommunikationsverbindung,SG6,COM,3155,,AL,,Handy,X [1P0..1],
51,MP-ID Empfänger,SG3,,,,,,,Muss,
52,MP-ID Empfänger,SG3,,,,,,,Muss,
53,MP-ID Empfänger,SG3,NAD,,,,,,Muss,
54,MP-ID Empfänger,SG3,NAD,3035,,MR,,Nachrichtenempfänger,X,
55,MP-ID Empfänger,SG3,NAD,3039,,,,MP-ID,X [1],[1] MP-ID nur aus Sparte Strom
56,MP-ID Empfänger,SG3,NAD,3055,,9,,GS1,X,
57,MP-ID Empfänger,SG3,NAD,3055,,293,,"DE, BDEW(Bundesverband der",X,
58,Abschnitts-Kontrollsegment,,,,,,,,Muss,
59,Abschnitts-Kontrollsegment,,UNS,,,,,,Muss,
60,Abschnitts-Kontrollsegment,,UNS,0081,,S,,Trennung von Positions-und Summenteil,X,
61,Nachrichten-Endesegment,,,,,,,,Muss,
62,Nachrichten-Endesegment,,UNT,,,,,,Muss,
63,Nachrichten-Endesegment,,UNT,0074,,,,Anzahl der Segmente in einerNachricht,X,
64,Nachrichten-Endesegment,,UNT,0062,,,,Nachrichten-Referenznummer,X,
