,Segmentname,Segmentgruppe,Segment,Datenelement,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nachrichten-Kopfsegment,,,,,,,Muss,
1,Nachrichten-Kopfsegment,,UNH,0062,,,Nachrichten-Referenznummer,X,
2,Nachrichten-Kopfsegment,,UNH,0065,ORDERS,,Bestellung,X,
3,Nachrichten-Kopfsegment,,UNH,0052,D,,Entwurfs-Version,X,
4,Nachrichten-Kopfsegment,,UNH,0054,09B,,Ausgabe 2009 - B,X,
5,Nachrichten-Kopfsegment,,UNH,0051,UN,,UN/CEFACT,X,
6,Nachrichten-Kopfsegment,,UNH,0057,1.3,,Versionsnummer derzugrundeliegendenBDEW-Nachrichtenbeschreibung,X,
7,Beginn der Nachricht,,,,,,,Muss,
8,Beginn der Nachricht,,BGM,1001,Z30,,ÄnderungPrognosegrundlage,X,
9,Beginn der Nachricht,,BGM,1001,Z53,,ÄnderungKonzessionsabgabe,,
10,Beginn der Nachricht,,BGM,1004,,,Dokumentennummer,X,
11,Nachrichtendatum,,,,,,,Muss,
12,Nachrichtendatum,,DTM,2005,137,,Dokumenten-/Nachrichtendatum/-zeit,X,
13,Nachrichtendatum,,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt. 
[931] Format: ZZZ = +00"
14,Nachrichtendatum,,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,
15,Ausführungsdatum,,,,,,,Muss,
16,Ausführungsdatum,,DTM,2005,203,,Ausführungsdatum/-zeit,X,
17,Ausführungsdatum,,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [UB1],
18,Ausführungsdatum,,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,
19,Prüfidentifikator,SG1,,,,,,Muss,
20,Prüfidentifikator,SG1,,,,,,Muss,
21,Prüfidentifikator,SG1,RFF,,,,,Muss,
22,Prüfidentifikator,SG1,RFF,1153,Z13,,Prüfidentifikator,X,
23,Prüfidentifikator,SG1,RFF,1154,17119,,Bestellung ÄnderungKonzessionsabgabe,,
24,MP-ID Absender,SG2,,,,,,Muss,
25,MP-ID Absender,SG2,,,,,,Muss,
26,MP-ID Absender,SG2,NAD,,,,,Muss,
27,MP-ID Absender,SG2,NAD,3035,MS,,Dokumenten-/Nachrichtenausstellerbzw. -absender,X,
28,MP-ID Absender,SG2,NAD,3039,,,MP-ID,X [61],[61] MP-ID nur aus Sparte Strom
29,MP-ID Absender,SG2,NAD,3055,9,,GS1,X,
30,MP-ID Absender,SG2,NAD,3055,293,,"DE, BDEW(Bundesverband derEnergie- undWasserwirtschaft e.V.)",X,
31,Ansprechpartner,SG5,,,,,,Kann,
32,Ansprechpartner,SG5,,,,,,Kann,
33,Ansprechpartner,SG5,CTA,,,,,Muss,
34,Ansprechpartner,SG5,CTA,3139,IC,,Informationskontakt,X,
35,Ansprechpartner,SG5,CTA,3412,,,Kontakt,X,
36,Kommunikationsverbindung,SG5,,,,,,,
37,Kommunikationsverbindung,SG5,,,,,,Muss,
38,Kommunikationsverbindung,SG5,COM,,,,,Muss,
39,Kommunikationsverbindung,SG5,COM,3148,,,"Kommunikationsadresse,Identifikation",X,
40,Kommunikationsverbindung,SG5,COM,3155,EM,,Elektronische Post,X [1P0..1],
41,Kommunikationsverbindung,SG5,COM,3155,FX,,Telefax,X [1P0..1],
42,Kommunikationsverbindung,SG5,COM,3155,TE,,Telefon,X [1P0..1],
43,Kommunikationsverbindung,SG5,COM,3155,AJ,,weiteres Telefon,X [1P0..1],
44,Kommunikationsverbindung,SG5,COM,3155,AL,,Handy,X [1P0..1],
45,MP-ID Empfänger,SG2,,,,,,Muss,
46,MP-ID Empfänger,SG2,,,,,,Muss,
47,MP-ID Empfänger,SG2,NAD,,,,,Muss,
48,MP-ID Empfänger,SG2,NAD,3035,MR,,Nachrichtenempfänger,X,
49,MP-ID Empfänger,SG2,NAD,3039,,,MP-ID,X [61],[61] MP-ID nur aus Sparte Strom
50,MP-ID Empfänger,SG2,NAD,3055,9,,GS1,X,
51,MP-ID Empfänger,SG2,NAD,3055,293,,"DE, BDEW(Bundesverband derEnergie- undWasserwirtschaft e.V.)",X,
52,Meldepunkt,SG2,,,,,,Muss,
53,Meldepunkt,SG2,,,,,,Muss,
54,Meldepunkt,SG2,NAD,,,,,Muss,
55,Meldepunkt,SG2,NAD,3035,DP,,Lieferanschrift,X,
56,Meldepunkt,SG2,,,,,,,
57,Meldepunkt,SG2,,,,,,Muss,
58,Meldepunkt,SG2,LOC,,,,,Muss,
59,Meldepunkt,SG2,LOC,3227,172,,Meldepunkt,X,
60,Meldepunkt,SG2,LOC,3225,,,Identifikator,X [950] [521],"[521] Hinweis: Verwendung der ID der Marktlokation 
[950] Format: Marktlokations-ID"
61,Positionsdaten,SG29,,,,,,Muss [2050],
62,Positionsdaten,SG29,,,,,,Muss [2050],[2050] Pro Nachricht ist die SG29 genau einmal anzugeben
63,Positionsdaten,SG29,LIN,,,,,Muss,
64,Positionsdaten,SG29,LIN,1082,,,Positionsnummer,X [903],[903] Format: Möglicher Wert: 1
65,Prognosegrundlage,SG30,,,,,,Muss,
66,Prognosegrundlage,SG30,,,,,,Muss,
67,Prognosegrundlage,SG30,CCI,,,,,Muss,
68,Prognosegrundlage,SG30,CCI,7037,Z77,,Prognosegrundlage,X,
69,Prognosegrundlage,SG30,,,,,,,
70,Prognosegrundlage,SG30,,,,,,Muss,
71,Prognosegrundlage,SG30,CAV,,,,,Muss,
72,Prognosegrundlage,SG30,CAV,7111,Z38,,Prognose auf Basis vonProfilen,X,
73,Prognosegrundlage,SG30,CAV,7111,Z39,,Prognose auf Basis vonWerten,X,
74,Konzessionsabgabe,SG30,,,,,,,
75,Konzessionsabgabe,SG30,,,,,,,
76,Konzessionsabgabe,SG30,CCI,,,,,,
77,Konzessionsabgabe,SG30,CCI,7037,Z08,,Konzessionsabgabe,,
78,Konzessionsabgabe,SG30,,,,,,,
79,Konzessionsabgabe,SG30,,,,,,,
80,Konzessionsabgabe,SG30,CAV,,,,,,
81,Konzessionsabgabe,SG30,CAV,7111,ZA9,,Energie inSchwachlastzeiten imZusammenhang mitSchwachlast-Konzessionsabgabe,,
82,Abschnitts-Kontrollsegment,,,,,,,Muss,
83,Abschnitts-Kontrollsegment,,UNS,0081,S,,Trennung von Positions-und Summenteil,X,
84,Nachrichten-Endesegment,,,,,,,Muss,
85,Nachrichten-Endesegment,,UNT,0074,,,Anzahl der Segmente in einerNachricht,X,
86,Nachrichten-Endesegment,,UNT,0062,,,Nachrichten-Referenznummer,X,
