,Segmentname,Segmentgruppe,Segment,Datenelement,Segment ID,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nachrichten-Kopfsegment,,UNH,,00001,,,,Muss,
1,Nachrichten-Kopfsegment,,UNH,0062,00001,,,Nachrichten-Referenznummer,X,
2,Nachrichten-Kopfsegment,,UNH,0065,00001,ORDERS,,Bestellung,X,
3,Nachrichten-Kopfsegment,,UNH,0052,00001,D,,Entwurfs-Version,X,
4,Nachrichten-Kopfsegment,,UNH,0054,00001,09B,,Ausgabe 2009 - B,X,
5,Nachrichten-Kopfsegment,,UNH,0051,00001,UN,,UN/CEFACT,X,
6,Nachrichten-Kopfsegment,,UNH,0057,00001,1.3,,Versionsnummer derzugrundeliegendenBDEW-Nachrichtenbeschreibung,X,
7,Beginn der Nachricht,,BGM,,00002,,,,Muss,
8,Beginn der Nachricht,,BGM,1001,00002,Z05,,Clearingliste,,
9,Beginn der Nachricht,,BGM,1001,,BK,,Zeitreihen im RahmenderBilanzkreisabrechnung,X,
10,Beginn der Nachricht,,BGM,1004,00002,,,Dokumentennummer,X,
11,Nachrichtendatum,,DTM,,00003,,,,Muss,
12,Nachrichtendatum,,DTM,2005,00003,137,,Dokumenten-/Nachrichtendatum/-zeit,X,
13,Nachrichtendatum,,DTM,2380,00003,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931][494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt. 
[931] Format: ZZZ = +00"
14,Nachrichtendatum,,DTM,2379,00003,303,,CCYYMMDDHHMMZZZ,X,
15,Ausführungsdatum,,DTM,,00004,,,,Muss,"[33] Wenn IMD+Z01 vorhanden 
[34] Wenn IMD+Z02 vorhanden"
16,Ausführungsdatum,,DTM,2005,00004,203,,Ausführungsdatum/-zeit,X,
17,Ausführungsdatum,,DTM,2380,00004,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [UB1],
18,Ausführungsdatum,,DTM,2379,00004,303,,CCYYMMDDHHMMZZZ,X,
19,Betrachtungszeitintervall,,DTM,,00006,,,,,[1] Wenn IMD+Z03 vorhanden
20,Betrachtungszeitintervall,,DTM,2005,00006,273,,Gültigkeitszeitspanne,,
21,Betrachtungszeitintervall,,DTM,2380,00006,,,"Datum oder Uhrzeit oderZeitspanne, Wert",,
22,Betrachtungszeitintervall,,DTM,2379,00006,610,,CCYYMM,,
23,Abonnement,,IMD,,00008,,,,Muss,
24,Abonnement,,IMD,7081,00008,Z01,,Start Abo,X,
25,Abonnement,,IMD,7081,,Z02,,Ende Abo,X,
26,Abonnement,,IMD,7081,,Z03,,ohne Abo,,
27,Prüfidentifikator,SG1,,,,,,,Muss,
28,Prüfidentifikator,SG1,RFF,,00019,,,,Muss,
29,Prüfidentifikator,SG1,RFF,1153,00019,Z13,,Prüfidentifikator,X,
30,Prüfidentifikator,SG1,RFF,1154,00019,17206,,AnforderungBilanzierungsgebietsclearingliste,,
31,Prüfidentifikator,SG1,RFF,1154,,17207,,Ab-/Bestellung BK-SZRauf AggregationsebeneRZ,X,
32,Prüfidentifikator,SG1,RFF,1154,,17208,,AnforderungClearingliste ÜNB-DZR,,
33,MP-ID Absender,SG2,,,,,,,Muss,
34,MP-ID Absender,SG2,NAD,,00020,,,,Muss,
35,MP-ID Absender,SG2,NAD,3035,00020,MS,,Dokumenten-/Nachrichtenausstellerbzw. -absender,X,
36,MP-ID Absender,SG2,NAD,3039,00020,,,MP-ID,X [61],[61] MP-ID nur aus Sparte Strom
37,MP-ID Absender,SG2,NAD,3055,00020,9,,GS1,X,
38,MP-ID Absender,SG2,NAD,3055,,293,,"DE, BDEW(Bundesverband derEnergie- undWasserwirtschaft e.V.)",X,
39,Ansprechpartner,SG5,,,,,,,Kann,
40,Ansprechpartner,SG5,CTA,,00021,,,,Muss,
41,Ansprechpartner,SG5,CTA,3139,00021,IC,,Informationskontakt,X,
42,Ansprechpartner,SG5,CTA,3412,00021,,,Kontakt,X,
43,Kommunikationsverbindung,SG5,COM,,00022,,,,Muss,
44,Kommunikationsverbindung,SG5,COM,3148,00022,,,"Kommunikationsadresse,Identifikation",X,
45,Kommunikationsverbindung,SG5,COM,3155,00022,EM,,Elektronische Post,X [1P0..1],
46,Kommunikationsverbindung,SG5,COM,3155,,FX,,Telefax,X [1P0..1],
47,Kommunikationsverbindung,SG5,COM,3155,,TE,,Telefon,X [1P0..1],
48,Kommunikationsverbindung,SG5,COM,3155,,AJ,,weiteres Telefon,X [1P0..1],
49,Kommunikationsverbindung,SG5,COM,3155,,AL,,Handy,X [1P0..1],
50,MP-ID Empfänger,SG2,,,,,,,Muss,
51,MP-ID Empfänger,SG2,NAD,,00023,,,,Muss,
52,MP-ID Empfänger,SG2,NAD,3035,00023,MR,,Nachrichtenempfänger,X,
53,MP-ID Empfänger,SG2,NAD,3039,00023,,,MP-ID,X [61],[61] MP-ID nur aus Sparte Strom
