,Segmentname,Segmentgruppe,Segment,Datenelement,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nachrichten-Kopfsegment,,,,,,,Muss,
1,Nachrichten-Kopfsegment,,UNH,0062,,,Nachrichten-Referenznummer,X,
2,Nachrichten-Kopfsegment,,UNH,0065,ORDERS,,Bestellung,X,
3,Nachrichten-Kopfsegment,,UNH,0052,D,,Entwurfs-Version,X,
4,Nachrichten-Kopfsegment,,UNH,0054,09B,,Ausgabe 2009 - B,X,
5,Nachrichten-Kopfsegment,,UNH,0051,UN,,UN/CEFACT,X,
6,Nachrichten-Kopfsegment,,UNH,0057,1.3,,Versionsnummer derzugrundeliegendenBDEW-Nachrichtenbeschreibung,X,
7,Beginn der Nachricht,,,,,,,Muss,
8,Beginn der Nachricht,,BGM,1001,Z58,,Reklamation Profil/Profilschar,X,
9,Beginn der Nachricht,,BGM,1004,,,Dokumentennummer,X,
10,Nachrichtendatum,,,,,,,Muss,
11,Nachrichtendatum,,DTM,2005,137,,Dokumenten-/Nachrichtendatum/-zeit,X,
12,Nachrichtendatum,,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt. 
[931] Format: ZZZ = +00"
13,Nachrichtendatum,,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,
14,Reklamation von normierten Profilen bzw. Profilscharen,,,,,,,Muss,
15,Reklamation von normierten Profilen bzw. Profilscharen,,FTX,4451,,,,AFH,
16,Reklamation von normierten Profilen bzw. Profilscharen,,FTX,4441,,,Code des Prüfschritts,X,
17,Reklamation von normierten Profilen bzw. Profilscharen,,FTX,1131,E_0100,,EBD Nr. E_0100,X [6],
18,Reklamation von normierten Profilen bzw. Profilscharen,,FTX,1131,E_0101,,EBD Nr. E_0101,X [26],"[6] Wenn MP-ID in SG2 NAD+MS mit Rolle LF vorhanden 
[26] Wenn MP-ID in SG2 NAD+MS mit Rolle ÜNB vorhanden"
19,Referenz Nachrichtennummer,SG1,,,,,,Muss,
20,Referenz Nachrichtennummer,SG1,,,,,,Muss,
21,Referenz Nachrichtennummer,SG1,RFF,,,,,Muss,
22,Referenz Nachrichtennummer,SG1,RFF,1153,ACW,,Referenznummer einervorangegangenen,X,
23,Referenz Nachrichtennummer,SG1,RFF,1154,,,Nachrichtennummer,X [525],[525] Hinweis: Wert aus BGM DE1004 der MSCONS
24,Prüfidentifikator,SG1,,,,,,Muss,
25,Prüfidentifikator,SG1,,,,,,Muss,
26,Prüfidentifikator,SG1,RFF,,,,,Muss,
27,Prüfidentifikator,SG1,RFF,1153,Z13,,Prüfidentifikator,X,
28,Prüfidentifikator,SG1,RFF,1154,17211,,Reklamation Profile bzw.Profilscharen,X,
29,MP-ID Absender,SG2,,,,,,Muss,
30,MP-ID Absender,SG2,,,,,,Muss,
31,MP-ID Absender,SG2,NAD,,,,,Muss,
32,MP-ID Absender,SG2,NAD,3035,Nachrichtenaussteller bzw.-absender,,,MS,
33,MP-ID Absender,SG2,NAD,3039,,,MP-ID,X [61],[61] MP-ID nur aus Sparte Strom
34,MP-ID Absender,SG2,NAD,3055,9,,GS1,X,
35,MP-ID Absender,SG2,NAD,3055,293,,"DE, BDEW (Bundesverbandder Energie- undWasserwirtschaft e.V.)",X,
36,Ansprechpartner,SG5,,,,,,Kann,
37,Ansprechpartner,SG5,,,,,,Kann,
38,Ansprechpartner,SG5,CTA,,,,,Muss,
39,Ansprechpartner,SG5,CTA,3139,,,,IC,
40,Ansprechpartner,SG5,CTA,3412,,,Kontakt,X,
41,Kommunikationsverbindung,SG5,,,,,,,
42,Kommunikationsverbindung,SG5,,,,,,Muss,
43,Kommunikationsverbindung,SG5,COM,,,,,Muss,
44,Kommunikationsverbindung,SG5,COM,3148,,,"Kommunikationsadresse,Identifikation",X,
45,Kommunikationsverbindung,SG5,COM,3155,EM,,Elektronische Post,X [1P0..1],
46,Kommunikationsverbindung,SG5,COM,3155,FX,,Telefax,X [1P0..1],
47,Kommunikationsverbindung,SG5,COM,3155,TE,,Telefon,X [1P0..1],
48,Kommunikationsverbindung,SG5,COM,3155,AJ,,weiteres Telefon,X [1P0..1],
49,Kommunikationsverbindung,SG5,COM,3155,AL,,Handy,X [1P0..1],
50,MP-ID Empfänger,SG2,,,,,,Muss,
51,MP-ID Empfänger,SG2,,,,,,Muss,
52,MP-ID Empfänger,SG2,NAD,,,,,Muss,
53,MP-ID Empfänger,SG2,NAD,3035,,,,MR,
54,MP-ID Empfänger,SG2,NAD,3039,,,MP-ID,X [61],[61] MP-ID nur aus Sparte Strom
55,MP-ID Empfänger,SG2,NAD,3055,9,,GS1,X,
56,MP-ID Empfänger,SG2,NAD,3055,293,,"DE, BDEW (Bundesverbandder Energie- und",X,
57,Abschnitts-Kontrollsegment,,,,,,,Muss,
58,Abschnitts-Kontrollsegment,,UNS,0081,und Summenteil,,,S,
59,Nachrichten-Endesegment,,,,,,,Muss,
60,Nachrichten-Endesegment,,UNT,0074,,,Anzahl der Segmente in einerNachricht,X,
61,Nachrichten-Endesegment,,UNT,0062,,,Nachrichten-Referenznummer,X,
