,Segmentname,Segmentgruppe,Segment,Datenelement,Segment ID,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nachrichten-Kopfsegment,,UNH,,00001,,,,Muss [12],"[12] je UNB ist nur eine Nachricht mit BGM+Z04 in der Übertragungsdatei erlaubt (nur eine Nachricht je Übertragungsdatei) 
[14] je UNB ist maximal je Code aus DE1001 eine Nachricht in der Übertragungsdatei erlaubt"
1,Nachrichten-Kopfsegment,,UNH,0062,00001,,,Nachrichten-Referenznummer,X,
2,Nachrichten-Kopfsegment,,UNH,0065,00001,PRICAT,,Preisliste/Katalog,X,
3,Nachrichten-Kopfsegment,,UNH,0052,00001,D,,Entwurfs-Version,X,
4,Nachrichten-Kopfsegment,,UNH,0054,00001,20B,,Ausgabe 2020 - B,X,
5,Nachrichten-Kopfsegment,,UNH,0051,00001,UN,,UN/CEFACT,X,
6,Nachrichten-Kopfsegment,,UNH,0057,00001,2.0c,,Versionsnummer derzugrundeliegendenBDEW-Nachrichtenbeschreibung,x,
7,Beginn der Nachricht,,BGM,,00002,,,,Muss,
8,Beginn der Nachricht,,BGM,1001,00002,Z04,,Ausgleichsenergiepreis,X,
9,Beginn der Nachricht,,BGM,1001,,Z32,,Preisblatt,,
10,Beginn der Nachricht,,BGM,1001,,Z77,,PreisblattKonfigurationen,,"[30] wenn MP-ID in SG2 NAD+MR in der Rolle LF 
[33] wenn der Zeitpunkt im DTM+157 DE2380 ≥ 01.01. 2024 00:00 Uhr gesetzlicher deutscher Zeit 
[36] wenn MP-ID in SG2 NAD+MR in der Rolle NB"
11,Beginn der Nachricht,,BGM,1004,00002,,,Dokumentennummer,X,
12,Beginn der Nachricht,,BGM,1373,00002,11,,Dokument nichtverfügbar,,[35] Wenn das in DE1001 angegebene Preisblatt vom MSB nicht genutzt wird.
13,Betrachtungszeitintervall,,DTM,,00003,,,,Muss,
14,Betrachtungszeitintervall,,DTM,2005,00003,492,,"Bilanzierungsdatum, -zeit, -periode",X,
15,Betrachtungszeitintervall,,DTM,2380,00003,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X,
16,Betrachtungszeitintervall,,DTM,2379,00003,610,,CCYYMM,X,
17,Nachrichtendatum,,DTM,,00004,,,,Muss,
18,Nachrichtendatum,,DTM,2005,00004,137,,Dokumenten-/Nachrichtendatum/-zeit,X,
19,Nachrichtendatum,,DTM,2380,00004,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt 
[931] Format: ZZZ = +00"
20,Nachrichtendatum,,DTM,2379,00004,303,,CCYYMMDDHHMMZZZ,X,
21,Gültigkeitsbeginn,,DTM,,00005,,,,,
22,Gültigkeitsbeginn,,DTM,2005,00005,157,,"Gültigkeit, Beginndatum",,
23,Gültigkeitsbeginn,,DTM,2380,00005,,,"Datum oder Uhrzeit oderZeitspanne, Wert",,"[43] Wenn BGM DE1001 = Z32 und LIN DE7140 im Format n1-n2-n1-n3, dann muss der hier genannte Zeitpunkt ≥ 01. 01.2024 00:00 Uhr gesetzlicher deutscher Zeit sein 
[44] Wenn BGM DE1001 = Z77, dann muss der hier genannte Zeitpunkt ≥ 01.10. 2023 00:00 Uhr gesetzlicher deutscher Zeit sein. 
[47] Wenn BGM DE1001 = Z32 und LIN DE7140 im Format n13, dann muss der hier genannte Zeitpunkt < 01.01. 2024 00:00 Uhr gesetzlicher deutscher Zeit sein"
24,Gültigkeitsbeginn,,DTM,2379,00005,303,,CCYYMMDDHHMMZZZ,,
25,Vorgängerversion,SG1,,,,,,,,[1] Wenn Vorgängerversion vorhanden 
26,Vorgängerversion,SG1,RFF,,00006,,,,,
27,Vorgängerversion,SG1,RFF,1153,00006,ACW,,Referenznummer einervorangegangenenNachricht,,
28,Vorgängerversion,SG1,RFF,1154,00006,,,"Referenz, Identifikation",,[504] Hinweis: Dokumentennummer der PRICAT
29,Prüfidentifikator,SG1,,,,,,,Muss,
30,Prüfidentifikator,SG1,RFF,,00007,,,,Muss,
31,Prüfidentifikator,SG1,RFF,1153,00007,Z13,,Prüfidentifikator,X,
32,Prüfidentifikator,SG1,RFF,1154,00007,27001,,Übermittlung derAusgleichsenergiepreise,X,
33,Prüfidentifikator,SG1,RFF,1154,,27002,,Preisblatt MSB-Leistungen,,
34,Empfänger-ID,SG2,,,,,,,Muss,
35,Empfänger-ID,SG2,NAD,,00008,,,,Muss,
36,Empfänger-ID,SG2,NAD,3035,00008,MR,,Nachrichtenempfänger,X,
37,Empfänger-ID,SG2,NAD,3039,00008,,,"Beteiligter, Identifikation",X [19],[19] Nur MP-ID aus Sparte Strom
38,Empfänger-ID,SG2,NAD,3055,00008,9,,GS1,X,
39,Empfänger-ID,SG2,NAD,3055,,293,,"DE, BDEW(Bundesverband derEnergie- undWasserwirtschaft e.V.)",X,
40,Sender-ID,SG2,,,,,,,Muss,
41,Sender-ID,SG2,NAD,,00009,,,,Muss,
42,Sender-ID,SG2,NAD,3035,00009,MS,,Dokumenten-/Nachrichtenausstellerbzw. -absender,X,
43,Sender-ID,SG2,NAD,3039,00009,,,"Beteiligter, Identifikation",X [19],[19] Nur MP-ID aus Sparte Strom
44,Sender-ID,SG2,NAD,3055,00009,9,,GS1,X,
45,Sender-ID,SG2,NAD,3055,,293,,"DE, BDEW(Bundesverband derEnergie- undWasserwirtschaft e.V.)",X,
46,Regelzone,SG2,LOC,,00010,,,,Muss,
47,Regelzone,SG2,LOC,3227,00010,231,,Regelzone,X,
48,Regelzone,SG2,LOC,3225,00010,,,"Ortsangabe, Nummer",X,
49,Ansprechpartner,SG4,,,,,,,Kann,
50,Ansprechpartner,SG4,CTA,,00011,,,,Muss,
51,Ansprechpartner,SG4,CTA,3139,00011,IC,,Informationskontakt,X,
52,Ansprechpartner,SG4,CTA,3412,00011,,,Kontakt,X,
53,Kommunikationsverbindung,SG4,COM,,00012,,,,Muss,
54,Kommunikationsverbindung,SG4,COM,3148,00012,,,"Kommunikationsadresse,Identifikation",X (([939][37]) ∨([940][38])) ∧[519],"[37] Wenn im DE3155 in demselben COM der Code EM vorhanden ist 
[38] Wenn im DE3155 in demselben COM der Code TE / FX / AJ / AL vorhanden ist 
[519] Hinweis: Es darf nur eine Information im DE3148 übermittelt werden 
[939] Format: Die Zeichenkette muss die Zeichen @ und . enthalten 
[940] Format: Die Zeichenkette muss mit dem Zeichen + beginnen und danach dürfen nur noch Ziffern folgen"
55,Kommunikationsverbindung,SG4,COM,3155,00012,EM,,E-Mail,X [1P0..1],
56,Kommunikationsverbindung,SG4,COM,3155,,FX,,Telefax,X [1P0..1],
57,Kommunikationsverbindung,SG4,COM,3155,,TE,,Telefon,X [1P0..1],
58,Kommunikationsverbindung,SG4,COM,3155,,AJ,,weiteres Telefon,X [1P0..1],
59,Kommunikationsverbindung,SG4,COM,3155,,AL,,Handy,X [1P0..1],
60,Währungsangaben,SG6,,,,,,,Muss,[9] Wenn BGM DE1373 =11 nicht vorhanden
61,Währungsangaben,SG6,CUX,,00013,,,,Muss,
62,Währungsangaben,SG6,CUX,6347,00013,2,,Referenzwährung,X,
63,Währungsangaben,SG6,CUX,6345,00013,EUR,,Euro,X,
64,Währungsangaben,SG6,CUX,6343,00013,8,,Währung der Preisliste,X,
65,Produktgruppen- Information,SG17,,,,,,,Muss,[9] Wenn BGM DE1373 =11 nicht vorhanden
66,Produktgruppen- Information,SG17,PGI,,00014,,,,Muss,
67,Produktgruppen- Information,SG17,PGI,5379,00014,9,,keine Gruppe genutzt,X,
68,Positionsdaten,SG36,,,,,,,Muss,
69,Positionsdaten,SG36,LIN,,00015,,,,Muss,
70,Positionsdaten,SG36,LIN,1082,00015,,,Positionsnummer,X [911],"[911] Format: Mögliche Werte: 1 bis n, je Nachricht oder Segmentgruppe bei 1 beginnend und fortlaufend aufsteigend"
