,Segmentname,Segmentgruppe,Segment,Datenelement,Segment ID,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nachrichtenanfang,,UNH,,00003,,,,Muss,
1,Nachrichtenanfang,,UNH,0062,00003,,,Nachrichten- Referenznummer,X,
2,Nachrichtenanfang,,UNH,0065,00003,INVOIC,,Rechnung,X,
3,Nachrichtenanfang,,UNH,0052,00003,D,,Entwurfs-Version,X,
4,Nachrichtenanfang,,UNH,0054,00003,06A,,Ausgabe 2006 - A,X,
5,Nachrichtenanfang,,UNH,0051,00003,UN,,UN/CEFACT,X,
6,Nachrichtenanfang,,UNH,0057,00003,2.8d,,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschrei bung,X,
7,Rechnungsnummer,,BGM,,00004,,,,Muss,
8,Rechnungsnummer,,BGM,1001,00004,380,,Handelsrechnung,X,
9,Rechnungsnummer,,BGM,1004,00004,,,Dokumentennummer,X,
10,Rechnungsnummer,,BGM,1225,00004,7,,Duplikat,X,
11,Rechnungsnummer,,BGM,1225,,9,,Original,X,
12,Nachrichtendatum,,DTM,,00005,,,,Muss,
13,Nachrichtendatum,,DTM,2005,00005,137,,Dokumenten-/ Nachrichtendatum/- zeit,X,
14,Nachrichtendatum,,DTM,2380,00005,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931],[931] Format: ZZZ = +00
15,Nachrichtendatum,,DTM,2379,00005,303,,CCYYMMDDHHMMZ ZZ,X,
16,Bearbeitungs-/ Verarbeitungsdatum,,DTM,,00006,,,,Muss,
17,Bearbeitungs-/ Verarbeitungsdatum,,DTM,2005,00006,9,,Bearbeitungs-/ Verarbeitungsdatum /-zeit,X,
18,Bearbeitungs-/ Verarbeitungsdatum,,DTM,2380,00006,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931],[931] Format: ZZZ = +00
19,Bearbeitungs-/ Verarbeitungsdatum,,DTM,2379,00006,303,,CCYYMMDDHHMMZ ZZ,X,
20,vorläufiger Abrechnungszeitraum Beginn,,DTM,,00009,,,,Muss,
21,vorläufiger Abrechnungszeitraum Beginn,,DTM,2005,00009,Z42,,vorläufiger Abrechnungszeitraum Beginn,X,
22,vorläufiger Abrechnungszeitraum Beginn,,DTM,2380,00009,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [UB3],
23,vorläufiger Abrechnungszeitraum Beginn,,DTM,2379,00009,303,,CCYYMMDDHHMMZ ZZ,X,
24,vorläufiger Abrechnungszeitraum Ende,,DTM,,00010,,,,Muss,
25,vorläufiger Abrechnungszeitraum Ende,,DTM,2005,00010,Z43,,vorläufiger Abrechnungszeitraum Ende,X,
26,vorläufiger Abrechnungszeitraum Ende,,DTM,2380,00010,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [UB3],
27,vorläufiger Abrechnungszeitraum Ende,,DTM,2379,00010,303,,CCYYMMDDHHMMZ ZZ,X,
28,Rechnungstyp,,IMD,,00014,,,,Muss,
29,Rechnungstyp,,IMD,7081,,ABS,,Abschlagsrechnung,X,
30,Meldeinformationen,,FTX,,00015,,,,Soll [4],[4] Wenn Steuerschuldnerschaft des Leistungsempfängers vorliegt
31,Meldeinformationen,,FTX,4451,00015,REG,,Meldeinformationen,X,
32,Meldeinformationen,,FTX,4441,00015,RCH,,Reverse Charge gemäß §13b UStG / Steuerschuldnerscha ft des Leistungsempfängers,X,
33,Prüfidentifikator,SG1,,,,,,,Muss,
34,Prüfidentifikator,SG1,RFF,,00017,,,,Muss,
35,Prüfidentifikator,SG1,RFF,1153,00017,Z13,,Prüfidentifikator,X,
36,Prüfidentifikator,SG1,RFF,1154,00017,31001,,Abschlagsrechnung,X,
37,Name und Anschrift des Nachrichtensenders,SG2,,,,,,,Muss,
38,Name und Anschrift des Nachrichtensenders,SG2,NAD,,00022,,,,Muss,
39,Name und Anschrift des Nachrichtensenders,SG2,NAD,3035,00022,MS,,Dokumenten-/ Nachrichtenausstell er bzw. -absender,X,
40,Name und Anschrift des Nachrichtensenders,SG2,NAD,3039,00022,,,MP-ID,X,[45] Nur MP-ID aus Sparte Strom
41,Name und Anschrift des Nachrichtensenders,SG2,NAD,3055,00022,9,,GS1,X,
42,Name und Anschrift des Nachrichtensenders,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,
43,Name und Anschrift des Nachrichtensenders,SG2,NAD,3055,,332,,"DE, DVGW Service & Consult GmbH",X,
44,Name und Anschrift des Nachrichtensenders,SG2,NAD,3036,00022,,,Beteiligter,X,
45,Name und Anschrift des Nachrichtensenders,SG2,NAD,3045,00022,Z01,,Struktur von Personennamen,X,
46,Name und Anschrift des Nachrichtensenders,SG2,NAD,3045,,Z02,,Struktur der Firmenbezeichnung,X,
47,Name und Anschrift des Nachrichtensenders,SG2,NAD,3042,00022,,,Straße und Hausnummer oder Postfach,S [7],[7] Sofern keine Großkundenpostleitza hl verwendet wird
48,Name und Anschrift des Nachrichtensenders,SG2,NAD,3164,00022,,,Ort,M,
