,Segmentname,Segmentgruppe,Segment,Datenelement,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nachrichtenanfang,,,,,,,Muss,
1,Nachrichtenanfang,,UNH,,,,,Muss,
2,Nachrichtenanfang,,UNH,0062,,,Nachrichten-Referenznummer,X,
3,Nachrichtenanfang,,UNH,0065,INVOIC,,Rechnung,X,
4,Nachrichtenanfang,,UNH,0052,D,,Entwurfs-Version,X,
5,Nachrichtenanfang,,UNH,0054,06A,,Ausgabe 2006 - A,X,
6,Nachrichtenanfang,,UNH,0051,UN,,UN/CEFACT,X,
7,Nachrichtenanfang,,UNH,0057,2.8d,,Versionsnummer derzugrundeliegendenBDEW-Nachrichtenbeschreibung,X,
8,Rechnungsnummer,,,,,,,Muss,
9,Rechnungsnummer,,BGM,,,,,Muss,
10,Rechnungsnummer,,BGM,1001,457,,Storno einer Belastung.,X,
11,Rechnungsnummer,,BGM,1001,Z25,,Storno für selbstausgestellte Rechnung(Gutschrift imGutschriftsverfahren),X,
12,Rechnungsnummer,,BGM,1004,,,Dokumentennummer,X,
13,Rechnungsnummer,,BGM,1225,,,,79,
14,Nachrichtendatum,,,,,,,Muss,
15,Nachrichtendatum,,DTM,,,,,Muss,
16,Nachrichtendatum,,DTM,2005,137,,Dokumenten-/Nachrichtendatum/-zeit,X,
17,Nachrichtendatum,,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931],[931] Format: ZZZ = +00
18,Nachrichtendatum,,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,
19,Bearbeitungs-/ Verarbeitungsdatum,,,,,,,Muss,
20,Bearbeitungs-/ Verarbeitungsdatum,,DTM,,,,,Muss,
21,Bearbeitungs-/ Verarbeitungsdatum,,DTM,2005,9,,Bearbeitungs-/Verarbeitungsdatum/-zeit,X,
22,Bearbeitungs-/ Verarbeitungsdatum,,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931],[931] Format: ZZZ = +00
23,Bearbeitungs-/ Verarbeitungsdatum,,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,
24,Abrechnungszeitraum Beginn,,,,,,,Muss [18] ∧ [44] ∧ [49]Soll [19] ∧ [1],
25,Abrechnungszeitraum Beginn,,DTM,,,,,Muss [18] ∧ [44] ∧ [49]Soll [19] ∧ [1],"[1] Wenn in zu stornierender Rechnung gefüllt 
[18] Wenn IMD++WIM nicht vorhanden 
[19] Wenn IMD++WIM vorhanden 
[44] Wenn IMD++ABS nicht vorhanden 
[49] Wenn IMD++Z43 und IMD+Z44 nicht vorhanden"
26,Abrechnungszeitraum Beginn,,DTM,2005,155,,"Rechnungsperiode,Beginndatum",X,
27,Abrechnungszeitraum Beginn,,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [UB3],
28,Abrechnungszeitraum Beginn,,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,
29,Abrechnungszeitraum Ende,,,,,,,Muss [18] ∧ [44] ∧ [49]Soll [19] ∧ [1],
30,Abrechnungszeitraum Ende,,DTM,,,,,Muss [18] ∧ [44] ∧ [49]Soll [19] ∧ [1],"[1] Wenn in zu stornierender Rechnung gefüllt 
[18] Wenn IMD++WIM nicht vorhanden 
[19] Wenn IMD++WIM vorhanden 
[44] Wenn IMD++ABS nicht vorhanden 
[49] Wenn IMD++Z43 und IMD+Z44 nicht vorhanden"
31,Abrechnungszeitraum Ende,,DTM,2005,156,,"Rechnungsperiode,Endedatum",X,
32,Abrechnungszeitraum Ende,,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [UB3],
33,Abrechnungszeitraum Ende,,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,
34,vorläufiger Abrechnungszeitraum Beginn,,,,,,,Muss [55],
35,vorläufiger Abrechnungszeitraum Beginn,,DTM,,,,,Muss [55],[55] Wenn IMD++ABS vorhanden
36,vorläufiger Abrechnungszeitraum Beginn,,DTM,2005,Z42,,vorläufigerAbrechnungszeitraumBeginn,X,
37,vorläufiger Abrechnungszeitraum Beginn,,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [UB3],
38,vorläufiger Abrechnungszeitraum Beginn,,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,
39,vorläufiger Abrechnungszeitraum Ende,,,,,,,Muss [55],
40,vorläufiger Abrechnungszeitraum Ende,,DTM,,,,,Muss [55],[55] Wenn IMD++ABS vorhanden
41,vorläufiger Abrechnungszeitraum Ende,,DTM,2005,Z43,,vorläufigerAbrechnungszeitraum Ende,X,
42,vorläufiger Abrechnungszeitraum Ende,,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [UB3],
43,vorläufiger Abrechnungszeitraum Ende,,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,
44,Ausführungsdatum,,,,,,,Muss [47]Soll [19] ∧ [1],
45,Ausführungsdatum,,DTM,,,,,Muss [47]Soll [19] ∧ [1],"[1] Wenn in zu stornierender Rechnung gefüllt 
[19] Wenn IMD++WIM vorhanden 
[47] Wenn IMD++Z43 vorhanden"
46,Ausführungsdatum,,DTM,2005,203,,Ausführungsdatum/-zeit,X,
47,Ausführungsdatum,,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X ([931][60]) ⊻ [61],"[60] Wenn DTM+203 DE2379 in demselben Segment mit Wert 303 vorhanden 
[61] Wenn DTM+203 DE2379 in demselben Segment mit Wert 102 vorhanden 
[931] Format: ZZZ = +00"
48,Ausführungsdatum,,DTM,2379,303,,CCYYMMDDHHMMZZZ,X [19],
49,Ausführungsdatum,,DTM,2379,102,,CCYYMMDD,X [47],"[19] Wenn IMD++WIM vorhanden 
[47] Wenn IMD++Z43 vorhanden"
50,Rechnungstyp,,,,,,,Muss,
51,Rechnungstyp,,IMD,,,,,Muss,
52,Rechnungstyp,,IMD,7081,ABR,,Abschlussrechnung,X,
53,Rechnungstyp,,IMD,7081,ABS,,Abschlagsrechnung,X,
54,Rechnungstyp,,IMD,7081,JVR,,Turnusrechnung,X,[56] Wenn DTM+137 (Nachrichtendatum ≥ 1.1.2023 0: 00 gesetzlicher deutscher Zeit
55,Meldeinformationen,,,,,,,Soll [4] ,
56,Meldeinformationen,,FTX,,,,,Soll [4] ,[4] Wenn Steuerschuldnerschaft des Leistungsempfängers vorliegt
57,Meldeinformationen,,FTX,4451,,,,REG,
58,Meldeinformationen,,FTX,4441,RCH,,Reverse Charge gemäß§13b UStG /Steuerschuldnerschaft desLeistungsempfängers,X,
59,Prüfidentifikator,SG1,,,,,,Muss,
60,Prüfidentifikator,SG1,,,,,,Muss,
61,Prüfidentifikator,SG1,RFF,,,,,Muss,
62,Prüfidentifikator,SG1,RFF,1153,Z13,,Prüfidentifikator,X,
63,Prüfidentifikator,SG1,RFF,1154,31004,,Stornorechnung,X,
64,Referenz auf Ursprungsrechnungsnumm er,SG1,,,,,,Muss,
65,Referenz auf Ursprungsrechnungsnumm er,SG1,,,,,,Muss,
66,Referenz auf Ursprungsrechnungsnumm er,SG1,RFF,,,,,Muss,
67,Referenz auf Ursprungsrechnungsnumm er,SG1,RFF,1153,OI,,Ursprungsrechnungsnummer,X [515],"[515] Hinweis: BGM DE1004 aus INVOIC-Nachricht, die storniert werden soll"
68,Referenz auf Ursprungsrechnungsnumm er,SG1,RFF,1154,,,"Referenz, Identifikation",X,
69,Referenzdatum,SG1,,,,,,,
70,Referenzdatum,SG1,,,,,,Muss,
71,Referenzdatum,SG1,DTM,,,,,Muss,
72,Referenzdatum,SG1,DTM,2005,171,,Referenzdatum/-zeit,X,
73,Referenzdatum,SG1,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931],[931] Format: ZZZ = +00
74,Referenzdatum,SG1,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,
75,Name und Anschrift des Nachrichtensenders,SG2,,,,,,Muss,
76,Name und Anschrift des Nachrichtensenders,SG2,,,,,,Muss,
77,Name und Anschrift des Nachrichtensenders,SG2,NAD,,,,,Muss,
78,Name und Anschrift des Nachrichtensenders,SG2,NAD,3035,Nachrichtenaussteller bzw.,,,MS,
79,Name und Anschrift des Nachrichtensenders,SG2,NAD,3039,,,MP-ID,X,
80,Name und Anschrift des Nachrichtensenders,SG2,NAD,3055,9,,GS1,X,
81,Name und Anschrift des Nachrichtensenders,SG2,NAD,3055,293,,"DE, BDEW (Bundesverbandder Energie- undWasserwirtschaft e.V.)",X,
82,Name und Anschrift des Nachrichtensenders,SG2,NAD,3055,332,,"DE, DVGW Service &Consult GmbH",X,
83,Name und Anschrift des Nachrichtensenders,SG2,NAD,3036,,,Beteiligter,X,
84,Name und Anschrift des Nachrichtensenders,SG2,NAD,3045,Z01,,Struktur vonPersonennamen,X,
85,Name und Anschrift des Nachrichtensenders,SG2,NAD,3045,Z02,,Struktur derFirmenbezeichnung,X,
86,Name und Anschrift des Nachrichtensenders,SG2,NAD,3042,,,Straße und Hausnummer oderPostfach,S [7],[7] Sofern keine Großkundenpostleitzahl verwendet wird
87,Name und Anschrift des Nachrichtensenders,SG2,NAD,3164,,,Ort,M,
88,Name und Anschrift des Nachrichtensenders,SG2,NAD,3251,,,"Postleitzahl, Code",X,
89,Name und Anschrift des Nachrichtensenders,SG2,NAD,3207,,,"Ländername, Code",X,
90,"Steuernummer, Umsatzsteuernummer",SG3,,,,,,Muss,
91,"Steuernummer, Umsatzsteuernummer",SG3,,,,,,Muss,
92,"Steuernummer, Umsatzsteuernummer",SG3,RFF,,,,,Muss,
93,"Steuernummer, Umsatzsteuernummer",SG3,RFF,1153,VA,,Umsatzsteuernummer,X,
94,"Steuernummer, Umsatzsteuernummer",SG3,RFF,1153,FC,,Steuernummer,X [6],[6] Wenn NAD+MR DE3207 = „DE“
95,"Steuernummer, Umsatzsteuernummer",SG3,RFF,1154,,,"Referenz, Identifikation",X,
96,Ansprechpartner,SG5,,,,,,Kann,
97,Ansprechpartner,SG5,,,,,,Kann,
98,Ansprechpartner,SG5,CTA,,,,,Muss,
99,Ansprechpartner,SG5,CTA,3139,,,,IC,
100,Ansprechpartner,SG5,CTA,3412,,,Kontakt,X,
101,Kommunikationsverbindung,SG5,,,,,,,
102,Kommunikationsverbindung,SG5,,,,,,Muss,
103,Kommunikationsverbindung,SG5,COM,,,,,Muss,
104,Kommunikationsverbindung,SG5,COM,3148,,,"Kommunikationsadresse,Identifikation",X (([939][74]) ∨ ([940][75])) ∧ [524],"[74] wenn im DE3155 in demselben COM der Code EM vorhanden ist 
[75] wenn im DE3155 in demselben COM der Code TE / FX / AJ / AL vorhanden ist 
[524] Hinweis: Es darf nur eine Information im DE3148 übermittelt werden 
[939] Format: Die Zeichenkette muss die Zeichen @ und . enthalten 
[940] Format: Die Zeichenkette muss mit dem Zeichen + beginnen und danach dürfen nur noch Ziffern folgen"
105,Kommunikationsverbindung,SG5,COM,3155,EM,,Elektronische Post,X [1P0..1],
106,Kommunikationsverbindung,SG5,COM,3155,FX,,Telefax,X [1P0..1],
107,Kommunikationsverbindung,SG5,COM,3155,TE,,Telefon,X [1P0..1],
108,Kommunikationsverbindung,SG5,COM,3155,AJ,,weiteres Telefon,X [1P0..1],
109,Name und Anschrift des Nachrichtenempfängers,SG2,,,,,,Muss,
110,Name und Anschrift des Nachrichtenempfängers,SG2,,,,,,Muss,
111,Name und Anschrift des Nachrichtenempfängers,SG2,NAD,,,,,Muss,
112,Name und Anschrift des Nachrichtenempfängers,SG2,NAD,3035,,,,MR,
113,Name und Anschrift des Nachrichtenempfängers,SG2,NAD,3039,,,MP-ID,X,
114,Name und Anschrift des Nachrichtenempfängers,SG2,NAD,3055,9,,GS1,X,
115,Name und Anschrift des Nachrichtenempfängers,SG2,NAD,3055,293,,"DE, BDEW (Bundesverbandder Energie- undWasserwirtschaft e.V.)",X,
116,Name und Anschrift des Nachrichtenempfängers,SG2,NAD,3055,332,,"DE, DVGW Service &Consult GmbH",X,
117,Name und Anschrift des Nachrichtenempfängers,SG2,NAD,3036,,,Beteiligter,X,
118,Name und Anschrift des Nachrichtenempfängers,SG2,NAD,3045,Z01,,Struktur vonPersonennamen,X,
119,Name und Anschrift des Nachrichtenempfängers,SG2,NAD,3045,Z02,,Struktur derFirmenbezeichnung,X,
120,Name und Anschrift des Nachrichtenempfängers,SG2,NAD,3042,,,Straße und Hausnummer oderPostfach,S [7],[7] Sofern keine Großkundenpostleitzahl verwendet wird
121,Name und Anschrift des Nachrichtenempfängers,SG2,NAD,3164,,,Ort,M,
122,Name und Anschrift des Nachrichtenempfängers,SG2,NAD,3251,,,"Postleitzahl, Code",X,
123,Name und Anschrift des Nachrichtenempfängers,SG2,NAD,3207,,,"Ländername, Code",X,
124,"Steuernummer, Umsatzsteuernummer",SG3,,,,,,Muss [5]Soll [4],
125,"Steuernummer, Umsatzsteuernummer",SG3,,,,,,Muss [5]Soll [4],"[4] Wenn Steuerschuldnerschaft des Leistungsempfängers vorliegt 
[5] Wenn NAD+MR DE3207 <> „DE“"
126,"Steuernummer, Umsatzsteuernummer",SG3,RFF,,,,,Muss,
127,"Steuernummer, Umsatzsteuernummer",SG3,RFF,1153,VA,,Umsatzsteuernummer,X,
128,"Steuernummer, Umsatzsteuernummer",SG3,RFF,1153,FC,,Steuernummer,X [6],[6] Wenn NAD+MR DE3207 = „DE“
129,"Steuernummer, Umsatzsteuernummer",SG3,RFF,1154,,,"Referenz, Identifikation",X,
130,Adresse der Leistungserbringung,SG2,,,,,,Muss [30],
131,Adresse der Leistungserbringung,SG2,,,,,,Muss [30],[30] Wenn MP-ID in NAD+MR nicht in der Rolle MGV oder KN
132,Adresse der Leistungserbringung,SG2,NAD,,,,,Muss,
133,Adresse der Leistungserbringung,SG2,NAD,3035,,,,DP,
134,Adresse der Leistungserbringung,SG2,NAD,3124,,,Zusatzinformation zurIdentifizierung,K,
135,Adresse der Leistungserbringung,SG2,NAD,3042,,,Straße und Hausnummer oderPostfach,S [22]M [23],"[22] Wenn vorhanden 
[23] Wenn im selben NAD DE3124 nicht vorhanden"
136,Adresse der Leistungserbringung,SG2,NAD,3164,,,Ort,M,
137,Adresse der Leistungserbringung,SG2,NAD,3251,,,"Postleitzahl, Code",X,
138,Adresse der Leistungserbringung,SG2,NAD,3207,,,"Ländername, Code",X,
139,Meldepunkt,SG2,,,,,,,
140,Meldepunkt,SG2,,,,,,Muss,
141,Meldepunkt,SG2,LOC,,,,,Muss,
142,Meldepunkt,SG2,LOC,3227,,,,172,
143,Meldepunkt,SG2,LOC,3225,,,"Ortsangabe, Nummer",X ([950] [509]) ⊻ ([951][510]) ⊻ ([960] [522]) ⊻([961] [523]),"[509] Hinweis: Verwendung der ID der Marktlokation 
[510] Hinweis: Verwendung der ID der Messlokation 
[522] Hinweis: Verwendung der ID der Netzlokation 
[523] Hinweis: Verwendung der ID der Steuerbaren Ressource 
[950] Format: Marktlokations-ID 
[951] Format: Zählpunktbezeichnung 
[960] Format: Netzlokations-ID 
[961] Format: SR-ID"
144,Netzbetreiberkontonumme r,SG2,,,,,,Muss [31],
145,Netzbetreiberkontonumme r,SG2,,,,,,Muss [31],[31] Wenn MP-ID in NAD+MR in der Rolle MGV
146,Netzbetreiberkontonumme r,SG2,NAD,,,,,Muss,
147,Netzbetreiberkontonumme r,SG2,NAD,3035,,,,ZSH,
148,Netzbetreiberkontonumme r,SG2,NAD,3039,,,"Beteiligter, Identifikation",X,
149,Währungsangaben,SG7,,,,,,Muss,
150,Währungsangaben,SG7,,,,,,Muss,
151,Währungsangaben,SG7,CUX,,,,,Muss,
152,Währungsangaben,SG7,CUX,6347,2,,Referenzwährung,X,
153,Währungsangaben,SG7,CUX,6345,EUR,,Euro,X,
154,Währungsangaben,SG7,CUX,6343,4,,Währung der Rechnung,X,
155,Zahlungsbedingungen,SG8,,,,,,Muss,
156,Zahlungsbedingungen,SG8,,,,,,Muss,
157,Zahlungsbedingungen,SG8,PYT,,,,,Muss,
158,Zahlungsbedingungen,SG8,PYT,4279,,,,3,
159,Fälligkeitsdatum,SG8,,,,,,,
160,Fälligkeitsdatum,SG8,,,,,,Muss,
161,Fälligkeitsdatum,SG8,DTM,,,,,Muss,
162,Fälligkeitsdatum,SG8,DTM,2005,265,,Fälligkeitsdatum,X,
163,Fälligkeitsdatum,SG8,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [UB1],
164,Fälligkeitsdatum,SG8,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,
165,Abschnitts-Kontrollsegment,,,,,,,Muss,
166,Abschnitts-Kontrollsegment,,UNS,,,,,Muss,
167,Abschnitts-Kontrollsegment,,UNS,0081,und Summenteil,,,S,
168,Rechnungsbetrag,SG50,,,,,,Muss,
169,Rechnungsbetrag,SG50,,,,,,Muss,
170,Rechnungsbetrag,SG50,MOA,,,,,Muss,
171,Rechnungsbetrag,SG50,MOA,5025,77,,Rechnungsbetrag,X,
172,Rechnungsbetrag,SG50,MOA,5004,,,Geldbetrag,X [930],[930] Format: max. 2 Nachkommastellen
173,Vorausbezahlter Betrag,SG50,,,,,,Soll [34],
174,Vorausbezahlter Betrag,SG50,,,,,,Soll [34],[34] Wenn in Ursprungsrechnung vorhanden
175,Vorausbezahlter Betrag,SG50,MOA,,,,,Muss,
176,Vorausbezahlter Betrag,SG50,MOA,5025,113,,Vorausbezahlter Betrag(inkl. USt.),X,
177,Vorausbezahlter Betrag,SG50,MOA,5004,,,Geldbetrag,X [930],[930] Format: max. 2 Nachkommastellen
178,Gemeinderabatt,SG50,,,,,,Soll [34],
