,Segmentname,Segmentgruppe,Segment,Datenelement,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedinung
0,Nachrichten-Kopfsegment,,,,,,,Muss,
1,Nachrichten-Kopfsegment,,UNH,0062,,,Nachrichten-Referenznummer,X,
2,Nachrichten-Kopfsegment,,UNH,0065,UTILM,,Netzanschluss-,X,Netzanschluss-
3,Nachrichten-Kopfsegment,,UNH,0052,D,,Entwurfs-Version,X,Entwurfs-Version
4,Nachrichten-Kopfsegment,,UNH,0054,11A,,Ausgabe 2011 - A,X,Ausgabe 2011 - A
5,Nachrichten-Kopfsegment,,UNH,0051,UN,,UN/CEFACT,X,UN/CEFACT
6,Nachrichten-Kopfsegment,,UNH,0057,VersionsnummerderzugrundeliegendenBDEW-Nachrichtenbeschreibung,,G1.0a,X,VersionsnummerderzugrundeliegendenBDEW-Nachrichtenbeschreibung
7,Beginn der Nachricht,,,,,,,Muss,
8,Beginn der Nachricht,,BGM,1001,E03,,Änderungsmeldungen,X,Änderungsmeldungen
9,Beginn der Nachricht,,BGM,1004,,,Dokumentennummer,X,
10,Nachrichtendatum,,,,,,,Muss,
11,Nachrichtendatum,,DTM,2005,137,,Dokumenten-/Nachrichtendatum/-zeit,X,Dokumenten-/Nachrichtendatum/-zeit
12,Nachrichtendatum,,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931][494],
13,Nachrichtendatum,,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,CCYYMMDDHHMMZZZ
14,MP-ID Absender,SG2,,,,,,Muss,
15,MP-ID Absender,SG2,,,,,,Muss,
16,MP-ID Absender,SG2,NAD,,,,,Muss,
17,MP-ID Absender,SG2,NAD,3035,MS,,Dokumenten-/Nachrichtenaussteller bzw. -absender,X,Dokumenten-/Nachrichtenaussteller bzw. -absender
18,MP-ID Absender,SG2,NAD,3039,,,MP-ID,X,
19,MP-ID Absender,SG2,NAD,3055,9,,GS1,X,GS1
20,Ansprechpartner,SG3,,,,,,Kann,
21,Ansprechpartner,SG3,,,,,,Kann,
22,Ansprechpartner,SG3,CTA,,,,,Muss,
23,Ansprechpartner,SG3,CTA,3139,IC,,Informationskontakt,X,Informationskontakt
24,Ansprechpartner,SG3,CTA,3412,,,Name vom Ansprechpartner,X,
25,Kommunikationsverbindu ng,SG3,,,,,,,
26,Kommunikationsverbindu ng,SG3,,,,,,Muss,
27,Kommunikationsverbindu ng,SG3,COM,,,,,Muss,
28,Kommunikationsverbindu ng,SG3,COM,3148,,,Nummer / Adresse,X,
29,Kommunikationsverbindu ng,SG3,COM,3155,EM,,Elektronische Post,X [1P0..1],Elektronische Post
30,MP-ID Empfänger,SG2,,,,,,Muss,
31,MP-ID Empfänger,SG2,,,,,,Muss,
32,MP-ID Empfänger,SG2,NAD,,,,,Muss,
33,MP-ID Empfänger,SG2,NAD,3035,MR,,Nachrichtenempfänger,X,Nachrichtenempfänger
34,MP-ID Empfänger,SG2,NAD,3039,,,MP-ID,X,
35,MP-ID Empfänger,SG2,NAD,3055,9,,GS1,X,GS1
36,Vorgang,SG4,,,,,,Muss,
37,Vorgang,SG4,,,,,,Muss,
38,Vorgang,SG4,IDE,,,,,Muss,
39,Vorgang,SG4,IDE,7495,24,,Transaktion,X,Transaktion
40,Vorgang,SG4,IDE,7402,,,Vorgangsnummer,X,
41,Beginn zum,SG4,,,,,,,
42,Beginn zum,SG4,,,,,,Muss,
43,Beginn zum,SG4,DTM,,,,,Muss,
44,Beginn zum,SG4,DTM,2005,92,,DatumVertragsbeginn,X,DatumVertragsbeginn
45,Beginn zum,SG4,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [UB2],
46,Beginn zum,SG4,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,CCYYMMDDHHMMZZZ
47,"Änderung zum, Gültigkeit, Beginndatum",SG4,,,,,,,
48,"Änderung zum, Gültigkeit, Beginndatum",SG4,,,,,,Muss,
49,"Änderung zum, Gültigkeit, Beginndatum",SG4,DTM,,,,,Muss,
50,"Änderung zum, Gültigkeit, Beginndatum",SG4,DTM,2005,157,,"Gültigkeit,Beginndatum",X,"Gültigkeit,Beginndatum"
51,"Änderung zum, Gültigkeit, Beginndatum",SG4,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [UB2],
52,"Änderung zum, Gültigkeit, Beginndatum",SG4,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,CCYYMMDDHHMMZZZ
53,Transaktionsgrund,SG4,,,,,,,
54,Transaktionsgrund,SG4,,,,,,Muss[2061],
55,Transaktionsgrund,SG4,STS,,,,,Muss[2061],
56,Transaktionsgrund,SG4,STS,9015,7,,Transaktionsgrund,X,Transaktionsgrund
57,Transaktionsgrund,SG4,STS,9013,ZE8,,Änderung vom MSBmit Abhängigkeiten,X,Änderung vom MSBmit Abhängigkeiten
58,Status der Antwort,SG4,,,,,,,
59,Status der Antwort,SG4,,,,,,,
60,Status der Antwort,SG4,STS,,,,,,
61,Status der Antwort,SG4,STS,9015,E01,,Status der Antwort,,Status der Antwort
62,Status der Antwort,SG4,STS,9013,,,Code des Prüfschritts,,
63,Status der Antwort,SG4,STS,1131,G_002,,Codeliste Gas Nr.,,Codeliste Gas Nr.
64,Meldepunkt,SG5,,,,,,Muss[2061],
65,Meldepunkt,SG5,,,,,,Muss[2061],
66,Meldepunkt,SG5,LOC,,,,,Muss,
67,Meldepunkt,SG5,LOC,3227,172,,Meldepunkt,X,Meldepunkt
68,Meldepunkt,SG5,LOC,3225,,,Identifikator,X [951],
69,Prüfidentifikator,SG6,,,,,,Muss,
70,Prüfidentifikator,SG6,,,,,,Muss,
71,Prüfidentifikator,SG6,RFF,,,,,Muss,
72,Prüfidentifikator,SG6,RFF,1153,Z13,,Prüfidentifikator,X,Prüfidentifikator
73,Prüfidentifikator,SG6,RFF,1154,44116,,SDÄ Gas / Änderungvom MSB an NB,X,SDÄ Gas / Änderungvom MSB an NB
74,Referenz Vorgangsnummer (aus Anfragenachricht),SG6,,,,,,,
75,Referenz Vorgangsnummer (aus Anfragenachricht),SG6,,,,,,,
76,Referenz Vorgangsnummer (aus Anfragenachricht),SG6,RFF,,,,,,
77,Referenz Vorgangsnummer (aus Anfragenachricht),SG6,RFF,1153,TN,,Transaktions-Referenznummer,,Transaktions-Referenznummer
78,Referenz Vorgangsnummer (aus Anfragenachricht),SG6,RFF,1154,,,Vorgangsnummer,,
79,Wertegranularität,SG10,,,,,,Muss[257],
80,Wertegranularität,SG10,,,,,,Muss[257],
81,Wertegranularität,SG10,CCI,,,,,Muss,
82,Wertegranularität,SG10,CCI,7037,ZE4,,Wertegranularität,X,Wertegranularität
83,Wertegranularität,SG10,,,,,,,
84,Wertegranularität,SG10,,,,,,Muss,
85,Wertegranularität,SG10,CAV,,,,,Muss,
86,Wertegranularität,SG10,CAV,7111,ZD9,,Jährlich,X,Jährlich
87,Zähleinrichtungsdaten,SG8,,,,,,Muss[530],
88,Zähleinrichtungsdaten,SG8,,,,,,Muss[530],
89,Zähleinrichtungsdaten,SG8,SEQ,,,,,Muss,
90,Zähleinrichtungsdaten,SG8,SEQ,1229,Z03,,Zähleinrichtungsdaten,X,Zähleinrichtungsdaten
91,Referenz auf die ID einer Messlokation,SG8,,,,,,,
92,Referenz auf die ID einer Messlokation,SG8,,,,,,Muss,
93,Referenz auf die ID einer Messlokation,SG8,RFF,,,,,Muss,
94,Referenz auf die ID einer Messlokation,SG8,RFF,1153,Z19,,Messlokation,X,Messlokation
95,Referenz auf die ID einer Messlokation,SG8,RFF,1154,,,ID einer Messlokation,X [951],
96,Zählertyp,SG10,,,,,,Muss,
97,Zählertyp,SG10,,,,,,Muss,
98,Zählertyp,SG10,CCI,,,,,Muss,
99,Zählertyp,SG10,CCI,7037,E13,,Zählertyp,X,Zählertyp
100,Zählertyp,SG10,,,,,,,
101,Zählertyp,SG10,,,,,,Muss,
102,Zählertyp,SG10,CAV,,,,,Muss,
103,Zählertyp,SG10,CAV,7111,NMG,,neueMesseinrichtungGas nach MsbG,X,neueMesseinrichtungGas nach MsbG
104,Zählergröße,SG10,,,,,,,
105,Zählergröße,SG10,,,,,,Muss,
106,Zählergröße,SG10,CAV,,,,,Muss,
107,Zählergröße,SG10,CAV,7110,G10,,Gaszähler G10,X,Gaszähler G10
108,Identifikation / Nummer des Gerätes,SG10,,,,,,,
109,Identifikation / Nummer des Gerätes,SG10,,,,,,Muss,
110,Identifikation / Nummer des Gerätes,SG10,CAV,,,,,Muss,
111,Identifikation / Nummer des Gerätes,SG10,CAV,7111,Z30,,Gerätenummer,X,Gerätenummer
112,Identifikation / Nummer des Gerätes,SG10,CAV,7110,,,Gerätenummer,X,
113,Art der Volumenerfassung,SG10,,,,,,,
114,Art der Volumenerfassung,SG10,,,,,,Soll [166],
115,Art der Volumenerfassung,SG10,CAV,,,,,Soll [166],
116,Art der Volumenerfassung,SG10,CAV,7111,ZC0,,Art derVolumenerfassung,X,Art derVolumenerfassung
117,Art der Volumenerfassung,SG10,CAV,7110,Z16,,Hochfrequenzsonde,X,Hochfrequenzsonde
118,Befestigungsart Zähleinrichtung,SG10,,,,,,Muss,
119,Befestigungsart Zähleinrichtung,SG10,,,,,,Muss,
120,Befestigungsart Zähleinrichtung,SG10,CCI,,,,,Muss,
121,Befestigungsart Zähleinrichtung,SG10,CCI,7037,Z28,,BefestigungsartZähleinrichtung,X,BefestigungsartZähleinrichtung
122,Befestigungsart Zähleinrichtung,SG10,,,,,,,
123,Befestigungsart Zähleinrichtung,SG10,,,,,,Muss,
124,Befestigungsart Zähleinrichtung,SG10,CAV,,,,,Muss,
125,Befestigungsart Zähleinrichtung,SG10,CAV,7111,Z31,,Einstutzen-Zähler,X,Einstutzen-Zähler
126,Messwerterfassung an der Zähleinrichtung,SG10,,,,,,Muss,
127,Messwerterfassung an der Zähleinrichtung,SG10,,,,,,Muss,
128,Messwerterfassung an der Zähleinrichtung,SG10,CCI,,,,,Muss,
129,Messwerterfassung an der Zähleinrichtung,SG10,CCI,7037,E12,,Messwerterfassungan derZähleinrichtung,X,Messwerterfassungan derZähleinrichtung
130,Messwerterfassung an der Zähleinrichtung,SG10,,,,,,,
131,Messwerterfassung an der Zähleinrichtung,SG10,,,,,,Muss,
132,Messwerterfassung an der Zähleinrichtung,SG10,CAV,,,,,Muss,
133,Messwerterfassung an der Zähleinrichtung,SG10,CAV,7111,AMR,,fernauslesbareZähler,X,fernauslesbareZähler
134,Messdatenregistriergerät edaten,SG8,,,,,,Soll [133]∧ [530],
135,Messdatenregistriergerät edaten,SG8,,,,,,Soll [133]∧ [530],
136,Messdatenregistriergerät edaten,SG8,SEQ,,,,,Muss,
137,Messdatenregistriergerät edaten,SG8,SEQ,1229,Z50,,Messdatenregistriergerätedaten,X,Messdatenregistriergerätedaten
138,Messdatenregistriergerät,SG10,,,,,,Muss,
139,Messdatenregistriergerät,SG10,,,,,,Muss,
140,Messdatenregistriergerät,SG10,CCI,,,,,Muss,
141,Messdatenregistriergerät,SG10,CCI,7037,E13,,Zählertyp,X,Zählertyp
142,Identifikation / Nummer des Gerätes,SG10,,,,,,,
143,Identifikation / Nummer des Gerätes,SG10,,,,,,,
144,Identifikation / Nummer des Gerätes,SG10,CAV,,,,,,
145,Identifikation / Nummer des Gerätes,SG10,CAV,7111,Z30,,Gerätenummer,X,Gerätenummer
146,Identifikation / Nummer des Gerätes,SG10,CAV,7110,,,Gerätenummer,X,
147,Art der Volumenerfassung,SG10,,,,,,,
148,Art der Volumenerfassung,SG10,,,,,,Soll [166],
