,Segmentname,Segmentgruppe,Segment,Datenelement,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedinung
0,Nachrichten-Kopfsegment,,,,,,,Muss,
1,Nachrichten-Kopfsegment,,UNH,0062,,,Nachrichten-Referenznummer,X,
2,Nachrichten-Kopfsegment,,UNH,0065,UTILMD,,Netzanschluss-Stammdaten,X,Netzanschluss-Stammdaten
3,Nachrichten-Kopfsegment,,UNH,0052,D,,Entwurfs-Version,X,Entwurfs-Version
4,Nachrichten-Kopfsegment,,UNH,0054,11A,,Ausgabe 2011 - A,X,Ausgabe 2011 - A
5,Nachrichten-Kopfsegment,,UNH,0051,UN,,UN/CEFACT,X,UN/CEFACT
6,Nachrichten-Kopfsegment,,UNH,0057,Versionsnummer derzugrundeliegendenBDEW-Nachrichtenbeschreibung,,G1.0a,X,Versionsnummer derzugrundeliegendenBDEW-Nachrichtenbeschreibung
7,Beginn der Nachricht,,,,,,,Muss,
8,Beginn der Nachricht,,BGM,1001,E01,,Anmeldungen,X,Anmeldungen
9,Beginn der Nachricht,,BGM,1004,,,Dokumentennummer,X,
10,Nachrichtendatum,,,,,,,Muss,
11,Nachrichtendatum,,DTM,2005,137,,Dokumenten-/Nachrichtendatum/-zeit,X,Dokumenten-/Nachrichtendatum/-zeit
12,Nachrichtendatum,,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931][494],
13,Nachrichtendatum,,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,CCYYMMDDHHMMZZZ
14,MP-ID Absender,SG2,,,,,,Muss,
15,MP-ID Absender,SG2,,,,,,Muss,
16,MP-ID Absender,SG2,NAD,,,,,Muss,
17,MP-ID Absender,SG2,NAD,3035,MS,,Dokumenten-/Nachrichtenausstellerbzw. -absender,X,Dokumenten-/Nachrichtenausstellerbzw. -absender
18,MP-ID Absender,SG2,NAD,3039,,,MP-ID,X,
19,MP-ID Absender,SG2,NAD,3055,9,,GS1,X,GS1
20,Ansprechpartner,SG3,,,,,,Kann,
21,Ansprechpartner,SG3,,,,,,Kann,
22,Ansprechpartner,SG3,CTA,,,,,Muss,
23,Ansprechpartner,SG3,CTA,3139,IC,,Informationskontakt,X,Informationskontakt
24,Ansprechpartner,SG3,CTA,3412,,,Name vom Ansprechpartner,X,
25,Kommunikationsverbindung,SG3,,,,,,,
26,Kommunikationsverbindung,SG3,,,,,,Muss,
27,Kommunikationsverbindung,SG3,COM,,,,,Muss,
28,Kommunikationsverbindung,SG3,COM,3148,,,Nummer / Adresse,X,
29,Kommunikationsverbindung,SG3,COM,3155,EM,,Elektronische Post,X [1P0..1],Elektronische Post
30,MP-ID Empfänger,SG2,,,,,,Muss,
31,MP-ID Empfänger,SG2,,,,,,Muss,
32,MP-ID Empfänger,SG2,NAD,,,,,Muss,
33,MP-ID Empfänger,SG2,NAD,3035,MR,,Nachrichtenempfänger,X,Nachrichtenempfänger
34,MP-ID Empfänger,SG2,NAD,3039,,,MP-ID,X,
35,MP-ID Empfänger,SG2,NAD,3055,9,,GS1,X,GS1
36,Vorgang,SG4,,,,,,Muss,
37,Vorgang,SG4,,,,,,Muss,
38,Vorgang,SG4,IDE,,,,,Muss,
39,Vorgang,SG4,IDE,7495,24,,Transaktion,X,Transaktion
40,Vorgang,SG4,IDE,7402,,,Vorgangsnummer,X,
41,Datum zum geplanten Leistungsbeginn,SG4,,,,,,,
42,Datum zum geplanten Leistungsbeginn,SG4,,,,,,Muss,
43,Datum zum geplanten Leistungsbeginn,SG4,DTM,,,,,Muss,
44,Datum zum geplanten Leistungsbeginn,SG4,DTM,2005,76,,"Lieferdatum/-zeit,geplant",X,"Lieferdatum/-zeit,geplant"
45,Datum zum geplanten Leistungsbeginn,SG4,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [UB2],
46,Datum zum geplanten Leistungsbeginn,SG4,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,CCYYMMDDHHMMZZZ
47,Transaktionsgrund,SG4,,,,,,,
48,Transaktionsgrund,SG4,,,,,,Muss [2061],
49,Transaktionsgrund,SG4,STS,,,,,Muss [2061],
50,Transaktionsgrund,SG4,STS,9015,7,,Transaktionsgrund,X,Transaktionsgrund
51,Transaktionsgrund,SG4,STS,9013,E01,,Ein-/Auszug (Umzug),X,Ein-/Auszug (Umzug)
52,Status der Antwort,SG4,,,,,,,
53,Status der Antwort,SG4,,,,,,Muss [249],
54,Status der Antwort,SG4,STS,,,,,Muss [249],
55,Status der Antwort,SG4,STS,9015,E01,,Status der Antwort,X,Status der Antwort
56,Status der Antwort,SG4,STS,9013,,,Code des Prüfschritts,X,
57,Status der Antwort,SG4,STS,1131,G_0053,,Codeliste Gas Nr.G_0053,,Codeliste Gas Nr.G_0053
58,Beauftragung oder Beendigung liegt vor,SG4,,,,,,,
59,Beauftragung oder Beendigung liegt vor,SG4,,,,,,,
60,Beauftragung oder Beendigung liegt vor,SG4,AGR,,,,,,
61,Beauftragung oder Beendigung liegt vor,SG4,AGR,7431,9,,Vertrag,,Vertrag
62,Beauftragung oder Beendigung liegt vor,SG4,AGR,7433,Z04,,Vertrag zwischen AN undMSB,,Vertrag zwischen AN undMSB
63,Meldepunkt,SG5,,,,,,Muss [2061],
64,Meldepunkt,SG5,,,,,,Muss [2061],
65,Meldepunkt,SG5,LOC,,,,,Muss,
66,Meldepunkt,SG5,LOC,3227,172,,Meldepunkt,X,Meldepunkt
67,Meldepunkt,SG5,LOC,3225,,,Identifikator,X [951],
68,Prüfidentifikator,SG6,,,,,,Muss,
69,Prüfidentifikator,SG6,,,,,,Muss,
70,Prüfidentifikator,SG6,RFF,,,,,Muss,
71,Prüfidentifikator,SG6,RFF,1153,Z13,,Prüfidentifikator,X,Prüfidentifikator
72,Prüfidentifikator,SG6,RFF,1154,44042,,WiM Gas / AnmeldungMSB,,WiM Gas / AnmeldungMSB
73,Referenz Vorgangsnummer (aus Anfragenachricht),SG6,,,,,,Muss,
74,Referenz Vorgangsnummer (aus Anfragenachricht),SG6,,,,,,Muss,
75,Referenz Vorgangsnummer (aus Anfragenachricht),SG6,RFF,,,,,Muss,
76,Referenz Vorgangsnummer (aus Anfragenachricht),SG6,RFF,1153,TN,,Transaktions-Referenznummer,X,Transaktions-Referenznummer
77,Referenz Vorgangsnummer (aus Anfragenachricht),SG6,RFF,1154,,,Vorgangsnummer,X,
78,Referenz auf die ID der Messlokation für Termine der Messlokation,SG6,,,,,,Muss,
79,Referenz auf die ID der Messlokation für Termine der Messlokation,SG6,,,,,,Muss,
80,Referenz auf die ID der Messlokation für Termine der Messlokation,SG6,RFF,,,,,Muss [636],
81,Referenz auf die ID der Messlokation für Termine der Messlokation,SG6,RFF,1153,Z19,,Messlokation,X,Messlokation
82,Referenz auf die ID der Messlokation für Termine der Messlokation,SG6,RFF,1154,,,ID der Messlokation,X [951],
83,Geplante Turnusablesung des NB,SG6,,,,,,,
84,Geplante Turnusablesung des NB,SG6,,,,,,Muss,
85,Geplante Turnusablesung des NB,SG6,DTM,,,,,Muss,
86,Geplante Turnusablesung des NB,SG6,DTM,2005,752,,GeplanteTurnusablesung,X,GeplanteTurnusablesung
87,Geplante Turnusablesung des NB,SG6,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X,
88,Geplante Turnusablesung des NB,SG6,DTM,2379,104,,MMWW-MMWW,X,MMWW-MMWW
89,Wertegranularität,SG10,,,,,,Muss [257],
90,Wertegranularität,SG10,,,,,,Muss [257],
91,Wertegranularität,SG10,CCI,,,,,Muss,
92,Wertegranularität,SG10,CCI,7037,ZE4,,Wertegranularität,X,Wertegranularität
93,Wertegranularität,SG10,,,,,,,
94,Wertegranularität,SG10,,,,,,Muss,
95,Wertegranularität,SG10,CAV,,,,,Muss,
96,Wertegranularität,SG10,CAV,7111,ZD9,,Jährlich,X,Jährlich
97,Daten der Messlokation,SG8,,,,,,Muss [2061],
98,Daten der Messlokation,SG8,,,,,,Muss [2061],
99,Daten der Messlokation,SG8,SEQ,,,,,Muss,
100,Daten der Messlokation,SG8,SEQ,1229,Z18,,Daten der Messlokation,X,Daten der Messlokation
101,Referenz auf die ID der Messlokation,SG8,,,,,,,
102,Referenz auf die ID der Messlokation,SG8,,,,,,Muss,
103,Referenz auf die ID der Messlokation,SG8,RFF,,,,,Muss,
104,Referenz auf die ID der Messlokation,SG8,RFF,1153,Z19,,Messlokation,X,Messlokation
105,Referenz auf die ID der Messlokation,SG8,RFF,1154,,,ID der Messlokation,X [951],
106,Zugeordnete Marktpartner,SG10,,,,,,Muss,
107,Zugeordnete Marktpartner,SG10,,,,,,Muss,
108,Zugeordnete Marktpartner,SG10,CCI,,,,,Muss,
109,Zugeordnete Marktpartner,SG10,CCI,7037,ZB3,,ZugeordneterMarktpartner,X,ZugeordneterMarktpartner
110,Messstellenbetreiber,SG10,,,,,,,
111,Messstellenbetreiber,SG10,,,,,,Muss,
112,Messstellenbetreiber,SG10,CAV,,,,,Muss,
113,Messstellenbetreiber,SG10,CAV,7111,Z91,,MSB,X,MSB
114,Messstellenbetreiber,SG10,CAV,1131,,,MP-ID,X [621],
115,Messstellenbetreiber,SG10,CAV,7110,Z19,,Auf vertraglicherGrundlage gegenüberAnschlussnutzer /Anschlussnehmer,X,Auf vertraglicherGrundlage gegenüberAnschlussnutzer /Anschlussnehmer
116,Grundzuständiger Messstellenbetreiber,SG10,,,,,,,
117,Grundzuständiger Messstellenbetreiber,SG10,,,,,,Muss,
118,Grundzuständiger Messstellenbetreiber,SG10,CAV,,,,,Muss,
119,Grundzuständiger Messstellenbetreiber,SG10,CAV,7111,ZF0,,gMSB,X,gMSB
120,Grundzuständiger Messstellenbetreiber,SG10,CAV,1131,,,MP-ID,X,
121,Messstellenbetreiber Alt,SG10,,,,,,,
122,Messstellenbetreiber Alt,SG10,,,,,,Muss [78] ∧[184],
123,Messstellenbetreiber Alt,SG10,CAV,,,,,Muss [78] ∧[184],
124,Messstellenbetreiber Alt,SG10,CAV,7111,ZB4,,MSBA,X,MSBA
125,Messstellenbetreiber Alt,SG10,CAV,1131,,,MP-ID,X,
126,Gasqualität,SG10,,,,,,Muss,
127,Gasqualität,SG10,,,,,,Muss,
128,Gasqualität,SG10,CCI,,,,,Muss,
129,Gasqualität,SG10,CCI,7037,Y02,,Gasqualität,X,Gasqualität
130,Gasqualität,SG10,,,,,,,
131,Gasqualität,SG10,,,,,,Muss,
132,Gasqualität,SG10,CAV,,,,,Muss,
133,Gasqualität,SG10,CAV,7111,Y04,,H-Gas,X,H-Gas
134,Betriebszustand der Messlokation,SG10,,,,,,Muss,
135,Betriebszustand der Messlokation,SG10,,,,,,Muss,
136,Betriebszustand der Messlokation,SG10,CCI,,,,,Muss,
137,Betriebszustand der Messlokation,SG10,CCI,7059,Z32,,Betriebszustand derMesslokation,X,Betriebszustand derMesslokation
138,Betriebszustand der Messlokation,SG10,CCI,7037,ZC1,,Messlokation gesperrtund darf nicht entsperrtwerden,X,Messlokation gesperrtund darf nicht entsperrtwerden
139,Erforderliches Messprodukt der Messlokation,SG8,,,,,,Muss,
140,Erforderliches Messprodukt der Messlokation,SG8,,,,,,Muss,
141,Erforderliches Messprodukt der Messlokation,SG8,SEQ,,,,,Muss,
142,Erforderliches Messprodukt der Messlokation,SG8,SEQ,1229,Z19,,ErforderlichesMessprodukt derMesslokation,X,ErforderlichesMessprodukt derMesslokation
143,Erforderliches Messprodukt der Messlokation,SG8,,,,,,,
144,Erforderliches Messprodukt der Messlokation,SG8,,,,,,Muss,
