,Segmentname,Segmentgruppe,Segment,Datenelement,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedinung
0,Nachrichten-Kopfsegment,,,,,,,Muss,
1,Nachrichten-Kopfsegment,,UNH,0062,,,Nachrichten-Referenznummer,X,
2,Nachrichten-Kopfsegment,,UNH,0065,UTILMD,,Netzanschluss-Stammdaten,X,Netzanschluss-Stammdaten
3,Nachrichten-Kopfsegment,,UNH,0052,D,,Entwurfs-Version,X,Entwurfs-Version
4,Nachrichten-Kopfsegment,,UNH,0054,11A,,Ausgabe 2011 - A,X,Ausgabe 2011 - A
5,Nachrichten-Kopfsegment,,UNH,0051,UN,,UN/CEFACT,X,UN/CEFACT
6,Nachrichten-Kopfsegment,,UNH,0057,Versionsnummer derzugrundeliegendenBDEW-Nachrichtenbeschreibung,,G1.0a,X,Versionsnummer derzugrundeliegendenBDEW-Nachrichtenbeschreibung
7,Beginn der Nachricht,,,,,,,Muss,
8,Beginn der Nachricht,,BGM,1001,E35,,Kündigung,X,Kündigung
9,Beginn der Nachricht,,BGM,1004,,,Dokumentennummer,X,
10,Nachrichtendatum,,,,,,,Muss,
11,Nachrichtendatum,,DTM,2005,137,,Dokumenten-/Nachrichtendatum/-zeit,X,Dokumenten-/Nachrichtendatum/-zeit
12,Nachrichtendatum,,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931][494],
13,Nachrichtendatum,,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,CCYYMMDDHHMMZZZ
14,MP-ID Absender,SG2,,,,,,Muss,
15,MP-ID Absender,SG2,,,,,,Muss,
16,MP-ID Absender,SG2,NAD,,,,,Muss,
17,MP-ID Absender,SG2,NAD,3035,MS,,Dokumenten-/Nachrichtenausstellerbzw. -absender,X,Dokumenten-/Nachrichtenausstellerbzw. -absender
18,MP-ID Absender,SG2,NAD,3039,,,MP-ID,X,
19,MP-ID Absender,SG2,NAD,3055,9,,GS1,X,GS1
20,Ansprechpartner,SG3,,,,,,Kann,
21,Ansprechpartner,SG3,,,,,,Kann,
22,Ansprechpartner,SG3,CTA,,,,,Muss,
23,Ansprechpartner,SG3,CTA,3139,IC,,Informationskontakt,X,Informationskontakt
24,Ansprechpartner,SG3,CTA,3412,,,Name vom Ansprechpartner,X,
25,Kommunikationsverbindung,SG3,,,,,,,
26,Kommunikationsverbindung,SG3,,,,,,Muss,
27,Kommunikationsverbindung,SG3,COM,,,,,Muss,
28,Kommunikationsverbindung,SG3,COM,3148,,,Nummer / Adresse,X,
29,Kommunikationsverbindung,SG3,COM,3155,EM,,Elektronische Post,X [1P0..1],Elektronische Post
30,MP-ID Empfänger,SG2,,,,,,Muss,
31,MP-ID Empfänger,SG2,,,,,,Muss,
32,MP-ID Empfänger,SG2,NAD,,,,,Muss,
33,MP-ID Empfänger,SG2,NAD,3035,MR,,Nachrichtenempfänger,X,Nachrichtenempfänger
34,MP-ID Empfänger,SG2,NAD,3039,,,MP-ID,X,
35,MP-ID Empfänger,SG2,NAD,3055,9,,GS1,X,GS1
36,Vorgang,SG4,,,,,,Muss,
37,Vorgang,SG4,,,,,,Muss,
38,Vorgang,SG4,IDE,,,,,Muss,
39,Vorgang,SG4,IDE,7495,24,,Transaktion,X,Transaktion
40,Vorgang,SG4,IDE,7402,,,Vorgangsnummer,X,
41,Ende zum,SG4,,,,,,,
42,Ende zum,SG4,,,,,,Muss [12],
43,Ende zum,SG4,DTM,,,,,Muss [12],
44,Ende zum,SG4,DTM,2005,93,,Datum Vertragsende,X,Datum Vertragsende
45,Ende zum,SG4,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [UB2],
46,Ende zum,SG4,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,CCYYMMDDHHMMZZZ
47,Datum des bereits bestätigten Vertragsendes,SG4,,,,,,,
48,Datum des bereits bestätigten Vertragsendes,SG4,,,,,,,
49,Datum des bereits bestätigten Vertragsendes,SG4,DTM,,,,,,
50,Datum des bereits bestätigten Vertragsendes,SG4,DTM,2005,Z05,,gegenüber KundebestätigtesKündigungsdatum,,gegenüber KundebestätigtesKündigungsdatum
51,Datum des bereits bestätigten Vertragsendes,SG4,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",,
52,Datum des bereits bestätigten Vertragsendes,SG4,DTM,2379,303,,CCYYMMDDHHMMZZZ,,CCYYMMDDHHMMZZZ
53,"Änderung zum, Gültigkeit, Beginndatum",SG4,,,,,,,
54,"Änderung zum, Gültigkeit, Beginndatum",SG4,,,,,,,
55,"Änderung zum, Gültigkeit, Beginndatum",SG4,DTM,,,,,,
56,"Änderung zum, Gültigkeit, Beginndatum",SG4,DTM,2005,157,,"Gültigkeit, Beginndatum",,"Gültigkeit, Beginndatum"
57,"Änderung zum, Gültigkeit, Beginndatum",SG4,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",,
58,"Änderung zum, Gültigkeit, Beginndatum",SG4,DTM,2379,303,,CCYYMMDDHHMMZZZ,,CCYYMMDDHHMMZZZ
59,Ende zum (nächstmöglichem Termin),SG4,,,,,,,
60,Ende zum (nächstmöglichem Termin),SG4,,,,,,Muss [18],
61,Ende zum (nächstmöglichem Termin),SG4,DTM,,,,,Muss [18],
62,Ende zum (nächstmöglichem Termin),SG4,DTM,2005,471,,Ende zum(nächstmöglichemTermin),X,Ende zum(nächstmöglichemTermin)
63,Ende zum (nächstmöglichem Termin),SG4,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [UB2],
64,Ende zum (nächstmöglichem Termin),SG4,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,CCYYMMDDHHMMZZZ
65,Kündigungsfrist des Vertrags,SG4,,,,,,,
66,Kündigungsfrist des Vertrags,SG4,,,,,,,
67,Kündigungsfrist des Vertrags,SG4,DTM,,,,,,
68,Kündigungsfrist des Vertrags,SG4,DTM,2005,Z01,,Kündigungsfrist,,Kündigungsfrist
69,Kündigungsfrist des Vertrags,SG4,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",,
70,Kündigungsfrist des Vertrags,SG4,DTM,2379,Z01,,ZZRB,,ZZRB
71,Kündigungstermin des Vertrags,SG4,,,,,,,
72,Kündigungstermin des Vertrags,SG4,,,,,,,
73,Kündigungstermin des Vertrags,SG4,DTM,,,,,,
74,Kündigungstermin des Vertrags,SG4,DTM,2005,Z10,,Kündigungstermin,,Kündigungstermin
75,Kündigungstermin des Vertrags,SG4,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",,
76,Kündigungstermin des Vertrags,SG4,DTM,2379,106,,MMDD,,MMDD
77,Transaktionsgrund,SG4,,,,,,,
78,Transaktionsgrund,SG4,,,,,,Muss [2061],
79,Transaktionsgrund,SG4,STS,,,,,Muss [2061],
80,Transaktionsgrund,SG4,STS,9015,7,,Transaktionsgrund,X,Transaktionsgrund
81,Transaktionsgrund,SG4,STS,9013,E03,,Wechsel,X,Wechsel
82,Status der Antwort,SG4,,,,,,,
83,Status der Antwort,SG4,,,,,,,
84,Status der Antwort,SG4,STS,,,,,,
85,Status der Antwort,SG4,STS,9015,E01,,Status der Antwort,,Status der Antwort
86,Status der Antwort,SG4,STS,9013,,,Code des Prüfschritts,,
87,Status der Antwort,SG4,STS,1131,G_0005,,Codeliste Gas Nr.G_0005,,Codeliste Gas Nr.G_0005
88,Bemerkung (Feld für allgemeine Hinweise),SG4,,,,,,,
89,Bemerkung (Feld für allgemeine Hinweise),SG4,,,,,,Kann,
90,Bemerkung (Feld für allgemeine Hinweise),SG4,FTX,,,,,Kann,
91,Bemerkung (Feld für allgemeine Hinweise),SG4,FTX,4451,ACB,,ZusätzlicheInformationen (fürallgemeine Hinweise),X,ZusätzlicheInformationen (fürallgemeine Hinweise)
92,Bemerkung (Feld für allgemeine Hinweise),SG4,FTX,4440,,,Text für allgemeine Information,X,
93,Meldepunkt,SG5,,,,,,Soll [165] ∧(([2061] ∧,
94,Meldepunkt,SG5,,,,,,Soll [165] ∧(([2061] ∧,
95,Meldepunkt,SG5,LOC,,,,,Muss,
96,Meldepunkt,SG5,LOC,3227,172,,Meldepunkt,X,Meldepunkt
97,Meldepunkt,SG5,LOC,3225,,,Identifikator,X [953],
98,Prüfidentifikator,SG6,,,,,,Muss,
99,Prüfidentifikator,SG6,,,,,,Muss,
100,Prüfidentifikator,SG6,RFF,,,,,Muss,
101,Prüfidentifikator,SG6,RFF,1153,Z13,,Prüfidentifikator,X,Prüfidentifikator
102,Prüfidentifikator,SG6,RFF,1154,44016,,GeLi Gas / Kündigungbeim alten Lieferanten,X,GeLi Gas / Kündigungbeim alten Lieferanten
103,Referenz Vorgangsnummer (aus Anfragenachricht),SG6,,,,,,,
104,Referenz Vorgangsnummer (aus Anfragenachricht),SG6,,,,,,,
105,Referenz Vorgangsnummer (aus Anfragenachricht),SG6,RFF,,,,,,
106,Referenz Vorgangsnummer (aus Anfragenachricht),SG6,RFF,1153,TN,,Transaktions-Referenznummer,,Transaktions-Referenznummer
107,Referenz Vorgangsnummer (aus Anfragenachricht),SG6,RFF,1154,,,Vorgangsnummer,,
108,Daten der Marktlokation,SG8,,,,,,Muss,
109,Daten der Marktlokation,SG8,,,,,,Muss,
110,Daten der Marktlokation,SG8,SEQ,,,,,Muss,
111,Daten der Marktlokation,SG8,SEQ,1229,Z01,,Daten der Marktlokation,X,Daten der Marktlokation
112,Vorjahresverbrauch vom Lieferant,SG9,,,,,,,
113,Vorjahresverbrauch vom Lieferant,SG9,,,,,,,
114,Vorjahresverbrauch vom Lieferant,SG9,QTY,,,,,,
115,Vorjahresverbrauch vom Lieferant,SG9,QTY,6063,Z09,,Vorjahresverbrauch,,Vorjahresverbrauch
116,Vorjahresverbrauch vom Lieferant,SG9,QTY,6060,,,Mengenangabe,,
117,Vorjahresverbrauch vom Lieferant,SG9,QTY,6411,KWH,,Kilowattstunde,,Kilowattstunde
118,Zähleinrichtungsdaten,SG8,,,,,,Kann,
119,Zähleinrichtungsdaten,SG8,,,,,,Kann,
120,Zähleinrichtungsdaten,SG8,SEQ,,,,,Muss,
121,Zähleinrichtungsdaten,SG8,SEQ,1229,Z03,,Zähleinrichtungsdaten,X,Zähleinrichtungsdaten
122,Referenz auf die ID einer Messlokation,SG8,,,,,,,
123,Referenz auf die ID einer Messlokation,SG8,,,,,,Muss,
124,Referenz auf die ID einer Messlokation,SG8,RFF,,,,,Muss,
125,Referenz auf die ID einer Messlokation,SG8,RFF,1153,Z19,,Messlokation,X,Messlokation
126,Referenz auf die ID einer Messlokation,SG8,RFF,1154,,,ID einer Messlokation,X [951],
127,Zählertyp,SG10,,,,,,Muss,
128,Zählertyp,SG10,,,,,,Muss,
129,Zählertyp,SG10,CCI,,,,,Muss,
130,Zählertyp,SG10,CCI,7037,E13,,Zählertyp,X,Zählertyp
131,Identifikation / Nummer des Gerätes,SG10,,,,,,,
132,Identifikation / Nummer des Gerätes,SG10,,,,,,Muss,
133,Identifikation / Nummer des Gerätes,SG10,CAV,,,,,Muss,
134,Identifikation / Nummer des Gerätes,SG10,CAV,7111,Z30,,Gerätenummer,X,Gerätenummer
135,Identifikation / Nummer des Gerätes,SG10,CAV,7110,,,Gerätenummer,X,
136,Kunde des Lieferanten,SG12,,,,,,Muss,
137,Kunde des Lieferanten,SG12,,,,,,Muss,
138,Kunde des Lieferanten,SG12,NAD,,,,,Muss,
139,Kunde des Lieferanten,SG12,NAD,3035,Z09,,Kunde des LF,X,Kunde des LF
140,Kunde des Lieferanten,SG12,NAD,3036,,,Name,X,
