,Segmentname,Segmentgruppe,Segment,Datenelement,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nachrichten-Kopfsegment,,,,,,,Muss,
1,Nachrichten-Kopfsegment,,UNH,0062,,,Nachrichten-Referenznummer,X,
2,Nachrichten-Kopfsegment,,UNH,0065,UTILMD,,Netzanschluss-Stammdaten,X,
3,Nachrichten-Kopfsegment,,UNH,0052,D,,Entwurfs-Version,X,
4,Nachrichten-Kopfsegment,,UNH,0054,11A,,Ausgabe 2011 - A,X,
5,Nachrichten-Kopfsegment,,UNH,0051,UN,,UN/CEFACT,X,
6,Nachrichten-Kopfsegment,,UNH,0057,Versionsnummer derzugrundeliegendenBDEW-Nachrichtenbeschreibung,,G1.0a,X,
7,Beginn der Nachricht,,,,,,,Muss,
8,Beginn der Nachricht,,BGM,1001,E01,,Anmeldungen,X,
9,Beginn der Nachricht,,BGM,1001,Z40,,Aufforderung,,"[637] Hinweis: Bei Verpflichtungsanfrage  
[638] Hinweis: Bei Aufforderung zur Übernahme der einzelnen Messlokation durch den gMSB"
10,Beginn der Nachricht,,BGM,1004,,,Dokumentennummer,X,
11,Nachrichtendatum,,,,,,,Muss,
12,Nachrichtendatum,,DTM,2005,137,,Dokumenten-/Nachrichtendatum/-zeit,X,
13,Nachrichtendatum,,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931][494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt  
[931] Format: ZZZ = +00"
14,Nachrichtendatum,,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,
15,MP-ID Absender,SG2,,,,,,Muss,
16,MP-ID Absender,SG2,,,,,,Muss,
17,MP-ID Absender,SG2,NAD,,,,,Muss,
18,MP-ID Absender,SG2,NAD,3035,MS,,Dokumenten-/Nachrichtenausstellerbzw. -absender,X,
19,MP-ID Absender,SG2,NAD,3039,,,MP-ID,X,
20,MP-ID Absender,SG2,NAD,3055,9,,GS1,X,
21,MP-ID Absender,SG2,NAD,3055,332,,"DE, DVGW Service &Consult GmbH",X,
22,Ansprechpartner,SG3,,,,,,Kann,
23,Ansprechpartner,SG3,,,,,,Kann,
24,Ansprechpartner,SG3,CTA,,,,,Muss,
25,Ansprechpartner,SG3,CTA,3139,IC,,Informationskontakt,X,
26,Ansprechpartner,SG3,CTA,3412,,,Name vom Ansprechpartner,X,
27,Kommunikationsverbindung,SG3,,,,,,,
28,Kommunikationsverbindung,SG3,,,,,,Muss,
29,Kommunikationsverbindung,SG3,COM,,,,,Muss,
30,Kommunikationsverbindung,SG3,COM,3148,,,Nummer / Adresse,X,
31,Kommunikationsverbindung,SG3,COM,3155,EM,,Elektronische Post,X [1P0..1],
32,Kommunikationsverbindung,SG3,COM,3155,FX,,Telefax,X [1P0..1],
33,Kommunikationsverbindung,SG3,COM,3155,TE,,Telefon,X [1P0..1],
34,Kommunikationsverbindung,SG3,COM,3155,AJ,,weiteres Telefon,X [1P0..1],
35,Kommunikationsverbindung,SG3,COM,3155,AL,,Handy,X [1P0..1],
36,MP-ID Empfänger,SG2,,,,,,Muss,
37,MP-ID Empfänger,SG2,,,,,,Muss,
38,MP-ID Empfänger,SG2,NAD,,,,,Muss,
39,MP-ID Empfänger,SG2,NAD,3035,MR,,Nachrichtenempfänger,X,
40,MP-ID Empfänger,SG2,NAD,3039,,,MP-ID,X,
41,MP-ID Empfänger,SG2,NAD,3055,9,,GS1,X,
42,MP-ID Empfänger,SG2,NAD,3055,332,,"DE, DVGW Service &Consult GmbH",X,
43,Vorgang,SG4,,,,,,Muss,
44,Vorgang,SG4,,,,,,Muss,
45,Vorgang,SG4,IDE,,,,,Muss,
46,Vorgang,SG4,IDE,7495,24,,Transaktion,X,
47,Vorgang,SG4,IDE,7402,,,Vorgangsnummer,X,
48,Datum zum geplanten Leistungsbeginn,SG4,,,,,,,
49,Datum zum geplanten Leistungsbeginn,SG4,,,,,,,
50,Datum zum geplanten Leistungsbeginn,SG4,DTM,,,,,,
51,Datum zum geplanten Leistungsbeginn,SG4,DTM,2005,76,,"Lieferdatum/-zeit,geplant",,
52,Datum zum geplanten Leistungsbeginn,SG4,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",,
53,Datum zum geplanten Leistungsbeginn,SG4,DTM,2379,303,,CCYYMMDDHHMMZZZ,,
54,Transaktionsgrund,SG4,,,,,,,
55,Transaktionsgrund,SG4,,,,,,Muss [2061],
56,Transaktionsgrund,SG4,STS,,,,,Muss [2061],[2061] Segment bzw. Segmentgruppe ist genau einmal je SG4 IDE (Vorgang) anzugeben
57,Transaktionsgrund,SG4,STS,9015,7,,Transaktionsgrund,X,
58,Transaktionsgrund,SG4,STS,9013,E01,,Ein-/Auszug (Umzug),X,
59,Transaktionsgrund,SG4,STS,9013,E02,,Einzug in Neuanlage,X,
60,Transaktionsgrund,SG4,STS,9013,E03,,Wechsel,X,
61,Status der Antwort,SG4,,,,,,,
62,Status der Antwort,SG4,,,,,,Muss [249],
63,Status der Antwort,SG4,STS,,,,,Muss [249],[249] Innerhalb eines
64,Status der Antwort,SG4,STS,9015,E01,,Status der Antwort,X,
65,Status der Antwort,SG4,STS,9013,,,Code des Prüfschritts,X,
66,Status der Antwort,SG4,STS,1131,G_0070,,Codeliste Gas Nr.G_0070,,
67,Status der Antwort,SG4,STS,1131,G_0071,,Codeliste Gas Nr.G_0071,X,
68,Meldepunkt,SG5,,,,,,Muss [2061]∧ [584],
69,Meldepunkt,SG5,,,,,,Muss [2061]∧ [584],"[584] Hinweis: Verwendung der ID der Messlokation  
[2061] Segment bzw. Segmentgruppe ist genau einmal je SG4 IDE (Vorgang) anzugeben"
70,Meldepunkt,SG5,LOC,,,,,Muss,
71,Meldepunkt,SG5,LOC,3227,172,,Meldepunkt,X,
72,Meldepunkt,SG5,LOC,3225,,,Identifikator,X [951],[951] Format: Zählpunktbezeichnung
73,Prüfidentifikator,SG6,,,,,,Muss,
74,Prüfidentifikator,SG6,,,,,,Muss,
75,Prüfidentifikator,SG6,RFF,,,,,Muss,
76,Prüfidentifikator,SG6,RFF,1153,Z13,,Prüfidentifikator,X,
77,Prüfidentifikator,SG6,RFF,1154,44168,,WiM Gas /Verpflichtungsanfrage /Aufforderung,,
78,Prüfidentifikator,SG6,RFF,1154,44169,,WiM Gas / BestätigungVerpflichtungsanfrage,,
79,Prüfidentifikator,SG6,RFF,1154,44170,,WiM Gas / AblehnungVerpflichtungsanfrage,X,
80,Referenz Vorgangsnummer (aus Anfragenachricht),SG6,,,,,,Muss,
81,Referenz Vorgangsnummer (aus Anfragenachricht),SG6,,,,,,Muss,
82,Referenz Vorgangsnummer (aus Anfragenachricht),SG6,RFF,,,,,Muss,
83,Referenz Vorgangsnummer (aus Anfragenachricht),SG6,RFF,1153,TN,,Transaktions-Referenznummer,X,
84,Referenz Vorgangsnummer (aus Anfragenachricht),SG6,RFF,1154,,,Vorgangsnummer,X,
85,Referenz auf die ID der Messlokation für Termine der Messlokation,SG6,,,,,,,
86,Referenz auf die ID der Messlokation für Termine der Messlokation,SG6,,,,,,,
87,Referenz auf die ID der Messlokation für Termine der Messlokation,SG6,RFF,,,,,,[636] Hinweis: Dieses RFF klassifiziert mit einem Code im DE1153 die in derselben
88,Referenz auf die ID der Messlokation für Termine der Messlokation,SG6,RFF,1153,Z19,,Messlokation,,
89,Referenz auf die ID der Messlokation für Termine der Messlokation,SG6,RFF,1154,,,ID der Messlokation,,[951] Format: Zählpunktbezeichnung
90,Turnusablesung des NB,SG6,,,,,,,
91,Turnusablesung des NB,SG6,,,,,,,
92,Turnusablesung des NB,SG6,DTM,,,,,,
93,Turnusablesung des NB,SG6,DTM,2005,752,,Turnusablesung,,
94,Turnusablesung des NB,SG6,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",,
95,Turnusablesung des NB,SG6,DTM,2379,104,,MMWW-MMWW,,
96,Turnusablesung des NB,SG6,DTM,2379,106,,MMDD,,
97,Daten der Messlokation,SG8,,,,,,,
98,Daten der Messlokation,SG8,,,,,,,[2061] Segment bzw. Segmentgruppe ist genau einmal je SG4 IDE (Vorgang) anzugeben
99,Daten der Messlokation,SG8,SEQ,,,,,,
100,Daten der Messlokation,SG8,SEQ,1229,Z18,,Daten der Messlokation,,
101,Referenz auf die ID der Messlokation,SG8,,,,,,,
102,Referenz auf die ID der Messlokation,SG8,,,,,,,
103,Referenz auf die ID der Messlokation,SG8,RFF,,,,,,
104,Referenz auf die ID der Messlokation,SG8,RFF,1153,Z19,,Messlokation,,
105,Referenz auf die ID der Messlokation,SG8,RFF,1154,,,ID der Messlokation,,[951] Format: Zählpunktbezeichnung
106,Zugeordnete Marktpartner,SG10,,,,,,,
107,Zugeordnete Marktpartner,SG10,,,,,,,
108,Zugeordnete Marktpartner,SG10,CCI,,,,,,
109,Zugeordnete Marktpartner,SG10,CCI,7037,ZB3,,ZugeordneterMarktpartner,,
110,Messstellenbetreiber,SG10,,,,,,,
111,Messstellenbetreiber,SG10,,,,,,,
112,Messstellenbetreiber,SG10,CAV,,,,,,
113,Messstellenbetreiber,SG10,CAV,7111,Z91,,MSB,,
114,Messstellenbetreiber,SG10,CAV,1131,,,MP-ID,,"[621] Hinweis: Es ist der MSB anzugeben, welcher ab dem Zeitpunkt der Lokation zugeordnet ist, der in DTM+76 (Datum zum geplanten Leistungsbeginn) genannt ist.  
[622] Hinweis: Falls die"
115,Messstellenbetreiber,SG10,CAV,7110,Z19,,Auf vertraglicherGrundlage gegenüberAnschlussnutzer /Anschlussnehmer,,
116,Messstellenbetreiber,SG10,CAV,7110,Z20,,In der Ausübung derWeiterverpflichtungdurch den gMSB,,
117,Grundzuständiger Messstellenbetreiber,SG10,,,,,,,
118,Grundzuständiger Messstellenbetreiber,SG10,,,,,,,
119,Grundzuständiger Messstellenbetreiber,SG10,CAV,,,,,,
120,Grundzuständiger Messstellenbetreiber,SG10,CAV,7111,ZF0,,gMSB,,
121,Grundzuständiger Messstellenbetreiber,SG10,CAV,1131,,,MP-ID,,
122,Messstellenbetreiber Alt,SG10,,,,,,,
123,Messstellenbetreiber Alt,SG10,,,,,,,
124,Messstellenbetreiber Alt,SG10,CAV,,,,,,
125,Messstellenbetreiber Alt,SG10,CAV,7111,ZB4,,MSBA,,
126,Messstellenbetreiber Alt,SG10,CAV,1131,,,MP-ID,,
127,Gasqualität,SG10,,,,,,,
128,Gasqualität,SG10,,,,,,,
129,Gasqualität,SG10,CCI,,,,,,
130,Gasqualität,SG10,CCI,7037,Y02,,Gasqualität,,
131,Gasqualität,SG10,,,,,,,
132,Gasqualität,SG10,,,,,,,
133,Gasqualität,SG10,CAV,,,,,,
134,Gasqualität,SG10,CAV,7111,Y04,,H-Gas,,
135,Gasqualität,SG10,CAV,7111,Y05,,L-Gas,,
136,Betriebszustand der Messlokation,SG10,,,,,,,
137,Betriebszustand der Messlokation,SG10,,,,,,,
138,Betriebszustand der Messlokation,SG10,CCI,,,,,,
139,Betriebszustand der Messlokation,SG10,CCI,7059,Z32,,Betriebszustand derMesslokation,,
140,Betriebszustand der Messlokation,SG10,CCI,7037,ZC1,,Messlokation gesperrtund darf nicht entsperrtwerden,,
141,Betriebszustand der Messlokation,SG10,CCI,7037,ZC2,,Messlokation gesperrtund darf entsperrtwerden,,
142,Betriebszustand der Messlokation,SG10,CCI,7037,ZC3,,Messlokation imRegelbetrieb,,
143,Erforderliches Messprodukt der Messlokation,SG8,,,,,,,
