,Segmentname,Segmentgruppe,Segment,Datenelement,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedinung
0,Nachrichten-Kopfsegment,,,,,,,Muss,
1,Nachrichten-Kopfsegment,,UNH,0062,,,Nachrichten-Referenznummer,X,
2,Nachrichten-Kopfsegment,,UNH,0065,UTILMD,,Netzanschluss-Stammdaten,X,Netzanschluss-Stammdaten
3,Nachrichten-Kopfsegment,,UNH,0052,D,,Entwurfs-Version,X,Entwurfs-Version
4,Nachrichten-Kopfsegment,,UNH,0054,11A,,Ausgabe 2011 - A,X,Ausgabe 2011 - A
5,Nachrichten-Kopfsegment,,UNH,0051,UN,,UN/CEFACT,X,UN/CEFACT
6,Nachrichten-Kopfsegment,,UNH,0057,Versionsnummer derzugrundeliegendenBDEW-Nachrichtenbeschreibung,,G1.0a,X,Versionsnummer derzugrundeliegendenBDEW-Nachrichtenbeschreibung
7,Nachrichten-Kopfsegment,,UNH,0068,,,Allgemeine Zuordnungs-Referenz,S [1],
8,Nachrichten-Kopfsegment,,UNH,0070,,,Übermittlungsfolgenummer,X [252],
9,Nachrichten-Kopfsegment,,UNH,0073,C,,Beginn,M [2],Beginn
10,Beginn der Nachricht,,,,,,,Muss,
11,Beginn der Nachricht,,BGM,1001,E03,,Änderungsmeldungen,,Änderungsmeldungen
12,Beginn der Nachricht,,BGM,1004,,,Dokumentennummer,X,
13,Nachrichtendatum,,,,,,,Muss,
14,Nachrichtendatum,,DTM,2005,137,,Dokumenten-/Nachrichtendatum/-zeit,X,Dokumenten-/Nachrichtendatum/-zeit
15,Nachrichtendatum,,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931][494],
16,Nachrichtendatum,,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,CCYYMMDDHHMMZZZ
17,"Gültigkeit, Beginndatum",,,,,,,Muss,
18,"Gültigkeit, Beginndatum",,DTM,2005,157,,"Gültigkeit, Beginndatum",X,"Gültigkeit, Beginndatum"
19,"Gültigkeit, Beginndatum",,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X,
20,"Gültigkeit, Beginndatum",,DTM,2379,610,,CCYYMM,X,CCYYMM
21,MP-ID Absender,SG2,,,,,,Muss,
22,MP-ID Absender,SG2,,,,,,Muss,
23,MP-ID Absender,SG2,NAD,,,,,Muss,
24,MP-ID Absender,SG2,NAD,3035,MS,,Dokumenten-/Nachrichtenausstellerbzw. -absender,X,Dokumenten-/Nachrichtenausstellerbzw. -absender
25,MP-ID Absender,SG2,NAD,3039,,,MP-ID,X,
26,MP-ID Absender,SG2,NAD,3055,9,,GS1,X,GS1
27,Ansprechpartner,SG3,,,,,,Kann,
28,Ansprechpartner,SG3,,,,,,Kann,
29,Ansprechpartner,SG3,CTA,,,,,Muss,
30,Ansprechpartner,SG3,CTA,3139,IC,,Informationskontakt,X,Informationskontakt
31,Ansprechpartner,SG3,CTA,3412,,,Name vom Ansprechpartner,X,
32,Kommunikationsverbindung,SG3,,,,,,,
33,Kommunikationsverbindung,SG3,,,,,,Muss,
34,Kommunikationsverbindung,SG3,COM,,,,,Muss,
35,Kommunikationsverbindung,SG3,COM,3148,,,Nummer / Adresse,X,
36,Kommunikationsverbindung,SG3,COM,3155,EM,,Elektronische Post,X [1P0..1],Elektronische Post
37,MP-ID Empfänger,SG2,,,,,,Muss,
38,MP-ID Empfänger,SG2,,,,,,Muss,
39,MP-ID Empfänger,SG2,NAD,,,,,Muss,
40,MP-ID Empfänger,SG2,NAD,3035,MR,,Nachrichtenempfänger,X,Nachrichtenempfänger
41,MP-ID Empfänger,SG2,NAD,3039,,,MP-ID,X,
42,MP-ID Empfänger,SG2,NAD,3055,9,,GS1,X,GS1
43,Vorgang,SG4,,,,,,Muss,
44,Vorgang,SG4,,,,,,Muss,
45,Vorgang,SG4,IDE,,,,,Muss,
46,Vorgang,SG4,IDE,7495,24,,Transaktion,X,Transaktion
47,Vorgang,SG4,IDE,7402,,,Vorgangsnummer,X,
48,Beginn zum,SG4,,,,,,,
49,Beginn zum,SG4,,,,,,Muss,
50,Beginn zum,SG4,DTM,,,,,Muss,
51,Beginn zum,SG4,DTM,2005,92,,Datum Vertragsbeginn,X,Datum Vertragsbeginn
52,Beginn zum,SG4,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [UB2],
53,Beginn zum,SG4,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,CCYYMMDDHHMMZZZ
54,Ende zum,SG4,,,,,,,
55,Ende zum,SG4,,,,,,Soll [14],
56,Ende zum,SG4,DTM,,,,,Soll [14],
57,Ende zum,SG4,DTM,2005,93,,Datum Vertragsende,X,Datum Vertragsende
58,Ende zum,SG4,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [UB2],
59,Ende zum,SG4,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,CCYYMMDDHHMMZZZ
60,Bilanzierungsbeginn,SG4,,,,,,,
61,Bilanzierungsbeginn,SG4,,,,,,Muss [18]Soll [28] ∧[29],
62,Bilanzierungsbeginn,SG4,DTM,,,,,Muss [18]Soll [28] ∧[29],
63,Bilanzierungsbeginn,SG4,DTM,2005,158,,Bilanzierungsbeginn,X,Bilanzierungsbeginn
64,Bilanzierungsbeginn,SG4,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [UB2],
65,Bilanzierungsbeginn,SG4,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,CCYYMMDDHHMMZZZ
66,Bilanzierungsende,SG4,,,,,,,
67,Bilanzierungsende,SG4,,,,,,Muss [28] ∧[64],
68,Bilanzierungsende,SG4,DTM,,,,,Muss [28] ∧[64],
69,Bilanzierungsende,SG4,DTM,2005,159,,Bilanzierungsende,X,Bilanzierungsende
70,Bilanzierungsende,SG4,DTM,2380,,,Datum oder Uhrzeit oder,X [UB2],
71,Bilanzierungsende,SG4,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,CCYYMMDDHHMMZZZ
72,Transaktionsgrund,SG4,,,,,,,
73,Transaktionsgrund,SG4,,,,,,,
74,Transaktionsgrund,SG4,STS,,,,,,
75,Transaktionsgrund,SG4,STS,9015,7,,Transaktionsgrund,,Transaktionsgrund
76,Transaktionsgrund,SG4,STS,9013,ZD0,,Fehlerkorrektur,,Fehlerkorrektur
77,Status der Antwort,SG4,,,,,,,
78,Status der Antwort,SG4,,,,,,,
79,Status der Antwort,SG4,STS,,,,,,
80,Status der Antwort,SG4,STS,9015,E01,,Status der Antwort,,Status der Antwort
81,Status der Antwort,SG4,STS,9013,,,Code des Prüfschritts,,
82,Status der Antwort,SG4,STS,1131,G_0002,,Codeliste Gas Nr.G_0002,,Codeliste Gas Nr.G_0002
83,Beschreibung der Abweichung zur übermittelten Liste,SG4,,,,,,,
84,Beschreibung der Abweichung zur übermittelten Liste,SG4,,,,,,,
85,Beschreibung der Abweichung zur übermittelten Liste,SG4,FTX,,,,,,
86,Beschreibung der Abweichung zur übermittelten Liste,SG4,FTX,4451,ABO,,Information überAbweichung,,Information überAbweichung
87,Beschreibung der Abweichung zur übermittelten Liste,SG4,FTX,4441,Z03,,Ergänzte Marktlokation,,Ergänzte Marktlokation
88,Beschreibung der Abweichung zur übermittelten Liste,SG4,FTX,4440,,,Text für Erläuterung derAbweichung,,
89,Meldepunkt,SG5,,,,,,Muss [2061]∧ [583],
90,Meldepunkt,SG5,,,,,,Muss [2061]∧ [583],
91,Meldepunkt,SG5,LOC,,,,,Muss,
92,Meldepunkt,SG5,LOC,3227,172,,Meldepunkt,X,Meldepunkt
93,Meldepunkt,SG5,LOC,3225,,,Identifikator,X [950],
94,Prüfidentifikator,SG6,,,,,,Muss,
95,Prüfidentifikator,SG6,,,,,,Muss,
96,Prüfidentifikator,SG6,RFF,,,,,Muss,
97,Prüfidentifikator,SG6,RFF,1153,Z13,,Prüfidentifikator,X,Prüfidentifikator
98,Prüfidentifikator,SG6,RFF,1154,44019,,GeLi Gas / BestandslistezugeordneteMarktlokationen,X,GeLi Gas / BestandslistezugeordneteMarktlokationen
99,Referenz Vorgangsnummer (aus Anfragenachricht),SG6,,,,,,,
100,Referenz Vorgangsnummer (aus Anfragenachricht),SG6,,,,,,,
101,Referenz Vorgangsnummer (aus Anfragenachricht),SG6,RFF,,,,,,
102,Referenz Vorgangsnummer (aus Anfragenachricht),SG6,RFF,1153,TN,,Transaktions-Referenznummer,,Transaktions-Referenznummer
103,Referenz Vorgangsnummer (aus Anfragenachricht),SG6,RFF,1154,,,Vorgangsnummer,,
104,Daten der Marktlokation,SG8,,,,,,Muss,
105,Daten der Marktlokation,SG8,,,,,,Muss,
106,Daten der Marktlokation,SG8,SEQ,,,,,Muss,
107,Daten der Marktlokation,SG8,SEQ,1229,Z01,,Daten der Marktlokation,X,Daten der Marktlokation
108,Veranschlagte Jahresmenge gesamt,SG9,,,,,,Muss [106]∧ [513],
109,Veranschlagte Jahresmenge gesamt,SG9,,,,,,Muss [106]∧ [513],
110,Veranschlagte Jahresmenge gesamt,SG9,QTY,,,,,Muss,
111,Veranschlagte Jahresmenge gesamt,SG9,QTY,6063,31,,VeranschlagteJahresmenge Gesamt,X,VeranschlagteJahresmenge Gesamt
112,Veranschlagte Jahresmenge gesamt,SG9,QTY,6060,,,Mengenangabe,X [902] ∧[937],
113,Veranschlagte Jahresmenge gesamt,SG9,QTY,6411,KWH,,Kilowattstunde,X,Kilowattstunde
114,TUM Kundenwert,SG9,,,,,,Soll [106] ∧[108],
115,TUM Kundenwert,SG9,,,,,,Soll [106] ∧[108],
116,TUM Kundenwert,SG9,QTY,,,,,Muss,
117,TUM Kundenwert,SG9,QTY,6063,Y02,,Kundenwert,X,Kundenwert
118,TUM Kundenwert,SG9,QTY,6060,,,Mengenangabe,X [902] ∧[907],
119,TUM Kundenwert,SG9,QTY,6411,KWH,,Kilowattstunde,X,Kilowattstunde
120,Bilanzkreis,SG10,,,,,,Muss [2061],
121,Bilanzkreis,SG10,,,,,,Muss [2061],
122,Bilanzkreis,SG10,CCI,,,,,Muss,
123,Bilanzkreis,SG10,CCI,7059,Z19,,Bilanzkreis,X,Bilanzkreis
124,Bilanzkreis,SG10,CCI,7037,,,Bilanzkreis,X,
125,Prognosegrundlage der Marktlokation,SG10,,,,,,Muss,
126,Prognosegrundlage der Marktlokation,SG10,,,,,,Muss,
127,Prognosegrundlage der Marktlokation,SG10,CCI,,,,,Muss,
128,Prognosegrundlage der Marktlokation,SG10,CCI,7037,ZC0,,Prognose auf Basis vonWerten,X,Prognose auf Basis vonWerten
129,Gruppenzuordnung (nach EnWG) ,SG10,,,,,,Muss,
130,Gruppenzuordnung (nach EnWG) ,SG10,,,,,,Muss,
131,Gruppenzuordnung (nach EnWG) ,SG10,CCI,,,,,Muss,
132,Gruppenzuordnung (nach EnWG) ,SG10,CCI,7037,Z15,,Haushaltskunde gem.EnWG,X,Haushaltskunde gem.EnWG
133,Fallgruppenzuordnung,SG10,,,,,,Muss [19],
134,Fallgruppenzuordnung,SG10,,,,,,Muss [19],
135,Fallgruppenzuordnung,SG10,CCI,,,,,Muss,
136,Fallgruppenzuordnung,SG10,CCI,7037,Z17,,Fallgruppenzuordnungnach GABi Gas,X,Fallgruppenzuordnungnach GABi Gas
137,Fallgruppenzuordnung,SG10,CCI,1131,GABi-,,Nominierungsersatzverfa,X,Nominierungsersatzverfa
138,Netznutzung,SG10,,,,,,Muss,
139,Netznutzung,SG10,,,,,,Muss,
140,Netznutzung,SG10,CCI,,,,,Muss,
