#,Segmentname_FV2410,Segmentgruppe_FV2410,Segment_FV2410,Datenelement_FV2410,Segment ID_FV2410,Code_FV2410,Beschreibung_FV2410,Bedingungsausdruck_FV2410,Bedingung_FV2410,Änderung,Segmentname_FV2504,Segmentgruppe_FV2504,Segment_FV2504,Datenelement_FV2504,Segment ID_FV2504,Code_FV2504,Beschreibung_FV2504,Bedingungsausdruck_FV2504,Bedingung_FV2504
1,Nachrichtenanfang,,UNH,,,,,Muss,,ÄNDERUNG,Nachrichtenanfang,,UNH,,00003,,,Muss,
2,Nachrichtenanfang,,UNH,0062,,,Nachrichten-Referenznummer,X,,ÄNDERUNG,Nachrichtenanfang,,UNH,0062,00003,,Nachrichten-Referenznummer,X,
3,Nachrichtenanfang,,UNH,0065,,INVOIC,Rechnung,X,,ÄNDERUNG,Nachrichtenanfang,,UNH,0065,00003,INVOIC,Rechnung,X,
4,Nachrichtenanfang,,UNH,0052,,D,Entwurfs-Version,X,,ÄNDERUNG,Nachrichtenanfang,,UNH,0052,00003,D,Entwurfs-Version,X,
5,Nachrichtenanfang,,UNH,0054,,06A,Ausgabe 2006 - A,X,,ÄNDERUNG,Nachrichtenanfang,,UNH,0054,00003,06A,Ausgabe 2006 - A,X,
6,Nachrichtenanfang,,UNH,0051,,UN,UN/CEFACT,X,,ÄNDERUNG,Nachrichtenanfang,,UNH,0051,00003,UN,UN/CEFACT,X,
7,Nachrichtenanfang,,UNH,0057,,2.8c,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschreibung,X,,ÄNDERUNG,Nachrichtenanfang,,UNH,0057,00003,2.8d,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschreibung,X,
8,Rechnungsnummer,,BGM,,,,,Muss,,ÄNDERUNG,Rechnungsnummer,,BGM,,00004,,,Muss,
9,Rechnungsnummer,,BGM,1001,,380,Handelsrechnung,X,,ÄNDERUNG,Rechnungsnummer,,BGM,1001,00004,380,Handelsrechnung,X,
10,Rechnungsnummer,,BGM,1004,,,Dokumentennummer,X [517],[517] Hinweis: Dokumentennummer der PDF- Kapazitätsrechnung,ÄNDERUNG,Rechnungsnummer,,BGM,1004,00004,,Dokumentennummer,X [517],[517] Hinweis: Dokumentennummer der PDF- Kapazitätsrechnung
11,Rechnungsnummer,,BGM,1225,,,,79,,ÄNDERUNG,Rechnungsnummer,,BGM,1225,00004,,,79,
12,Nachrichtendatum,,DTM,,,,,Muss,,ÄNDERUNG,Nachrichtendatum,,DTM,,00005,,,Muss,
13,Nachrichtendatum,,DTM,2005,,137,Dokumenten-/ Nachrichtendatum/-zeit,X,,ÄNDERUNG,Nachrichtendatum,,DTM,2005,00005,137,Dokumenten-/ Nachrichtendatum/-zeit,X,
14,Nachrichtendatum,,DTM,2380,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931],[931] Format: ZZZ = +00,ÄNDERUNG,Nachrichtendatum,,DTM,2380,00005,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931],[931] Format: ZZZ = +00
15,Nachrichtendatum,,DTM,2379,,303,CCYYMMDDHHMMZZZ,X,,ÄNDERUNG,Nachrichtendatum,,DTM,2379,00005,303,CCYYMMDDHHMMZZZ,X,
16,Bearbeitungs-/ Verarbeitungsdatum,,DTM,,,,,Muss,,ÄNDERUNG,Bearbeitungs-/ Verarbeitungsdatum,,DTM,,00006,,,Muss,
