Segmentname_FV2410,Segmentgruppe_FV2410,Segment_FV2410,Datenelement_FV2410,Segment ID_FV2410,Code_FV2410,Qualifier_FV2410,Beschreibung_FV2410,Bedingungsausdruck_FV2410,Bedingung_FV2410,Unnamed: 0_FV2410,Änderung,changed_entries,Segmentname_FV2504,Segmentgruppe_FV2504,Segment_FV2504,Datenelement_FV2504,Segment ID_FV2504,Code_FV2504,Qualifier_FV2504,Beschreibung_FV2504,Bedingungsausdruck_FV2504,Bedingung_FV2504,Unnamed: 0_FV2504
Nachrichten-Kopfsegment,,UNH,,00001,,,,Muss,,0,,,Nachrichten-Kopfsegment,,UNH,,00001,,,,Muss,,0
Nachrichten-Kopfsegment,,UNH,0062,00001,,,Nachrichten-Referenznummer,X,,1,,,Nachrichten-Kopfsegment,,UNH,0062,00001,,,Nachrichten-Referenznummer,X,,1
Nachrichten-Kopfsegment,,UNH,0065,00001,IFTSTA,,Multimodaler Statusbericht,X,,2,,,Nachrichten-Kopfsegment,,UNH,0065,00001,IFTSTA,,Multimodaler Statusbericht,X,,2
Nachrichten-Kopfsegment,,UNH,0052,00001,D,,Entwurfs-Version,X,,3,,,Nachrichten-Kopfsegment,,UNH,0052,00001,D,,Entwurfs-Version,X,,3
Nachrichten-Kopfsegment,,UNH,0054,00001,18A,,Ausgabe 2018 - A,X,,4,,,Nachrichten-Kopfsegment,,UNH,0054,00001,18A,,Ausgabe 2018 - A,X,,4
Nachrichten-Kopfsegment,,UNH,0051,00001,UN,,UN/CEFACT,X,,5,,,Nachrichten-Kopfsegment,,UNH,0051,00001,UN,,UN/CEFACT,X,,5
Nachrichten-Kopfsegment,,UNH,0057,00001,2.0e,,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschreibung,X,,6,ÄNDERUNG,Code_FV2410|Code_FV2504,Nachrichten-Kopfsegment,,UNH,0057,00001,2.0f,,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschreibung,X,,6
Beginn der Nachricht,,BGM,,00002,,,,Muss,,7,,,Beginn der Nachricht,,BGM,,00002,,,,Muss,,7
Beginn der Nachricht,,BGM,1001,00002,Z86,,EnFG Informationen,X,,8,,,Beginn der Nachricht,,BGM,1001,00002,Z86,,EnFG Informationen,X,,8
Beginn der Nachricht,,BGM,1004,00002,,,Dokumentennummer,X,,9,,,Beginn der Nachricht,,BGM,1004,00002,,,Dokumentennummer,X,,9
Dokumentendatum,,DTM,,00003,,,,Muss,,10,,,Dokumentendatum,,DTM,,00003,,,,Muss,,10
Dokumentendatum,,DTM,2005,00003,137,,Dokumenten-/ Nachrichtendatum/-zeit,X,,11,,,Dokumentendatum,,DTM,2005,00003,137,,Dokumenten-/ Nachrichtendatum/-zeit,X,,11
