,Segmentname,Segmentgruppe,Segment,Datenelement,Segment ID,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nachrichten-Kopfsegment,,UNH,,00001,,,,Muss [12],"[12] je UNB ist nur eine Nachricht mit BGM+Z04 in der Übertragungsdatei erlaubt (nur eine Nachricht je Übertragungsdatei) 
[14] je UNB ist maximal je Code aus DE1001 eine Nachricht in der Übertragungsdatei erlaubt"
1,Nachrichten-Kopfsegment,,UNH,0062,00001,,,Nachrichten-Referenznummer,X,
2,Nachrichten-Kopfsegment,,UNH,0065,00001,PRICAT,,Preisliste/Katalog,X,
3,Nachrichten-Kopfsegment,,UNH,0052,00001,D,,Entwurfs-Version,X,
4,Nachrichten-Kopfsegment,,UNH,0054,00001,20B,,Ausgabe 2020 - B,X,
5,Nachrichten-Kopfsegment,,UNH,0051,00001,UN,,UN/CEFACT,X,
6,Nachrichten-Kopfsegment,,UNH,0057,00001,2.0d,,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschreibun g,x,
7,Beginn der Nachricht,,BGM,,00002,,,,Muss,
8,Beginn der Nachricht,,BGM,1001,00002,Z04,,Ausgleichsenergiepreis,X,
9,Beginn der Nachricht,,BGM,1004,00002,,,Dokumentennummer,X,
10,Betrachtungszeitintervall,,DTM,,00003,,,,Muss,
11,Betrachtungszeitintervall,,DTM,2005,00003,492,,"Bilanzierungsdatum, - zeit, -periode",X,
12,Betrachtungszeitintervall,,DTM,2380,00003,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X,
13,Betrachtungszeitintervall,,DTM,2379,00003,610,,CCYYMM,X,
14,Nachrichtendatum,,DTM,,00004,,,,Muss,
15,Nachrichtendatum,,DTM,2005,00004,137,,Dokumenten-/ Nachrichtendatum/-zeit,X,
16,Nachrichtendatum,,DTM,2380,00004,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt 
[931] Format: ZZZ = +00"
17,Nachrichtendatum,,DTM,2379,00004,303,,CCYYMMDDHHMMZZZ,X,
18,Prüfidentifikator,SG1,,,,,,,Muss,
19,Prüfidentifikator,SG1,RFF,,00008,,,,Muss,
20,Prüfidentifikator,SG1,RFF,1153,00008,Z13,,Prüfidentifikator,X,
21,Prüfidentifikator,SG1,RFF,1154,00008,27001,,Übermittlung der Ausgleichsenergiepreise,X,
22,Empfänger-ID,SG2,,,,,,,Muss,
23,Empfänger-ID,SG2,NAD,,00009,,,,Muss,
24,Empfänger-ID,SG2,NAD,3035,00009,MR,,Nachrichtenempfänger,X,
25,Empfänger-ID,SG2,NAD,3039,00009,,,"Beteiligter, Identifikation",X [19],[19] Nur MP-ID aus Sparte Strom
26,Empfänger-ID,SG2,NAD,3055,00009,9,,GS1,X,
27,Empfänger-ID,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,
28,Sender-ID,SG2,,,,,,,Muss,
29,Sender-ID,SG2,NAD,,00010,,,,Muss,
30,Sender-ID,SG2,NAD,3035,00010,MS,,Dokumenten-/ Nachrichtenaussteller bzw. -absender,X,
31,Sender-ID,SG2,NAD,3039,00010,,,"Beteiligter, Identifikation",X [19],[19] Nur MP-ID aus Sparte Strom
32,Sender-ID,SG2,NAD,3055,00010,9,,GS1,X,
33,Sender-ID,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,
34,Regelzone,SG2,LOC,,00011,,,,Muss,
35,Regelzone,SG2,LOC,3227,00011,231,,Regelzone,X,
36,Regelzone,SG2,LOC,3225,00011,,,"Ortsangabe, Nummer",X,
37,Ansprechpartner,SG4,,,,,,,Kann,
38,Ansprechpartner,SG4,CTA,,00012,,,,Muss,
39,Ansprechpartner,SG4,CTA,3139,00012,IC,,Informationskontakt,X,
40,Ansprechpartner,SG4,CTA,3412,00012,,,Kontakt,X,
41,Kommunikationsverbindun g,SG4,COM,,00013,,,,Muss,
42,Kommunikationsverbindun g,SG4,COM,3148,00013,,,"Kommunikationsadresse, Identifikation",X (([939][37]) ∨ ([940][38])) ∧ [519],"[37] Wenn im DE3155 in demselben COM der Code EM vorhanden ist 
[38] Wenn im DE3155 in demselben COM der Code TE / FX / AJ / AL vorhanden ist 
[519] Hinweis: Es darf nur eine Information im DE3148 übermittelt werden 
[939] Format: Die Zeichenkette muss die Zeichen @ und . enthalten 
[940] Format: Die Zeichenkette muss mit dem Zeichen + beginnen und danach dürfen nur noch Ziffern folgen"
43,Kommunikationsverbindun g,SG4,COM,3155,00013,EM,,E-Mail,X [1P0..1],
44,Kommunikationsverbindun g,SG4,COM,3155,,FX,,Telefax,X [1P0..1],
45,Kommunikationsverbindun g,SG4,COM,3155,,TE,,Telefon,X [1P0..1],
46,Kommunikationsverbindun g,SG4,COM,3155,,AJ,,weiteres Telefon,X [1P0..1],
47,Kommunikationsverbindun g,SG4,COM,3155,,AL,,Handy,X [1P0..1],
48,Währungsangaben,SG6,,,,,,,Muss,[9] Wenn BGM DE1373 =11 nicht vorhanden
49,Währungsangaben,SG6,CUX,,00014,,,,Muss,
50,Währungsangaben,SG6,CUX,6347,00014,2,,Referenzwährung,X,
51,Währungsangaben,SG6,CUX,6345,00014,EUR,,Euro,X,
52,Währungsangaben,SG6,CUX,6343,00014,8,,Währung der Preisliste,X,
53,Produktgruppen- Information,SG17,,,,,,,Muss,[9] Wenn BGM DE1373 =11 nicht vorhanden
54,Produktgruppen- Information,SG17,PGI,,00015,,,,Muss,
55,Produktgruppen- Information,SG17,PGI,5379,00015,9,,keine Gruppe genutzt,X,
56,Positionsdaten,SG36,,,,,,,Muss,
57,Positionsdaten,SG36,LIN,,00016,,,,Muss,
58,Positionsdaten,SG36,LIN,1082,00016,,,Positionsnummer,X [911],"[911] Format: Mögliche Werte: 1 bis n, je Nachricht oder Segmentgruppe bei 1 beginnend und fortlaufend aufsteigend"
59,Positionsdaten,SG36,LIN,7140,00016,,,Produkt-/Leistungsnummer,X [941] ∧ [39],"[31] wenn BGM DE1001 = Z32 
[32] wenn der Zeitpunkt im DTM+157 DE2380 < 01.01. 2024 00:00 Uhr gesetzlicher deutscher Zeit 
[33] wenn der Zeitpunkt im DTM+157 DE2380 ≥ 01.01. 2024 00:00 Uhr gesetzlicher deutscher Zeit 
[34] wenn BGM DE1001 = Z77 
[39] Es sind nur Werte aus der EDI@Energy Codeliste der Artikelnummern und Artikel- ID erlaubt, die in der Spalte MaBiS ein X haben 
[40] Es sind nur Werte aus der EDI@Energy Codeliste der Artikelnummern und Artikel- ID erlaubt, die in der Spalte H ein X haben 
[45] Es sind nur Werte aus der EDI@Energy Codeliste der Artikelnummern und Artikel- ID erlaubt, die in dieser in Kapitel ""Abrechnung Messstellenbetrieb für die Sparte Strom"" genannt sind 
[46] Es sind nur Werte aus der EDI@Energy Codeliste der Artikelnummern und Artikel- ID erlaubt, die in dieser in Kapitel ""Artikel-ID für den Universalbestellprozess für die Sparte Strom"" genannt sind 
[941] Format: Artikelnummer"
60,Positionsdaten,SG36,LIN,7143,00016,Z01,,Artikelnummer,X,
61,Preisangaben,SG40,,,,,,,Muss [53],"[53] Diese SG40 darf genau einmal in der SG36 angegeben werden 
[520] Hinweis: Falls der Preis"
62,Preisangaben,SG40,PRI,,00019,,,,Muss,
63,Preisangaben,SG40,PRI,5125,00019,CAL,,Berechnungspreis,X,
64,Preisangaben,SG40,PRI,5118,00019,,,"Preis, Betrag",X [912] [502],"[502] Hinweis: Preis in Euro je MWh 
[513] Hinweis: Die zum Preis gehörende Einheit ist in der Codeliste definiert  
[912] Format: max. 6 Nachkommastellen"
65,Preisangaben,SG40,PRI,5284,00019,,,"Einzelpreisbasis, Menge",X [929] [503],"[503] Hinweis: Hier ist immer der Wert 1000 einzutragen, da in DE5118 der Preis in €/MWh angegeben wird. 
[929] Format: Möglicher Wert: 1000"
66,Datum/Uhrzeit/Zeitspanne,SG40,DTM,,00021,,,,Muss,
67,Datum/Uhrzeit/Zeitspanne,SG40,DTM,2005,00021,163,,"Verarbeitung, Beginndatum/-zeit",X,
68,Datum/Uhrzeit/Zeitspanne,SG40,DTM,2005,,164,,"Verarbeitung, Endedatum/-zeit",X,
