,Segmentname,Segmentgruppe,Segment,Datenelement,Segment ID,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nachrichten-Kopfsegment,,UNH,,00001,,,,Muss [14],"[12] je UNB ist nur eine Nachricht mit BGM+Z04 in der Übertragungsdatei erlaubt (nur eine Nachricht je Übertragungsdatei) 
[14] je UNB ist maximal je Code aus DE1001 eine Nachricht in der Übertragungsdatei erlaubt"
1,Nachrichten-Kopfsegment,,UNH,0062,00001,,,Nachrichten-Referenznummer,X,
2,Nachrichten-Kopfsegment,,UNH,0065,00001,PRICAT,,Preisliste/Katalog,X,
3,Nachrichten-Kopfsegment,,UNH,0052,00001,D,,Entwurfs-Version,X,
4,Nachrichten-Kopfsegment,,UNH,0054,00001,20B,,Ausgabe 2020 - B,X,
5,Nachrichten-Kopfsegment,,UNH,0051,00001,UN,,UN/CEFACT,X,
6,Nachrichten-Kopfsegment,,UNH,0057,00001,2.0d,,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschreibun g,x,
7,Beginn der Nachricht,,BGM,,00002,,,,Muss,
8,Beginn der Nachricht,,BGM,1001,,Z32,,Preisblatt Messstellenbetrieb,X [30] ⊻ ([36] ∧ [33]),
9,Beginn der Nachricht,,BGM,1001,,Z77,,Preisblatt Konfigurationen,X,"[30] wenn MP-ID in SG2 NAD+MR in der Rolle LF 
[33] wenn der Zeitpunkt im DTM+157 DE2380 ≥ 01.01. 2024 00:00 Uhr gesetzlicher deutscher Zeit 
[36] Wenn MP-ID in SG2 NAD+MR in der Rolle NB"
10,Beginn der Nachricht,,BGM,1004,00002,,,Dokumentennummer,X,
11,Beginn der Nachricht,,BGM,1373,00002,11,,Dokument nicht verfügbar,S [35],[35] Wenn das in DE1001 angegebene Preisblatt vom MSB nicht genutzt wird.
12,Nachrichtendatum,,DTM,,00004,,,,Muss,
13,Nachrichtendatum,,DTM,2005,00004,137,,Dokumenten-/ Nachrichtendatum/-zeit,X,
14,Nachrichtendatum,,DTM,2380,00004,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt 
[931] Format: ZZZ = +00"
15,Nachrichtendatum,,DTM,2379,00004,303,,CCYYMMDDHHMMZZZ,X,
16,Gültigkeitsbeginn,,DTM,,00005,,,,Muss,
17,Gültigkeitsbeginn,,DTM,2005,00005,157,,"Gültigkeit, Beginndatum",X,
18,Gültigkeitsbeginn,,DTM,2380,00005,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [UB1] ∧ ([43] ⊻ [47] ⊻ [44]),"[43] Wenn BGM DE1001 = Z32 und LIN DE7140 im Format n1-n2-n1-n3, dann muss der hier genannte Zeitpunkt ≥ 01.01.2024 00:00 Uhr gesetzlicher deutscher Zeit sein 
[44] Wenn BGM DE1001 = Z77, dann muss der hier genannte Zeitpunkt ≥ 01.10. 2023 00:00 Uhr gesetzlicher deutscher Zeit sein. 
[47] Wenn BGM DE1001 = Z32 und LIN DE7140 im Format n13, dann muss der hier genannte Zeitpunkt < 01.01. 2024 00:00 Uhr gesetzlicher deutscher Zeit sein"
19,Gültigkeitsbeginn,,DTM,2379,00005,303,,CCYYMMDDHHMMZZZ,X,
20,Vorgängerversion,SG1,,,,,,,Soll [1],[1] Wenn Vorgängerversion vorhanden 
21,Vorgängerversion,SG1,RFF,,00006,,,,Muss,
22,Vorgängerversion,SG1,RFF,1153,00006,ACW,,Referenznummer einer vorangegangenen Nachricht,X,
23,Vorgängerversion,SG1,RFF,1154,00006,,,"Referenz, Identifikation",X [504],[504] Hinweis: Dokumentennummer der PRICAT
24,Prüfidentifikator,SG1,,,,,,,Muss,
25,Prüfidentifikator,SG1,RFF,,00008,,,,Muss,
26,Prüfidentifikator,SG1,RFF,1153,00008,Z13,,Prüfidentifikator,X,
27,Prüfidentifikator,SG1,RFF,1154,,27002,,Preisblatt MSB- Leistungen,X,
28,Empfänger-ID,SG2,,,,,,,Muss,
29,Empfänger-ID,SG2,NAD,,00009,,,,Muss,
30,Empfänger-ID,SG2,NAD,3035,00009,MR,,Nachrichtenempfänger,X,
