,Segmentname,Segmentgruppe,Segment,Datenelement,Segment ID,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nutzdaten-Kopfsegment,,UNB,,,,,,Muss,
1,Nutzdaten-Kopfsegment,,UNB,0001,,UNOC,,UN/ECE-Zeichensatz C,X,
2,Nutzdaten-Kopfsegment,,UNB,0002,,3,,Version 3,X,
3,Nutzdaten-Kopfsegment,,UNB,0004,,,,MP-ID Absender,X,
4,Nutzdaten-Kopfsegment,,UNB,0007,,14,,GS1,X,
5,Nutzdaten-Kopfsegment,,UNB,0007,,500,,"DE, BDEW(Bundesverband derEnergie- undWasserwirtschaft e.V.)",,
6,Nutzdaten-Kopfsegment,,UNB,0007,,502,,"DE, DVGW Service &Consult GmbH",X,
7,Nutzdaten-Kopfsegment,,UNB,0010,,,,MP-ID Empfänger,X,
8,Nutzdaten-Kopfsegment,,UNB,0007,,14,,GS1,X,
9,Nutzdaten-Kopfsegment,,UNB,0007,,500,,"DE, BDEW(Bundesverband derEnergie- undWasserwirtschaft e.V.)",,
10,Nutzdaten-Kopfsegment,,UNB,0007,,502,,"DE, DVGW Service &Consult GmbH",X,
11,Nutzdaten-Kopfsegment,,UNB,0017,,,,Datum der Erstellung,X,
12,Nutzdaten-Kopfsegment,,UNB,0019,,,,Uhrzeit der Erstellung,X,
13,Nutzdaten-Kopfsegment,,UNB,0020,,,,Datenaustauschreferenz,X [918],"[918] Format: Zeichen aus dem über UNOC definierten Zeichensatz, wobei von den Buchstaben nur Großbuchstaben erlaubt sind."
14,Nutzdaten-Kopfsegment,,UNB,0026,,EM,,Energiemenge,X,
15,Nachrichtenkopfsegment,,UNH,,,,,,Muss,
16,Nachrichtenkopfsegment,,UNH,0062,,,,Nachrichten-Referenznummer,X,
17,Nachrichtenkopfsegment,,UNH,0065,,MSCON,,Bericht über den,X,
18,Nachrichtenkopfsegment,,UNH,0065,,S,,Verbrauch messbarerDienstleistungen,,
19,Nachrichtenkopfsegment,,UNH,0052,,D,,Entwurfs-Version,X,
20,Nachrichtenkopfsegment,,UNH,0054,,04B,,Ausgabe 2004 - B,X,
21,Nachrichtenkopfsegment,,UNH,0051,,UN,,UN/CEFACT,X,
22,Nachrichtenkopfsegment,,UNH,0057,,2.4b,,Versionsnummer derzugrundeliegendenBDEW-Nachrichtenbeschreibung,X,
23,Nachrichtenkopfsegment,,UNH,0068,,,,Allgemeine Zuordnungs-Referenz,Soll [22],[22] Wenn Aufteilung vorhanden
24,Nachrichtenkopfsegment,,UNH,0070,,,,Übermittlungsfolgenummer,X,
25,Nachrichtenkopfsegment,,UNH,0073,,C,,Beginn,Muss [23],
26,Nachrichtenkopfsegment,,UNH,0073,,F,,Ende,Soll [24],"[23] Wenn UNH DE0070 mit 1 vorhanden 
[24] Bei Aufteilung, in der Nachricht mit der höchsten Übermittlungsnummer"
27,Beginn der Nachricht,,BGM,,,,,,Muss,
28,Beginn der Nachricht,,BGM,1001,,Z23,,Bilanzierte Menge(MMMA),,
29,Beginn der Nachricht,,BGM,1001,,Z24,,Allokationsliste (MMMA),X,
30,Beginn der Nachricht,,BGM,1004,,,,Dokumentennummer,X,
31,Beginn der Nachricht,,BGM,1225,,9,,Original,X,
32,Nachrichtendatum,,DTM,,,,,,Muss,
33,Nachrichtendatum,,DTM,2005,,137,,Dokumenten-/Nachrichtendatum/-zeit,X,
34,Nachrichtendatum,,DTM,2380,,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt. 
[931] Format: ZZZ = +00"
35,Nachrichtendatum,,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,
36,Referenzangaben,SG1,,,,,,,Muss,"[36] wenn MP-ID in SG2 NAD+MR in der Rolle NB  
[81] Wenn MP-ID in SG2 NAD+MS in der Rolle ÜNB"
37,Referenzangaben,SG1,RFF,,,,,,Muss,
38,Referenzangaben,SG1,RFF,1153,,AGI,,Beantragungsnummer,X,
39,Referenzangaben,SG1,RFF,1154,,,,"Referenz, Identifikation",X [526],"[526] Hinweis: Wert aus BGM+Z24 DE1004 der ORDERS mit der die Allokationsliste bestellt wurde. 
[543] Hinweis: Wert aus BGM+Z23 DE1004 der ORDERS mit der die bilanzierte Menge bestellt wurde."
40,Versionsangabe marktlokationsscharfe Allokationsliste Gas (MMMA),SG1,DTM,,,,,,Muss,
41,Versionsangabe marktlokationsscharfe Allokationsliste Gas (MMMA),SG1,DTM,2005,,293,,Fertigstellungsdatum/-zeit,X,
42,Versionsangabe marktlokationsscharfe Allokationsliste Gas (MMMA),SG1,DTM,2380,,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931],[931] Format: ZZZ = +00
43,Versionsangabe marktlokationsscharfe Allokationsliste Gas (MMMA),SG1,DTM,2379,,304,,CCYYMMDDHHMMSSZZZ,X,
44,Prüfidentifikator,SG1,,,,,,,Muss,
45,Prüfidentifikator,SG1,RFF,,,,,,Muss,
46,Prüfidentifikator,SG1,RFF,1153,,Z13,,Prüfidentifikator,X,
47,Prüfidentifikator,SG1,RFF,1154,,13013,,MarktlokationsscharfeAllokationsliste Gas(MMMA),X,
48,Prüfidentifikator,SG1,RFF,1154,,13014,,Marktlokationsscharfe,,
49,MP-ID Absender,SG2,,,,,,,Muss,
50,MP-ID Absender,SG2,NAD,,,,,,Muss,
51,MP-ID Absender,SG2,NAD,3035,,MS,,Dokumenten-/Nachrichtenausstellerbzw. -absender,X,
52,MP-ID Absender,SG2,NAD,3039,,,,"Beteiligter, Identifikation",X [118],[118] Nur MP-ID aus Sparte Gas
53,MP-ID Absender,SG2,NAD,3055,,9,,GS1,X,
54,MP-ID Absender,SG2,NAD,3055,,293,,"DE, BDEW(Bundesverband derEnergie- undWasserwirtschaft e.V.)",,
55,MP-ID Absender,SG2,NAD,3055,,332,,"DE, DVGW Service &Consult GmbH",X,
56,Ansprechpartner,SG4,,,,,,,Kann,
57,Ansprechpartner,SG4,CTA,,,,,,Muss,
58,Ansprechpartner,SG4,CTA,3139,,IC,,Informationsstelle,X,
59,Ansprechpartner,SG4,CTA,3412,,,,Abteilung oder Bearbeiter,X,
60,Kommunikationsverbindung,SG4,COM,,,,,,Muss,
61,Kommunikationsverbindung,SG4,COM,3148,,,,"Kommunikationsadresse,Identifikation",X,
62,Kommunikationsverbindung,SG4,COM,3155,,TE,,Telefon,X [1P0..1],
63,Kommunikationsverbindung,SG4,COM,3155,,EM,,E-Mail,X [1P0..1],
64,Kommunikationsverbindung,SG4,COM,3155,,AJ,,weiteres Telefon,X [1P0..1],
65,Kommunikationsverbindung,SG4,COM,3155,,AL,,Handy,X [1P0..1],
66,Kommunikationsverbindung,SG4,COM,3155,,FX,,Telefax,X [1P0..1],
67,MP-ID Empfänger,SG2,,,,,,,Muss,
68,MP-ID Empfänger,SG2,NAD,,,,,,Muss,
69,MP-ID Empfänger,SG2,NAD,3035,,MR,,Nachrichtenempfänger,X,
70,MP-ID Empfänger,SG2,NAD,3039,,,,"Beteiligter, Identifikation",X [118],[118] Nur MP-ID aus Sparte Gas
71,MP-ID Empfänger,SG2,NAD,3055,,9,,GS1,X,
72,MP-ID Empfänger,SG2,NAD,3055,,293,,"DE, BDEW(Bundesverband derEnergie- undWasserwirtschaft e.V.)",,
73,MP-ID Empfänger,SG2,NAD,3055,,332,,"DE, DVGW Service &Consult GmbH",X,
74,Abschnitts-Kontrollsegment,,UNS,,,,,,Muss,
75,Abschnitts-Kontrollsegment,,UNS,0081,,D,,Trennung von Kopf- undPositionsteil,X,
76,Name und Adresse,SG5,,,,,,,Muss,[2001] Segmentgruppe ist nur einmal je UNH anzugeben
77,Name und Adresse,SG5,NAD,,,,,,Muss,
78,Name und Adresse,SG5,NAD,3035,,DP,,Lieferanschrift,X,
79,Identifikationsangabe,SG6,,,,,,,Muss,
80,Identifikationsangabe,SG6,LOC,,,,,,Muss,
81,Identifikationsangabe,SG6,LOC,3227,,172,,Meldepunkt,X,
82,Identifikationsangabe,SG6,LOC,3225,,,,Bezeichnung,X [950] [514],"[514] Hinweis: Verwendung der ID der Marktlokation 
[950] Format: Marktlokations- ID"
83,Bilanzierungsmonat,SG6,DTM,,,,,,Muss,
84,Bilanzierungsmonat,SG6,DTM,2005,,492,,"Bilanzierungsdatum, -zeit, -periode",X,
85,Bilanzierungsmonat,SG6,DTM,2380,,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X,
86,Bilanzierungsmonat,SG6,DTM,2379,,610,,CCYYMM,X,
87,lfd. Position,SG9,,,,,,,Muss,
88,lfd. Position,SG9,LIN,,,,,,Muss,
89,lfd. Position,SG9,LIN,1082,,,,Positionsnummer,X [908],[908] Format: Mögliche Werte: 1 bis n
90,Produktidentifikation,SG9,PIA,,,,,,Muss,
91,Produktidentifikation,SG9,PIA,4347,,5,,Produktidentifikation,X,
92,Produktidentifikation,SG9,PIA,7140,,,,Medium / OBIS-Kennzahl,X [501],"[501] Hinweis: Es sind nur die Werte erlaubt, die in der EDI@Energy Codeliste der OBIS-Kennzahlen und Medien mit dem entsprechenden Prüfidentifikator versehen sind."
93,Produktidentifikation,SG9,PIA,7143,,Z02,,BDEW OBIS-ähnlicheKennzahl,X,
94,Mengenangaben,SG10,,,,,,,Muss,
95,Mengenangaben,SG10,QTY,,,,,,Muss,
96,Mengenangaben,SG10,QTY,6063,,79,,"Energiemenge summiert(Summenwert,Bilanzsumme)",X,
97,Mengenangaben,SG10,QTY,6060,,,,Menge,X [902] ∧ [906],"[902] Format: Möglicher Wert: ≥ 0 
[906] Format: max. 3 Nachkommastellen"
98,Beginn Messperiode,SG10,DTM,,,,,,,
99,Beginn Messperiode,SG10,DTM,2005,,163,,"Verarbeitung,Beginndatum/-zeit",,
100,Beginn Messperiode,SG10,DTM,2380,,,,"Datum oder Uhrzeit oderZeitspanne, Wert",,[495] Der Zeitpunkt muss ≤ dem Wert im DE2380 des DTM+137 sein
101,Beginn Messperiode,SG10,DTM,2379,,303,,CCYYMMDDHHMMZZZ,,
102,Ende Messperiode,SG10,DTM,,,,,,,
103,Ende Messperiode,SG10,DTM,2005,,164,,"Verarbeitung,Endedatum/-zeit",,
104,Ende Messperiode,SG10,DTM,2380,,,,"Datum oder Uhrzeit oderZeitspanne, Wert",,[495] Der Zeitpunkt muss ≤ dem Wert im DE2380 des DTM+137 sein
105,Ende Messperiode,SG10,DTM,2379,,303,,CCYYMMDDHHMMZZZ,,
106,Leistungsperiode,SG10,DTM,,,,,,Muss,
107,Leistungsperiode,SG10,DTM,2005,,306,,Leistungsperiode,X,
108,Leistungsperiode,SG10,DTM,2380,,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X,
109,Leistungsperiode,SG10,DTM,2379,,102,,CCYYMMDD,X,
110,Nachrichten-Endesegment,,UNT,,,,,,Muss,
111,Nachrichten-Endesegment,,UNT,0074,,,,Anzahl der Segmente in einerNachricht,X,
112,Nachrichten-Endesegment,,UNT,0062,,,,Nachrichten-Referenznummer,X,
113,Nutzdaten-Endesegment,,UNZ,,,,,,Muss,
114,Nutzdaten-Endesegment,,UNZ,0036,,,,Datenaustauschzähler,X,
115,Nutzdaten-Endesegment,,UNZ,0020,,,,Datenaustauschreferenz,X,
