,Segmentname,Segmentgruppe,Segment,Datenelement,Segment ID,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nutzdaten-Kopfsegment,,UNB,,,,,,Muss,
1,Nutzdaten-Kopfsegment,,UNB,0001,,UNOC,,UN/ECE-Zeichensatz C,X,
2,Nutzdaten-Kopfsegment,,UNB,0002,,3,,Version 3,X,
3,Nutzdaten-Kopfsegment,,UNB,0004,,,,MP-ID Absender,X,
4,Nutzdaten-Kopfsegment,,UNB,0007,,14,,GS1,X,
5,Nutzdaten-Kopfsegment,,UNB,0007,,500,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,
6,Nutzdaten-Kopfsegment,,UNB,0007,,502,,"DE, DVGW Service & Consult GmbH",X,
7,Nutzdaten-Kopfsegment,,UNB,0010,,,,MP-ID Empfänger,X,
8,Nutzdaten-Kopfsegment,,UNB,0007,,14,,GS1,X,
9,Nutzdaten-Kopfsegment,,UNB,0007,,500,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,
10,Nutzdaten-Kopfsegment,,UNB,0007,,502,,"DE, DVGW Service & Consult GmbH",X,
11,Nutzdaten-Kopfsegment,,UNB,0017,,,,Datum der Erstellung,X,
12,Nutzdaten-Kopfsegment,,UNB,0019,,,,Uhrzeit der Erstellung,X,
13,Nutzdaten-Kopfsegment,,UNB,0020,,,,Datenaustauschreferenz,X [918],"[918] Format: Zeichen aus dem über UNOC definierten Zeichensatz, wobei von den Buchstaben nur Großbuchstaben erlaubt sind."
14,Nutzdaten-Kopfsegment,,UNB,0026,,Zählerstand,,,EM VL,
15,Nachrichtenkopfsegment,,UNH,,,,,,Muss,
16,Nachrichtenkopfsegment,,UNH,0062,,,,Nachrichten-Referenznummer,X,
17,Nachrichtenkopfsegment,,UNH,0065,,MSCON,,Bericht über den Verbrauch,X,
18,Nachrichtenkopfsegment,,UNH,0052,,D,,Entwurfs-Version,X,
19,Nachrichtenkopfsegment,,UNH,0054,,04B,,Ausgabe 2004 - B,X,
20,Nachrichtenkopfsegment,,UNH,0051,,UN,,UN/CEFACT,X,
21,Nachrichtenkopfsegment,,UNH,0057,,2.4b,,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschreibung,X,
22,Beginn der Nachricht,,BGM,,,,,,Muss,
23,Beginn der Nachricht,,BGM,1001,,7,,Prozessdatenbericht,X,
24,Beginn der Nachricht,,BGM,1001,,270,,Lieferschein,X [547],
25,Beginn der Nachricht,,BGM,1001,,Z27,,Bewegungsdaten im Kalenderjahr vor Lieferbeginn,X,
26,Beginn der Nachricht,,BGM,1001,,Z28,,Energiemenge und Leistungsmaximum,X,
27,Beginn der Nachricht,,BGM,1001,,Z41,,Lieferschein Grund- / Arbeitspreis,X,
28,Beginn der Nachricht,,BGM,1001,,Z42,,Lieferschein Arbeits- / Leistungspreis,X,"[547] Hinweis: Der Code 270 ist nur zu nutzen, wenn ein Lieferschein, der vor dem 1.4. 2021 erstellt wurde, storniert wird."
29,Beginn der Nachricht,,BGM,1004,,,,Dokumentennummer,X,
30,Beginn der Nachricht,,BGM,1225,,,,,1,
31,Nachrichtendatum,,DTM,,,,,,Muss,
32,Nachrichtendatum,,DTM,2005,,137,,Dokumenten-/ Nachrichtendatum/-zeit,X,
33,Nachrichtendatum,,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt. 
[931] Format: ZZZ = +00"
34,Nachrichtendatum,,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,
35,Referenzangaben,SG1,,,,,,,Muss,
36,Referenzangaben,SG1,RFF,,,,,,Muss,
37,Referenzangaben,SG1,RFF,1153,,ACW,,Referenznummer einer vorangegangenen Nachricht,X,
38,Referenzangaben,SG1,RFF,1154,,,,"Referenz, Identifikation",X [532],[532] Hinweis: Wert aus BGM+7/ Z27/Z28/270/Z41/Z42 DE1004 der MSCONS Nachricht die storniert wird
39,Prüfidentifikator,SG1,,,,,,,Muss,
40,Prüfidentifikator,SG1,RFF,,,,,,Muss,
41,Prüfidentifikator,SG1,RFF,1153,,Z13,,Prüfidentifikator,X,
42,Prüfidentifikator,SG1,RFF,1154,,13006,,Messw. Storno,X,
43,MP-ID Absender,SG2,,,,,,,Muss,
44,MP-ID Absender,SG2,NAD,,,,,,Muss,
45,MP-ID Absender,SG2,NAD,3035,,Nachrichtenaussteller bzw. -absender,,,MS,
46,MP-ID Absender,SG2,NAD,3039,,,,"Beteiligter, Identifikation",X,
47,MP-ID Absender,SG2,NAD,3055,,9,,GS1,X,
48,MP-ID Absender,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,
49,MP-ID Absender,SG2,NAD,3055,,332,,"DE, DVGW Service & Consult GmbH",X,
50,Ansprechpartner,SG4,,,,,,,Kann,
51,Ansprechpartner,SG4,CTA,,,,,,Muss,
52,Ansprechpartner,SG4,CTA,3139,,,,,IC,
53,Ansprechpartner,SG4,CTA,3412,,,,Abteilung oder Bearbeiter,X,
54,Kommunikationsverbindung,SG4,COM,,,,,,Muss,
55,Kommunikationsverbindung,SG4,COM,3148,,,,"Kommunikationsadresse, Identifikation",X,
56,Kommunikationsverbindung,SG4,COM,3155,,TE,,Telefon,X [1P0..1],
57,Kommunikationsverbindung,SG4,COM,3155,,EM,,E-Mail,X [1P0..1],
58,Kommunikationsverbindung,SG4,COM,3155,,AJ,,weiteres Telefon,X [1P0..1],
59,MP-ID Empfänger,SG2,,,,,,,Muss,
60,MP-ID Empfänger,SG2,NAD,,,,,,Muss,
61,MP-ID Empfänger,SG2,NAD,3035,,,,,MR,
62,MP-ID Empfänger,SG2,NAD,3039,,,,"Beteiligter, Identifikation",X,
63,MP-ID Empfänger,SG2,NAD,3055,,9,,GS1,X,
64,MP-ID Empfänger,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,
65,MP-ID Empfänger,SG2,NAD,3055,,332,,"DE, DVGW Service & Consult GmbH",X,
66,Abschnitts-Kontrollsegment,,UNS,,,,,,Muss,
67,Abschnitts-Kontrollsegment,,UNS,0081,,Positionsteil,,,D,
68,Name und Adresse,SG5,,,,,,,Muss [2001],[2001] Segmentgruppe ist nur einmal je UNH anzugeben
69,Name und Adresse,SG5,NAD,,,,,,Muss,
70,Name und Adresse,SG5,NAD,3035,,,,,DP,
71,Identifikationsangabe,SG6,,,,,,,Muss,
72,Identifikationsangabe,SG6,LOC,,,,,,Muss,
73,Identifikationsangabe,SG6,LOC,3227,,,,,172,
74,Nachrichten-Endesegment,,UNT,,,,,,Muss,
75,Nachrichten-Endesegment,,UNT,0074,,,,Anzahl der Segmente in einer Nachricht,X,
76,Nachrichten-Endesegment,,UNT,0062,,,,Nachrichten-Referenznummer,X,
77,Nutzdaten-Endesegment,,UNZ,,,,,,Muss,
78,Nutzdaten-Endesegment,,UNZ,0036,,,,Datenaustauschzähler,X,
79,Nutzdaten-Endesegment,,UNZ,0020,,,,Datenaustauschreferenz,X,
