,Segmentname,Segmentgruppe,Segment,Datenelement,Segment ID,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nutzdaten-Kopfsegment,,,,,,,,Muss,
1,Nutzdaten-Kopfsegment,,UNB,,,,,,Muss,
2,Nutzdaten-Kopfsegment,,UNB,0001,,UNOC,,UN/ECE-Zeichensatz C,X,
3,Nutzdaten-Kopfsegment,,UNB,0002,,3,,Version 3,X,
4,Nutzdaten-Kopfsegment,,UNB,0004,,,,MP-ID Absender,X,
5,Nutzdaten-Kopfsegment,,UNB,0007,,14,,GS1,X,
6,Nutzdaten-Kopfsegment,,UNB,0007,,500,,"DE, BDEW(Bundesverband derEnergie- undWasserwirtschaft e.V.)",X,
7,Nutzdaten-Kopfsegment,,UNB,0007,,502,,"DE, DVGW Service &Consult GmbH",X,
8,Nutzdaten-Kopfsegment,,UNB,0010,,,,MP-ID Empfänger,X,
9,Nutzdaten-Kopfsegment,,UNB,0007,,14,,GS1,X,
10,Nutzdaten-Kopfsegment,,UNB,0007,,500,,"DE, BDEW(Bundesverband derEnergie- undWasserwirtschaft e.V.)",X,
11,Nutzdaten-Kopfsegment,,UNB,0007,,502,,"DE, DVGW Service &Consult GmbH",X,
12,Nutzdaten-Kopfsegment,,UNB,0017,,,,Datum der Erstellung,X,
13,Nutzdaten-Kopfsegment,,UNB,0019,,,,Uhrzeit der Erstellung,X,
14,Nutzdaten-Kopfsegment,,UNB,0020,,,,Datenaustauschreferenz,X [918],"[918] Format: Zeichen aus dem über UNOC definierten Zeichensatz, wobei von den Buchstaben nur Großbuchstaben erlaubt sind."
15,Nutzdaten-Kopfsegment,,UNB,0026,,EM,,Energiemenge,X,
16,Nachrichtenkopfsegment,,,,,,,,Muss,
17,Nachrichtenkopfsegment,,UNH,,,,,,Muss,
18,Nachrichtenkopfsegment,,UNH,0062,,,,Nachrichten-Referenznummer,X,
19,Nachrichtenkopfsegment,,UNH,0065,,MSCON,,Bericht über den,X,
20,Nachrichtenkopfsegment,,UNH,0065,,S,,Verbrauch messbarerDienstleistungen,,
21,Nachrichtenkopfsegment,,UNH,0052,,D,,Entwurfs-Version,X,
22,Nachrichtenkopfsegment,,UNH,0054,,04B,,Ausgabe 2004 - B,X,
23,Nachrichtenkopfsegment,,UNH,0051,,UN,,UN/CEFACT,X,
24,Nachrichtenkopfsegment,,UNH,0057,,2.4b,,Versionsnummer derzugrundeliegendenBDEW-Nachrichtenbeschreibung,X,
25,Nachrichtenkopfsegment,,UNH,0068,,,,Allgemeine Zuordnungs-Referenz,,[22] Wenn Aufteilung vorhanden
26,Nachrichtenkopfsegment,,UNH,0070,,,,Übermittlungsfolgenummer,,
27,Nachrichtenkopfsegment,,UNH,0073,,C,,Beginn,,
28,Nachrichtenkopfsegment,,UNH,0073,,F,,Ende,,"[23] Wenn UNH DE0070 mit 1 vorhanden 
[24] Bei Aufteilung, in der Nachricht mit der höchsten Übermittlungsnummer"
29,Beginn der Nachricht,,,,,,,,Muss,
30,Beginn der Nachricht,,BGM,,,,,,Muss,
31,Beginn der Nachricht,,BGM,1001,,Z23,,Bilanzierte Menge(MMMA),X,
32,Beginn der Nachricht,,BGM,1001,,Z24,,Allokationsliste (MMMA),,
33,Beginn der Nachricht,,BGM,1004,,,,Dokumentennummer,X,
34,Beginn der Nachricht,,BGM,1225,,9,,Original,X,
35,Nachrichtendatum,,,,,,,,Muss,
36,Nachrichtendatum,,DTM,,,,,,Muss,
37,Nachrichtendatum,,DTM,2005,,137,,Dokumenten-/Nachrichtendatum/-zeit,X,
38,Nachrichtendatum,,DTM,2380,,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt. 
[931] Format: ZZZ = +00"
39,Nachrichtendatum,,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,
40,Referenzangaben,SG1,,,,,,,Muss [81] ∧[36],
41,Referenzangaben,SG1,,,,,,,Muss [81] ∧[36],"[36] wenn MP-ID in SG2 NAD+MR in der Rolle NB  
[81] Wenn MP-ID in SG2 NAD+MS in der Rolle ÜNB"
42,Referenzangaben,SG1,RFF,,,,,,Muss,
43,Referenzangaben,SG1,RFF,1153,,AGI,,Beantragungsnummer,X,
44,Referenzangaben,SG1,RFF,1154,,,,"Referenz, Identifikation",X [543],"[526] Hinweis: Wert aus BGM+Z24 DE1004 der ORDERS mit der die Allokationsliste bestellt wurde. 
[543] Hinweis: Wert aus BGM+Z23 DE1004 der ORDERS mit der die bilanzierte Menge bestellt wurde."
45,Versionsangabe marktlokationsscharfe Allokationsliste Gas (MMMA),SG1,,,,,,,,
46,Versionsangabe marktlokationsscharfe Allokationsliste Gas (MMMA),SG1,,,,,,,,
47,Versionsangabe marktlokationsscharfe Allokationsliste Gas (MMMA),SG1,DTM,,,,,,,
48,Versionsangabe marktlokationsscharfe Allokationsliste Gas (MMMA),SG1,DTM,2005,,293,,Fertigstellungsdatum/-zeit,,
49,Versionsangabe marktlokationsscharfe Allokationsliste Gas (MMMA),SG1,DTM,2380,,,,"Datum oder Uhrzeit oderZeitspanne, Wert",,[931] Format: ZZZ = +00
50,Versionsangabe marktlokationsscharfe Allokationsliste Gas (MMMA),SG1,DTM,2379,,304,,CCYYMMDDHHMMSSZZZ,,
51,Prüfidentifikator,SG1,,,,,,,Muss,
52,Prüfidentifikator,SG1,,,,,,,Muss,
53,Prüfidentifikator,SG1,RFF,,,,,,Muss,
54,Prüfidentifikator,SG1,RFF,1153,,Z13,,Prüfidentifikator,X,
55,Prüfidentifikator,SG1,RFF,1154,,13013,,MarktlokationsscharfeAllokationsliste Gas(MMMA),,
56,Prüfidentifikator,SG1,RFF,1154,,13014,,Marktlokationsscharfe,X,
57,MP-ID Absender,SG2,,,,,,,Muss,
58,MP-ID Absender,SG2,,,,,,,Muss,
59,MP-ID Absender,SG2,NAD,,,,,,Muss,
60,MP-ID Absender,SG2,NAD,3035,,MS,,Dokumenten-/Nachrichtenausstellerbzw. -absender,X,
61,MP-ID Absender,SG2,NAD,3039,,,,"Beteiligter, Identifikation",X,[118] Nur MP-ID aus Sparte Gas
62,MP-ID Absender,SG2,NAD,3055,,9,,GS1,X,
63,MP-ID Absender,SG2,NAD,3055,,293,,"DE, BDEW(Bundesverband derEnergie- undWasserwirtschaft e.V.)",X,
64,MP-ID Absender,SG2,NAD,3055,,332,,"DE, DVGW Service &Consult GmbH",X,
65,Ansprechpartner,SG4,,,,,,,Kann,
66,Ansprechpartner,SG4,,,,,,,Kann,
67,Ansprechpartner,SG4,CTA,,,,,,Muss,
68,Ansprechpartner,SG4,CTA,3139,,IC,,Informationsstelle,X,
69,Ansprechpartner,SG4,CTA,3412,,,,Abteilung oder Bearbeiter,X,
70,Kommunikationsverbindung,SG4,,,,,,,,
71,Kommunikationsverbindung,SG4,,,,,,,Muss,
72,Kommunikationsverbindung,SG4,COM,,,,,,Muss,
73,Kommunikationsverbindung,SG4,COM,3148,,,,"Kommunikationsadresse,Identifikation",X,
74,Kommunikationsverbindung,SG4,COM,3155,,TE,,Telefon,X [1P0..1],
75,Kommunikationsverbindung,SG4,COM,3155,,EM,,E-Mail,X [1P0..1],
76,Kommunikationsverbindung,SG4,COM,3155,,AJ,,weiteres Telefon,X [1P0..1],
77,Kommunikationsverbindung,SG4,COM,3155,,AL,,Handy,X [1P0..1],
78,Kommunikationsverbindung,SG4,COM,3155,,FX,,Telefax,X [1P0..1],
79,MP-ID Empfänger,SG2,,,,,,,Muss,
80,MP-ID Empfänger,SG2,,,,,,,Muss,
81,MP-ID Empfänger,SG2,NAD,,,,,,Muss,
82,MP-ID Empfänger,SG2,NAD,3035,,MR,,Nachrichtenempfänger,X,
83,MP-ID Empfänger,SG2,NAD,3039,,,,"Beteiligter, Identifikation",X,[118] Nur MP-ID aus Sparte Gas
84,MP-ID Empfänger,SG2,NAD,3055,,9,,GS1,X,
85,MP-ID Empfänger,SG2,NAD,3055,,293,,"DE, BDEW(Bundesverband derEnergie- undWasserwirtschaft e.V.)",X,
86,MP-ID Empfänger,SG2,NAD,3055,,332,,"DE, DVGW Service &Consult GmbH",X,
87,Abschnitts-Kontrollsegment,,,,,,,,Muss,
88,Abschnitts-Kontrollsegment,,UNS,,,,,,Muss,
89,Abschnitts-Kontrollsegment,,UNS,0081,,D,,Trennung von Kopf- undPositionsteil,X,
90,Name und Adresse,SG5,,,,,,,Muss [2001],
91,Name und Adresse,SG5,,,,,,,Muss [2001],[2001] Segmentgruppe ist nur einmal je UNH anzugeben
92,Name und Adresse,SG5,NAD,,,,,,Muss,
93,Name und Adresse,SG5,NAD,3035,,DP,,Lieferanschrift,X,
94,Identifikationsangabe,SG6,,,,,,,Muss,
95,Identifikationsangabe,SG6,,,,,,,Muss,
96,Identifikationsangabe,SG6,LOC,,,,,,Muss,
97,Identifikationsangabe,SG6,LOC,3227,,172,,Meldepunkt,X,
98,Identifikationsangabe,SG6,LOC,3225,,,,Bezeichnung,X [950] [514],"[514] Hinweis: Verwendung der ID der Marktlokation 
[950] Format: Marktlokations- ID"
