Segmentname_FV2410,Segmentgruppe_FV2410,Segment_FV2410,Datenelement_FV2410,Segment ID_FV2410,Code_FV2410,Qualifier_FV2410,Beschreibung_FV2410,Bedingungsausdruck_FV2410,Bedingung_FV2410,Unnamed: 0_FV2410,Änderung,changed_entries,Segmentname_FV2504,Segmentgruppe_FV2504,Segment_FV2504,Datenelement_FV2504,Segment ID_FV2504,Code_FV2504,Qualifier_FV2504,Beschreibung_FV2504,Bedingungsausdruck_FV2504,Bedingung_FV2504,Unnamed: 0_FV2504
Nachrichten-Kopfsegment,,UNH,,00003,,,,Muss,,0,,,Nachrichten-Kopfsegment,,UNH,,00003,,,,Muss,,0
Nachrichten-Kopfsegment,,UNH,0062,00003,,,Nachrichten-Referenznummer,X,,1,,,Nachrichten-Kopfsegment,,UNH,0062,00003,,,Nachrichten-Referenznummer,X,,1
Nachrichten-Kopfsegment,,UNH,0065,00003,UTILMD,,Netzanschluss- Stammdaten,X,,2,,,Nachrichten-Kopfsegment,,UNH,0065,00003,UTILMD,,Netzanschluss- Stammdaten,X,,2
Nachrichten-Kopfsegment,,UNH,0052,00003,D,,Entwurfs-Version,X,,3,,,Nachrichten-Kopfsegment,,UNH,0052,00003,D,,Entwurfs-Version,X,,3
Nachrichten-Kopfsegment,,UNH,0054,00003,11A,,Ausgabe 2011 - A,X,,4,,,Nachrichten-Kopfsegment,,UNH,0054,00003,11A,,Ausgabe 2011 - A,X,,4
Nachrichten-Kopfsegment,,UNH,0051,00003,UN,,UN/CEFACT,X,,5,,,Nachrichten-Kopfsegment,,UNH,0051,00003,UN,,UN/CEFACT,X,,5
Nachrichten-Kopfsegment,,UNH,0057,00003,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschreibung,,G1.0a,X,,6,,,Nachrichten-Kopfsegment,,UNH,0057,00003,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschreibung,,G1.0a,X,,6
Beginn der Nachricht,,BGM,,00004,,,,Muss,,7,,,Beginn der Nachricht,,BGM,,00004,,,,Muss,,7
Beginn der Nachricht,,BGM,1001,00004,E01,,Anmeldungen,X,,8,,,Beginn der Nachricht,,BGM,1001,00004,E01,,Anmeldungen,X,,8
Beginn der Nachricht,,BGM,1004,00004,,,Dokumentennummer,X,,9,,,Beginn der Nachricht,,BGM,1004,00004,,,Dokumentennummer,X,,9
Nachrichtendatum,,DTM,,00005,,,,Muss,,10,,,Nachrichtendatum,,DTM,,00005,,,,Muss,,10
Nachrichtendatum,,DTM,2005,00005,137,,Dokumenten-/ Nachrichtendatum/-zeit,X,,11,,,Nachrichtendatum,,DTM,2005,00005,137,,Dokumenten-/ Nachrichtendatum/-zeit,X,,11
Nachrichtendatum,,DTM,2380,00005,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt
[931] Format: ZZZ = +00",12,,,Nachrichtendatum,,DTM,2380,00005,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt
[931] Format: ZZZ = +00",12
Nachrichtendatum,,DTM,2379,00005,303,,CCYYMMDDHHMMZZZ,X,,13,,,Nachrichtendatum,,DTM,2379,00005,303,,CCYYMMDDHHMMZZZ,X,,13
MP-ID Absender,SG2,,,,,,,Muss,,14,,,MP-ID Absender,SG2,,,,,,,Muss,,14
MP-ID Absender,SG2,NAD,,00008,,,,Muss,,15,,,MP-ID Absender,SG2,NAD,,00008,,,,Muss,,15
MP-ID Absender,SG2,NAD,3035,00008,MS,,Dokumenten-/ Nachrichtenaussteller bzw. -absender,X,,16,,,MP-ID Absender,SG2,NAD,3035,00008,MS,,Dokumenten-/ Nachrichtenaussteller bzw. -absender,X,,16
MP-ID Absender,SG2,NAD,3039,00008,,,MP-ID,X,,17,,,MP-ID Absender,SG2,NAD,3039,00008,,,MP-ID,X,,17
MP-ID Absender,SG2,NAD,3055,00008,9,,GS1,X,,18,,,MP-ID Absender,SG2,NAD,3055,00008,9,,GS1,X,,18
MP-ID Absender,SG2,NAD,3055,,332,,"DE, DVGW Service & Consult GmbH",X,,19,,,MP-ID Absender,SG2,NAD,3055,,332,,"DE, DVGW Service & Consult GmbH",X,,19
Ansprechpartner,SG3,,,,,,,Kann,,20,,,Ansprechpartner,SG3,,,,,,,Kann,,20
Ansprechpartner,SG3,CTA,,00009,,,,Muss,,21,,,Ansprechpartner,SG3,CTA,,00009,,,,Muss,,21
Ansprechpartner,SG3,CTA,3139,00009,IC,,Informationskontakt,X,,22,,,Ansprechpartner,SG3,CTA,3139,00009,IC,,Informationskontakt,X,,22
Ansprechpartner,SG3,CTA,3412,00009,,,Name vom Ansprechpartner,X,,23,,,Ansprechpartner,SG3,CTA,3412,00009,,,Name vom Ansprechpartner,X,,23
Kommunikationsverbindung,SG3,COM,,00010,,,,Muss,,24,,,Kommunikationsverbindung,SG3,COM,,00010,,,,Muss,,24
Kommunikationsverbindung,SG3,COM,3148,00010,,,Nummer / Adresse,X,,25,,,Kommunikationsverbindung,SG3,COM,3148,00010,,,Nummer / Adresse,X,,25
Kommunikationsverbindung,SG3,COM,3155,00010,EM,,Elektronische Post,X [1P0..1],,26,,,Kommunikationsverbindung,SG3,COM,3155,00010,EM,,Elektronische Post,X [1P0..1],,26
Kommunikationsverbindung,SG3,COM,3155,,FX,,Telefax,X [1P0..1],,27,,,Kommunikationsverbindung,SG3,COM,3155,,FX,,Telefax,X [1P0..1],,27
Kommunikationsverbindung,SG3,COM,3155,,TE,,Telefon,X [1P0..1],,28,,,Kommunikationsverbindung,SG3,COM,3155,,TE,,Telefon,X [1P0..1],,28
Kommunikationsverbindung,SG3,COM,3155,,AJ,,weiteres Telefon,X [1P0..1],,29,,,Kommunikationsverbindung,SG3,COM,3155,,AJ,,weiteres Telefon,X [1P0..1],,29
Kommunikationsverbindung,SG3,COM,3155,,AL,,Handy,X [1P0..1],,30,,,Kommunikationsverbindung,SG3,COM,3155,,AL,,Handy,X [1P0..1],,30
MP-ID Empfänger,SG2,,,,,,,Muss,,31,,,MP-ID Empfänger,SG2,,,,,,,Muss,,31
MP-ID Empfänger,SG2,NAD,,00011,,,,Muss,,32,,,MP-ID Empfänger,SG2,NAD,,00011,,,,Muss,,32
MP-ID Empfänger,SG2,NAD,3035,00011,MR,,Nachrichtenempfänger,X,,33,,,MP-ID Empfänger,SG2,NAD,3035,00011,MR,,Nachrichtenempfänger,X,,33
MP-ID Empfänger,SG2,NAD,3039,00011,,,MP-ID,X,,34,,,MP-ID Empfänger,SG2,NAD,3039,00011,,,MP-ID,X,,34
MP-ID Empfänger,SG2,NAD,3055,00011,9,,GS1,X,,35,,,MP-ID Empfänger,SG2,NAD,3055,00011,9,,GS1,X,,35
MP-ID Empfänger,SG2,NAD,3055,,332,,"DE, DVGW Service & Consult GmbH",X,,36,,,MP-ID Empfänger,SG2,NAD,3055,,332,,"DE, DVGW Service & Consult GmbH",X,,36
Vorgang,SG4,,,,,,,Muss,,37,,,Vorgang,SG4,,,,,,,Muss,,37
Vorgang,SG4,IDE,,00012,,,,Muss,,38,,,Vorgang,SG4,IDE,,00012,,,,Muss,,38
Vorgang,SG4,IDE,7495,00012,24,,Transaktion,X,,39,,,Vorgang,SG4,IDE,7495,00012,24,,Transaktion,X,,39
Vorgang,SG4,IDE,7402,00012,,,Vorgangsnummer,X,,40,,,Vorgang,SG4,IDE,7402,00012,,,Vorgangsnummer,X,,40
Datum zum geplanten Leistungsbeginn,SG4,DTM,,00013,,,,Muss,,41,,,Datum zum geplanten Leistungsbeginn,SG4,DTM,,00013,,,,Muss,,41
Datum zum geplanten Leistungsbeginn,SG4,DTM,2005,00013,76,,"Lieferdatum/-zeit, geplant",X,,42,,,Datum zum geplanten Leistungsbeginn,SG4,DTM,2005,00013,76,,"Lieferdatum/-zeit, geplant",X,,42
Datum zum geplanten Leistungsbeginn,SG4,DTM,2380,00013,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [UB2],,43,,,Datum zum geplanten Leistungsbeginn,SG4,DTM,2380,00013,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [UB2],,43
Datum zum geplanten Leistungsbeginn,SG4,DTM,2379,00013,303,,CCYYMMDDHHMMZZZ,X,,44,,,Datum zum geplanten Leistungsbeginn,SG4,DTM,2379,00013,303,,CCYYMMDDHHMMZZZ,X,,44
Transaktionsgrund,SG4,STS,,00026,,,,Muss [2061],[2061] Segment bzw. Segmentgruppe ist genau einmal je SG4 IDE (Vorgang) anzugeben,45,,,Transaktionsgrund,SG4,STS,,00026,,,,Muss [2061],[2061] Segment bzw. Segmentgruppe ist genau einmal je SG4 IDE (Vorgang) anzugeben,45
Transaktionsgrund,SG4,STS,9015,00026,7,,Transaktionsgrund,X,,46,,,Transaktionsgrund,SG4,STS,9015,00026,7,,Transaktionsgrund,X,,46
Transaktionsgrund,SG4,STS,9013,00026,E01,,Ein-/Auszug (Umzug),X,,47,,,Transaktionsgrund,SG4,STS,9013,00026,E01,,Ein-/Auszug (Umzug),X,,47
Transaktionsgrund,SG4,STS,9013,,E02,,Einzug in Neuanlage,X,,48,,,Transaktionsgrund,SG4,STS,9013,,E02,,Einzug in Neuanlage,X,,48
Transaktionsgrund,SG4,STS,9013,,E03,,Wechsel,X,,49,,,Transaktionsgrund,SG4,STS,9013,,E03,,Wechsel,X,,49
Beauftragung oder Beendigung liegt vor,SG4,AGR,,00034,,,,Kann,,50,,,Beauftragung oder Beendigung liegt vor,SG4,AGR,,00034,,,,Kann,,50
Beauftragung oder Beendigung liegt vor,SG4,AGR,7431,00034,9,,Vertrag,X,,51,,,Beauftragung oder Beendigung liegt vor,SG4,AGR,7431,00034,9,,Vertrag,X,,51
Beauftragung oder Beendigung liegt vor,SG4,AGR,7433,00034,Z04,,Vertrag zwischen AN und MSB,X [1P0..1],,52,,,Beauftragung oder Beendigung liegt vor,SG4,AGR,7433,00034,Z04,,Vertrag zwischen AN und MSB,X [1P0..1],,52
Beauftragung oder Beendigung liegt vor,SG4,AGR,7433,,Z06,,Vertragsbeendigung liegt vor,X [1P0..1],,53,,,Beauftragung oder Beendigung liegt vor,SG4,AGR,7433,,Z06,,Vertragsbeendigung liegt vor,X [1P0..1],,53
