Segmentname_FV2410,Segmentgruppe_FV2410,Segment_FV2410,Datenelement_FV2410,Segment ID_FV2410,Code_FV2410,Qualifier_FV2410,Beschreibung_FV2410,Bedingungsausdruck_FV2410,Bedingung_FV2410,Unnamed: 0_FV2410,Änderung,changed_entries,Segmentname_FV2504,Segmentgruppe_FV2504,Segment_FV2504,Datenelement_FV2504,Segment ID_FV2504,Code_FV2504,Qualifier_FV2504,Beschreibung_FV2504,Bedingungsausdruck_FV2504,Bedingung_FV2504,Unnamed: 0_FV2504
MaBiS-Zählpunkt,SG5,LOC,3225,00056,,,Identifikator,X [951],[951] Format: Zählpunktbezeichnung,48,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,MaBiS-Zählpunkt,SG5,LOC,3225,00055,,,Identifikator,X [951],[951] Format: Zählpunktbezeichnung,48
Prüfidentifikator,SG6,,,,,,,Muss,,49,,,Prüfidentifikator,SG6,,,,,,,Muss,,49
Prüfidentifikator,SG6,RFF,,00057,,,,Muss,,50,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Prüfidentifikator,SG6,RFF,,00056,,,,Muss,,50
Prüfidentifikator,SG6,RFF,1153,00057,Z13,,Prüfidentifikator,X,,51,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Prüfidentifikator,SG6,RFF,1153,00056,Z13,,Prüfidentifikator,X,,51
Prüfidentifikator,SG6,RFF,1154,00057,55235,,MaBiS / Zuordnung ZP der NGZ zur NZR,X,,52,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Prüfidentifikator,SG6,RFF,1154,00056,55235,,MaBiS / Zuordnung ZP der NGZ zur NZR,X,,52
Daten der Summenzeitreihe,SG8,,,,,,,Muss [2096] ∧ [662] ,"[662] Hinweis: Es sind die Daten NGZ und die Daten der NZR anzugeben
[2096] Segmentgruppe ist genau zweimal je SG4 IDE anzugeben",53,,,Daten der Summenzeitreihe,SG8,,,,,,,Muss [2096] ∧ [662] ,"[662] Hinweis: Es sind die Daten NGZ und die Daten der NZR anzugeben
[2096] Segmentgruppe ist genau zweimal je SG4 IDE anzugeben",53
Daten der Summenzeitreihe,SG8,SEQ,,00422,,,,Muss,,54,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Daten der Summenzeitreihe,SG8,SEQ,,00398,,,,Muss,,54
Daten der Summenzeitreihe,SG8,SEQ,1229,00422,Z22,,Daten der Summenzeitreihe,X,,55,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Daten der Summenzeitreihe,SG8,SEQ,1229,00398,Z22,,Daten der Summenzeitreihe,X,,55
Referenz auf die ID der Summenzeitreihe,SG8,RFF,,00423,,,,Muss,,56,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Referenz auf die ID der Summenzeitreihe,SG8,RFF,,00399,,,,Muss,,56
Referenz auf die ID der Summenzeitreihe,SG8,RFF,1153,00423,AVE,,Meldepunkt,Muss,,57,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Referenz auf die ID der Summenzeitreihe,SG8,RFF,1153,00399,AVE,,Meldepunkt,Muss,,57
Referenz auf die ID der Summenzeitreihe,SG8,RFF,1154,00423,,,ID der Summenzeitreihe,X [951],[951] Format: Zählpunktbezeichnung,58,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Referenz auf die ID der Summenzeitreihe,SG8,RFF,1154,00399,,,ID der Summenzeitreihe,X [951],[951] Format: Zählpunktbezeichnung,58
Bezeichnung der Summenzeitreihe,SG10,,,,,,,Muss,,59,,,Bezeichnung der Summenzeitreihe,SG10,,,,,,,Muss,,59
Bezeichnung der Summenzeitreihe,SG10,CCI,,00425,,,,Muss,,60,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Bezeichnung der Summenzeitreihe,SG10,CCI,,00401,,,,Muss,,60
Bezeichnung der Summenzeitreihe,SG10,CCI,7037,00425,ZB4,,Bezeichnung der Summenzeitreihe,X,,61,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Bezeichnung der Summenzeitreihe,SG10,CCI,7037,00401,ZB4,,Bezeichnung der Summenzeitreihe,X,,61
Bezeichnung der Summenzeitreihe,SG10,CAV,,00426,,,,Muss,,62,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Bezeichnung der Summenzeitreihe,SG10,CAV,,00402,,,,Muss,,62
Bezeichnung der Summenzeitreihe,SG10,CAV,7111,00426,ZA5,,Netzzeitreihe (NZR),X [1P1..1],,63,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Bezeichnung der Summenzeitreihe,SG10,CAV,7111,00402,ZA5,,Netzzeitreihe (NZR),X [1P1..1],,63
Bezeichnung der Summenzeitreihe,SG10,CAV,7111,,ZF1,,Netzgangzeitreihe (NGZ),X [1P1..1],,64,,,Bezeichnung der Summenzeitreihe,SG10,CAV,7111,,ZF1,,Netzgangzeitreihe (NGZ),X [1P1..1],,64
Zuordnungs Regel des ZP der NGZ zur NZR,SG10,,,,,,,Muss [344],[344] Wenn in dieser SG8 das SG10 CCI+++ZB4 (Bezeichnung der Summenzeitreihe) CAV+ZF1 (Netzgangzeitreihe (NGZ)) vorhanden,65,,,Zuordnungs Regel des ZP der NGZ zur NZR,SG10,,,,,,,Muss [344],[344] Wenn in dieser SG8 das SG10 CCI+++ZB4 (Bezeichnung der Summenzeitreihe) CAV+ZF1 (Netzgangzeitreihe (NGZ)) vorhanden,65
Zuordnungs Regel des ZP der NGZ zur NZR,SG10,CCI,,00439,,,,Muss,,66,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Zuordnungs Regel des ZP der NGZ zur NZR,SG10,CCI,,00415,,,,Muss,,66
Zuordnungs Regel des ZP der NGZ zur NZR,SG10,CCI,7059,00439,Z48,,Zuordnungsregel des ZP der NGZ zur NZR,X,,67,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Zuordnungs Regel des ZP der NGZ zur NZR,SG10,CCI,7059,00415,Z48,,Zuordnungsregel des ZP der NGZ zur NZR,X,,67
Zuordnungs Regel des ZP der NGZ zur NZR,SG10,CCI,7037,00439,ZE7,,Wertezuordnung erfolgt zur selben Lieferrichtung,X,,68,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Zuordnungs Regel des ZP der NGZ zur NZR,SG10,CCI,7037,00415,ZE7,,Wertezuordnung erfolgt zur selben Lieferrichtung,X,,68
Zuordnungs Regel des ZP der NGZ zur NZR,SG10,CCI,7037,,ZE8,,Wertezuordnung erfolgt zur entgegengesetzten Lieferrichtung,X,,69,,,Zuordnungs Regel des ZP der NGZ zur NZR,SG10,CCI,7037,,ZE8,,Wertezuordnung erfolgt zur entgegengesetzten Lieferrichtung,X,,69
Produkt-Daten der Summenzeitreihe,SG8,,,,,,,Muss [2080] ∧ [693],"[693] Hinweis: Es sind die Daten NGZ anzugeben
[2080] Segmentgruppe ist max. zweimal je SG4 IDE+24 (Vorgang) anzugeben",70,,,Produkt-Daten der Summenzeitreihe,SG8,,,,,,,Muss [2080] ∧ [693],"[693] Hinweis: Es sind die Daten NGZ anzugeben
[2080] Segmentgruppe ist max. zweimal je SG4 IDE+24 (Vorgang) anzugeben",70
Produkt-Daten der Summenzeitreihe,SG8,SEQ,,00440,,,,Muss,,71,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Produkt-Daten der Summenzeitreihe,SG8,SEQ,,00416,,,,Muss,,71
Produkt-Daten der Summenzeitreihe,SG8,SEQ,1229,00440,Z23,,Produkt-Daten der Summenzeitreihe,X,,72,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Produkt-Daten der Summenzeitreihe,SG8,SEQ,1229,00416,Z23,,Produkt-Daten der Summenzeitreihe,X,,72
Produktidentifikation der Summenzeitreihe,SG8,PIA,,00441,,,,Muss,,73,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Produktidentifikation der Summenzeitreihe,SG8,PIA,,00417,,,,Muss,,73
Produktidentifikation der Summenzeitreihe,SG8,PIA,4347,00441,5,,Produktidentifikation,X,,74,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Produktidentifikation der Summenzeitreihe,SG8,PIA,4347,00417,5,,Produktidentifikation,X,,74
Produktidentifikation der Summenzeitreihe,SG8,PIA,7140,00441,,,Produktidentifikation der Summenzeitreihe,X,,75,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Produktidentifikation der Summenzeitreihe,SG8,PIA,7140,00417,,,Produktidentifikation der Summenzeitreihe,X,,75
Produktidentifikation der Summenzeitreihe,SG8,PIA,7143,00441,SRW,,OBIS-Kennzahl,X,,76,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Produktidentifikation der Summenzeitreihe,SG8,PIA,7143,00417,SRW,,OBIS-Kennzahl,X,,76
Korrekturfaktor,SG9,,,,,,,Muss,,77,,,Korrekturfaktor,SG9,,,,,,,Muss,,77
Korrekturfaktor,SG9,QTY,,00445,,,,Muss,,78,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Korrekturfaktor,SG9,QTY,,00421,,,,Muss,,78
Korrekturfaktor,SG9,QTY,6063,00445,Z17,,Korrekturfaktor,X,,79,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Korrekturfaktor,SG9,QTY,6063,00421,Z17,,Korrekturfaktor,X,,79
Korrekturfaktor,SG9,QTY,6060,00445,,,Korrekturfaktor,X,,80,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Korrekturfaktor,SG9,QTY,6060,00421,,,Korrekturfaktor,X,,80
Nachrichten-Endesegment,,UNT,,00540,,,,Muss,,81,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Nachrichten-Endesegment,,UNT,,00526,,,,Muss,,81
Nachrichten-Endesegment,,UNT,0074,00540,,,Anzahl der Segmente in einer Nachricht,X,,82,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Nachrichten-Endesegment,,UNT,0074,00526,,,Anzahl der Segmente in einer Nachricht,X,,82
Nachrichten-Endesegment,,UNT,0062,00540,,,Nachrichten-Referenznummer,X,,83,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Nachrichten-Endesegment,,UNT,0062,00526,,,Nachrichten-Referenznummer,X,,83
