#,Segmentname_FV2310,Segmentgruppe_FV2310,Segment_FV2310,Datenelement_FV2310,Segment ID_FV2310,Code_FV2310,Beschreibung_FV2310,Bedingungsausdruck_FV2310,Bedingung_FV2310,Änderung,Segmentname_FV2404,Segmentgruppe_FV2404,Segment_FV2404,Datenelement_FV2404,Segment ID_FV2404,Code_FV2404,Beschreibung_FV2404,Bedingungsausdruck_FV2404,Bedingung_FV2404
1,Nutzdaten-Kopfsegment,,UNB,,,,,Muss,,ÄNDERUNG,Nutzdaten-Kopfsegment,,UNB,,00002,,,Muss,
2,Nutzdaten-Kopfsegment,,UNB,0001,,UNOC,UN/ECE-Zeichensatz C,X,,ÄNDERUNG,Nutzdaten-Kopfsegment,,UNB,0001,00002,UNOC,UN/ECE-Zeichensatz C,X,
3,Nutzdaten-Kopfsegment,,UNB,0002,,3,Version 3,X,,ÄNDERUNG,Nutzdaten-Kopfsegment,,UNB,0002,00002,3,Version 3,X,
4,Nutzdaten-Kopfsegment,,UNB,0004,,,MP-ID Absender,X,,ÄNDERUNG,Nutzdaten-Kopfsegment,,UNB,0004,00002,,MP-ID Absender,X,
5,,,,,,,,,,NEU,Nutzdaten-Kopfsegment,,UNB,0007,00002,14,GS1,X,
6,Nutzdaten-Kopfsegment,,UNB,0007,,14,GS1,X,,ÄNDERUNG,Nutzdaten-Kopfsegment,,UNB,0007,,502,"DE, DVGW Service & Consult GmbH",X,
7,,,,,,,,,,NEU,Nutzdaten-Kopfsegment,,UNB,0010,00002,,MP-ID Empfänger,X,
8,,,,,,,,,,NEU,Nutzdaten-Kopfsegment,,UNB,0007,00002,14,GS1,X,
9,Nutzdaten-Kopfsegment,,UNB,0007,,502,"DE, DVGW Service & Consult GmbH",X,,,Nutzdaten-Kopfsegment,,UNB,0007,,502,"DE, DVGW Service & Consult GmbH",X,
10,Nutzdaten-Kopfsegment,,UNB,0010,,,MP-ID Empfänger,X,,ÄNDERUNG,Nutzdaten-Kopfsegment,,UNB,0017,00002,,Datum der Erstellung,X,
