,Segmentname,Segmentgruppe,Segment,Datenelement,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nachrichten-Kopfsegment,,,,,,,Muss,
1,UNH,,UNH,0062,,,Nachrichten-Referenznummer,X,
2,UNH,,UNH,0065,ORDRSP,,Bestellantwort,X,
3,UNH,,UNH,0052,D,,Entwurfs-Version,X,
4,UNH,,UNH,0054,10A,,Ausgabe 2010 - A,X,
5,UNH,,UNH,0051,UN,,UN/CEFACT,X,
6,UNH,,UNH,0057,1.3,,Versionsnummer derzugrundeliegendenBDEW-Nachrichtenbeschreibung,X,
7,Beginn der Nachricht,,,,,,,Muss,
8,BGM,,BGM,1001,Z10,,Geräteübernahme,X,
9,BGM,,BGM,1004,,,Dokumentennummer,X,
10,Nachrichtendatum,,,,,,,Muss,
11,DTM,,DTM,2005,137,,Dokumenten-/Nachrichtendatum/-zeit,X,
12,DTM,,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt. 
[931] Format: ZZZ = +00"
13,DTM,,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,
14,Ausführungsdatum,,,,,,,Muss,
15,DTM,,DTM,2005,203,,Ausführungsdatum/-zeit,X,
16,DTM,,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [UB3],
17,DTM,,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,
18,Produkt-/ Leistungsbeschreibung,,,,,,,Muss,
19,IMD,,IMD,7081,Z07,,Kauf,X,
20,IMD,,IMD,7081,Z08,,Nutzungsüberlassung,X,
21,Referenz Nachrichtennummer,SG1,,,,,,Muss,
22,Referenz Nachrichtennummer,SG1,,,,,,Muss,
23,Referenz Nachrichtennummer,SG1,RFF,,,,,Muss,
24,Referenz Nachrichtennummer,SG1,RFF,1153,ON,,Auftragsnummer(Einkauf),X,
25,Referenz Nachrichtennummer,SG1,RFF,1154,,,Referenz Nachrichtennummer,X [518],"[518] Hinweis: Wert aus BGM+Z10 DE1004 der ORDERS, mit der die Bestellung erfolgt ist"
26,Prüfidentifikator,SG1,,,,,,Muss,
27,Prüfidentifikator,SG1,,,,,,Muss,
28,Prüfidentifikator,SG1,RFF,,,,,Muss,
29,Prüfidentifikator,SG1,RFF,1153,Z13,,Prüfidentifikator,X,
30,Prüfidentifikator,SG1,RFF,1154,19001,,Bestellbestätigung,,
31,Prüfidentifikator,SG1,RFF,1154,19002,,Ablehnung derBestellung,X,
32,Einzelheiten zu einer Anpassung/Änderung,SG2,,,,,,Muss,
33,Einzelheiten zu einer Anpassung/Änderung,SG2,,,,,,Muss,
34,Einzelheiten zu einer Anpassung/Änderung,SG2,AJT,,,,,Muss,
35,Einzelheiten zu einer Anpassung/Änderung,SG2,AJT,4465,,,Code des Prüfschritts,X,
36,Einzelheiten zu einer Anpassung/Änderung,SG2,AJT,1082,G_0061,,Codeliste Gas Nr.G_0061,,
37,Einzelheiten zu einer Anpassung/Änderung,SG2,AJT,1082,G_0074S_0067S_0068,,Codeliste Gas Nr.G_0074Codeliste Strom Nr.S_0067Codeliste Strom Nr.S_0068,X [493]X [492],"[492] Wenn MP-ID in NAD+MR (Nachrichtenempfänger) aus Sparte Strom 
[493] Wenn MP-ID in NAD+MR (Nachrichtenempfänger) aus Sparte Gas"
38,MP-ID Absender,SG3,,,,,,Muss,
39,MP-ID Absender,SG3,,,,,,Muss,
40,MP-ID Absender,SG3,NAD,,,,,Muss,
41,MP-ID Absender,SG3,NAD,3035,MS,,Dokumenten-/Nachrichtenausstellerbzw. -absender,X,
42,MP-ID Absender,SG3,NAD,3039,,,MP-ID,X,
43,MP-ID Absender,SG3,NAD,3055,9,,GS1,X,
44,MP-ID Absender,SG3,NAD,3055,293,,"DE, BDEW(Bundesverband derEnergie- undWasserwirtschaft e.V.)",X,
45,MP-ID Absender,SG3,NAD,3055,332,,"DE, DVGW Service &Consult GmbH",X,
46,Ansprechpartner,SG6,,,,,,Muss,
47,Ansprechpartner,SG6,,,,,,Muss,
48,Ansprechpartner,SG6,CTA,,,,,Muss,
49,Ansprechpartner,SG6,CTA,3139,IC,,Informationskontakt,X,
50,Ansprechpartner,SG6,CTA,3412,,,Kontakt,X [500],[500] Hinweis: Angabe eines technischen Ansprechpartners für die Geräteübernahme
51,Kommunikationsverbindung,SG6,,,,,,,
52,Kommunikationsverbindung,SG6,,,,,,Muss,
53,Kommunikationsverbindung,SG6,COM,,,,,Muss,
54,Kommunikationsverbindung,SG6,COM,3148,,,"Kommunikationsadresse,Identifikation",X,
55,Kommunikationsverbindung,SG6,COM,3155,EM,,Elektronische Post,X [1P0..1],
56,Kommunikationsverbindung,SG6,COM,3155,FX,,Telefax,X [1P0..1],
57,Kommunikationsverbindung,SG6,COM,3155,TE,,Telefon,X [1P0..1],
58,Kommunikationsverbindung,SG6,COM,3155,AJ,,weiteres Telefon,X [1P0..1],
59,Kommunikationsverbindung,SG6,COM,3155,AL,,Handy,X [1P0..1],
60,MP-ID Empfänger,SG3,,,,,,Muss,
61,MP-ID Empfänger,SG3,,,,,,Muss,
62,MP-ID Empfänger,SG3,NAD,,,,,Muss,
63,MP-ID Empfänger,SG3,NAD,3035,MR,,Nachrichtenempfänger,X,
64,MP-ID Empfänger,SG3,NAD,3039,,,MP-ID,X,
65,MP-ID Empfänger,SG3,NAD,3055,9,,GS1,X,
66,MP-ID Empfänger,SG3,NAD,3055,293,,"DE, BDEW(Bundesverband derEnergie- undWasserwirtschaft e.V.)",X,
67,MP-ID Empfänger,SG3,NAD,3055,332,,"DE, DVGW Service &Consult GmbH",X,
68,Währungsangaben,SG8,,,,,,,
69,Währungsangaben,SG8,,,,,,,
70,Währungsangaben,SG8,CUX,,,,,,
71,Währungsangaben,SG8,CUX,6347,2,,Referenzwährung,,
72,Währungsangaben,SG8,CUX,6345,EUR,,Euro,,
73,Währungsangaben,SG8,CUX,6343,9,,Auftragswährung,,
74,Positionsdaten,SG27,,,,,,,
75,Positionsdaten,SG27,,,,,,,
76,Positionsdaten,SG27,LIN,,,,,,
77,Positionsdaten,SG27,LIN,1082,,,Positionsnummer,,"[911] Format: Mögliche Werte: 1 bis n, je Nachricht oder Segmentgruppe bei 1 beginnend und fortlaufend aufsteigend"
78,Positionsdaten,SG27,LIN,7140,,,Artikelnummer,,"[19] Es sind nur die Artikelnummern erlaubt, die in der Codeliste der Artikelnummern des BDEW mit dem entsprechenden Prüfidentifikator versehen sind. 
[501] Hinweis: Übernahme der Angabe aus der entsprechenden Position der ORDERS"
79,Positionsdaten,SG27,LIN,7143,Z01,,Artikelnummer,,
80,Menge,SG27,,,,,,,
81,Menge,SG27,,,,,,,
82,Menge,SG27,QTY,,,,,,
83,Menge,SG27,QTY,6063,145,,Istbestand,,
84,Menge,SG27,QTY,6060,,,Menge,,[908] Format: Mögliche Werte: 1 bis n
85,Menge,SG27,QTY,6411,H87,,Stück,,
86,Positionsnettobetrag,SG27,,,,,,,
87,Positionsnettobetrag,SG27,,,,,,,
88,Positionsnettobetrag,SG27,MOA,,,,,,
89,Positionsnettobetrag,SG27,MOA,5025,203,,Positionsbetrag (ohneUSt.),,
90,Positionsnettobetrag,SG27,MOA,5004,,,Geldbetrag,,[930] Format: max. 2 Nachkommastellen
91,Allgemeine Information (Feld für allgemeine Hinweise),SG27,,,,,,,
92,Allgemeine Information (Feld für allgemeine Hinweise),SG27,,,,,,,
93,Allgemeine Information (Feld für allgemeine Hinweise),SG27,FTX,,,,,,
94,Allgemeine Information (Feld für allgemeine Hinweise),SG27,FTX,4451,ACB,,ZusätzlicheInformationen (fürallgemeine Hinweise),,
95,Allgemeine Information (Feld für allgemeine Hinweise),SG27,FTX,4440,,,Freier Text,,
96,Preisangaben,SG31,,,,,,,
97,Preisangaben,SG31,,,,,,,
98,Preisangaben,SG31,PRI,,,,,,
99,Preisangaben,SG31,PRI,5125,CAL,,Berechnungspreis,,
100,Preisangaben,SG31,PRI,5118,,,"Preis, Betrag",,[912] Format: max. 6 Nachkommastellen
101,Gerätenummer,SG32,,,,,,,
102,Gerätenummer,SG32,,,,,,,"[6] Übernahme der Angabe aus der ORDERS, wenn dort vorhanden"
103,Gerätenummer,SG32,RFF,,,,,,
104,Gerätenummer,SG32,RFF,1153,Z09,,Gerätenummer,,
105,Gerätenummer,SG32,RFF,1154,,,Gerätenummer,,
106,Positionsnummer der Bestellung,SG32,,,,,,,
107,Positionsnummer der Bestellung,SG32,,,,,,,
108,Positionsnummer der Bestellung,SG32,RFF,,,,,,
109,Positionsnummer der Bestellung,SG32,RFF,1153,Z06,,Positionsnummer derBestellung,,
110,Positionsnummer der Bestellung,SG32,RFF,1154,,,Positionsnummer,,[502] Hinweis: Hinweis: Wert aus LIN DE1082 der ORDERS mit der die Bestellung erfolgt ist
111,Abschnitts-Kontrollsegment,,,,,,,Muss,
112,UNS,,UNS,0081,S,,Trennung von Positions-und Summenteil,X,
113,Summenbetrag (netto),,,,,,,,
114,MOA,,MOA,5025,24,,Summe derGesamtkosten,,
115,MOA,,MOA,5004,,,Geldbetrag,,"[528] Hinweis: Der Summenbetrag ist entsprechend der Summe der Einzelbeträge der Bestellposition aufzuführen. Bei der Bestellbestätigung kann der Summenbetrag (netto) aus der ORDERS übernommen werden 
[930] Format: max. 2 Nachkommastellen"
116,Nachrichten-Endesegment,,,,,,,Muss,
117,UNT,,UNT,0074,,,Anzahl der Segmente in einerNachricht,X,
118,UNT,,UNT,0062,,,Nachrichten-Referenznummer,X,
