,Segmentname,Segmentgruppe,Segment,Datenelement,Segment ID,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nachrichten-Kopfsegment,,,,,,,,Muss,
1,Nachrichten-Kopfsegment,,UNH,,R0003,,,,Muss,
2,Nachrichten-Kopfsegment,,UNH,0062,R0003,,,Nachrichten-Referenznummer,X,
3,Nachrichten-Kopfsegment,,UNH,0065,R0003,REMADV,,Zahlungsavis,X,
4,Nachrichten-Kopfsegment,,UNH,0052,R0003,D,,Entwurfs-Version,X,
5,Nachrichten-Kopfsegment,,UNH,0054,R0003,05A,,Ausgabe 2005 - A,X,
6,Nachrichten-Kopfsegment,,UNH,0051,R0003,UN,,UN/CEFACT,X,
7,Nachrichten-Kopfsegment,,UNH,0057,R0003,2.9c,,Versionsnummer derzugrundeliegendenBDEW-Nachrichtenbeschreibung,X,
8,Beginn der Nachricht,,,,,,,,Muss,
9,Beginn der Nachricht,,BGM,,R0004,,,,Muss,
10,Beginn der Nachricht,,BGM,1001,R0004,239,,Abgelehnte Forderung(Nicht-Zahlungsavis),X,
11,Beginn der Nachricht,,BGM,1001,,481,,Zahlungsavis,,
12,Beginn der Nachricht,,BGM,1004,R0004,,,Dokumentennummer,X,
13,Dokumentendatum,,,,,,,,Muss,
14,Dokumentendatum,,DTM,,R0005,,,,Muss,
15,Dokumentendatum,,DTM,2005,R0005,137,,Dokumenten-/Nachrichtendatum/-zeit,X,
16,Dokumentendatum,,DTM,2380,R0005,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931],[931] Format: ZZZ = +00
17,Dokumentendatum,,DTM,2379,R0005,303,,CCYYMMDDHHMMZZZ,X,
18,Prüfidentifikator,,,,,,,,Muss,
19,Prüfidentifikator,,RFF,,R0006,,,,Muss,
20,Prüfidentifikator,,RFF,1153,R0006,Z13,,Prüfidentifikator,X,
21,Prüfidentifikator,,RFF,1154,R0006,33001,,Bestätigung,,
22,Prüfidentifikator,,RFF,1154,,33002,,Abweisung,X,
23,MP-ID Absender,SG1,,,,,,,Muss,
24,MP-ID Absender,SG1,,,,,,,Muss,
25,MP-ID Absender,SG1,NAD,,R0007,,,,Muss,
26,MP-ID Absender,SG1,NAD,3035,R0007,MS,,Dokumenten-/Nachrichtenausstellerbzw. -absender,X,
