#,Segmentname_FV2210,Segmentgruppe_FV2210,Segment_FV2210,Datenelement_FV2210,Segment ID_FV2210,Code_FV2210,Beschreibung_FV2210,Bedingungsausdruck_FV2210,Bedingung_FV2210,Änderung,Segmentname_FV2304,Segmentgruppe_FV2304,Segment_FV2304,Datenelement_FV2304,Segment ID_FV2304,Code_FV2304,Beschreibung_FV2304,Bedingungsausdruck_FV2304,Bedingung_FV2304
1,Nachrichtenanfang,,UNH,,,,,Muss,,,Nachrichtenanfang,,UNH,,,,,Muss,
2,Nachrichtenanfang,,UNH,0062,,,Nachrichten-Referenznummer,X,,,Nachrichtenanfang,,UNH,0062,,,Nachrichten-Referenznummer,X,
3,Nachrichtenanfang,,UNH,0065,,INVOIC,Rechnung,X,,,Nachrichtenanfang,,UNH,0065,,INVOIC,Rechnung,X,
4,Nachrichtenanfang,,UNH,0052,,D,Entwurfs-Version,X,,,Nachrichtenanfang,,UNH,0052,,D,Entwurfs-Version,X,
5,Nachrichtenanfang,,UNH,0054,,06A,Ausgabe 2006 - A,X,,,Nachrichtenanfang,,UNH,0054,,06A,Ausgabe 2006 - A,X,
6,Nachrichtenanfang,,UNH,0051,,UN,UN/CEFACT,X,,,Nachrichtenanfang,,UNH,0051,,UN,UN/CEFACT,X,
7,Nachrichtenanfang,,UNH,0057,,2.8,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschreibung,X,,ÄNDERUNG,Nachrichtenanfang,,UNH,0057,,2.8a,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschreibung,X,
8,Rechnungsnummer,,BGM,,,,,Muss,,,Rechnungsnummer,,BGM,,,,,Muss,
9,Rechnungsnummer,,BGM,1001,,380,Handelsrechnung,X,,,Rechnungsnummer,,BGM,1001,,380,Handelsrechnung,X,
10,Rechnungsnummer,,BGM,1004,,,Dokumentennummer,X,,,Rechnungsnummer,,BGM,1004,,,Dokumentennummer,X,
11,Rechnungsnummer,,BGM,1225,,,,79,,,Rechnungsnummer,,BGM,1225,,,,79,
12,Nachrichtendatum,,DTM,,,,,Muss,,,Nachrichtendatum,,DTM,,,,,Muss,
13,Nachrichtendatum,,DTM,2005,,137,Dokumenten-/ Nachrichtendatum/-zeit,X,,,Nachrichtendatum,,DTM,2005,,137,Dokumenten-/ Nachrichtendatum/-zeit,X,
14,Nachrichtendatum,,DTM,2380,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931],[931] Format: ZZZ = +00,,Nachrichtendatum,,DTM,2380,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931],[931] Format: ZZZ = +00
15,Nachrichtendatum,,DTM,2379,,303,CCYYMMDDHHMMZZZ,X,,,Nachrichtendatum,,DTM,2379,,303,CCYYMMDDHHMMZZZ,X,
16,Bearbeitungs-/ Verarbeitungsdatum,,DTM,,,,,Muss,,,Bearbeitungs-/ Verarbeitungsdatum,,DTM,,,,,Muss,
17,Bearbeitungs-/ Verarbeitungsdatum,,DTM,2005,,9,Bearbeitungs-/ Verarbeitungsdatum/-zeit,X,,,Bearbeitungs-/ Verarbeitungsdatum,,DTM,2005,,9,Bearbeitungs-/ Verarbeitungsdatum/-zeit,X,
18,Bearbeitungs-/ Verarbeitungsdatum,,DTM,2380,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931],[931] Format: ZZZ = +00,,Bearbeitungs-/ Verarbeitungsdatum,,DTM,2380,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931],[931] Format: ZZZ = +00
19,Bearbeitungs-/ Verarbeitungsdatum,,DTM,2379,,303,CCYYMMDDHHMMZZZ,X,,,Bearbeitungs-/ Verarbeitungsdatum,,DTM,2379,,303,CCYYMMDDHHMMZZZ,X,
