Segmentname_FV2210,Segmentgruppe_FV2210,Segment_FV2210,Datenelement_FV2210,Segment ID_FV2210,Code_FV2210,Qualifier_FV2210,Beschreibung_FV2210,Bedingungsausdruck_FV2210,Bedingung_FV2210,Unnamed: 0_FV2210,Änderung,changed_entries,Segmentname_FV2304,Segmentgruppe_FV2304,Segment_FV2304,Datenelement_FV2304,Segment ID_FV2304,Code_FV2304,Qualifier_FV2304,Beschreibung_FV2304,Bedingungsausdruck_FV2304,Bedingung_FV2304,Unnamed: 0_FV2304
Nutzdaten-Kopfsegment,,UNB,,,,,,Muss,,0,,,Nutzdaten-Kopfsegment,,UNB,,,,,,Muss,,0
Nutzdaten-Kopfsegment,,UNB,0001,,UNOC,,UN/ECE-Zeichensatz C,X,,1,,,Nutzdaten-Kopfsegment,,UNB,0001,,UNOC,,UN/ECE-Zeichensatz C,X,,1
Nutzdaten-Kopfsegment,,UNB,0002,,3,,Version 3,X,,2,,,Nutzdaten-Kopfsegment,,UNB,0002,,3,,Version 3,X,,2
Nutzdaten-Kopfsegment,,UNB,0004,,,,MP-ID Absender,X,,3,,,Nutzdaten-Kopfsegment,,UNB,0004,,,,MP-ID Absender,X,,3
Nutzdaten-Kopfsegment,,UNB,0007,,14,,GS1,X,,4,,,Nutzdaten-Kopfsegment,,UNB,0007,,14,,GS1,X,,4
Nutzdaten-Kopfsegment,,UNB,0007,,500,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,,5,,,Nutzdaten-Kopfsegment,,UNB,0007,,500,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,,5
Nutzdaten-Kopfsegment,,UNB,0007,,502,,"DE, DVGW Service & Consult GmbH",X,,6,,,Nutzdaten-Kopfsegment,,UNB,0007,,502,,"DE, DVGW Service & Consult GmbH",X,,6
Nutzdaten-Kopfsegment,,UNB,0010,,,,MP-ID Empfänger,X,,7,,,Nutzdaten-Kopfsegment,,UNB,0010,,,,MP-ID Empfänger,X,,7
Nutzdaten-Kopfsegment,,UNB,0007,,14,,GS1,X,,8,,,Nutzdaten-Kopfsegment,,UNB,0007,,14,,GS1,X,,8
Nutzdaten-Kopfsegment,,UNB,0007,,500,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,,9,,,Nutzdaten-Kopfsegment,,UNB,0007,,500,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,,9
Nutzdaten-Kopfsegment,,UNB,0007,,502,,"DE, DVGW Service & Consult GmbH",X,,10,,,Nutzdaten-Kopfsegment,,UNB,0007,,502,,"DE, DVGW Service & Consult GmbH",X,,10
Nutzdaten-Kopfsegment,,UNB,0017,,,,Datum der Erstellung,X,,11,,,Nutzdaten-Kopfsegment,,UNB,0017,,,,Datum der Erstellung,X,,11
Nutzdaten-Kopfsegment,,UNB,0019,,,,Uhrzeit der Erstellung,X,,12,,,Nutzdaten-Kopfsegment,,UNB,0019,,,,Uhrzeit der Erstellung,X,,12
Nutzdaten-Kopfsegment,,UNB,0020,,,,Datenaustauschreferenz,X [918],"[918] Format: Zeichen aus dem über UNOC definierten Zeichensatz, wobei von den Buchstaben nur Großbuchstaben erlaubt sind.",13,,,Nutzdaten-Kopfsegment,,UNB,0020,,,,Datenaustauschreferenz,X [918],"[918] Format: Zeichen aus dem über UNOC definierten Zeichensatz, wobei von den Buchstaben nur Großbuchstaben erlaubt sind.",13
Nutzdaten-Kopfsegment,,UNB,0026,,Zählerstand,,,EM VL,,14,,,Nutzdaten-Kopfsegment,,UNB,0026,,Zählerstand,,,EM VL,,14
Nachrichtenkopfsegment,,UNH,,,,,,Muss,,15,,,Nachrichtenkopfsegment,,UNH,,,,,,Muss,,15
Nachrichtenkopfsegment,,UNH,0062,,,,Nachrichten-Referenznummer,X,,16,,,Nachrichtenkopfsegment,,UNH,0062,,,,Nachrichten-Referenznummer,X,,16
Nachrichtenkopfsegment,,UNH,0065,,MSCON,,Bericht über den Verbrauch,X,,17,,,Nachrichtenkopfsegment,,UNH,0065,,MSCON,,Bericht über den Verbrauch,X,,17
Nachrichtenkopfsegment,,UNH,0052,,D,,Entwurfs-Version,X,,18,,,Nachrichtenkopfsegment,,UNH,0052,,D,,Entwurfs-Version,X,,18
Nachrichtenkopfsegment,,UNH,0054,,04B,,Ausgabe 2004 - B,X,,19,,,Nachrichtenkopfsegment,,UNH,0054,,04B,,Ausgabe 2004 - B,X,,19
Nachrichtenkopfsegment,,UNH,0051,,UN,,UN/CEFACT,X,,20,,,Nachrichtenkopfsegment,,UNH,0051,,UN,,UN/CEFACT,X,,20
Nachrichtenkopfsegment,,UNH,0057,,2.4a,,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschreibung,X,,21,,,Nachrichtenkopfsegment,,UNH,0057,,2.4a,,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschreibung,X,,21
Beginn der Nachricht,,BGM,,,,,,Muss,,22,,,Beginn der Nachricht,,BGM,,,,,,Muss,,22
Beginn der Nachricht,,BGM,1001,,7,,Prozessdatenbericht,X,,23,,,Beginn der Nachricht,,BGM,1001,,7,,Prozessdatenbericht,X,,23
Beginn der Nachricht,,BGM,1001,,270,,Lieferschein,X [547],,24,,,Beginn der Nachricht,,BGM,1001,,270,,Lieferschein,X [547],,24
Beginn der Nachricht,,BGM,1001,,Z27,,Bewegungsdaten im Kalenderjahr vor Lieferbeginn,X,,25,,,Beginn der Nachricht,,BGM,1001,,Z27,,Bewegungsdaten im Kalenderjahr vor Lieferbeginn,X,,25
Beginn der Nachricht,,BGM,1001,,Z28,,Energiemenge und Leistungsmaximum,X,,26,,,Beginn der Nachricht,,BGM,1001,,Z28,,Energiemenge und Leistungsmaximum,X,,26
Beginn der Nachricht,,BGM,1001,,Z41,,Lieferschein Grund- / Arbeitspreis,X,,27,,,Beginn der Nachricht,,BGM,1001,,Z41,,Lieferschein Grund- / Arbeitspreis,X,,27
Beginn der Nachricht,,BGM,1001,,Z42,,Lieferschein Arbeits- / Leistungspreis,X,"[547] Hinweis: Der Code 270 ist nur zu nutzen, wenn ein Lieferschein, der vor dem 1.4. 2021 erstellt wurde, storniert wird.",28,,,Beginn der Nachricht,,BGM,1001,,Z42,,Lieferschein Arbeits- / Leistungspreis,X,"[547] Hinweis: Der Code 270 ist nur zu nutzen, wenn ein Lieferschein, der vor dem 1.4. 2021 erstellt wurde, storniert wird.",28
Beginn der Nachricht,,BGM,1004,,,,Dokumentennummer,X,,29,,,Beginn der Nachricht,,BGM,1004,,,,Dokumentennummer,X,,29
Beginn der Nachricht,,BGM,1225,,,,,1,,30,,,Beginn der Nachricht,,BGM,1225,,,,,1,,30
Nachrichtendatum,,DTM,,,,,,Muss,,31,,,Nachrichtendatum,,DTM,,,,,,Muss,,31
Nachrichtendatum,,DTM,2005,,137,,Dokumenten-/ Nachrichtendatum/-zeit,X,,32,,,Nachrichtendatum,,DTM,2005,,137,,Dokumenten-/ Nachrichtendatum/-zeit,X,,32
