Segmentname_FV2310,Segmentgruppe_FV2310,Segment_FV2310,Datenelement_FV2310,Segment ID_FV2310,Code_FV2310,Qualifier_FV2310,Beschreibung_FV2310,Bedingungsausdruck_FV2310,Bedingung_FV2310,Unnamed: 0_FV2310,Änderung,changed_entries,Segmentname_FV2404,Segmentgruppe_FV2404,Segment_FV2404,Datenelement_FV2404,Segment ID_FV2404,Code_FV2404,Qualifier_FV2404,Beschreibung_FV2404,Bedingungsausdruck_FV2404,Bedingung_FV2404,Unnamed: 0_FV2404
Nachrichten-Kopfsegment,,UNH,,00001,,,,Muss,,0,,,Nachrichten-Kopfsegment,,UNH,,00001,,,,Muss,,0
Nachrichten-Kopfsegment,,UNH,0062,00001,,,Nachrichten- Referenznummer,X,,1,,,Nachrichten-Kopfsegment,,UNH,0062,00001,,,Nachrichten- Referenznummer,X,,1
Nachrichten-Kopfsegment,,UNH,0065,00001,IFTSTA,,Multimodaler Statusbericht,X,,2,,,Nachrichten-Kopfsegment,,UNH,0065,00001,IFTSTA,,Multimodaler Statusbericht,X,,2
Nachrichten-Kopfsegment,,UNH,0052,00001,D,,Entwurfs-Version,X,,3,,,Nachrichten-Kopfsegment,,UNH,0052,00001,D,,Entwurfs-Version,X,,3
Nachrichten-Kopfsegment,,UNH,0054,00001,18A,,Ausgabe 2018 - A,X,,4,,,Nachrichten-Kopfsegment,,UNH,0054,00001,18A,,Ausgabe 2018 - A,X,,4
Nachrichten-Kopfsegment,,UNH,0051,00001,UN,,UN/CEFACT,X,,5,,,Nachrichten-Kopfsegment,,UNH,0051,00001,UN,,UN/CEFACT,X,,5
Nachrichten-Kopfsegment,,UNH,0057,00001,2.0e,,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschr eibung,X,,6,,,Nachrichten-Kopfsegment,,UNH,0057,00001,2.0e,,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschr eibung,X,,6
Beginn der Nachricht,,BGM,,00002,,,,Muss,,7,,,Beginn der Nachricht,,BGM,,00002,,,,Muss,,7
Beginn der Nachricht,,BGM,1001,00002,Z09,,WiM Meldung(en),X,,8,,,Beginn der Nachricht,,BGM,1001,00002,Z09,,WiM Meldung(en),X,,8
Beginn der Nachricht,,BGM,1004,00002,,,Dokumentennummer,X,,9,,,Beginn der Nachricht,,BGM,1004,00002,,,Dokumentennummer,X,,9
Dokumentendatum,,DTM,,00003,,,,Muss,,10,,,Dokumentendatum,,DTM,,00003,,,,Muss,,10
Dokumentendatum,,DTM,2005,00003,137,,Dokumenten-/ Nachrichtendatum /-zeit,X,,11,,,Dokumentendatum,,DTM,2005,00003,137,,Dokumenten-/ Nachrichtendatum /-zeit,X,,11
