,Segmentname,Segmentgruppe,Segment,Datenelement,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nutzdaten-Kopfsegment,,,,,,,Muss,
1,Nutzdaten-Kopfsegment,,UNB,,,,,Muss,
2,Nutzdaten-Kopfsegment,,UNB,0001,UNOC,,UN/ECE-Zeichensatz C,X,
3,Nutzdaten-Kopfsegment,,UNB,0002,3,,Version 3,X,
4,Nutzdaten-Kopfsegment,,UNB,0004,,,MP-ID Absender,X,
5,Nutzdaten-Kopfsegment,,UNB,0007,14,,GS1,X,
6,Nutzdaten-Kopfsegment,,UNB,0007,500,,"DE, BDEW (Bundesverbandder Energie- undWasserwirtschaft e.V.)",X,
7,Nutzdaten-Kopfsegment,,UNB,0010,,,MP-ID Empfänger,X,
8,Nutzdaten-Kopfsegment,,UNB,0007,14,,GS1,X,
9,Nutzdaten-Kopfsegment,,UNB,0007,500,,"DE, BDEW (Bundesverbandder Energie- undWasserwirtschaft e.V.)",X,
10,Nutzdaten-Kopfsegment,,UNB,0017,,,Datum der Erstellung,X,
11,Nutzdaten-Kopfsegment,,UNB,0019,,,Uhrzeit der Erstellung,X,
12,Nutzdaten-Kopfsegment,,UNB,0020,,,Datenaustauschreferenz,X [918],"[918] Format: Zeichen aus dem über UNOC definierten Zeichensatz, wobei von den Buchstaben nur Großbuchstaben erlaubt sind."
13,Nutzdaten-Kopfsegment,,UNB,0026,Zählerstand,,,VL,
14,Nachrichtenkopfsegment,,,,,,,Muss,
15,Nachrichtenkopfsegment,,UNH,,,,,Muss,
16,Nachrichtenkopfsegment,,UNH,0062,,,Nachrichten-Referenznummer,X,
17,Nachrichtenkopfsegment,,UNH,0065,MSCON,,Bericht über den Verbrauch,X,
18,Nachrichtenkopfsegment,,UNH,0065,S,,messbarer Dienstleistungen,,
19,Nachrichtenkopfsegment,,UNH,0052,D,,Entwurfs-Version,X,
20,Nachrichtenkopfsegment,,UNH,0054,04B,,Ausgabe 2004 - B,X,
21,Nachrichtenkopfsegment,,UNH,0051,UN,,UN/CEFACT,X,
22,Nachrichtenkopfsegment,,UNH,0057,2.4c,,Versionsnummer derzugrundeliegendenBDEW-Nachrichtenbeschreibung,X,
23,Beginn der Nachricht,,,,,,,Muss,
24,Beginn der Nachricht,,BGM,,,,,Muss,
25,Beginn der Nachricht,,BGM,1001,7,,Prozessdatenbericht,X,
26,Beginn der Nachricht,,BGM,1004,,,Dokumentennummer,X,
27,Beginn der Nachricht,,BGM,1225,,,,9,
28,Nachrichtendatum,,,,,,,Muss,
29,Nachrichtendatum,,DTM,,,,,Muss,
30,Nachrichtendatum,,DTM,2005,137,,Dokumenten-/Nachrichtendatum/-zeit,X,
31,Nachrichtendatum,,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt. 
[931] Format: ZZZ = +00"
32,Nachrichtendatum,,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,
33,Referenzangaben,SG1,,,,,,Soll [1] ∧ [538],
34,Referenzangaben,SG1,,,,,,Soll [1] ∧ [538],"[1] Sofern per ORDERS angefordert 
[538] Hinweis: Die Referenz auf"
35,Referenzangaben,SG1,RFF,,,,,Muss,
36,Referenzangaben,SG1,RFF,1153,AGI,,Beantragungsnummer,X,
37,Referenzangaben,SG1,RFF,1154,,,"Referenz, Identifikation",X ([67] ∧ ([529] ∨ [553])),"[67] Wenn es sich um die Referenz auf eine ORDERS handelt 
[529] Hinweis: Wert aus BGM+7 DE1004 der ORDERS mit der die Anforderung von Messwerten erfolgt ist. 
[553] Hinweis: Wert aus BGM+Z34 DE1004 der ORDERS mit der die Reklamation von Werten erfolgt ist"
38,Referenz auf vorherige Stammdatenmeldung des MSB,SG1,,,,,,Soll [129] ∧ [546],
39,Referenz auf vorherige Stammdatenmeldung des MSB,SG1,,,,,,Soll [129] ∧ [546],"[129] Wenn es sich um eine Ablesung aufgrund der Änderung an der Messtechnik oder deren Konfiguration handelt (z.B. Gerätewechsel). 
[546] Hinweis: Eine Referenz auf die Stammdatenänderung des Gerätewechsels ist immer anzugeben, wenn diese dem Sender vorliegt."
40,Referenz auf vorherige Stammdatenmeldung des MSB,SG1,RFF,,,,,Muss,
41,Referenz auf vorherige Stammdatenmeldung des MSB,SG1,RFF,1153,Z30,,Referenz auf vorherigeStammdatenmeldung desMSB,X,
42,Referenz auf vorherige Stammdatenmeldung des MSB,SG1,RFF,1154,,,"Referenz, Identifikation",X ([35] ∧ [137] ∧ ([33] ∨[36]) ∧ [530]) ⊻ ([35] ∧[136] ∧ ([33] ∨ [36]) ∧[536]) ⊻ ([35] ∧ [42] ∧[530]),"[33] wenn MP-ID in SG2 NAD+MR in der Rolle LF 
[35] wenn MP-ID in SG2 NAD+MS in der Rolle MSB 
[36] wenn MP-ID in SG2 NAD+MR in der Rolle NB  
[42] Wenn MP-ID in SG2 NAD+MR in der Rolle MSB 
[136] Wenn MSB am Objekt der Marktlokation nicht dem MSB am Objekt der Messlokation, für welche die Wertübermittlung erfolgt entspricht 
[137] Wenn MSB am Objekt der Marktlokation dem MSB am Objekt der Messlokation, für welche die Wertübermittlung erfolgt entspricht 
[530] Hinweis: Wert aus SG4 IDE+24 DE7402 der UTILMD mit dem der Sender der MSCONS die vorherigen Stammdaten mittels UTILMD übermittelt hat. 
[536] Hinweis: Wert aus SG6 RFF+AAV DE1154 der UTILMD mit"
43,Prüfidentifikator,SG1,,,,,,Muss,
44,Prüfidentifikator,SG1,,,,,,Muss,
45,Prüfidentifikator,SG1,RFF,,,,,Muss,
46,Prüfidentifikator,SG1,RFF,1153,Z13,,Prüfidentifikator,X,
47,Prüfidentifikator,SG1,RFF,1154,13017,,Messw. Zählerstand(Strom),X,
48,MP-ID Absender,SG2,,,,,,Muss,
49,MP-ID Absender,SG2,,,,,,Muss,
50,MP-ID Absender,SG2,NAD,,,,,Muss,
51,MP-ID Absender,SG2,NAD,3035,Nachrichtenaussteller bzw.-absender,,,MS,
52,MP-ID Absender,SG2,NAD,3039,,,MP-ID,X [117],[117] Nur MP-ID aus Sparte Strom
53,MP-ID Absender,SG2,NAD,3055,9,,GS1,X,
54,MP-ID Absender,SG2,NAD,3055,293,,"DE, BDEW (Bundesverbandder Energie- undWasserwirtschaft e.V.)",X,
55,Ansprechpartner,SG4,,,,,,Kann,
56,Ansprechpartner,SG4,,,,,,Kann,
57,Ansprechpartner,SG4,CTA,,,,,Muss,
58,Ansprechpartner,SG4,CTA,3139,,,,IC,
59,Ansprechpartner,SG4,CTA,3412,,,Abteilung oder Bearbeiter,X,
60,Kommunikationsverbindung,SG4,,,,,,,
61,Kommunikationsverbindung,SG4,,,,,,Muss,
62,Kommunikationsverbindung,SG4,COM,,,,,Muss,
63,Kommunikationsverbindung,SG4,COM,3148,,,"Kommunikationsadresse,Identifikation",X (([939] [142]) ∨ ([940][143])) ∧ [576],"[142] wenn im DE3155 im demselben COM der Code EM vorhanden ist 
[143]  wenn im DE3155 im demselben COM der Code TE / FX / AJ / AL vorhanden ist 
[576] Hinweis: Es darf nur eine Information im DE3148 übermittelt werden 
[939] Format: Die Zeichenkette muss die Zeichen @ und . enthalten 
[940] Format: Die Zeichenkette muss mit dem Zeichen + beginnen und danach dürfen nur noch Ziffern folgen"
64,Kommunikationsverbindung,SG4,COM,3155,TE,,Telefon,X [1P0..1],
65,Kommunikationsverbindung,SG4,COM,3155,EM,,E-Mail,X [1P0..1],
66,Kommunikationsverbindung,SG4,COM,3155,AJ,,weiteres Telefon,X [1P0..1],
67,Kommunikationsverbindung,SG4,COM,3155,AL,,Handy,X [1P0..1],
68,Kommunikationsverbindung,SG4,COM,3155,FX,,Telefax,X [1P0..1],
69,MP-ID Empfänger,SG2,,,,,,Muss,
70,MP-ID Empfänger,SG2,,,,,,Muss,
71,MP-ID Empfänger,SG2,NAD,,,,,Muss,
72,MP-ID Empfänger,SG2,NAD,3035,,,,MR,
73,MP-ID Empfänger,SG2,NAD,3039,,,MP-ID,X [117],[117] Nur MP-ID aus Sparte Strom
74,MP-ID Empfänger,SG2,NAD,3055,9,,GS1,X,
75,MP-ID Empfänger,SG2,NAD,3055,293,,"DE, BDEW (Bundesverband",X,
76,Abschnitts-Kontrollsegment,,,,,,,Muss,
77,Abschnitts-Kontrollsegment,,UNS,,,,,Muss,
78,Abschnitts-Kontrollsegment,,UNS,0081,Positionsteil,,,D,
79,Name und Adresse,SG5,,,,,,Muss [2001],
80,Name und Adresse,SG5,,,,,,Muss [2001],[2001] Segmentgruppe ist nur einmal je UNH anzugeben
81,Name und Adresse,SG5,NAD,,,,,Muss,
82,Name und Adresse,SG5,NAD,3035,,,,DP,
83,Identifikationsangabe,SG6,,,,,,Muss,
84,Identifikationsangabe,SG6,,,,,,Muss,
85,Identifikationsangabe,SG6,LOC,,,,,Muss,
86,Identifikationsangabe,SG6,LOC,3227,,,,172,
