Segmentname_FV2304,Segmentgruppe_FV2304,Segment_FV2304,Datenelement_FV2304,Segment ID_FV2304,Code_FV2304,Qualifier_FV2304,Beschreibung_FV2304,Bedingungsausdruck_FV2304,Bedingung_FV2304,Unnamed: 0_FV2304,Änderung,changed_entries,Segmentname_FV2310,Segmentgruppe_FV2310,Segment_FV2310,Datenelement_FV2310,Segment ID_FV2310,Code_FV2310,Qualifier_FV2310,Beschreibung_FV2310,Bedingungsausdruck_FV2310,Bedingung_FV2310,Unnamed: 0_FV2310
Nutzdaten-Kopfsegment,,UNB,,,,,,Muss,,0,,,Nutzdaten-Kopfsegment,,UNB,,,,,,Muss,,0
Nutzdaten-Kopfsegment,,UNB,0001,,UNOC,,UN/ECE-Zeichensatz C,X,,1,,,Nutzdaten-Kopfsegment,,UNB,0001,,UNOC,,UN/ECE-Zeichensatz C,X,,1
Nutzdaten-Kopfsegment,,UNB,0002,,3,,Version 3,X,,2,,,Nutzdaten-Kopfsegment,,UNB,0002,,3,,Version 3,X,,2
Nutzdaten-Kopfsegment,,UNB,0004,,,,MP-ID Absender,X,,3,,,Nutzdaten-Kopfsegment,,UNB,0004,,,,MP-ID Absender,X,,3
Nutzdaten-Kopfsegment,,UNB,0007,,14,,GS1,X,,4,,,Nutzdaten-Kopfsegment,,UNB,0007,,14,,GS1,X,,4
Nutzdaten-Kopfsegment,,UNB,0007,,502,,"DE, DVGW Service & Consult GmbH",X,,5,,,Nutzdaten-Kopfsegment,,UNB,0007,,502,,"DE, DVGW Service & Consult GmbH",X,,5
Nutzdaten-Kopfsegment,,UNB,0010,,,,MP-ID Empfänger,X,,6,,,Nutzdaten-Kopfsegment,,UNB,0010,,,,MP-ID Empfänger,X,,6
Nutzdaten-Kopfsegment,,UNB,0007,,14,,GS1,X,,7,,,Nutzdaten-Kopfsegment,,UNB,0007,,14,,GS1,X,,7
Nutzdaten-Kopfsegment,,UNB,0007,,502,,"DE, DVGW Service & Consult GmbH",X,,8,,,Nutzdaten-Kopfsegment,,UNB,0007,,502,,"DE, DVGW Service & Consult GmbH",X,,8
Nutzdaten-Kopfsegment,,UNB,0017,,,,Datum der Erstellung,X,,9,,,Nutzdaten-Kopfsegment,,UNB,0017,,,,Datum der Erstellung,X,,9
Nutzdaten-Kopfsegment,,UNB,0019,,,,Uhrzeit der Erstellung,X,,10,,,Nutzdaten-Kopfsegment,,UNB,0019,,,,Uhrzeit der Erstellung,X,,10
Nutzdaten-Kopfsegment,,UNB,0020,,,,Datenaustauschreferenz,X [918],"[918] Format: Zeichen aus dem über UNOC definierten Zeichensatz, wobei von den Buchstaben nur Großbuchstaben erlaubt sind.",11,,,Nutzdaten-Kopfsegment,,UNB,0020,,,,Datenaustauschreferenz,X [918],"[918] Format: Zeichen aus dem über UNOC definierten Zeichensatz, wobei von den Buchstaben nur Großbuchstaben erlaubt sind.",11
Nutzdaten-Kopfsegment,,UNB,0026,,EM,,Energiemenge,X,,12,,,Nutzdaten-Kopfsegment,,UNB,0026,,EM,,Energiemenge,X,,12
Nachrichtenkopfsegment,,UNH,,,,,,Muss,,13,,,Nachrichtenkopfsegment,,UNH,,,,,,Muss,,13
Nachrichtenkopfsegment,,UNH,0062,,,,Nachrichten-Referenznummer,X,,14,,,Nachrichtenkopfsegment,,UNH,0062,,,,Nachrichten-Referenznummer,X,,14
Nachrichtenkopfsegment,,UNH,0065,,MSCON,,Bericht über den,X,,15,,,Nachrichtenkopfsegment,,UNH,0065,,MSCON,,Bericht über den,X,,15
Nachrichtenkopfsegment,,UNH,0052,,D,,Entwurfs-Version,X,,16,,,Nachrichtenkopfsegment,,UNH,0052,,D,,Entwurfs-Version,X,,16
Nachrichtenkopfsegment,,UNH,0054,,04B,,Ausgabe 2004 - B,X,,17,,,Nachrichtenkopfsegment,,UNH,0054,,04B,,Ausgabe 2004 - B,X,,17
Nachrichtenkopfsegment,,UNH,0051,,UN,,UN/CEFACT,X,,18,,,Nachrichtenkopfsegment,,UNH,0051,,UN,,UN/CEFACT,X,,18
Nachrichtenkopfsegment,,UNH,0057,,2.4a,,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschreibung,X,,19,ÄNDERUNG,Code_FV2304|Code_FV2310,Nachrichtenkopfsegment,,UNH,0057,,2.4b,,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschreibung,X,,19
Nachrichtenkopfsegment,,UNH,0068,,,,Allgemeine Zuordnungs-Referenz,Soll [22],[22] Wenn Aufteilung vorhanden,20,,,Nachrichtenkopfsegment,,UNH,0068,,,,Allgemeine Zuordnungs-Referenz,Soll [22],[22] Wenn Aufteilung vorhanden,20
Nachrichtenkopfsegment,,UNH,0070,,,,Übermittlungsfolgenummer,X,,21,,,Nachrichtenkopfsegment,,UNH,0070,,,,Übermittlungsfolgenummer,X,,21
Nachrichtenkopfsegment,,UNH,0073,,C,,Beginn,Muss [23],,22,,,Nachrichtenkopfsegment,,UNH,0073,,C,,Beginn,Muss [23],,22
Nachrichtenkopfsegment,,UNH,0073,,F,,Ende,Soll [24],"[23] Wenn UNH DE0070 mit 1 vorhanden
[24] Bei Aufteilung, in der Nachricht mit der höchsten Übermittlungsnummer",23,,,Nachrichtenkopfsegment,,UNH,0073,,F,,Ende,Soll [24],"[23] Wenn UNH DE0070 mit 1 vorhanden
[24] Bei Aufteilung, in der Nachricht mit der höchsten Übermittlungsnummer",23
Beginn der Nachricht,,BGM,,,,,,Muss,,24,,,Beginn der Nachricht,,BGM,,,,,,Muss,,24
Beginn der Nachricht,,BGM,1001,,Z24,,Allokationsliste (MMMA),X,,25,,,Beginn der Nachricht,,BGM,1001,,Z24,,Allokationsliste (MMMA),X,,25
Beginn der Nachricht,,BGM,1004,,,,Dokumentennummer,X,,26,,,Beginn der Nachricht,,BGM,1004,,,,Dokumentennummer,X,,26
Beginn der Nachricht,,BGM,1225,,9,,Original,X,,27,,,Beginn der Nachricht,,BGM,1225,,9,,Original,X,,27
Nachrichtendatum,,DTM,,,,,,Muss,,28,,,Nachrichtendatum,,DTM,,,,,,Muss,,28
Nachrichtendatum,,DTM,2005,,137,,Dokumenten-/ Nachrichtendatum/-zeit,X,,29,,,Nachrichtendatum,,DTM,2005,,137,,Dokumenten-/ Nachrichtendatum/-zeit,X,,29
Nachrichtendatum,,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt.
[931] Format: ZZZ = +00",30,,,Nachrichtendatum,,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt.
[931] Format: ZZZ = +00",30
Nachrichtendatum,,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,,31,,,Nachrichtendatum,,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,,31
Referenzangaben,SG1,,,,,,,Muss,"[36] wenn MP-ID in SG2 NAD+MR in der Rolle NB
[81] Wenn MP-ID in SG2 NAD+MS in der Rolle ÜNB",32,,,Referenzangaben,SG1,,,,,,,Muss,"[36] wenn MP-ID in SG2 NAD+MR in der Rolle NB
[81] Wenn MP-ID in SG2 NAD+MS in der Rolle ÜNB",32
Referenzangaben,SG1,RFF,,,,,,Muss,,33,,,Referenzangaben,SG1,RFF,,,,,,Muss,,33
