#,Segmentname_FV2304,Segmentgruppe_FV2304,Segment_FV2304,Datenelement_FV2304,Segment ID_FV2304,Code_FV2304,Beschreibung_FV2304,Bedingungsausdruck_FV2304,Bedingung_FV2304,Änderung,Segmentname_FV2310,Segmentgruppe_FV2310,Segment_FV2310,Datenelement_FV2310,Segment ID_FV2310,Code_FV2310,Beschreibung_FV2310,Bedingungsausdruck_FV2310,Bedingung_FV2310
1,Nutzdaten-Kopfsegment,,UNB,,,,,Muss,,,Nutzdaten-Kopfsegment,,UNB,,,,,Muss,
2,Nutzdaten-Kopfsegment,,UNB,0001,,UNOC,UN/ECE-Zeichensatz C,X,,,Nutzdaten-Kopfsegment,,UNB,0001,,UNOC,UN/ECE-Zeichensatz C,X,
3,Nutzdaten-Kopfsegment,,UNB,0002,,3,Version 3,X,,,Nutzdaten-Kopfsegment,,UNB,0002,,3,Version 3,X,
4,Nutzdaten-Kopfsegment,,UNB,0004,,,MP-ID Absender,X,,,Nutzdaten-Kopfsegment,,UNB,0004,,,MP-ID Absender,X,
5,Nutzdaten-Kopfsegment,,UNB,0007,,14,GS1,X,,,Nutzdaten-Kopfsegment,,UNB,0007,,14,GS1,X,
6,Nutzdaten-Kopfsegment,,UNB,0007,,502,"DE, DVGW Service & Consult GmbH",X,,,Nutzdaten-Kopfsegment,,UNB,0007,,502,"DE, DVGW Service & Consult GmbH",X,
7,Nutzdaten-Kopfsegment,,UNB,0010,,,MP-ID Empfänger,X,,,Nutzdaten-Kopfsegment,,UNB,0010,,,MP-ID Empfänger,X,
8,Nutzdaten-Kopfsegment,,UNB,0007,,14,GS1,X,,,Nutzdaten-Kopfsegment,,UNB,0007,,14,GS1,X,
9,Nutzdaten-Kopfsegment,,UNB,0007,,502,"DE, DVGW Service & Consult GmbH",X,,,Nutzdaten-Kopfsegment,,UNB,0007,,502,"DE, DVGW Service & Consult GmbH",X,
10,Nutzdaten-Kopfsegment,,UNB,0017,,,Datum der Erstellung,X,,,Nutzdaten-Kopfsegment,,UNB,0017,,,Datum der Erstellung,X,
11,Nutzdaten-Kopfsegment,,UNB,0019,,,Uhrzeit der Erstellung,X,,,Nutzdaten-Kopfsegment,,UNB,0019,,,Uhrzeit der Erstellung,X,
12,Nutzdaten-Kopfsegment,,UNB,0020,,,Datenaustauschreferenz,X [918],"[918] Format: Zeichen aus dem über UNOC definierten Zeichensatz, wobei von den Buchstaben nur Großbuchstaben erlaubt sind.",,Nutzdaten-Kopfsegment,,UNB,0020,,,Datenaustauschreferenz,X [918],"[918] Format: Zeichen aus dem über UNOC definierten Zeichensatz, wobei von den Buchstaben nur Großbuchstaben erlaubt sind."
13,Nutzdaten-Kopfsegment,,UNB,0026,,EM,Energiemenge,X,,,Nutzdaten-Kopfsegment,,UNB,0026,,EM,Energiemenge,X,
14,Nachrichtenkopfsegment,,UNH,,,,,Muss,,,Nachrichtenkopfsegment,,UNH,,,,,Muss,
15,Nachrichtenkopfsegment,,UNH,0062,,,Nachrichten-Referenznummer,X,,,Nachrichtenkopfsegment,,UNH,0062,,,Nachrichten-Referenznummer,X,
16,Nachrichtenkopfsegment,,UNH,0065,,MSCON,Bericht über den,X,,,Nachrichtenkopfsegment,,UNH,0065,,MSCON,Bericht über den,X,
17,Nachrichtenkopfsegment,,UNH,0052,,D,Entwurfs-Version,X,,,Nachrichtenkopfsegment,,UNH,0052,,D,Entwurfs-Version,X,
18,Nachrichtenkopfsegment,,UNH,0054,,04B,Ausgabe 2004 - B,X,,,Nachrichtenkopfsegment,,UNH,0054,,04B,Ausgabe 2004 - B,X,
19,Nachrichtenkopfsegment,,UNH,0051,,UN,UN/CEFACT,X,,,Nachrichtenkopfsegment,,UNH,0051,,UN,UN/CEFACT,X,
