,Segmentname,Segmentgruppe,Segment,Datenelement,Segment ID,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nachrichten-Kopfsegment,,,,,,,,Muss,
1,Nachrichten-Kopfsegment,,UNH,,,,,,Muss,
2,Nachrichten-Kopfsegment,,UNH,0062,,,,Nachrichten-Referenznummer,X,
3,Nachrichten-Kopfsegment,,UNH,0065,,REMADV,,Zahlungsavis,X,
4,Nachrichten-Kopfsegment,,UNH,0052,,D,,Entwurfs-Version,X,
5,Nachrichten-Kopfsegment,,UNH,0054,,05A,,Ausgabe 2005 - A,X,
6,Nachrichten-Kopfsegment,,UNH,0051,,UN,,UN/CEFACT,X,
7,Nachrichten-Kopfsegment,,UNH,0057,,2.9c,,Versionsnummer derzugrundeliegendenBDEW-Nachrichtenbeschreibung,X,
8,Beginn der Nachricht,,,,,,,,Muss,
9,Beginn der Nachricht,,BGM,,,,,,Muss,
10,Beginn der Nachricht,,BGM,1001,,239,,Abgelehnte Forderung(Nicht-Zahlungsavis),X,
11,Beginn der Nachricht,,BGM,1004,,,,Dokumentennummer,X,
12,Dokumentendatum,,,,,,,,Muss,
13,Dokumentendatum,,DTM,,,,,,Muss,
14,Dokumentendatum,,DTM,2005,,137,,Dokumenten-/Nachrichtendatum/-zeit,X,
15,Dokumentendatum,,DTM,2380,,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931],[931] Format: ZZZ = +00
16,Dokumentendatum,,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,
17,Prüfidentifikator,,,,,,,,Muss,
18,Prüfidentifikator,,RFF,,,,,,Muss,
19,Prüfidentifikator,,RFF,1153,,Z13,,Prüfidentifikator,X,
20,Prüfidentifikator,,RFF,1154,,33003,,Abweisung Kopf undSumme,X,
21,Prüfidentifikator,,RFF,1154,,33004,,Abweisung Position,,
22,MP-ID Absender,SG1,,,,,,,Muss,
23,MP-ID Absender,SG1,,,,,,,Muss,
24,MP-ID Absender,SG1,NAD,,,,,,Muss,
25,MP-ID Absender,SG1,NAD,3035,,MS,,Dokumenten-/Nachrichtenausstellerbzw. -absender,X,
26,MP-ID Absender,SG1,NAD,3039,,,,MP-ID,X [45],[45] Nur MP-ID aus Sparte Strom
27,MP-ID Absender,SG1,NAD,3055,,9,,GS1,X,
28,MP-ID Absender,SG1,NAD,3055,,293,,"DE, BDEW(Bundesverband derEnergie- undWasserwirtschaft e.V.)",X,
29,Ansprechpartner,SG3,,,,,,,Kann [503],
30,Ansprechpartner,SG3,,,,,,,Kann [503],"[503] Hinweis: Empfohlen, um bei Abweisung Ansprechpartner für Rückfragen zu erreichen."
31,Ansprechpartner,SG3,CTA,,,,,,Muss,
32,Ansprechpartner,SG3,CTA,3139,,IC,,Informationsstelle,X,
33,Ansprechpartner,SG3,CTA,3412,,,,Abteilung oder Bearbeiter,X,
34,Kommunikationsverbindung,SG3,,,,,,,,
35,Kommunikationsverbindung,SG3,,,,,,,Muss,
36,Kommunikationsverbindung,SG3,COM,,,,,,Muss,
37,Kommunikationsverbindung,SG3,COM,3148,,,,"Kommunikationsadresse,Identifikation",X (([939][89]) ∨([940][90])) ∧[549],"[89] wenn im DE3155 in demselben COM der Code EM vorhanden ist 
[90] wenn im DE3155 in demselben COM der Code TE / FX / AJ / AL vorhanden ist 
[549] Hinweis: Es darf nur eine Information im DE3148 übermittelt werden 
[939] Format: Die Zeichenkette muss die Zeichen @ und . enthalten 
[940] Format: Die Zeichenkette muss mit dem Zeichen + beginnen und danach dürfen nur noch Ziffern folgen"
38,Kommunikationsverbindung,SG3,COM,3155,,EM,,E-Mail,X [1P0..1],
39,Kommunikationsverbindung,SG3,COM,3155,,FX,,Telefax,X [1P0..1],
40,Kommunikationsverbindung,SG3,COM,3155,,TE,,Telefon,X [1P0..1],
41,Kommunikationsverbindung,SG3,COM,3155,,AJ,,weiteres Telefon,X [1P0..1],
42,Kommunikationsverbindung,SG3,COM,3155,,AL,,Handy,X [1P0..1],
43,MP-ID Empfänger,SG1,,,,,,,Muss,
44,MP-ID Empfänger,SG1,,,,,,,Muss,
45,MP-ID Empfänger,SG1,NAD,,,,,,Muss,
46,MP-ID Empfänger,SG1,NAD,3035,,MR,,Nachrichtenempfänger,X,
47,MP-ID Empfänger,SG1,NAD,3039,,,,MP-ID,X [45],[45] Nur MP-ID aus Sparte Strom
48,MP-ID Empfänger,SG1,NAD,3055,,9,,GS1,X,
49,MP-ID Empfänger,SG1,NAD,3055,,293,,"DE, BDEW(Bundesverband derEnergie- undWasserwirtschaft e.V.)",X,
50,Währungsangaben,SG4,,,,,,,Muss,
51,Währungsangaben,SG4,,,,,,,Muss,
52,Währungsangaben,SG4,CUX,,,,,,Muss,
53,Währungsangaben,SG4,CUX,6347,,2,,Referenzwährung,X,
54,Währungsangaben,SG4,CUX,6345,,EUR,,Euro,X,
55,Währungsangaben,SG4,CUX,6343,,11,,Zahlungswährung,X,
56,Dokument-/Nachrichten- Einzelheiten,SG5,,,,,,,Muss,
57,Dokument-/Nachrichten- Einzelheiten,SG5,,,,,,,Muss,
58,Dokument-/Nachrichten- Einzelheiten,SG5,DOC,,,,,,Muss,
59,Dokument-/Nachrichten- Einzelheiten,SG5,DOC,1001,,380,,Handelsrechnung,X,
60,Dokument-/Nachrichten- Einzelheiten,SG5,DOC,1004,,,,Dokumentennummer,X [511],[511] Hinweis: BGM DE1004 aus der abgelehnten INVOIC- Nachricht
61,Geforderter Rechnungsbetrag,SG5,,,,,,,,
62,Geforderter Rechnungsbetrag,SG5,,,,,,,Muss,
63,Geforderter Rechnungsbetrag,SG5,MOA,,,,,,Muss,
64,Geforderter Rechnungsbetrag,SG5,MOA,5025,,9,,Fälliger Betrag (inkl. USt.),X,
65,Geforderter Rechnungsbetrag,SG5,MOA,5004,,,,Geldbetrag,X [930] [501],"[501] Hinweis: An dieser Stelle ist der Betrag aus SG50 MOA+9 der zugrundeliegenden INVOIC zu übernehmen. 
[930] Format: max. 2 Nachkommastellen"
66,Überweisungsbetrag,SG5,,,,,,,,
67,Überweisungsbetrag,SG5,,,,,,,Muss,
68,Überweisungsbetrag,SG5,MOA,,,,,,Muss,
69,Überweisungsbetrag,SG5,MOA,5025,,12,,Überweisungsbetrag,X,
70,Überweisungsbetrag,SG5,MOA,5004,,,,Geldbetrag,X [926],[926] Format: Möglicher Wert: 0 
71,Rechnungsdatum,SG5,,,,,,,,
72,Rechnungsdatum,SG5,,,,,,,Muss,
73,Rechnungsdatum,SG5,DTM,,,,,,Muss,
74,Rechnungsdatum,SG5,DTM,2005,,137,,Dokumenten-/Nachrichtendatum/-zeit,X,
75,Rechnungsdatum,SG5,DTM,2380,,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931],[931] Format: ZZZ = +00
76,Rechnungsdatum,SG5,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,
77,Referenz auf COMDIS,SG5,,,,,,,,
78,Referenz auf COMDIS,SG5,,,,,,,Muss [42],
79,Referenz auf COMDIS,SG5,RFF,,,,,,Muss [42],"[42] Wenn in SG7 AJT DE1082 = E_0407/E_0568/E_0521/ E_0517/E_0266  
[98] Wenn in SG12 AJT DE1082 = E_0407  
[99] Wenn in SG12 AJT DE1082 = E_0568"
80,Referenz auf COMDIS,SG5,RFF,1153,,ACW,,Referenznummer einervorangegangenenNachricht,X,
81,Referenz auf COMDIS,SG5,RFF,1154,,,,"Referenz, Identifikation",X [512],[512] Hinweis: BGM DE1004 aus der abgelehnten COMDIS-Nachricht
82,Abweichungsgrund,SG7,,,,,,,Muss [517] ⊻[518] ⊻ [519] ⊻[520] ⊻ [521] ⊻[535] ⊻ [537],
