,Segmentname,Segmentgruppe,Segment,Datenelement,Segment ID,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nachrichten-Kopfsegment,,UNH,,00001,,,,Muss,
1,Nachrichten-Kopfsegment,,UNH,0062,00001,,,Nachrichten-Referenznummer,X,
2,Nachrichten-Kopfsegment,,UNH,0065,00001,Anfrage,,REQOT E,X,
3,Nachrichten-Kopfsegment,,UNH,0052,00001,D,,Entwurfs-Version,X,
4,Nachrichten-Kopfsegment,,UNH,0054,00001,10A,,Ausgabe 2010 - A,X,
5,Nachrichten-Kopfsegment,,UNH,0051,00001,UN,,UN/CEFACT,X,
6,Nachrichten-Kopfsegment,,UNH,0057,00001,1.3a,,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschreibung,X,
7,Beginn der Nachricht,,BGM,,00002,,,,Muss,
8,Beginn der Nachricht,,BGM,1001,00002,Z74,,Bestellung eines Angebots einer Konfiguration,X [36],
9,Beginn der Nachricht,,BGM,1001,,Z82,,Bestellung eines Angebots einer Konfiguration durch den LF,X [35],"[35] Wenn MP-ID in SG11 NAD+MS mit Rolle LF vorhanden 
[36] Wenn MP-ID in SG11 NAD+MS mit Rolle NB vorhanden"
10,Beginn der Nachricht,,BGM,1004,00002,,,Dokumentennummer,X,
11,Nachrichtendatum,,DTM,,00003,,,,Muss,
12,Nachrichtendatum,,DTM,2005,00003,137,,Dokumenten-/ Nachrichtendatum/-zeit,X,
13,Nachrichtendatum,,DTM,2380,00003,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt. 
[931] Format: ZZZ = +00"
14,Nachrichtendatum,,DTM,2379,00003,303,,CCYYMMDDHHMMZZZ,X,
15,Datum zum geplanten Leistungsbeginn,,DTM,,00004,,,,Muss [16],[16] Wenn SG1 RFF+Z41 (Referenznummer des Vorgangs der Anmeldung nach WiM) nicht vorhanden 
16,Datum zum geplanten Leistungsbeginn,,DTM,2005,00004,76,,"Lieferdatum/-zeit, geplant",X,
17,Datum zum geplanten Leistungsbeginn,,DTM,2380,00004,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [UB1],
18,Datum zum geplanten Leistungsbeginn,,DTM,2379,00004,303,,CCYYMMDDHHMMZZZ,X,
19,Grund des Angebots,,IMD,,00007,,,,Muss,
20,Grund des Angebots,,IMD,7081,00007,Z55,,Änderung Konfiguration,X,
21,Grund des Angebots,,IMD,7081,,Z64,,Neukonfiguration,X,
22,Prüfidentifikator,SG1,,,,,,,Muss,
23,Prüfidentifikator,SG1,RFF,,00009,,,,Muss,
24,Prüfidentifikator,SG1,RFF,1153,00009,Z13,,Prüfidentifikator,X,
25,Prüfidentifikator,SG1,RFF,1154,00009,35004,,Anfrage einer Konfiguration,X,
26,Referenznummer des Vorgangs der Anmeldung nach WiM,SG1,,,,,,,Muss [15],[15] Wenn DTM+76 (Datum zum geplanten Leistungsbeginn) nicht vorhanden 
27,Referenznummer des Vorgangs der Anmeldung nach WiM,SG1,RFF,,00010,,,,Muss,
28,Referenznummer des Vorgangs der Anmeldung nach WiM,SG1,RFF,1153,00010,Z41,,Referenznummer des Vorgangs der Anmeldungnach WiM,X,
29,Referenznummer des Vorgangs der Anmeldung nach WiM,SG1,RFF,1154,00010,,,"Referenz, Identifikation",X [507],[507] Hinweis: Vorgangsnummer aus SG4 IDE+24 DE7402 der UTILMD mit BGM+E01 mit der die Anmeldung des MSB-Wechsels erfolgt ist.
30,Referenznummer der Nachricht der betroffenen Antwort auf Bestellung ,SG1,,,,,,,Muss [18],[18] Wenn IMD++Z55 (Änderung Konfiguration) vorhanden
31,Referenznummer der Nachricht der betroffenen Antwort auf Bestellung ,SG1,RFF,,00011,,,,Muss,
32,Referenznummer der Nachricht der betroffenen Antwort auf Bestellung ,SG1,RFF,1153,00011,Z42,,Referenznummer der Nachricht der betroffenen Antwort auf Bestellung (Bestellbestätigung),X,
33,Referenznummer der Nachricht der betroffenen Antwort auf Bestellung ,SG1,RFF,1154,00011,,,"Referenz, Identifikation",X [508],[508] Hinweis: Wert aus BGM+Z73 DE1004 der IFTSTA mit der die Antwort auf die Bestellung der Konfiguration übermittelt wurde
34,Referenznummer des Vorgangs der betroffenen Antwort auf Bestellung,SG1,,,,,,,Muss [18],[18] Wenn IMD++Z55 (Änderung Konfiguration) vorhanden
35,Referenznummer des Vorgangs der betroffenen Antwort auf Bestellung,SG1,RFF,,00012,,,,Muss,
36,Referenznummer des Vorgangs der betroffenen Antwort auf Bestellung,SG1,RFF,1153,00012,Z43,,Referenznummer des Vorgangs der betroffenen Antwort auf Bestellung (Bestellbestätigung),X,
