,Segmentname,Segmentgruppe,Segment,Datenelement,Segment ID,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nachrichten-Kopfsegment,,,,,,,,Muss,
1,Nachrichten-Kopfsegment,,UNH,,00001,,,,Muss,
2,Nachrichten-Kopfsegment,,UNH,0062,00001,,,Nachrichten-Referenznummer,X,
3,Nachrichten-Kopfsegment,,UNH,0065,00001,ORDCHG,,Bestelländerung,X,
4,Nachrichten-Kopfsegment,,UNH,0052,00001,D,,Entwurfs-Version,X,
5,Nachrichten-Kopfsegment,,UNH,0054,00001,20B,,Ausgabe 2020 - B,X,
6,Nachrichten-Kopfsegment,,UNH,0051,00001,UN,,UN/CEFACT,X,
7,Nachrichten-Kopfsegment,,UNH,0057,00001,1.1,,Versionsnummer derzugrundeliegendenBDEW-Nachrichtenbeschreibung,X,
8,Beginn der Nachricht,,,,,,,,Muss,
9,Beginn der Nachricht,,BGM,,00002,,,,Muss,
10,Beginn der Nachricht,,BGM,1001,00002,Z57,,Übermittlung von Wertenan ESA,X,
11,Beginn der Nachricht,,BGM,1004,00002,,,Dokumentennummer,X,
12,Beginn der Nachricht,,BGM,1225,00002,,,,1,
13,Nachrichtendatum,,,,,,,,Muss,
14,Nachrichtendatum,,DTM,,00003,,,,Muss,
15,Nachrichtendatum,,DTM,2005,00003,137,,Dokumenten-/Nachrichtendatum/-zeit,X,
16,Nachrichtendatum,,DTM,2380,00003,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt. 
[931] Format: ZZZ = +00"
17,Nachrichtendatum,,DTM,2379,00003,303,,CCYYMMDDHHMMZZZ,X,
18,Nachrichtennummer der Anfrage/Bestellung,SG1,,,,,,,Muss,
19,Nachrichtennummer der Anfrage/Bestellung,SG1,,,,,,,Muss,
20,Nachrichtennummer der Anfrage/Bestellung,SG1,RFF,,00004,,,,Muss,
21,Nachrichtennummer der Anfrage/Bestellung,SG1,RFF,1153,00004,ON,,Auftragsnummer (Einkauf),X,
22,Nachrichtennummer der Anfrage/Bestellung,SG1,RFF,1154,00004,,,Nachrichtennummer,X [500],[500] Hinweis: Dokumentennummer aus BGM DE1004 der ORDERS
23,Prüfidentifikator,SG1,,,,,,,Muss,
24,Prüfidentifikator,SG1,,,,,,,Muss,
25,Prüfidentifikator,SG1,RFF,,00006,,,,Muss,
26,Prüfidentifikator,SG1,RFF,1153,00006,Z13,,Prüfidentifikator,X,
27,Prüfidentifikator,SG1,RFF,1154,00006,39002,,Stornierung der Bestellungfür ESA,X,
28,MP-ID Absender,SG3,,,,,,,Muss,
29,MP-ID Absender,SG3,,,,,,,Muss,
30,MP-ID Absender,SG3,NAD,,00007,,,,Muss,
31,MP-ID Absender,SG3,NAD,3035,00007,Nachrichtenaussteller bzw.-absender,,,MS,
32,MP-ID Absender,SG3,NAD,3039,00007,,,MP-ID,X [1],[1] MP-ID nur aus Sparte Strom
33,MP-ID Absender,SG3,NAD,3055,00007,9,,GS1,X,
34,MP-ID Absender,SG3,NAD,3055,,293,,"DE, BDEW (Bundesverband",X,
35,Ansprechpartner,SG6,,,,,,,Kann,
36,Ansprechpartner,SG6,,,,,,,Kann,
37,Ansprechpartner,SG6,CTA,,00008,,,,Muss,
38,Ansprechpartner,SG6,CTA,3139,00008,,,,IC,
39,Ansprechpartner,SG6,CTA,3412,00008,,,Kontakt,X,
40,Kommunikationsverbindung,SG6,,,,,,,,
41,Kommunikationsverbindung,SG6,,,,,,,Muss,
42,Kommunikationsverbindung,SG6,COM,,00009,,,,Muss,
43,Kommunikationsverbindung,SG6,COM,3148,00009,,,"Kommunikationsadresse,Identifikation",X,
44,Kommunikationsverbindung,SG6,COM,3155,00009,EM,,Elektronische Post,X [1P0..1],
45,Kommunikationsverbindung,SG6,COM,3155,,FX,,Telefax,X [1P0..1],
46,Kommunikationsverbindung,SG6,COM,3155,,TE,,Telefon,X [1P0..1],
47,Kommunikationsverbindung,SG6,COM,3155,,AJ,,weiteres Telefon,X [1P0..1],
48,Kommunikationsverbindung,SG6,COM,3155,,AL,,Handy,X [1P0..1],
49,MP-ID Empfänger,SG3,,,,,,,Muss,
50,MP-ID Empfänger,SG3,,,,,,,Muss,
51,MP-ID Empfänger,SG3,NAD,,00010,,,,Muss,
52,MP-ID Empfänger,SG3,NAD,3035,00010,,,,MR,
53,MP-ID Empfänger,SG3,NAD,3039,00010,,,MP-ID,X [1],[1] MP-ID nur aus Sparte Strom
54,MP-ID Empfänger,SG3,NAD,3055,00010,9,,GS1,X,
55,MP-ID Empfänger,SG3,NAD,3055,,293,,"DE, BDEW (Bundesverbandder Energie- undWasserwirtschaft e.V.)",X,
56,Abschnitts-Kontrollsegment,,,,,,,,Muss,
57,Abschnitts-Kontrollsegment,,UNS,,00011,,,,Muss,
58,Abschnitts-Kontrollsegment,,UNS,0081,00011,und Summenteil,,,S,
59,Nachrichten-Endesegment,,,,,,,,Muss,
60,Nachrichten-Endesegment,,UNT,,00012,,,,Muss,
61,Nachrichten-Endesegment,,UNT,0074,00012,,,Anzahl der Segmente in einerNachricht,X,
62,Nachrichten-Endesegment,,UNT,0062,00012,,,Nachrichten-Referenznummer,X,
