,Segmentname,Segmentgruppe,Segment,Datenelement,Segment ID,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nachrichten-Kopfsegment,,UNH,,00001,,,,Muss,
1,Nachrichten-Kopfsegment,,UNH,0062,00001,,,Nachrichten-Referenznummer,X,
2,Nachrichten-Kopfsegment,,UNH,0065,00001,COMDIS,,Handelsunstimmigkeit,X,
3,Nachrichten-Kopfsegment,,UNH,0052,00001,D,,Entwurfs-Version,X,
4,Nachrichten-Kopfsegment,,UNH,0054,00001,17A,,Ausgabe 2017 - A,X,
5,Nachrichten-Kopfsegment,,UNH,0051,00001,UN,,UN/CEFACT,X,
6,Nachrichten-Kopfsegment,,UNH,0057,00001,1.0e,,Versionsnummer derzugrundeliegendenBDEW-Nachrichtenbeschreibung,X,
7,Beginn der Nachricht,,BGM,,00002,,,,Muss,
8,Beginn der Nachricht,,BGM,1001,00002,456,,Belastungsanzeige,X,
9,Beginn der Nachricht,,BGM,1001,,739,,"MSCONS, die eineINVOIC unterstützt",,
10,Beginn der Nachricht,,BGM,1004,00002,,,Dokumentennummer,X,
11,Prüfidentifikator,,RFF,,00003,,,,Muss,
12,Prüfidentifikator,,RFF,1153,00003,Z13,,Prüfidentifikator,X,
13,Prüfidentifikator,,RFF,1154,00003,29001,,Ablehnung REMADV,X,
14,Prüfidentifikator,,RFF,1154,,29002,,Ablehnung IFTSTA,,
15,Dokumentendatum,,DTM,,00004,,,,Muss,
16,Dokumentendatum,,DTM,2005,00004,137,,Dokumenten-/Nachrichtendatum/-zeit,X,
17,Dokumentendatum,,DTM,2380,00004,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931],[931] Format: ZZZ = +00
18,Dokumentendatum,,DTM,2379,00004,303,,CCYYMMDDHHMMZZZ,X,
19,Währungsangaben,,CUX,,00005,,,,Muss,
20,Währungsangaben,,CUX,6347,00005,2,,Referenzwährung,X,
21,Währungsangaben,,CUX,6345,00005,EUR,,Euro,X,
22,Währungsangaben,,CUX,6343,00005,4,,Währung der Rechnung,X,
23,MP-ID Absender,SG1,,,,,,,Muss,
24,MP-ID Absender,SG1,NAD,,00006,,,,Muss,
25,MP-ID Absender,SG1,NAD,3035,00006,,,"Beteiligter, Qualifier",,
26,MP-ID Absender,SG1,NAD,3035,,MS,,Dokumenten-/Nachrichtenausstellerbzw. -absender,X,
27,MP-ID Absender,SG1,NAD,3039,00006,,,MP-ID,X,[3] Nur MP-ID aus Sparte Strom
28,MP-ID Absender,SG1,NAD,3055,00006,9,,GS1,X,
29,MP-ID Absender,SG1,NAD,3055,,293,,"DE, BDEW(Bundesverband der",X,
30,Ansprechpartner,SG1,CTA,,00007,,,,Muss,
31,Ansprechpartner,SG1,CTA,3139,00007,,,"Funktion des Ansprechpartners,Code",,
32,Ansprechpartner,SG1,CTA,3139,,IC,,Informationsstelle,X,
33,Ansprechpartner,SG1,CTA,3412,00007,,,Abteilung oder Bearbeiter,X,
34,Kommunikationsverbindung,SG1,COM,,00008,,,,Muss,
35,Kommunikationsverbindung,SG1,COM,3148,00008,,,"Kommunikationsadresse,Identifikation",X (([939][21]) ∨([940][22])) ∧[508],"[21] wenn im DE3155 in demselben COM der Code EM vorhanden ist 
[22] wenn im DE3155 in demselben COM der Code TE / FX / AJ / AL vorhanden ist 
[508] Hinweis: Es darf nur eine Information im DE3148 übermittelt werden 
[939] Format: Die Zeichenkette muss die Zeichen @ und . enthalten 
[940] Format: Die Zeichenkette muss mit dem Zeichen + beginnen und danach dürfen nur noch Ziffern folgen"
36,Kommunikationsverbindung,SG1,COM,3155,00008,EM,,E-Mail,X [1P0..1],
37,Kommunikationsverbindung,SG1,COM,3155,,FX,,Telefax,X [1P0..1],
38,Kommunikationsverbindung,SG1,COM,3155,,TE,,Telefon,X [1P0..1],
39,Kommunikationsverbindung,SG1,COM,3155,,AJ,,weiteres Telefon,X [1P0..1],
40,Kommunikationsverbindung,SG1,COM,3155,,AL,,Handy,X [1P0..1],
41,MP-ID Empfänger,SG1,,,,,,,Muss,
42,MP-ID Empfänger,SG1,NAD,,00009,,,,Muss,
43,MP-ID Empfänger,SG1,NAD,3035,00009,,,"Beteiligter, Qualifier",,
44,MP-ID Empfänger,SG1,NAD,3035,,MR,,Nachrichtenempfänger,X,
45,MP-ID Empfänger,SG1,NAD,3039,00009,,,MP-ID,X,[3] Nur MP-ID aus Sparte Strom
46,MP-ID Empfänger,SG1,NAD,3055,00009,9,,GS1,X,
47,MP-ID Empfänger,SG1,NAD,3055,,293,,"DE, BDEW(Bundesverband derEnergie- undWasserwirtschaft e.V.)",X,
48,MP-ID Empfänger,SG1,NAD,3055,,332,,"DE, DVGW Service &Consult GmbH",X,
49,Dokument-/Nachricht- Einzelheiten,SG2,,,,,,,Muss,
50,Dokument-/Nachricht- Einzelheiten,SG2,DOC,,00010,,,,Muss,
51,Dokument-/Nachricht- Einzelheiten,SG2,DOC,1001,00010,380,,Handelsrechnung,X,
