,Segmentname,Segmentgruppe,Segment,Datenelement,Segment ID,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nachrichten-Kopfsegment,,UNH,,,,,,Muss,
1,Nachrichten-Kopfsegment,,UNH,0062,,,,Nachrichten- Referenznummer,X,
2,Nachrichten-Kopfsegment,,UNH,0065,,IFTSTA,,Multimodaler Statusbericht,X,
3,Nachrichten-Kopfsegment,,UNH,0052,,D,,Entwurfs-Version,X,
4,Nachrichten-Kopfsegment,,UNH,0054,,18A,,Ausgabe 2018 - A,X,
5,Nachrichten-Kopfsegment,,UNH,0051,,UN,,UN/CEFACT,X,
6,Nachrichten-Kopfsegment,,UNH,0057,,2.0d,,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschrei bung,X,
7,Beginn der Nachricht,,BGM,,,,,,Muss,
8,Beginn der Nachricht,,BGM,1001,,Z09,,WiM Meldung(en),X,
9,Beginn der Nachricht,,BGM,1004,,,,Dokumentennummer,X,
10,Dokumentendatum,,DTM,,,,,,Muss,
11,Dokumentendatum,,DTM,2005,,137,,Dokumenten-/ Nachrichtendatum/- zeit,X,
12,Dokumentendatum,,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt 
[931] Format: ZZZ = +00"
13,Dokumentendatum,,DTM,2379,,303,,CCYYMMDDHHMMZ ZZ,X,
14,MP-ID Empfänger,SG1,,,,,,,Muss,
15,MP-ID Empfänger,SG1,NAD,,,,,,Muss,
16,MP-ID Empfänger,SG1,NAD,3035,,MR,,Nachrichtenempfänger,X,
17,MP-ID Empfänger,SG1,NAD,3039,,,,MP-ID,X[28],[28] Nur MP-ID aus Sparte Gas
18,MP-ID Empfänger,SG1,NAD,3055,,9,,GS1,X,
19,MP-ID Empfänger,SG1,NAD,3055,,332,,"DE, DVGW Service & Consult GmbH",X,
20,MP-ID Absender,SG1,,,,,,,Muss,
21,MP-ID Absender,SG1,NAD,,,,,,Muss,
22,MP-ID Absender,SG1,NAD,3035,,MS,,Dokumenten-/ Nachrichtenausstell er bzw. -absender,X,
23,MP-ID Absender,SG1,NAD,3039,,,,MP-ID,X [28],[28] Nur MP-ID aus Sparte Gas
24,MP-ID Absender,SG1,NAD,3055,,9,,GS1,X,
25,MP-ID Absender,SG1,NAD,3055,,332,,"DE, DVGW Service & Consult GmbH",X,
26,Ansprechpartner,SG2,,,,,,,Kann,
27,Ansprechpartner,SG2,CTA,,,,,,Muss,
28,Ansprechpartner,SG2,CTA,3139,,IC,,Informationskontakt,X,
29,Ansprechpartner,SG2,CTA,3412,,,,Kontakt,X,
30,Kommunikationsverbindu ng,SG2,COM,,,,,,Muss,
31,Kommunikationsverbindu ng,SG2,COM,3148,,,,Nummer / E-Mail Adresse,X,
32,Kommunikationsverbindu ng,SG2,COM,3155,,EM,,E-Mail,X [1P0..1],
33,Kommunikationsverbindu ng,SG2,COM,3155,,FX,,Telefax,X [1P0..1],
34,Kommunikationsverbindu ng,SG2,COM,3155,,TE,,Telefon,X [1P0..1],
35,Kommunikationsverbindu ng,SG2,COM,3155,,AJ,,weiteres Telefon,X [1P0..1],
36,Kommunikationsverbindu ng,SG2,COM,3155,,AL,,Handy,X [1P0..1],
37,Sendungsdaten,SG14,,,,,,,Muss,
38,Sendungsdaten,SG14,CNI,,,,,,Muss,
39,Sendungsdaten,SG14,CNI,1490,,,,Vorgangsnummer,X [911],"[911] Format: Mögliche Werte: 1 bis n, je Nachricht bei 1 beginnend und fortlaufend aufsteigend"
40,Meldepunkt,SG14,LOC,,,,,,Muss,
41,Meldepunkt,SG14,LOC,3227,,172,,Meldepunkt,X,
42,Meldepunkt,SG14,LOC,3225,,,,Identifikator,X [951] [505],"[505] Hinweis: Verwendung der ID der Messlokation 
[951] Format: Zählpunktbezeichnung"
43,Status des Umbaus der Messlokation,SG15,,,,,,,Muss,
44,Status des Umbaus der Messlokation,SG15,STS,,,,,,Muss,
45,Status des Umbaus der Messlokation,SG15,STS,9015,,Z15,,Messstellenumbau,X,
46,Status des Umbaus der Messlokation,SG15,STS,4405,,Z14,,erfolgreich,X,
47,Prüfidentifikator,SG15,RFF,,,,,,Muss,
48,Prüfidentifikator,SG15,RFF,1153,,Z13,,Prüfidentifikator,X,
49,Prüfidentifikator,SG15,RFF,1154,,21026,,WiM / Statusmeldung (erfolgreich) vom MSB an NB,X,
50,Datum/Uhrzeit/ Zeitspanne,SG15,DTM,,,,,,Muss,
51,Datum/Uhrzeit/ Zeitspanne,SG15,DTM,2005,,293,,Fertigstellungsdatum/-zeit,X,
52,Datum/Uhrzeit/ Zeitspanne,SG15,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [495],"[495] Der Zeitpunkt muss ≤ dem Wert im DE2380 des DTM+137 sein 
[931] Format: ZZZ = +00"
53,Datum/Uhrzeit/ Zeitspanne,SG15,DTM,2379,,303,,CCYYMMDDHHMMZ ZZ,X,
54,Nachrichten- Endesegment,,UNT,,,,,,Muss,
55,Nachrichten- Endesegment,,UNT,0074,,,,Anzahl der Segmente in einer Nachricht,X,
56,Nachrichten- Endesegment,,UNT,0062,,,,Nachrichten- Referenznummer,X,
