,Segmentname,Segmentgruppe,Segment,Datenelement,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nachrichten-Kopfsegment,,,,,,,Muss,
1,Nachrichten-Kopfsegment,,UNH,0062,,,Nachrichten-Referenznummer,X,
2,Nachrichten-Kopfsegment,,UNH,0065,UTILMD,,Netzanschluss-Stammdaten,X,
3,Nachrichten-Kopfsegment,,UNH,0052,D,,Entwurfs-Version,X,
4,Nachrichten-Kopfsegment,,UNH,0054,11A,,Ausgabe 2011 - A,X,
5,Nachrichten-Kopfsegment,,UNH,0051,UN,,UN/CEFACT,X,
6,Nachrichten-Kopfsegment,,UNH,0057,Versionsnummer derzugrundeliegendenBDEW-Nachrichtenbeschreibung,,G1.0a,X,
7,Beginn der Nachricht,,,,,,,Muss,
8,Beginn der Nachricht,,BGM,1001,E03,,Änderungsmeldungen,X,
9,Beginn der Nachricht,,BGM,1004,,,Dokumentennummer,X,
10,Nachrichtendatum,,,,,,,Muss,
11,Nachrichtendatum,,DTM,2005,137,,Dokumenten-/Nachrichtendatum/-zeit,X,
12,Nachrichtendatum,,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt  
[931] Format: ZZZ = +00"
13,Nachrichtendatum,,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,
14,MP-ID Absender,SG2,,,,,,Muss,
15,MP-ID Absender,SG2,,,,,,Muss,
16,MP-ID Absender,SG2,NAD,,,,,Muss,
17,MP-ID Absender,SG2,NAD,3035,MS,,Dokumenten-/Nachrichtenausstellerbzw. -absender,X,
18,MP-ID Absender,SG2,NAD,3039,,,MP-ID,X,
19,MP-ID Absender,SG2,NAD,3055,9,,GS1,X,
20,MP-ID Absender,SG2,NAD,3055,332,,"DE, DVGW Service &Consult GmbH",X,
21,Ansprechpartner,SG3,,,,,,Kann,
22,Ansprechpartner,SG3,,,,,,Kann,
23,Ansprechpartner,SG3,CTA,,,,,Muss,
24,Ansprechpartner,SG3,CTA,3139,IC,,Informationskontakt,X,
25,Ansprechpartner,SG3,CTA,3412,,,Name vom Ansprechpartner,X,
26,Kommunikationsverbindung,SG3,,,,,,,
27,Kommunikationsverbindung,SG3,,,,,,Muss,
28,Kommunikationsverbindung,SG3,COM,,,,,Muss,
29,Kommunikationsverbindung,SG3,COM,3148,,,Nummer / Adresse,X,
30,Kommunikationsverbindung,SG3,COM,3155,EM,,Elektronische Post,X [1P0..1],
31,MP-ID Empfänger,SG2,,,,,,Muss,
32,MP-ID Empfänger,SG2,,,,,,Muss,
33,MP-ID Empfänger,SG2,NAD,,,,,Muss,
34,MP-ID Empfänger,SG2,NAD,3035,MR,,Nachrichtenempfänger,X,
35,MP-ID Empfänger,SG2,NAD,3039,,,MP-ID,X,
36,MP-ID Empfänger,SG2,NAD,3055,9,,GS1,X,
37,MP-ID Empfänger,SG2,NAD,3055,332,,"DE, DVGW Service &Consult GmbH",X,
38,Vorgang,SG4,,,,,,Muss,
39,Vorgang,SG4,,,,,,Muss,
40,Vorgang,SG4,IDE,,,,,Muss,
41,Vorgang,SG4,IDE,7495,24,,Transaktion,X,
42,Vorgang,SG4,IDE,7402,,,Vorgangsnummer,X,
43,Beginn zum,SG4,,,,,,,
44,Beginn zum,SG4,,,,,,Muss,
45,Beginn zum,SG4,DTM,,,,,Muss,
46,Beginn zum,SG4,DTM,2005,92,,Datum Vertragsbeginn,X,
47,Beginn zum,SG4,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [UB2],[528] Hinweis: Es ist das Datum/ Daten aus der Anfrage zu verwenden
48,Beginn zum,SG4,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,
49,"Änderung zum, Gültigkeit, Beginndatum",SG4,,,,,,,
50,"Änderung zum, Gültigkeit, Beginndatum",SG4,,,,,,Muss,
51,"Änderung zum, Gültigkeit, Beginndatum",SG4,DTM,,,,,Muss,
52,"Änderung zum, Gültigkeit, Beginndatum",SG4,DTM,2005,157,,"Gültigkeit, Beginndatum",X,
53,"Änderung zum, Gültigkeit, Beginndatum",SG4,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [UB2],[528] Hinweis: Es ist das Datum/ Daten aus der Anfrage zu verwenden
54,"Änderung zum, Gültigkeit, Beginndatum",SG4,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,
55,Transaktionsgrund,SG4,,,,,,,
56,Transaktionsgrund,SG4,,,,,,Muss [2061],
57,Transaktionsgrund,SG4,STS,,,,,Muss [2061],[2061] Segment bzw. Segmentgruppe ist genau einmal je SG4 IDE (Vorgang) anzugeben
58,Transaktionsgrund,SG4,STS,9015,7,,Transaktionsgrund,X,
59,Transaktionsgrund,SG4,STS,9013,ZF8,,Bila.rel. Anfrage an NBmit Abhängigkeiten,X,
60,Status der Antwort,SG4,,,,,,,
61,Status der Antwort,SG4,,,,,,,
62,Status der Antwort,SG4,STS,,,,,,[249] Innerhalb eines SG4 IDE müssen alle DE1131 der SG4 STS+E01 den identischen Wert enthalten
63,Status der Antwort,SG4,STS,9015,E01,,Status der Antwort,,
64,Status der Antwort,SG4,STS,9013,,,Code des Prüfschritts,,
65,Status der Antwort,SG4,STS,1131,G_0034,,Codeliste Gas Nr.G_0034,,
66,Meldepunkt,SG5,,,,,,Muss [2061],
67,Meldepunkt,SG5,,,,,,Muss [2061],[2061] Segment bzw. Segmentgruppe ist genau einmal je SG4 IDE (Vorgang) anzugeben
68,Meldepunkt,SG5,LOC,,,,,Muss,
69,Meldepunkt,SG5,LOC,3227,172,,Meldepunkt,X,
70,Meldepunkt,SG5,LOC,3225,,,Identifikator,X [950],[950] Format: Marktlokations-ID
71,Prüfidentifikator,SG6,,,,,,Muss,
72,Prüfidentifikator,SG6,,,,,,Muss,
73,Prüfidentifikator,SG6,RFF,,,,,Muss,
74,Prüfidentifikator,SG6,RFF,1153,Z13,,Prüfidentifikator,X,
75,Prüfidentifikator,SG6,RFF,1154,44156,,SDÄ Gas / Bila.rel.Anfrage an NB mitAbhängigkeiten,X,
76,Prüfidentifikator,SG6,RFF,1154,44157,,SDÄ Gas / Antwort aufbila.rel. Anfrage an NBmit Abhängigkeiten,,
77,Referenz Vorgangsnummer (aus Anfragenachricht),SG6,,,,,,,
78,Referenz Vorgangsnummer (aus Anfragenachricht),SG6,,,,,,,
79,Referenz Vorgangsnummer (aus Anfragenachricht),SG6,RFF,,,,,,
80,Referenz Vorgangsnummer (aus Anfragenachricht),SG6,RFF,1153,TN,,Transaktions-Referenznummer,,
81,Referenz Vorgangsnummer (aus Anfragenachricht),SG6,RFF,1154,,,Vorgangsnummer,,
82,Daten der Marktlokation,SG8,,,,,,Muss,
83,Daten der Marktlokation,SG8,,,,,,Muss,
84,Daten der Marktlokation,SG8,SEQ,,,,,Muss,
85,Daten der Marktlokation,SG8,SEQ,1229,Z01,,Daten der Marktlokation,X,
86,Veranschlagte Jahresmenge gesamt,SG9,,,,,,Kann,
87,Veranschlagte Jahresmenge gesamt,SG9,,,,,,Kann,"[106] Wenn in dieser SG8 SEQ+Z01 SG10 CCI+++ZA6 (Prognosegrundlage der Marktlokation: Prognose auf Basis von Profilen) vorhanden  
[205] Wenn SG9 QTY+Y02 (TUM Kundenwert) nicht vorhanden"
88,Veranschlagte Jahresmenge gesamt,SG9,QTY,,,,,Muss,
89,Veranschlagte Jahresmenge gesamt,SG9,QTY,6063,31,,VeranschlagteJahresmenge Gesamt,X,
90,Veranschlagte Jahresmenge gesamt,SG9,QTY,6060,,,Mengenangabe,X [902] ∧ [937],[902] Format: Möglicher Wert:
91,Veranschlagte Jahresmenge gesamt,SG9,QTY,6411,KWH,,Kilowattstunde,X,
92,TUM Kundenwert,SG9,,,,,,Kann,
93,TUM Kundenwert,SG9,,,,,,Kann,"[46] Wenn in SG8 SEQ+Z35 ein SG10 CCI+Z12 (Lastprofil) CAV (Lastprofil) DE3055 der Wert 293 enthalten ist  
[47] Wenn in SG8 SEQ+Z35 ein SG10 CCI+Z12 (Lastprofil) CAV (Lastprofil) DE3055 der Wert 293 nicht enthalten ist  
[106] Wenn in dieser SG8 SEQ+Z01 SG10 CCI+++ZA6 (Prognosegrundlage der Marktlokation: Prognose auf Basis von Profilen) vorhanden  
[108] Wenn Kundenwertverfahren (z. B. TU München)"
94,TUM Kundenwert,SG9,QTY,,,,,Muss,
95,TUM Kundenwert,SG9,QTY,6063,Y02,,Kundenwert,X,
96,TUM Kundenwert,SG9,QTY,6060,,,Mengenangabe,X [902] ∧ [907],"[902] Format: Möglicher Wert: ≥ 0  
[907] Format: max. 4 Nachkommastellen"
97,TUM Kundenwert,SG9,QTY,6411,KWH,,Kilowattstunde,X,
98,Prognosegrundlage der Marktlokation,SG10,,,,,,Kann,
99,Prognosegrundlage der Marktlokation,SG10,,,,,,Kann,
100,Prognosegrundlage der Marktlokation,SG10,CCI,,,,,Muss,
101,Prognosegrundlage der Marktlokation,SG10,CCI,7037,ZC0,,Prognose auf Basis vonWerten,X,
102,Prognosegrundlage der Marktlokation,SG10,CCI,7037,ZA6,,Prognose auf Basis vonProfilen,X,
103,Fallgruppenzuordnung,SG10,,,,,,Kann,
104,Fallgruppenzuordnung,SG10,,,,,,Kann,[19] Wenn SG8 SEQ+Z01 (Daten der Marktlokation) SG10 CCI+++ZC0 (Prognose auf Basis von Werten) vorhanden
105,Fallgruppenzuordnung,SG10,CCI,,,,,Muss,
106,Fallgruppenzuordnung,SG10,CCI,7037,Z17,,Fallgruppenzuordnungnach GABi Gas,X,
107,Fallgruppenzuordnung,SG10,CCI,1131,GABi-,,Nominierungsersatzverfa,X,
108,Fallgruppenzuordnung,SG10,CCI,1131,RLMNE,,hren - Exit (Hinweis:,,
109,Fallgruppenzuordnung,SG10,CCI,1131,V,,Dieser Code darf nur fürLiefermonate vor dem,,
110,Lastprofildaten,SG8,,,,,,Muss [106],
111,Lastprofildaten,SG8,,,,,,Muss [106],[106] Wenn in dieser SG8 SEQ+Z01 SG10 CCI+++ZA6 (Prognosegrundlage der Marktlokation: Prognose auf Basis von Profilen) vorhanden
112,Lastprofildaten,SG8,SEQ,,,,,Muss,
113,Lastprofildaten,SG8,SEQ,1229,Z35,,Lastprofildaten,X,
114,Lastprofil,SG10,,,,,,Muss,
115,Lastprofil,SG10,,,,,,Muss,
116,Lastprofil,SG10,CCI,,,,,Muss,
117,Lastprofil,SG10,CCI,7059,Z12,,Lastprofil,X,
118,Lastprofil,SG10,CCI,7037,E01,,synthetisches Verfahren,X,
119,Lastprofil,SG10,CCI,7037,Z10,,analytisches Verfahren,X,
120,Lastprofil,SG10,,,,,,,
121,Lastprofil,SG10,,,,,,Muss,
122,Lastprofil,SG10,CAV,,,,,Muss,
123,Lastprofil,SG10,CAV,7111,,,Code des Lastprofils,X,
124,Lastprofil,SG10,CAV,3055,89,,Vergeben vom Händler(hier Netzbetreiber),X,
125,Lastprofil,SG10,CAV,3055,293,,"DE, BDEW(Bundesverband derEnergie- undWasserwirtschaft e.V.)",X,
126,Klimazone / Temperaturmessstelle,SG10,,,,,,Muss,
127,Klimazone / Temperaturmessstelle,SG10,,,,,,Muss,
128,Klimazone / Temperaturmessstelle,SG10,CCI,,,,,Muss,
129,Klimazone / Temperaturmessstelle,SG10,CCI,7059,Z99,,Messstelle desTagesparameters(derzeit ist nur dieTemperatur ein erlaubterTagesparameter),X,
