,Segmentname,Segmentgruppe,Segment,Datenelement,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nachrichten-Kopfsegment,,,,,,,Muss,
1,Nachrichten-Kopfsegment,,UNH,0062,,,Nachrichten-Referenznummer,X,
2,Nachrichten-Kopfsegment,,UNH,0065,UTILMD,,Netzanschluss-Stammdaten,X,
3,Nachrichten-Kopfsegment,,UNH,0052,D,,Entwurfs-Version,X,
4,Nachrichten-Kopfsegment,,UNH,0054,11A,,Ausgabe 2011 - A,X,
5,Nachrichten-Kopfsegment,,UNH,0051,UN,,UN/CEFACT,X,
6,Nachrichten-Kopfsegment,,UNH,0057,Versionsnummer derzugrundeliegendenBDEW-Nachrichtenbeschreibung,,S1.1,X,
7,Beginn der Nachricht,,,,,,,Muss,
8,Beginn der Nachricht,,BGM,1001,E35,,Kündigung,X,
9,Beginn der Nachricht,,BGM,1004,,,Dokumentennummer,X,
10,Nachrichtendatum,,,,,,,Muss,
11,Nachrichtendatum,,DTM,2005,137,,Dokumenten-/Nachrichtendatum/-zeit,X,
12,Nachrichtendatum,,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931][494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt  
[931] Format: ZZZ = +00"
13,Nachrichtendatum,,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,
14,MP-ID Absender,SG2,,,,,,Muss,
15,MP-ID Absender,SG2,,,,,,Muss,
16,MP-ID Absender,SG2,NAD,,,,,Muss,
17,MP-ID Absender,SG2,NAD,3035,MS,,Dokumenten-/Nachrichtenausstellerbzw. -absender,X,
18,MP-ID Absender,SG2,NAD,3039,,,MP-ID,X,
19,MP-ID Absender,SG2,NAD,3055,9,,GS1,X,
20,MP-ID Absender,SG2,NAD,3055,293,,"DE, BDEW(Bundesverband derEnergie- undWasserwirtschaft e.V.)",X,
21,Ansprechpartner,SG3,,,,,,Kann,
22,Ansprechpartner,SG3,,,,,,Kann,
23,Ansprechpartner,SG3,CTA,,,,,Muss,
24,Ansprechpartner,SG3,CTA,3139,IC,,Informationskontakt,X,
25,Ansprechpartner,SG3,CTA,3412,,,Name vom Ansprechpartner,X,
26,Kommunikationsverbindung,SG3,,,,,,,
27,Kommunikationsverbindung,SG3,,,,,,Muss,
28,Kommunikationsverbindung,SG3,COM,,,,,Muss,
29,Kommunikationsverbindung,SG3,COM,3148,,,Nummer / Adresse,X,
30,Kommunikationsverbindung,SG3,COM,3155,EM,,Elektronische Post,X [1P0..1],
31,Kommunikationsverbindung,SG3,COM,3155,FX,,Telefax,X [1P0..1],
32,Kommunikationsverbindung,SG3,COM,3155,TE,,Telefon,X [1P0..1],
33,Kommunikationsverbindung,SG3,COM,3155,AJ,,weiteres Telefon,X [1P0..1],
34,Kommunikationsverbindung,SG3,COM,3155,AL,,Handy,X [1P0..1],
35,MP-ID Empfänger,SG2,,,,,,Muss,
36,MP-ID Empfänger,SG2,,,,,,Muss,
37,MP-ID Empfänger,SG2,NAD,,,,,Muss,
38,MP-ID Empfänger,SG2,NAD,3035,MR,,Nachrichtenempfänger,X,
39,MP-ID Empfänger,SG2,NAD,3039,,,MP-ID,X,
40,MP-ID Empfänger,SG2,NAD,3055,9,,GS1,X,
41,MP-ID Empfänger,SG2,NAD,3055,293,,"DE, BDEW(Bundesverband derEnergie- undWasserwirtschaft e.V.)",X,
42,Vorgang,SG4,,,,,,Muss,
43,Vorgang,SG4,,,,,,Muss,
44,Vorgang,SG4,IDE,,,,,Muss,
45,Vorgang,SG4,IDE,7495,24,,Transaktion,X,
46,Vorgang,SG4,IDE,7402,,,Vorgangsnummer,X,
47,Identifikationslogik,SG4,,,,,,,
48,Identifikationslogik,SG4,,,,,,,
49,Identifikationslogik,SG4,IMD,,,,,,
50,Identifikationslogik,SG4,IMD,7081,Z36,,Identifikationslogik,,
51,Identifikationslogik,SG4,IMD,7009,Z12,,Marktlokations-ID,,
52,Identifikationslogik,SG4,IMD,7009,Z13,,Alle Identifikationsdaten,,
53,Ende zum,SG4,,,,,,,
54,Ende zum,SG4,,,,,,Muss [12] ∧[357],
55,Ende zum,SG4,DTM,,,,,Muss [12] ∧[357],"[12] Wenn SG4 DTM+471 (Ende zum nächstmöglichem Termin) nicht vorhanden  
[357] Wenn SG4 STS+E01++A06/ A11 vorhanden"
56,Ende zum,SG4,DTM,2005,93,,Datum Vertragsende,X,
57,Ende zum,SG4,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [UB1],
58,Ende zum,SG4,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,
59,Datum des bereits bestätigten Vertragsendes,SG4,,,,,,,
60,Datum des bereits bestätigten Vertragsendes,SG4,,,,,,,
61,Datum des bereits bestätigten Vertragsendes,SG4,DTM,,,,,,[351] Wenn SG4 STS+E01++A07/ A08 vorhanden
62,Datum des bereits bestätigten Vertragsendes,SG4,DTM,2005,Z05,,gegenüber KundebestätigtesKündigungsdatum,,
63,Datum des bereits bestätigten Vertragsendes,SG4,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",,
64,Datum des bereits bestätigten Vertragsendes,SG4,DTM,2379,303,,CCYYMMDDHHMMZZZ,,
65,"Änderung zum, Gültigkeit, Beginndatum",SG4,,,,,,,
66,"Änderung zum, Gültigkeit, Beginndatum",SG4,,,,,,,
67,"Änderung zum, Gültigkeit, Beginndatum",SG4,DTM,,,,,,"[352] Wenn SG4 STS++A08/ A09 vorhanden  
[581] Hinweis: Es ist das nächst mögliche Kündigungsdatum anzugeben"
68,"Änderung zum, Gültigkeit, Beginndatum",SG4,DTM,2005,157,,"Gültigkeit, Beginndatum",,
69,"Änderung zum, Gültigkeit, Beginndatum",SG4,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",,
70,"Änderung zum, Gültigkeit, Beginndatum",SG4,DTM,2379,303,,CCYYMMDDHHMMZZZ,,
71,Ende zum (nächstmöglichem Termin),SG4,,,,,,,
72,Ende zum (nächstmöglichem Termin),SG4,,,,,,Muss [18],
73,Ende zum (nächstmöglichem Termin),SG4,DTM,,,,,Muss [18],[18] Wenn SG4 DTM+93 (Ende zum) nicht vorhanden 
74,Ende zum (nächstmöglichem Termin),SG4,DTM,2005,471,,Ende zum(nächstmöglichemTermin),X,
75,Ende zum (nächstmöglichem Termin),SG4,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [UB1],
76,Ende zum (nächstmöglichem Termin),SG4,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,
77,Kündigungsfrist des Vertrags,SG4,,,,,,,
78,Kündigungsfrist des Vertrags,SG4,,,,,,,
79,Kündigungsfrist des Vertrags,SG4,DTM,,,,,,[352] Wenn SG4 STS++A08/ A09 vorhanden
80,Kündigungsfrist des Vertrags,SG4,DTM,2005,Z01,,Kündigungsfrist,,
81,Kündigungsfrist des Vertrags,SG4,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",,
82,Kündigungsfrist des Vertrags,SG4,DTM,2379,Z01,,ZZRB,,
83,Kündigungstermin des Vertrags,SG4,,,,,,,
84,Kündigungstermin des Vertrags,SG4,,,,,,,
85,Kündigungstermin des Vertrags,SG4,DTM,,,,,,[35] Wenn das DE 2380 von SG4 DTM+Z01 (Kündigungsfrist des Vertrags) an vierter Stelle T (Termin) enthält
86,Kündigungstermin des Vertrags,SG4,DTM,2005,Z10,,Kündigungstermin,,
87,Kündigungstermin des Vertrags,SG4,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",,[209] Wenn im selben Segment im DE2379 der Code 303 vorhanden ist
88,Kündigungstermin des Vertrags,SG4,DTM,2379,106,,MMDD,,
89,Kündigungstermin des Vertrags,SG4,DTM,2379,303,,CCYYMMDDHHMMZZZ,,
90,Transaktionsgrund,SG4,,,,,,,
91,Transaktionsgrund,SG4,,,,,,Muss [2061],
92,Transaktionsgrund,SG4,STS,,,,,Muss [2061],[2061] Segment bzw. Segmentgruppe ist genau einmal je SG4 IDE (Vorgang) anzugeben
93,Transaktionsgrund,SG4,STS,9015,7,,Transaktionsgrund,X,
94,Transaktionsgrund,SG4,STS,9013,E03,,Wechsel,X,
95,Status der Antwort,SG4,,,,,,,
96,Status der Antwort,SG4,,,,,,Muss [2061],
97,Status der Antwort,SG4,STS,,,,,Muss [2061],[2061] Segment bzw. Segmentgruppe ist genau einmal je SG4 IDE (Vorgang) anzugeben
98,Status der Antwort,SG4,STS,9015,E01,,Status der Antwort,X,
99,Status der Antwort,SG4,STS,9013,,,Code des Prüfschritts,X [360],"[359] Es sind nur Antwortcodes aus dem Cluster Ablehnung erlaubt  
[360] Es sind nur Antwortcodes aus dem Cluster Zustimmung erlaubt"
100,Status der Antwort,SG4,STS,1131,E_0400,,EBD Nr. E_0400,X,
101,Bemerkung (Feld für allgemeine Hinweise),SG4,,,,,,,
102,Bemerkung (Feld für allgemeine Hinweise),SG4,,,,,,,
103,Bemerkung (Feld für allgemeine Hinweise),SG4,FTX,,,,,,
104,Bemerkung (Feld für allgemeine Hinweise),SG4,FTX,4451,ACB,,ZusätzlicheInformationen (fürallgemeine Hinweise),,
105,Bemerkung (Feld für allgemeine Hinweise),SG4,FTX,4440,,,Text für allgemeine Information,,
106,Marktlokation,SG5,,,,,,Muss [2061],
107,Marktlokation,SG5,,,,,,Muss [2061],"[165] Wenn bekannt  
[328] Wenn IMD++Z36+Z12 (Identifikationslogik: Marktlokations-ID) vorhanden  
[333] Wenn IMD+Z36+Z13 (Identifikationslogik: Alle Identifikationsdaten)"
108,Marktlokation,SG5,LOC,,,,,Muss,
109,Marktlokation,SG5,LOC,3227,Z16,,Marktlokation,X,
110,Marktlokation,SG5,LOC,3225,,,ID der Marktlokation,X [950],[950] Format: Marktlokations-ID
111,Messlokation,SG5,,,,,,,
112,Messlokation,SG5,,,,,,,"[165] Wenn bekannt  
[333] Wenn IMD+Z36+Z13 (Identifikationslogik: Alle Identifikationsdaten) vorhanden"
113,Messlokation,SG5,LOC,,,,,,
114,Messlokation,SG5,LOC,3227,Z17,,Messlokation,,
115,Messlokation,SG5,LOC,3225,,,ID der Messlokation,,[951] Format: Zählpunktbezeichnung
116,Prüfidentifikator,SG6,,,,,,Muss,
117,Prüfidentifikator,SG6,,,,,,Muss,
118,Prüfidentifikator,SG6,RFF,,,,,Muss,
119,Prüfidentifikator,SG6,RFF,1153,Z13,,Prüfidentifikator,X,
120,Prüfidentifikator,SG6,RFF,1154,55016,,GPKE / Kündigung beimalten Lieferanten,,
121,Prüfidentifikator,SG6,RFF,1154,55017,,GPKE / BestätigungKündigung,X,
122,Prüfidentifikator,SG6,RFF,1154,55018,,GPKE / AblehnungKündigung,,
123,Referenz Vorgangsnummer (aus Anfragenachricht),SG6,,,,,,Muss,
124,Referenz Vorgangsnummer (aus Anfragenachricht),SG6,,,,,,Muss,
125,Referenz Vorgangsnummer (aus Anfragenachricht),SG6,RFF,,,,,Muss,
126,Referenz Vorgangsnummer (aus Anfragenachricht),SG6,RFF,1153,TN,,Transaktions-Referenznummer,X,
127,Referenz Vorgangsnummer (aus Anfragenachricht),SG6,RFF,1154,,,Vorgangsnummer,X,
128,Daten der Marktlokation,SG8,,,,,,Muss [2061],
129,Daten der Marktlokation,SG8,,,,,,Muss [2061],"[25] Wenn SG5 LOC+Z16 (Marktlokation) vorhanden  
[2061] Segment bzw. Segmentgruppe ist genau einmal je SG4 IDE"
130,Daten der Marktlokation,SG8,SEQ,,,,,Muss,
