,Segmentname,Segmentgruppe,Segment,Datenelement,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nachrichten-Kopfsegment,,,,,,,Muss,
1,Nachrichten-Kopfsegment,,UNH,0062,,,Nachrichten-Referenznummer,X,
2,Nachrichten-Kopfsegment,,UNH,0065,UTILMD,,Netzanschluss-Stammdaten,X,
3,Nachrichten-Kopfsegment,,UNH,0052,D,,Entwurfs-Version,X,
4,Nachrichten-Kopfsegment,,UNH,0054,11A,,Ausgabe 2011 - A,X,
5,Nachrichten-Kopfsegment,,UNH,0051,UN,,UN/CEFACT,X,
6,Nachrichten-Kopfsegment,,UNH,0057,Versionsnummer derzugrundeliegendenBDEW-Nachrichtenbeschreibung,,S1.1,X,
7,Beginn der Nachricht,,,,,,,Muss,
8,Beginn der Nachricht,,BGM,1001,E40,,Bilanzkreiszuordnungsliste,X,
9,Beginn der Nachricht,,BGM,1004,,,Dokumentennummer,X,
10,Nachrichtendatum,,,,,,,Muss,
11,Nachrichtendatum,,DTM,2005,137,,Dokumenten-/Nachrichtendatum/-zeit,X,
12,Nachrichtendatum,,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt  
[931] Format: ZZZ = +00"
13,Nachrichtendatum,,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,
14,"Gültigkeit, Beginndatum",,,,,,,Muss,
15,"Gültigkeit, Beginndatum",,DTM,2005,157,,"Gültigkeit, Beginndatum",X,
16,"Gültigkeit, Beginndatum",,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X,
17,"Gültigkeit, Beginndatum",,DTM,2379,610,,CCYYMM,X,
18,Referenz auf eine vorangegangene Anfrage,SG1,,,,,,Muss,
19,Referenz auf eine vorangegangene Anfrage,SG1,,,,,,Muss,
20,Referenz auf eine vorangegangene Anfrage,SG1,RFF,,,,,Muss,
21,Referenz auf eine vorangegangene Anfrage,SG1,RFF,1153,AAV,,Nummer der Anfrage,X,
22,Referenz auf eine vorangegangene Anfrage,SG1,RFF,1154,,,"Referenz, Identifikation",X [503],[503] Hinweis: Angabe des BGM DE1004 aus der ORDERS
23,MP-ID Absender,SG2,,,,,,Muss,
24,MP-ID Absender,SG2,,,,,,Muss,
25,MP-ID Absender,SG2,NAD,,,,,Muss,
26,MP-ID Absender,SG2,NAD,3035,Nachrichtenaussteller bzw.-absender,,,MS ,
27,MP-ID Absender,SG2,NAD,3039,,,MP-ID,X,
28,MP-ID Absender,SG2,NAD,3055,9,,GS1,X,
29,MP-ID Absender,SG2,NAD,3055,293,,"DE, BDEW (Bundesverbandder Energie- undWasserwirtschaft e.V.)",X,
30,Ansprechpartner,SG3,,,,,,Kann,
31,Ansprechpartner,SG3,,,,,,Kann,
32,Ansprechpartner,SG3,CTA,,,,,Muss,
33,Ansprechpartner,SG3,CTA,3139,,,,IC,
34,Ansprechpartner,SG3,CTA,3412,,,Name vom Ansprechpartner,X,
35,Kommunikationsverbindung,SG3,,,,,,,
36,Kommunikationsverbindung,SG3,,,,,,Muss,
37,Kommunikationsverbindung,SG3,COM,,,,,Muss,
38,Kommunikationsverbindung,SG3,COM,3148,,,Nummer / Adresse,X,
39,Kommunikationsverbindung,SG3,COM,3155,EM,,Elektronische Post,X [1P0..1],
40,Kommunikationsverbindung,SG3,COM,3155,FX,,Telefax,X [1P0..1],
41,Kommunikationsverbindung,SG3,COM,3155,TE,,Telefon,X [1P0..1],
42,Kommunikationsverbindung,SG3,COM,3155,AJ,,weiteres Telefon,X [1P0..1],
43,Kommunikationsverbindung,SG3,COM,3155,AL,,Handy,X [1P0..1],
44,MP-ID Empfänger,SG2,,,,,,Muss,
45,MP-ID Empfänger,SG2,,,,,,Muss,
46,MP-ID Empfänger,SG2,NAD,,,,,Muss,
47,MP-ID Empfänger,SG2,NAD,3035,,,,MR,
48,MP-ID Empfänger,SG2,NAD,3039,,,MP-ID,X [280],[280] Nur MP-ID aus Sparte Strom
49,MP-ID Empfänger,SG2,NAD,3055,9,,GS1,X,
50,MP-ID Empfänger,SG2,NAD,3055,293,,"DE, BDEW (Bundesverbandder Energie- undWasserwirtschaft e.V.)",X,
51,Identifikation einer Liste,SG4,,,,,,Muss,
52,Identifikation einer Liste,SG4,,,,,,Muss,
53,Identifikation einer Liste,SG4,IDE,,,,,Muss,
54,Identifikation einer Liste,SG4,IDE,7495,,,,Z01,
55,Identifikation einer Liste,SG4,IDE,7402,,,Listennummer,X,
56,Status der Antwort,SG4,,,,,,,
57,Status der Antwort,SG4,,,,,,Muss [238] ∧ [249],
58,Status der Antwort,SG4,STS,,,,,Muss [238] ∧ [249],"[238] Wenn SG4 IDE+24 (Vorgang) nicht vorhanden  
[249] Innerhalb eines SG4 IDE müssen alle DE1131 der SG4 STS+E01 den identischen Wert enthalten "
59,Status der Antwort,SG4,STS,9015,E01,,Status der Antwort,X,
60,Status der Antwort,SG4,STS,9013,,,Code des Prüfschritts,X,
61,Status der Antwort,SG4,STS,1131,E_0039,,EBD Nr. E_0039,X [99] ∧ [641],
62,Status der Antwort,SG4,STS,1131,E_0068,,EBD Nr. E_0068,X [98] ∧ [641],
63,Status der Antwort,SG4,STS,1131,E_0104,,EBD Nr. E_0104,X [98] ∧ [642],
64,Status der Antwort,SG4,STS,1131,E_0105,,EBD Nr. E_0105,X [99] ∧ [642],"[98] Wenn MP-ID in SG2 NAD+MS (Nachrichtenabsender) in der Rolle NB  
[99] Wenn MP-ID in SG2 NAD+MS (Nachrichtenabsender) in der Rolle ÜNB  
[641] Hinweis: Wenn Einzelanforderung vorliegt  
[642] Hinweis: Wenn Abo vorliegt"
65,Prüfidentifikator,SG6,,,,,,Muss,
66,Prüfidentifikator,SG6,,,,,,Muss,
67,Prüfidentifikator,SG6,RFF,,,,,Muss,
68,Prüfidentifikator,SG6,RFF,1153,Z13,,Prüfidentifikator,X,
69,Prüfidentifikator,SG6,RFF,1154,55067,,MaBiS /Bilanzkreiszuordnungsliste,X,
70,Daten der Summenzeitreihe,SG8,,,,,,Muss,
71,Daten der Summenzeitreihe,SG8,,,,,,Muss,
72,Daten der Summenzeitreihe,SG8,SEQ,,,,,Muss,
73,Daten der Summenzeitreihe,SG8,SEQ,1229,Summenzeitreihe,,,Z22,
74,Bilanzkreis,SG10,,,,,,Muss,
75,Bilanzkreis,SG10,,,,,,Muss,
76,Bilanzkreis,SG10,CCI,,,,,Muss,
77,Bilanzkreis,SG10,CCI,7059,,,,Z19,
78,Bilanzkreis,SG10,CCI,7037,,,Bilanzkreis,X,
79,Vorgang,SG4,,,,,,Soll [342],
80,Vorgang,SG4,,,,,,Soll [342],[342] Wenn aktiver MaBiS-ZP für den Betrachtungszeitraum vorhanden
81,Vorgang,SG4,IDE,,,,,Muss,
82,Vorgang,SG4,IDE,7495,,,,24,
83,Vorgang,SG4,IDE,7402,,,Vorgangsnummer,X,
84,MaBiS-Zählpunkt,SG5,,,,,,Muss [2071] ∧ [2073],
85,MaBiS-Zählpunkt,SG5,,,,,,Muss [2071] ∧ [2073],"[2071] Für die ID der LieferantensummenZR einmal je SG4 IDE+24 (Vorgang)  
[2073] Für die ID der BilanzkreissummenZR einmal je SG4 IDE+24 (Vorgang)"
86,MaBiS-Zählpunkt,SG5,LOC,,,,,Muss,
87,MaBiS-Zählpunkt,SG5,LOC,3227,,,,Z15,
88,MaBiS-Zählpunkt,SG5,LOC,3225,,,Identifikator,X [951],[951] Format: Zählpunktbezeichnung
89,Daten der Summenzeitreihe,SG8,,,,,,Muss [2061] ∧ [563],
90,Daten der Summenzeitreihe,SG8,,,,,,Muss [2061] ∧ [563],"[563] Hinweis: Für die ID der LieferantensummenZR  
[2061] Segment bzw. Segmentgruppe ist genau einmal je SG4 IDE (Vorgang) anzugeben"
91,Daten der Summenzeitreihe,SG8,SEQ,,,,,Muss,
92,Daten der Summenzeitreihe,SG8,SEQ,1229,Summenzeitreihe,,,Z22,
93,Referenz auf die ID der Summenzeitreihe,SG8,,,,,,,
94,Referenz auf die ID der Summenzeitreihe,SG8,,,,,,Muss,
95,Referenz auf die ID der Summenzeitreihe,SG8,RFF,,,,,Muss,
96,Referenz auf die ID der Summenzeitreihe,SG8,RFF,1153,AVE,,Meldepunkt,X,
97,Referenz auf die ID der Summenzeitreihe,SG8,RFF,1154,,,ID der Summenzeitreihe,X [951],[951] Format: Zählpunktbezeichnung
98,Bilanzierungsgebiet,SG10,,,,,,Muss [98]Soll [76] ∧ [99],
99,Bilanzierungsgebiet,SG10,,,,,,Muss [98]Soll [76] ∧ [99],"[76] Wenn Summenzeitreihe auf Ebene des Bilanzierungsgebiet  
[98] Wenn MP-ID in SG2 NAD+MS (Nachrichtenabsender) in der Rolle NB  
[99] Wenn MP-ID in SG2 NAD+MS (Nachrichtenabsender) in der Rolle ÜNB"
100,Bilanzierungsgebiet,SG10,CCI,,,,,Muss,
101,Bilanzierungsgebiet,SG10,CCI,7059,,,,Z20,
102,Bilanzierungsgebiet,SG10,CCI,7037,,,Bilanzierungsgebiet,X,
103,Bilanzkreis,SG10,,,,,,Muss,
104,Bilanzkreis,SG10,,,,,,Muss,
105,Bilanzkreis,SG10,CCI,,,,,Muss,
106,Bilanzkreis,SG10,CCI,7059,,,,Z19,
107,Bilanzkreis,SG10,CCI,7037,,,Bilanzkreis,X,
108,Zeitreihentyp,SG10,,,,,,Muss,
109,Zeitreihentyp,SG10,,,,,,Muss,
110,Zeitreihentyp,SG10,CCI,,,,,Muss,
111,Zeitreihentyp,SG10,CCI,7059,,,,15,
112,Zeitreihentyp,SG10,CCI,7037,Z21,,Summenzeitreihentyp,X,
113,Zeitreihentyp,SG10,,,,,,,
114,Zeitreihentyp,SG10,,,,,,Muss,
115,Zeitreihentyp,SG10,CAV,,,,,Muss,
116,Zeitreihentyp,SG10,CAV,7111,,,Code des Zeitreihentyps,X,
117,Produkt-Daten der Summenzeitreihe,SG8,,,,,,Muss [2080] ∧ [515],
118,Produkt-Daten der Summenzeitreihe,SG8,,,,,,Muss [2080] ∧ [515],"[515] Hinweis: Für den ZP der LieferantensummenZR anzugeben  
[2080] Segmentgruppe ist max. zweimal je SG4 IDE+24 (Vorgang) anzugeben"
119,Produkt-Daten der Summenzeitreihe,SG8,SEQ,,,,,Muss,
120,Produkt-Daten der Summenzeitreihe,SG8,SEQ,1229,Summenzeitreihe,,,Z23,
121,Produktidentifikation der Summenzeitreihe,SG8,,,,,,,
122,Produktidentifikation der Summenzeitreihe,SG8,,,,,,Muss,
123,Produktidentifikation der Summenzeitreihe,SG8,PIA,,,,,Muss,
124,Produktidentifikation der Summenzeitreihe,SG8,PIA,4347,,,,5,
125,Produktidentifikation der Summenzeitreihe,SG8,PIA,7140,,,Produktidentifikation derSummenzeitreihe,X,
126,Produktidentifikation der Summenzeitreihe,SG8,PIA,7143,SRW,,OBIS-Kennzahl,X,
127,Beteiligter Marktpartner MP-ID,SG12,,,,,,Muss [568],
128,Beteiligter Marktpartner MP-ID,SG12,,,,,,Muss [568],[568] Hinweis: Lieferant der LieferantensummenZR
129,Beteiligter Marktpartner MP-ID,SG12,NAD,,,,,Muss,
130,Beteiligter Marktpartner MP-ID,SG12,NAD,3035,,,,VY,
131,Beteiligter Marktpartner MP-ID,SG12,NAD,3039,,,MP-ID,X,
132,Beteiligter Marktpartner MP-ID,SG12,NAD,3055,9,,GS1,X,
