,Segmentname,Segmentgruppe,Segment,Datenelement,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nachrichten-Kopfsegment,,,,,,,Muss,
1,Nachrichten-Kopfsegment,,UNH,0062,,,Nachrichten-Referenznummer,X,
2,Nachrichten-Kopfsegment,,UNH,0065,UTILMD,,Netzanschluss-Stammdaten,X,
3,Nachrichten-Kopfsegment,,UNH,0052,D,,Entwurfs-Version,X,
4,Nachrichten-Kopfsegment,,UNH,0054,11A,,Ausgabe 2011 - A,X,
5,Nachrichten-Kopfsegment,,UNH,0051,UN,,UN/CEFACT,X,
6,Nachrichten-Kopfsegment,,UNH,0057,Versionsnummer derzugrundeliegendenBDEW-Nachrichtenbeschreibung,,G1.0a,X,
7,Beginn der Nachricht,,,,,,,Muss [500],
8,Beginn der Nachricht,,BGM,1001,E01,,Anmeldungen,X,
9,Beginn der Nachricht,,BGM,1001,E02,,Abmeldungen,X,
10,Beginn der Nachricht,,BGM,1001,E35,,Kündigung,X,
11,Beginn der Nachricht,,BGM,1004,,,Dokumentennummer,X,
12,Nachrichtendatum,,,,,,,Muss,
13,Nachrichtendatum,,DTM,2005,137,,Dokumenten-/Nachrichtendatum/-zeit,X,
14,Nachrichtendatum,,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931][494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt  
[931] Format: ZZZ = +00"
15,Nachrichtendatum,,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,
16,MP-ID Absender,SG2,,,,,,Muss,
17,MP-ID Absender,SG2,,,,,,Muss,
18,MP-ID Absender,SG2,NAD,,,,,Muss,
19,MP-ID Absender,SG2,NAD,3035,MS,,Dokumenten-/Nachrichtenausstellerbzw. -absender,X,
20,MP-ID Absender,SG2,NAD,3039,,,MP-ID,X,
21,MP-ID Absender,SG2,NAD,3055,9,,GS1,X,
22,MP-ID Absender,SG2,NAD,3055,332,,"DE, DVGW Service &Consult GmbH",X,
23,Ansprechpartner,SG3,,,,,,Kann,
24,Ansprechpartner,SG3,,,,,,Kann,
25,Ansprechpartner,SG3,CTA,,,,,Muss,
26,Ansprechpartner,SG3,CTA,3139,IC,,Informationskontakt,X,
27,Ansprechpartner,SG3,CTA,3412,,,Name vom Ansprechpartner,X,
28,Kommunikationsverbindung,SG3,,,,,,,
29,Kommunikationsverbindung,SG3,,,,,,Muss,
30,Kommunikationsverbindung,SG3,COM,,,,,Muss,
31,Kommunikationsverbindung,SG3,COM,3148,,,Nummer / Adresse,X,
32,Kommunikationsverbindung,SG3,COM,3155,EM,,Elektronische Post,X [1P0..1],
33,Kommunikationsverbindung,SG3,COM,3155,FX,,Telefax,X [1P0..1],
34,Kommunikationsverbindung,SG3,COM,3155,TE,,Telefon,X [1P0..1],
35,Kommunikationsverbindung,SG3,COM,3155,AJ,,weiteres Telefon,X [1P0..1],
36,Kommunikationsverbindung,SG3,COM,3155,AL,,Handy,X [1P0..1],
37,MP-ID Empfänger,SG2,,,,,,Muss,
38,MP-ID Empfänger,SG2,,,,,,Muss,
39,MP-ID Empfänger,SG2,NAD,,,,,Muss,
40,MP-ID Empfänger,SG2,NAD,3035,MR,,Nachrichtenempfänger,X,
41,MP-ID Empfänger,SG2,NAD,3039,,,MP-ID,X,
42,MP-ID Empfänger,SG2,NAD,3055,9,,GS1,X,
43,MP-ID Empfänger,SG2,NAD,3055,332,,"DE, DVGW Service &Consult GmbH",X,
44,Vorgang,SG4,,,,,,Muss,
45,Vorgang,SG4,,,,,,Muss,
46,Vorgang,SG4,IDE,,,,,Muss,
47,Vorgang,SG4,IDE,7495,24,,Transaktion,X,
48,Vorgang,SG4,IDE,7402,,,Vorgangsnummer,X,
49,Transaktionsgrund,SG4,,,,,,,
50,Transaktionsgrund,SG4,,,,,,Muss [2061],
51,Transaktionsgrund,SG4,STS,,,,,Muss [2061],[2061] Segment bzw. Segmentgruppe ist genau einmal je SG4 IDE (Vorgang) anzugeben
52,Transaktionsgrund,SG4,STS,9015,7,,Transaktionsgrund,X,
53,Transaktionsgrund,SG4,STS,9013,E05,,Stornierung,X,
54,Status der Antwort,SG4,,,,,,,
55,Status der Antwort,SG4,,,,,,Muss [249],
56,Status der Antwort,SG4,STS,,,,,Muss [249],[249] Innerhalb eines SG4 IDE müssen alle DE1131 der SG4 STS+E01 den identischen Wert enthalten 
57,Status der Antwort,SG4,STS,9015,E01,,Status der Antwort,X,
58,Status der Antwort,SG4,STS,9013,,,Code des Prüfschritts,X,
59,Status der Antwort,SG4,STS,1131,G_0003,,Codeliste Gas Nr.G_0003,X,
60,Status der Antwort,SG4,STS,1131,G_0004,,Codeliste Gas Nr.G_0004,,
61,Bemerkung (Feld für allgemeine Hinweise),SG4,,,,,,,
62,Bemerkung (Feld für allgemeine Hinweise),SG4,,,,,,Muss [48]Kann,
63,Bemerkung (Feld für allgemeine Hinweise),SG4,FTX,,,,,Muss [48]Kann,[48] Wenn in dieser SG4 das STS+E01++E14 (Status der Antwort: Ablehnung Sonstiges) vorhanden
64,Bemerkung (Feld für allgemeine Hinweise),SG4,FTX,4451,ACB,,ZusätzlicheInformationen (fürallgemeine Hinweise),X,
65,Bemerkung (Feld für allgemeine Hinweise),SG4,FTX,4440,,,Text für allgemeine Information,X,
66,Prüfidentifikator,SG6,,,,,,Muss,
67,Prüfidentifikator,SG6,,,,,,Muss,
68,Prüfidentifikator,SG6,RFF,,,,,Muss,
69,Prüfidentifikator,SG6,RFF,1153,Z13,,Prüfidentifikator,X,
70,Prüfidentifikator,SG6,RFF,1154,44022,,GeLi Gas / Anfrage nachStornierung,,
71,Prüfidentifikator,SG6,RFF,1154,44023,,GeLi Gas / BestätigungAnfrage Stornierung,,
72,Prüfidentifikator,SG6,RFF,1154,44024,,GeLi Gas / AblehnungAnfrage Stornierung,X,
73,Referenz Vorgangsnummer (aus Anfragenachricht),SG6,,,,,,Muss,
74,Referenz Vorgangsnummer (aus Anfragenachricht),SG6,,,,,,Muss,
75,Referenz Vorgangsnummer (aus Anfragenachricht),SG6,RFF,,,,,Muss,
76,Referenz Vorgangsnummer (aus Anfragenachricht),SG6,RFF,1153,TN,,Transaktions-Referenznummer,X,
77,Referenz Vorgangsnummer (aus Anfragenachricht),SG6,RFF,1154,,,Vorgangsnummer,X,
78,Referenz auf zu stornierende Vorgangsnummer,SG6,,,,,,,
79,Referenz auf zu stornierende Vorgangsnummer,SG6,,,,,,,
80,Referenz auf zu stornierende Vorgangsnummer,SG6,RFF,,,,,,
81,Referenz auf zu stornierende Vorgangsnummer,SG6,RFF,1153,ACW,,Referenznummer einervorangegangenenNachricht,,
82,Referenz auf zu stornierende Vorgangsnummer,SG6,RFF,1154,,,Vorgangsnummer,,
83,Nachrichten-Endesegment,,,,,,,Muss,
84,Nachrichten-Endesegment,,UNT,0074,,,Anzahl der Segmente in einerNachricht,X,
85,Nachrichten-Endesegment,,UNT,0062,,,Nachrichten-Referenznummer,X,
