,Segmentname,Segmentgruppe,Segment,Datenelement,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nachrichten-Kopfsegment,,,,,,,Muss,
1,Nachrichten-Kopfsegment,,UNH,0062,,,Nachrichten-Referenznummer,X,
2,Nachrichten-Kopfsegment,,UNH,0065,UTILMD,,Netzanschluss-Stammdaten,X,
3,Nachrichten-Kopfsegment,,UNH,0052,D,,Entwurfs-Version,X,
4,Nachrichten-Kopfsegment,,UNH,0054,11A,,Ausgabe 2011 - A,X,
5,Nachrichten-Kopfsegment,,UNH,0051,UN,,UN/CEFACT,X,
6,Nachrichten-Kopfsegment,,UNH,0057,Versionsnummer derzugrundeliegendenBDEW-Nachrichtenbeschreibung,,S1.1,X,
7,Beginn der Nachricht,,,,,,,Muss,
8,Beginn der Nachricht,,BGM,1001,Z18,,Profildefinition,X,
9,Beginn der Nachricht,,BGM,1004,,,Dokumentennummer,X,
10,Nachrichtendatum,,,,,,,Muss,
11,Nachrichtendatum,,DTM,2005,137,,Dokumenten-/Nachrichtendatum/-zeit,X,
12,Nachrichtendatum,,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt  
[931] Format: ZZZ = +00"
13,Nachrichtendatum,,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,
14,"Gültigkeit, Beginndatum",,,,,,,Muss,
15,"Gültigkeit, Beginndatum",,DTM,2005,157,,"Gültigkeit, Beginndatum",X,
16,"Gültigkeit, Beginndatum",,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X,
17,"Gültigkeit, Beginndatum",,DTM,2379,610,,CCYYMM,X,
18,MP-ID Absender,SG2,,,,,,Muss,
19,MP-ID Absender,SG2,,,,,,Muss,
20,MP-ID Absender,SG2,NAD,,,,,Muss,
21,MP-ID Absender,SG2,NAD,3035,Nachrichtenaussteller bzw.-absender,,,MS ,
22,MP-ID Absender,SG2,NAD,3039,,,MP-ID,X,
23,MP-ID Absender,SG2,NAD,3055,9,,GS1,X,
24,MP-ID Absender,SG2,NAD,3055,293,,"DE, BDEW (Bundesverbandder Energie- undWasserwirtschaft e.V.)",X,
25,Ansprechpartner,SG3,,,,,,Kann,
26,Ansprechpartner,SG3,,,,,,Kann,
27,Ansprechpartner,SG3,CTA,,,,,Muss,
28,Ansprechpartner,SG3,CTA,3139,,,,IC,
29,Ansprechpartner,SG3,CTA,3412,,,Name vom Ansprechpartner,X,
30,Kommunikationsverbindung,SG3,,,,,,,
31,Kommunikationsverbindung,SG3,,,,,,Muss,
32,Kommunikationsverbindung,SG3,COM,,,,,Muss,
33,Kommunikationsverbindung,SG3,COM,3148,,,Nummer / Adresse,X,
34,Kommunikationsverbindung,SG3,COM,3155,EM,,Elektronische Post,X [1P0..1],
35,Kommunikationsverbindung,SG3,COM,3155,FX,,Telefax,X [1P0..1],
36,Kommunikationsverbindung,SG3,COM,3155,TE,,Telefon,X [1P0..1],
37,Kommunikationsverbindung,SG3,COM,3155,AJ,,weiteres Telefon,X [1P0..1],
38,Kommunikationsverbindung,SG3,COM,3155,AL,,Handy,X [1P0..1],
39,MP-ID Empfänger,SG2,,,,,,Muss,
40,MP-ID Empfänger,SG2,,,,,,Muss,
41,MP-ID Empfänger,SG2,NAD,,,,,Muss,
42,MP-ID Empfänger,SG2,NAD,3035,,,,MR,
43,MP-ID Empfänger,SG2,NAD,3039,,,MP-ID,X [280],[280] Nur MP-ID aus Sparte Strom
44,MP-ID Empfänger,SG2,NAD,3055,9,,GS1,X,
45,MP-ID Empfänger,SG2,NAD,3055,293,,"DE, BDEW (Bundesverbandder Energie- undWasserwirtschaft e.V.)",X,
46,Identifikation einer Liste,SG4,,,,,,Muss,
47,Identifikation einer Liste,SG4,,,,,,Muss,
48,Identifikation einer Liste,SG4,IDE,,,,,Muss,
49,Identifikation einer Liste,SG4,IDE,7495,,,,Z01,
50,Identifikation einer Liste,SG4,IDE,7402,,,Listennummer,X,
51,Prüfidentifikator,SG6,,,,,,Muss,
52,Prüfidentifikator,SG6,,,,,,Muss,
53,Prüfidentifikator,SG6,RFF,,,,,Muss,
54,Prüfidentifikator,SG6,RFF,1153,Z13,,Prüfidentifikator,X,
55,Prüfidentifikator,SG6,RFF,1154,55073,,MaBiS / Übermittlung derProfildefinitionen,X,
56,Vorgang,SG4,,,,,,Muss,
57,Vorgang,SG4,,,,,,Muss,
58,Vorgang,SG4,IDE,,,,,Muss [504],[504] Hinweis: Je Profil (ggf. inkl. Profilschar) ein Vorgang erforderlich
59,Vorgang,SG4,IDE,7495,,,,24,
60,Vorgang,SG4,IDE,7402,,,Vorgangsnummer,X,
61,Profilbeschreibung,SG4,,,,,,,
62,Profilbeschreibung,SG4,,,,,,Muss [52]Soll [53],
63,Profilbeschreibung,SG4,FTX,,,,,Muss [52]Soll [53],"[52] Wenn SG10 CCI+Z07++Z55/ Z56 (Profiltyp: sonstige verbrauchende Marktlokation / sonstige erzeugende Marktlokation) vorhanden  
[53] Wenn weitere Präzisierungen als über CCI+Z07 (Profiltyp) möglich sind"
64,Profilbeschreibung,SG4,FTX,4451,,,,Z01,
65,Profilbeschreibung,SG4,FTX,4440,,,Text für weitere Beschreibung,X,
66,Profildaten,SG8,,,,,,Muss [267] ∧ [302],
67,Profildaten,SG8,,,,,,Muss [267] ∧ [302],[267] Wenn SG8 SEQ+Z38 (Referenzprofildaten) nicht vorhanden
68,Profildaten,SG8,SEQ,,,,,Muss,
69,Profildaten,SG8,SEQ,1229,,,,Z21,
70,Profiltyp,SG10,,,,,,Muss,
71,Profiltyp,SG10,,,,,,Muss,
72,Profiltyp,SG10,CCI,,,,,Muss,
73,Profiltyp,SG10,CCI,7059,,,,Z07,
74,Profiltyp,SG10,CCI,7037,Z38,,Gewerbe allgemein,X,
75,Profiltyp,SG10,CCI,7037,Z39,,Gewerbe werktags 8 - 18Uhr,X,
76,Profiltyp,SG10,CCI,7037,Z40,,Gewerbe mit starkem bisüberwiegendem Verbrauchin den Abendstunden,X,
77,Profiltyp,SG10,CCI,7037,Z41,,Gewerbe durchlaufend,X,
78,Profiltyp,SG10,CCI,7037,Z42,,Gewerbe Laden/Friseur,X,
79,Profiltyp,SG10,CCI,7037,Z43,,Gewerbe Bäckerei mitBackstube,X,
80,Profiltyp,SG10,CCI,7037,Z44,,GewerbeWochenendbetrieb,X,
81,Profiltyp,SG10,CCI,7037,Z45,,Landwirtschaftsbetriebeallgemein,X,
82,Profiltyp,SG10,CCI,7037,Z46,,Landwirtschaftsbetriebemit Milchwirtschaft/Nebenerwerbs-Tierzucht,X,
83,Profiltyp,SG10,CCI,7037,Z47,,Landwirtschaft ohneMilchvieh,X,
84,Profiltyp,SG10,CCI,7037,Z48,,Haushalt,X,
85,Profiltyp,SG10,CCI,7037,Z49,,Bandlast,X,
86,Profiltyp,SG10,CCI,7037,Z50,,unterbrechbareVerbrauchseinrichtung,X,
87,Profiltyp,SG10,CCI,7037,Z51,,Heizwärmespeicher,X,
88,Profiltyp,SG10,CCI,7037,Z52,,Straßenbeleuchtung,X,
89,Profiltyp,SG10,CCI,7037,Z53,,Photovoltaik-Marktlokation,X,
90,Profiltyp,SG10,CCI,7037,Z54,,Blockheizkraftwerk,X,
91,Profiltyp,SG10,CCI,7037,Z55,,sonstige verbrauchendeMarktlokation,X,
92,Profiltyp,SG10,CCI,7037,Z56,,sonstige erzeugendeMarktlokation,X,
93,Profiltyp,SG10,CCI,7037,ZC6,,E-Mobilität Ladepunkt imöffentlichen Bereich,X,
94,Profiltyp,SG10,CCI,7037,ZC7,,E-Mobilität Ladepunkteines Haushalts,X,
95,Profiltyp,SG10,CCI,7037,ZC8,,E-Mobilität Ladepunkteines Gewerbes,X,
96,Normiertes Profil,SG10,,,,,,Muss,
97,Normiertes Profil,SG10,,,,,,Muss,
98,Normiertes Profil,SG10,CCI,,,,,Muss,
99,Normiertes Profil,SG10,CCI,7059,,,,Z02Z04,
100,Normiertes Profil,SG10,CCI,7037,E01,,synthetisches Verfahren,X,
101,Normiertes Profil,SG10,CCI,7037,Z10,,analytisches Verfahren,X,
102,Normiertes Profil,SG10,,,,,,,
103,Normiertes Profil,SG10,,,,,,Muss,
104,Normiertes Profil,SG10,CAV,,,,,Muss,
105,Normiertes Profil,SG10,CAV,7111,,,Code des Normierten Profils,X,
106,Normierungsfaktor,SG10,,,,,,Muss,
107,Normierungsfaktor,SG10,,,,,,Muss,
108,Normierungsfaktor,SG10,CCI,,,,,Muss,
109,Normierungsfaktor,SG10,CCI,7059,,,,Z06,
110,Normierungsfaktor,SG10,CCI,7037,Z35,,1.000.000 kWh/a,X,
111,Normierungsfaktor,SG10,CCI,7037,Z37,,1.000.000 kW,X,
112,Bilanzierungsgebiet,SG10,,,,,,Muss [511],
113,Bilanzierungsgebiet,SG10,,,,,,Muss [511],[511] Hinweis: Es sind alle Bilanzierungsgebiete anzugeben in denen das Profil verwendet wird
114,Bilanzierungsgebiet,SG10,CCI,,,,,Muss,
115,Bilanzierungsgebiet,SG10,CCI,7059,,,,Z20,
116,Bilanzierungsgebiet,SG10,CCI,7037,,,Bilanzierungsgebiet,X,
117,Profilschardaten,SG8,,,,,,Muss [267] ∧ [303],
118,Profilschardaten,SG8,,,,,,Muss [267] ∧ [303],"[267] Wenn SG8 SEQ+Z38 (Referenzprofildaten) nicht vorhanden  
[303] Wenn SG8 SEQ+Z21 (Profildaten) nicht vorhanden"
119,Profilschardaten,SG8,SEQ,,,,,Muss,
120,Profilschardaten,SG8,SEQ,1229,,,,Z08,
121,Berechnung Tagesmitteltemperatur,SG8,,,,,,,
122,Berechnung Tagesmitteltemperatur,SG8,,,,,,Muss,
123,Berechnung Tagesmitteltemperatur,SG8,PIA,,,,,Muss,
124,Berechnung Tagesmitteltemperatur,SG8,PIA,4347,Tagesmitteltemperatur,,,Z01,
125,Berechnung Tagesmitteltemperatur,SG8,PIA,7143,Z03,,24h-Mittelwert,X,
126,Berechnung Tagesmitteltemperatur,SG8,PIA,7143,Z04,,"vom Anbieter zurVerfügung gestellte,äquivalenteTagesmitteltemperatur",X,
127,Berechnung Tagesmitteltemperatur,SG8,PIA,7143,Z05,,ÄquivalenteTagesmitteltemperatur,X,
128,Anteil A,SG9,,,,,,Muss [142],
129,Anteil A,SG9,,,,,,Muss [142],[142] Wenn SG8 PIA+Z01+:Z04/ Z05 (Berechnung Tagesmitteltemperatur: vom Anbieter zur Verfügung gestellte - / Äquivalente Tagesmitteltemperatur) vorhanden 
130,Anteil A,SG9,QTY,,,,,Muss,
131,Anteil A,SG9,QTY,6063,Z11,,Anteil A,X,
132,Anteil A,SG9,QTY,6060,,,Anteil A in %,X [902] ∧ [930],[902] Format: Möglicher Wert: ≥ 0 
133,Anteil B,SG9,,,,,,Muss [142],
134,Anteil B,SG9,,,,,,Muss [142],[142] Wenn SG8 PIA+Z01+:Z04/ Z05 (Berechnung Tagesmitteltemperatur: vom Anbieter zur Verfügung gestellte - / Äquivalente Tagesmitteltemperatur) vorhanden 
135,Anteil B,SG9,QTY,,,,,Muss,
136,Anteil B,SG9,QTY,6063,Z12,,Anteil B,X,
137,Anteil B,SG9,QTY,6060,,,Anteil B in %,X [902] ∧ [930],"[902] Format: Möglicher Wert: ≥ 0  
[930] Format: max. 2 Nachkommastellen"
138,Anteil C,SG9,,,,,,Muss [142],
