,Segmentname,Segmentgruppe,Segment,Datenelement,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nutzdaten-Kopfsegment,,,,,,,Muss,
1,UNB,,UNB,0001,UNOC,,UN/ECE-Zeichensatz C,X,
2,UNB,,UNB,0002,3,,Version 3,X,
3,UNB,,UNB,0004,,,MP-ID Absender,X,
4,UNB,,UNB,0007,14,,GS1,X,
5,UNB,,UNB,0007,500,,"DE, BDEW(Bundesverband derEnergie- undWasserwirtschaft e.V.)",X,
6,UNB,,UNB,0010,,,MP-ID Empfänger,X,
7,UNB,,UNB,0007,14,,GS1,X,
8,UNB,,UNB,0007,500,,"DE, BDEW(Bundesverband derEnergie- undWasserwirtschaft e.V.)",X,
9,UNB,,UNB,0017,,,Datum der Erstellung,X,
10,UNB,,UNB,0019,,,Uhrzeit der Erstellung,X,
11,UNB,,UNB,0020,,,Datenaustauschreferenz,X [918],"[918] Format: Zeichen aus dem über UNOC definierten Zeichensatz, wobei von den Buchstaben nur Großbuchstaben erlaubt sind."
12,UNB,,UNB,0026,TL,,"Lastgang, beliebigerZeitraum",X,
13,Nachrichtenkopfsegment,,,,,,,Muss,
14,UNH,,UNH,0062,,,Nachrichten-Referenznummer,X,
15,UNH,,UNH,0065,MSCON,,Bericht über den,X,
16,UNH,,UNH,0065,S,,Verbrauch messbarerDienstleistungen,,
17,UNH,,UNH,0052,D,,Entwurfs-Version,X,
18,UNH,,UNH,0054,04B,,Ausgabe 2004 - B,X,
19,UNH,,UNH,0051,UN,,UN/CEFACT,X,
20,UNH,,UNH,0057,2.4c,,Versionsnummer derzugrundeliegendenBDEW-Nachrichtenbeschreibung,X,
21,Beginn der Nachricht,,,,,,,Muss,
22,BGM,,BGM,1001,Z15,,EEG-Überführungszeitreihe,X,
23,BGM,,BGM,1001,Z50,,Redispatch EEG-Überführungszeitreiheaufgrund Ausfallarbeit,,
24,BGM,,BGM,1004,,,Dokumentennummer,X,
25,BGM,,BGM,1225,9,,Original,X,
26,Nachrichtendatum,,,,,,,Muss,
27,DTM,,DTM,2005,137,,Dokumenten-/Nachrichtendatum/-zeit,X,
28,DTM,,DTM,2380,,,Datum oder Uhrzeit oder,X [931] [494],[494] Das hier genannte
29,DTM,,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,
