,Segmentname,Segmentgruppe,Segment,Datenelement,Segment ID,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nachrichten-Kopfsegment,,UNH,,,,,,Muss,
1,Nachrichten-Kopfsegment,,UNH,0062,,,,Nachrichten-Referenznummer,X,
2,Nachrichten-Kopfsegment,,UNH,0065,,ORDRSP,,Bestellantwort,X,
3,Nachrichten-Kopfsegment,,UNH,0052,,D,,Entwurfs-Version,X,
4,Nachrichten-Kopfsegment,,UNH,0054,,10A,,Ausgabe 2010 - A,X,
5,Nachrichten-Kopfsegment,,UNH,0051,,UN,,UN/CEFACT,X,
6,Nachrichten-Kopfsegment,,UNH,0057,,1.2b,,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschreibung,X,
7,Beginn der Nachricht,,BGM,,,,,,Muss,
8,Beginn der Nachricht,,BGM,1001,,7,,Prozessdatenbericht,X,
9,Beginn der Nachricht,,BGM,1001,,Z28,,Energiemenge und Leistungsmaximum,X,
10,Beginn der Nachricht,,BGM,1001,,Z48,,"Lastgang Marktlokation, Tranche",X,
11,Beginn der Nachricht,,BGM,1004,,,,Dokumentennummer,X,
12,Nachrichtendatum,,DTM,,,,,,Muss,
13,Nachrichtendatum,,DTM,2005,,137,,Dokumenten-/ Nachrichtendatum/-zeit,X,
14,Nachrichtendatum,,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt.
[931] Format: ZZZ = +00"
15,Nachrichtendatum,,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,
16,Produkt-/ Leistungsbeschreibung,,IMD,,,,,,Muss [1],[1] Wenn BGM+7 vorhanden
17,Produkt-/ Leistungsbeschreibung,,IMD,7081,,Z11,,Lastgangdaten,X,
18,Produkt-/ Leistungsbeschreibung,,IMD,7081,,Z12,,Zählerstände,X,
19,Produkt-/ Leistungsbeschreibung,,IMD,7081,,Z35,,Energiemenge Einzelwert,X,
20,Referenz Nachrichtennummer,SG1,,,,,,,Muss,
21,Referenz Nachrichtennummer,SG1,RFF,,,,,,Muss,
22,Referenz Nachrichtennummer,SG1,RFF,1153,,ON,,Auftragsnummer (Einkauf),X,
23,Referenz Nachrichtennummer,SG1,RFF,1154,,,,Referenz Nachrichtennummer,X [522],"[522] Hinweis: Wert aus BGM+7/Z28/Z48 DE1004 der ORDERS, mit der die Anforderung von Werten erfolgt ist."
24,Prüfidentifikator,SG1,,,,,,,Muss,
25,Prüfidentifikator,SG1,RFF,,,,,,Muss,
26,Prüfidentifikator,SG1,RFF,1153,,Z13,,Prüfidentifikator,X,
27,Prüfidentifikator,SG1,RFF,1154,,19102,,Ablehnung Anfrage Werte,X,
28,Einzelheiten zu einer Anpassung/Änderung,SG2,,,,,,,Muss,
29,Einzelheiten zu einer Anpassung/Änderung,SG2,AJT,,,,,,Muss,
30,Einzelheiten zu einer Anpassung/Änderung,SG2,AJT,4465,,,,Code des Prüfschritts,X,
31,Einzelheiten zu einer Anpassung/Änderung,SG2,AJT,1082,,S_0043,,,E_0442 E_0444 G_0050 G_0082 S_0043,"[1] Wenn BGM+7 vorhanden
[4] Wenn MP-ID in SG3 NAD+MR mit Rolle LF vorhanden
[10] Wenn MP-ID in SG3 NAD+MS mit Rolle MSB vorhanden
[15] Wenn MP-ID in SG3 NAD+MR mit Rolle NB vorhanden
[16] Wenn MP-ID in SG3 NAD+MR mit Rolle ÜNB vorhanden
[492] Wenn MP-ID in NAD+MR (Nachrichtenempfänger) aus Sparte Strom
[493] Wenn MP-ID in NAD+MR (Nachrichtenempfänger) aus Sparte Gas"
32,MP-ID Absender,SG3,,,,,,,Muss,
33,MP-ID Absender,SG3,NAD,,,,,,Muss,
34,MP-ID Absender,SG3,NAD,3035,,Nachrichtenaussteller bzw. -absender,,,MS,
35,MP-ID Absender,SG3,NAD,3039,,,,MP-ID,X,
36,MP-ID Absender,SG3,NAD,3055,,9,,GS1,X,
37,MP-ID Absender,SG3,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,
38,MP-ID Absender,SG3,NAD,3055,,332,,"DE, DVGW Service & Consult GmbH",X,
39,Ansprechpartner,SG6,,,,,,,Kann,
40,Ansprechpartner,SG6,CTA,,,,,,Muss,
41,Ansprechpartner,SG6,CTA,3139,,,,,IC,
42,Ansprechpartner,SG6,CTA,3412,,,,Kontakt,X,
43,Kommunikationsverbindung,SG6,COM,,,,,,Muss,
44,Kommunikationsverbindung,SG6,COM,3148,,,,"Kommunikationsadresse, Identifikation",X,
45,Kommunikationsverbindung,SG6,COM,3155,,EM,,Elektronische Post,X [1P0..1],
46,Kommunikationsverbindung,SG6,COM,3155,,FX,,Telefax,X [1P0..1],
47,Kommunikationsverbindung,SG6,COM,3155,,TE,,Telefon,X [1P0..1],
48,Kommunikationsverbindung,SG6,COM,3155,,AJ,,weiteres Telefon,X [1P0..1],
49,Kommunikationsverbindung,SG6,COM,3155,,AL,,Handy,X [1P0..1],
50,MP-ID Empfänger,SG3,,,,,,,Muss,
51,MP-ID Empfänger,SG3,NAD,,,,,,Muss,
52,MP-ID Empfänger,SG3,NAD,3035,,,,,MR,
53,MP-ID Empfänger,SG3,NAD,3039,,,,MP-ID,X,
54,MP-ID Empfänger,SG3,NAD,3055,,9,,GS1,X,
55,MP-ID Empfänger,SG3,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,
56,MP-ID Empfänger,SG3,NAD,3055,,332,,"DE, DVGW Service & Consult GmbH",X,
57,Abschnitts-Kontrollsegment,,UNS,,,,,,Muss,
58,Abschnitts-Kontrollsegment,,UNS,0081,,und Summenteil,,,S,
59,Nachrichten-Endesegment,,UNT,,,,,,Muss,
60,Nachrichten-Endesegment,,UNT,0074,,,,Anzahl der Segmente in einer Nachricht,X,
61,Nachrichten-Endesegment,,UNT,0062,,,,Nachrichten-Referenznummer,X,
