,Segmentname,Segmentgruppe,Segment,Datenelement,Segment ID,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nachrichten-Kopfsegment,,UNH,,,,,,Muss,
1,Nachrichten-Kopfsegment,,UNH,0062,,,,Nachrichten-Referenznummer,X,
2,Nachrichten-Kopfsegment,,UNH,0065,,Bestellantwort,,ORDRS P,X,
3,Nachrichten-Kopfsegment,,UNH,0052,,D,,Entwurfs-Version,X,
4,Nachrichten-Kopfsegment,,UNH,0054,,10A,,Ausgabe 2010 - A,X,
5,Nachrichten-Kopfsegment,,UNH,0051,,UN,,UN/CEFACT,X,
6,Nachrichten-Kopfsegment,,UNH,0057,,1.2b,,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschreibung,X,
7,Beginn der Nachricht,,BGM,,,,,,Muss,
8,Beginn der Nachricht,,BGM,1001,,Z34,,Reklamation von Werten,X,
9,Beginn der Nachricht,,BGM,1004,,,,Dokumentennummer,X,
10,Nachrichtendatum,,DTM,,,,,,Muss,
11,Nachrichtendatum,,DTM,2005,,137,,Dokumenten-/ Nachrichtendatum/-zeit,X,
12,Nachrichtendatum,,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt. 
[931] Format: ZZZ = +00"
13,Nachrichtendatum,,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,
14,Produkt-/ Leistungsbeschreibung,,IMD,,,,,,Muss,
15,Produkt-/ Leistungsbeschreibung,,IMD,7081,,Z11,,Lastgangdaten,X,
16,Produkt-/ Leistungsbeschreibung,,IMD,7081,,Z12,,Zählerstände,X,
17,Produkt-/ Leistungsbeschreibung,,IMD,7081,,Z35,,Energiemenge Einzelwert,X,
18,Referenz Nachrichtennummer,SG1,,,,,,,Muss,
19,Referenz Nachrichtennummer,SG1,RFF,,,,,,Muss,
20,Referenz Nachrichtennummer,SG1,RFF,1153,,ON,,Auftragsnummer (Einkauf),X,
21,Referenz Nachrichtennummer,SG1,RFF,1154,,,,Referenz Nachrichtennummer,X [527],[527] Hinweis: Wert aus
22,Prüfidentifikator,SG1,,,,,,,Muss,
23,Prüfidentifikator,SG1,RFF,,,,,,Muss,
24,Prüfidentifikator,SG1,RFF,1153,,Z13,,Prüfidentifikator,X,
25,Prüfidentifikator,SG1,RFF,1154,,19114,,Ablehnung der Reklamation von Werten,X,
26,Einzelheiten zu einer Anpassung/Änderung,SG2,,,,,,,Muss,
27,Einzelheiten zu einer Anpassung/Änderung,SG2,AJT,,,,,,Muss,
28,Einzelheiten zu einer Anpassung/Änderung,SG2,AJT,4465,,,,Code des Prüfschritts,X,
29,Einzelheiten zu einer Anpassung/Änderung,SG2,AJT,1082,,S_0076 S_0077 S_0078 S_0079,,,G_0066 S_0076 S_0077 S_0078 S_0079,"[4] Wenn MP-ID in SG3 NAD+MR mit Rolle LF vorhanden 
[14] Wenn MP-ID in SG3 NAD+MR mit Rolle MSB vorhanden 
[15] Wenn MP-ID in SG3 NAD+MR mit Rolle NB vorhanden 
[16] Wenn MP-ID in SG3 NAD+MR mit Rolle ÜNB vorhanden 
[492] Wenn MP-ID in NAD+MR (Nachrichtenempfänger) aus Sparte Strom 
[493] Wenn MP-ID in NAD+MR (Nachrichtenempfänger) aus Sparte Gas"
30,MP-ID Absender,SG3,,,,,,,Muss,
31,MP-ID Absender,SG3,NAD,,,,,,Muss,
32,MP-ID Absender,SG3,NAD,3035,,Nachrichtenaussteller bzw. -absender,,,MS,
33,MP-ID Absender,SG3,NAD,3039,,,,MP-ID,X,
34,MP-ID Absender,SG3,NAD,3055,,9,,GS1,X,
35,MP-ID Absender,SG3,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,
36,MP-ID Absender,SG3,NAD,3055,,332,,"DE, DVGW Service & Consult GmbH",X,
37,Ansprechpartner,SG6,,,,,,,Muss,
38,Ansprechpartner,SG6,CTA,,,,,,Muss,
39,Ansprechpartner,SG6,CTA,3139,,,,,IC,
40,Ansprechpartner,SG6,CTA,3412,,,,Kontakt,X,
41,Kommunikationsverbindung,SG6,COM,,,,,,Muss,
42,Kommunikationsverbindung,SG6,COM,3148,,,,"Kommunikationsadresse, Identifikation",X,
43,Kommunikationsverbindung,SG6,COM,3155,,EM,,Elektronische Post,X [1P0..1],
44,Kommunikationsverbindung,SG6,COM,3155,,FX,,Telefax,X [1P0..1],
45,Kommunikationsverbindung,SG6,COM,3155,,TE,,Telefon,X [1P0..1],
46,Kommunikationsverbindung,SG6,COM,3155,,AJ,,weiteres Telefon,X [1P0..1],
47,Kommunikationsverbindung,SG6,COM,3155,,AL,,Handy,X [1P0..1],
48,MP-ID Empfänger,SG3,,,,,,,Muss,
49,MP-ID Empfänger,SG3,NAD,,,,,,Muss,
50,MP-ID Empfänger,SG3,NAD,3035,,,,,MR,
51,MP-ID Empfänger,SG3,NAD,3039,,,,MP-ID,X,
52,MP-ID Empfänger,SG3,NAD,3055,,9,,GS1,X,
53,MP-ID Empfänger,SG3,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,
54,MP-ID Empfänger,SG3,NAD,3055,,332,,"DE, DVGW Service & Consult GmbH",X,
55,Abschnitts-Kontrollsegment,,UNS,,,,,,Muss,
56,Abschnitts-Kontrollsegment,,UNS,0081,,und Summenteil,,,S,
57,Nachrichten-Endesegment,,UNT,,,,,,Muss,
58,Nachrichten-Endesegment,,UNT,0074,,,,Anzahl der Segmente in einer Nachricht,X,
59,Nachrichten-Endesegment,,UNT,0062,,,,Nachrichten-Referenznummer,X,
