,Segmentname,Segmentgruppe,Segment,Datenelement,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nachrichten-Kopfsegment,,,,,,,Muss,
1,Nachrichten-Kopfsegment,,UNH,0062,,,Nachrichten-Referenznummer,X,
2,Nachrichten-Kopfsegment,,UNH,0065,ORDRSP,,Bestellantwort,X,Bestellantwort
3,Nachrichten-Kopfsegment,,UNH,0052,D,,Entwurfs-Version,X,Entwurfs-Version
4,Nachrichten-Kopfsegment,,UNH,0054,10A,,Ausgabe 2010 - A,X,Ausgabe 2010 - A
5,Nachrichten-Kopfsegment,,UNH,0051,UN,,UN/CEFACT,X,UN/CEFACT
6,Nachrichten-Kopfsegment,,UNH,0057,1.2b,,Versionsnummer derzugrundeliegendenBDEW-Nachrichtenbeschreibung,X,Versionsnummer derzugrundeliegendenBDEW-Nachrichtenbeschreibung
7,Beginn der Nachricht,,,,,,,Muss,
8,Beginn der Nachricht,,BGM,1001,Z30,,ÄnderungPrognosegrundlage,X,ÄnderungPrognosegrundlage
9,Beginn der Nachricht,,BGM,1001,Z53,,ÄnderungKonzessionsabgabe,,
10,Beginn der Nachricht,,BGM,1004,,,Dokumentennummer,X,
11,Nachrichtendatum,,,,,,,Muss,
12,Nachrichtendatum,,DTM,2005,137,,Dokumenten-/Nachrichtendatum/-zeit,X,Dokumenten-/Nachrichtendatum/-zeit
13,Nachrichtendatum,,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931] [494],
14,Nachrichtendatum,,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,CCYYMMDDHHMMZZZ
15,Referenz Nachrichtennummer,SG1,,,,,,Muss,
16,Referenz Nachrichtennummer,SG1,,,,,,Muss,
17,Referenz Nachrichtennummer,SG1,RFF,,,,,Muss,
18,Referenz Nachrichtennummer,SG1,RFF,1153,ON,,Auftragsnummer(Einkauf),X,Auftragsnummer(Einkauf)
19,Referenz Nachrichtennummer,SG1,RFF,1154,,,Referenz Nachrichtennummer,X [529],
20,Prüfidentifikator,SG1,,,,,,Muss,
21,Prüfidentifikator,SG1,,,,,,Muss,
22,Prüfidentifikator,SG1,RFF,,,,,Muss,
23,Prüfidentifikator,SG1,RFF,1153,Z13,,Prüfidentifikator,X,Prüfidentifikator
24,Prüfidentifikator,SG1,RFF,1154,19121,,Mitteilung zur ÄnderungPrognosegrundlage,X,Mitteilung zur ÄnderungPrognosegrundlage
25,Prüfidentifikator,SG1,RFF,1154,19122,,Ablehnung ÄnderungKonzessionsabgabe,,
26,Einzelheiten zu einer Anpassung/Änderung,SG2,,,,,,Muss,
27,Einzelheiten zu einer Anpassung/Änderung,SG2,,,,,,Muss,
28,Einzelheiten zu einer Anpassung/Änderung,SG2,AJT,,,,,Muss,
29,Einzelheiten zu einer Anpassung/Änderung,SG2,AJT,4465,,,Code des Prüfschritts,X,
30,Einzelheiten zu einer Anpassung/Änderung,SG2,AJT,1082,E_0477,,EBD Nr. E_0477,,EBD Nr. E_0477
31,Einzelheiten zu einer Anpassung/Änderung,SG2,AJT,1082,E_0481,,EBD Nr. E_0481,X,
32,Allgemeine Information (Feld für allgemeine Hinweise),SG2,,,,,,,
33,Allgemeine Information (Feld für allgemeine Hinweise),SG2,,,,,,Muss [28],
34,Allgemeine Information (Feld für allgemeine Hinweise),SG2,FTX,,,,,Muss [28],
35,Allgemeine Information (Feld für allgemeine Hinweise),SG2,FTX,4451,AAP,,Antwort (Freier Text),X,Antwort (Freier Text)
36,Allgemeine Information (Feld für allgemeine Hinweise),SG2,FTX,4440,,,Freier Text,X,
37,MP-ID Absender,SG3,,,,,,Muss,
38,MP-ID Absender,SG3,,,,,,Muss,
39,MP-ID Absender,SG3,NAD,,,,,Muss,
40,MP-ID Absender,SG3,NAD,3035,MS,,Dokumenten-/Nachrichtenausstellerbzw. -absender,X,Dokumenten-/Nachrichtenausstellerbzw. -absender
41,MP-ID Absender,SG3,NAD,3039,,,MP-ID,X [30],
42,MP-ID Absender,SG3,NAD,3055,9,,GS1,X,GS1
43,MP-ID Absender,SG3,NAD,3055,293,,"DE, BDEW(Bundesverband derEnergie- undWasserwirtschaft e.V.)",X,
44,Ansprechpartner,SG6,,,,,,Kann,
45,Ansprechpartner,SG6,,,,,,Kann,
46,Ansprechpartner,SG6,CTA,,,,,Muss,
47,Ansprechpartner,SG6,CTA,3139,IC,,Informationskontakt,X,Informationskontakt
48,Ansprechpartner,SG6,CTA,3412,,,Kontakt,X,
49,Kommunikationsverbindung,SG6,,,,,,,
50,Kommunikationsverbindung,SG6,,,,,,Muss,
51,Kommunikationsverbindung,SG6,COM,,,,,Muss,
52,Kommunikationsverbindung,SG6,COM,3148,,,"Kommunikationsadresse,Identifikation",X,
53,Kommunikationsverbindung,SG6,COM,3155,EM,,Elektronische Post,X [1P0..1],Elektronische Post
54,Kommunikationsverbindung,SG6,COM,3155,FX,,Telefax,X [1P0..1],
55,Kommunikationsverbindung,SG6,COM,3155,TE,,Telefon,X [1P0..1],
56,Kommunikationsverbindung,SG6,COM,3155,AJ,,weiteres Telefon,X [1P0..1],
57,Kommunikationsverbindung,SG6,COM,3155,AL,,Handy,X [1P0..1],
58,MP-ID Empfänger,SG3,,,,,,Muss,
59,MP-ID Empfänger,SG3,,,,,,Muss,
60,MP-ID Empfänger,SG3,NAD,,,,,Muss,
61,MP-ID Empfänger,SG3,NAD,3035,MR,,Nachrichtenempfänger,X,Nachrichtenempfänger
62,MP-ID Empfänger,SG3,NAD,3039,,,MP-ID,X [30],
63,MP-ID Empfänger,SG3,NAD,3055,9,,GS1,X,GS1
64,MP-ID Empfänger,SG3,NAD,3055,293,,"DE, BDEW(Bundesverband derEnergie- undWasserwirtschaft e.V.)",X,
65,Abschnitts-Kontrollsegment,,,,,,,Muss,
66,Abschnitts-Kontrollsegment,,UNS,0081,S,,Trennung von Positions-und Summenteil,X,Trennung von Positions-und Summenteil
67,Nachrichten-Endesegment,,,,,,,Muss,
68,Nachrichten-Endesegment,,UNT,0074,,,Anzahl der Segmente in einerNachricht,X,
69,Nachrichten-Endesegment,,UNT,0062,,,Nachrichten-Referenznummer,X,
