,Segmentname,Segmentgruppe,Segment,Datenelement,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nachrichten-Kopfsegment,,,,,,,Muss,
1,Nachrichten-Kopfsegment,,UNH,0062,,,Nachrichten-Referenznummer,X,
2,Nachrichten-Kopfsegment,,UNH,0065,ORDRSP,,Bestellantwort,X,Bestellantwort
3,Nachrichten-Kopfsegment,,UNH,0052,D,,Entwurfs-Version,X,Entwurfs-Version
4,Nachrichten-Kopfsegment,,UNH,0054,10A,,Ausgabe 2010 - A,X,Ausgabe 2010 - A
5,Nachrichten-Kopfsegment,,UNH,0051,UN,,UN/CEFACT,X,UN/CEFACT
6,Nachrichten-Kopfsegment,,UNH,0057,1.2b,,VersionsnummerderzugrundeliegendenBDEW-Nachrichtenbeschreibung,X,VersionsnummerderzugrundeliegendenBDEW-Nachrichtenbeschreibung
7,Beginn der Nachricht,,,,,,,Muss,
8,Beginn der Nachricht,,BGM,1001,Z51,,Sperrung,X,Sperrung
9,Beginn der Nachricht,,BGM,1001,Z52,,Entsperrung,,
10,Beginn der Nachricht,,BGM,1004,,,Dokumentennummer,X,
11,Nachrichtendatum,,,,,,,Muss,
12,Nachrichtendatum,,DTM,2005,137,,Dokumenten-/Nachrichtendatum/-zeit,X,Dokumenten-/Nachrichtendatum/-zeit
13,Nachrichtendatum,,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931][494],
14,Nachrichtendatum,,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,CCYYMMDDHHMMZZZ
15,Referenz Nachrichtennummer,SG1,,,,,,Muss,
16,Referenz Nachrichtennummer,SG1,,,,,,Muss,
17,Referenz Nachrichtennummer,SG1,RFF,,,,,Muss,
18,Referenz Nachrichtennummer,SG1,RFF,1153,ON,,Auftragsnummer(Einkauf),X,Auftragsnummer(Einkauf)
19,Referenz Nachrichtennummer,SG1,RFF,1154,,,ReferenzNachrichtennummer,X [529],
20,Prüfidentifikator,SG1,,,,,,Muss,
21,Prüfidentifikator,SG1,,,,,,Muss,
22,Prüfidentifikator,SG1,RFF,,,,,Muss,
23,Prüfidentifikator,SG1,RFF,1153,Z13,,Prüfidentifikator,X,Prüfidentifikator
24,Prüfidentifikator,SG1,RFF,1154,19116,,Bestätigung Sperr-/Entsperrauftrag,,Bestätigung Sperr-/Entsperrauftrag
25,Prüfidentifikator,SG1,RFF,1154,19117,,Ablehnung Sperr-/Entsperrauftrag,,
26,Prüfidentifikator,SG1,RFF,1154,19118,,Bestätigung AnfrageSperrung,X,
27,Prüfidentifikator,SG1,RFF,1154,19119,,Ablehnung AnfrageSperrung,,
28,Einzelheiten zu einer Anpassung/Änderung,SG2,,,,,,Muss,
29,Einzelheiten zu einer Anpassung/Änderung,SG2,,,,,,Muss,
30,Einzelheiten zu einer Anpassung/Änderung,SG2,AJT,,,,,Muss,
31,Einzelheiten zu einer Anpassung/Änderung,SG2,AJT,4465,,,Code des Prüfschritts,X [17],
32,Einzelheiten zu einer Anpassung/Änderung,SG2,AJT,1082,E_0470,,EBD Nr. E_0470,,EBD Nr. E_0470
33,Einzelheiten zu einer Anpassung/Änderung,SG2,AJT,1082,E_0488,,EBD Nr. E_0488,X,
34,Einzelheiten zu einer Anpassung/Änderung,SG2,AJT,1082,E_0497,,EBD Nr. E_0497,,"[24] Wenn BGM+Z51 vorhanden 
[25] Wenn BGM+Z52 vorhanden"
35,Allgemeine Information (Feld für allgemeine Hinweise),SG2,,,,,,,
36,Allgemeine Information (Feld für allgemeine Hinweise),SG2,,,,,,,
37,Allgemeine Information (Feld für allgemeine Hinweise),SG2,FTX,,,,,,
38,Allgemeine Information (Feld für allgemeine Hinweise),SG2,FTX,4451,AAP,,Antwort (FreierText),,Antwort (FreierText)
39,Allgemeine Information (Feld für allgemeine Hinweise),SG2,FTX,4440,,,Freier Text,,
40,MP-ID Absender,SG3,,,,,,Muss,
41,MP-ID Absender,SG3,,,,,,Muss,
42,MP-ID Absender,SG3,NAD,,,,,Muss,
43,MP-ID Absender,SG3,NAD,3035,MS,,Dokumenten-/Nachrichtenaussteller bzw. -absender,X,Dokumenten-/Nachrichtenaussteller bzw. -absender
44,MP-ID Absender,SG3,NAD,3039,,,MP-ID,X [30],
45,MP-ID Absender,SG3,NAD,3055,9,,GS1,X,GS1
46,MP-ID Absender,SG3,NAD,3055,293,,"DE, BDEW(Bundesverband derEnergie- undWasserwirtschafte.V.)",X,
47,Ansprechpartner,SG6,,,,,,Kann,
48,Ansprechpartner,SG6,,,,,,Kann,
49,Ansprechpartner,SG6,CTA,,,,,Muss,
50,Ansprechpartner,SG6,CTA,3139,IC,,Informationskontakt,X,Informationskontakt
51,Ansprechpartner,SG6,CTA,3412,,,Kontakt,X,
52,Kommunikationsverbindu ng,SG6,,,,,,,
53,Kommunikationsverbindu ng,SG6,,,,,,Muss,
54,Kommunikationsverbindu ng,SG6,COM,,,,,Muss,
55,Kommunikationsverbindu ng,SG6,COM,3148,,,"Kommunikationsadresse,Identifikation",X,
56,Kommunikationsverbindu ng,SG6,COM,3155,EM,,Elektronische Post,X [1P0..1],Elektronische Post
57,Kommunikationsverbindu ng,SG6,COM,3155,FX,,Telefax,X [1P0..1],
58,Kommunikationsverbindu ng,SG6,COM,3155,TE,,Telefon,X [1P0..1],
59,Kommunikationsverbindu ng,SG6,COM,3155,AJ,,weiteres Telefon,X [1P0..1],
60,Kommunikationsverbindu ng,SG6,COM,3155,AL,,Handy,X [1P0..1],
61,MP-ID Empfänger,SG3,,,,,,Muss,
62,MP-ID Empfänger,SG3,,,,,,Muss,
63,MP-ID Empfänger,SG3,NAD,,,,,Muss,
64,MP-ID Empfänger,SG3,NAD,3035,MR,,Nachrichtenempfänger,X,Nachrichtenempfänger
65,MP-ID Empfänger,SG3,NAD,3039,,,MP-ID,X [30],
66,MP-ID Empfänger,SG3,NAD,3055,9,,GS1,X,GS1
67,MP-ID Empfänger,SG3,NAD,3055,293,,"DE, BDEW(Bundesverband derEnergie- undWasserwirtschafte.V.)",X,
68,Währungsangaben,SG8,,,,,,,
69,Währungsangaben,SG8,,,,,,,
70,Währungsangaben,SG8,CUX,,,,,,
71,Währungsangaben,SG8,CUX,6347,2,,Referenzwährung,,Referenzwährung
72,Währungsangaben,SG8,CUX,6345,EUR,,Euro,,Euro
73,Währungsangaben,SG8,CUX,6343,9,,Auftragswährung,,Auftragswährung
74,Positionsdaten,SG27,,,,,,,
75,Positionsdaten,SG27,,,,,,,
76,Positionsdaten,SG27,LIN,,,,,,
77,Positionsdaten,SG27,LIN,1082,,,Positionsnummer,,
78,Besondere Sachverhalte zur Sperrung (nicht pauschal im Preisblatt abgebildet),SG27,,,,,,,
79,Besondere Sachverhalte zur Sperrung (nicht pauschal im Preisblatt abgebildet),SG27,,,,,,,
80,Besondere Sachverhalte zur Sperrung (nicht pauschal im Preisblatt abgebildet),SG27,FTX,,,,,,
81,Besondere Sachverhalte zur Sperrung (nicht pauschal im Preisblatt abgebildet),SG27,FTX,4451,ABO,,Information überAbweichung,,Information überAbweichung
82,Besondere Sachverhalte zur Sperrung (nicht pauschal im Preisblatt abgebildet),SG27,FTX,4440,,,Freier Text,,
83,Abschnitts- Kontrollsegment,,,,,,,Muss,
84,Abschnitts- Kontrollsegment,,UNS,0081,S,,Trennung vonPositions- undSummenteil,X,Trennung vonPositions- undSummenteil
85,Mindestbetrag (netto) der Kosten einer Sperrung,,,,,,,,
86,Mindestbetrag (netto) der Kosten einer Sperrung,,MOA,5025,Z02,,Mindestbetrag,,Mindestbetrag
87,Mindestbetrag (netto) der Kosten einer Sperrung,,MOA,5004,,,Geldbetrag,,
88,Höchstbetrag (netto) der Kosten einer Sperrung,,,,,,,,
89,Höchstbetrag (netto) der Kosten einer Sperrung,,MOA,5025,Z03,,Höchstbetrag,,Höchstbetrag
90,Höchstbetrag (netto) der Kosten einer Sperrung,,MOA,5004,,,Geldbetrag,,
91,Nachrichten- Endesegment,,,,,,,Muss,
92,Nachrichten- Endesegment,,UNT,0074,,,Anzahl der Segmente ineiner Nachricht,X,
93,Nachrichten- Endesegment,,UNT,0062,,,Nachrichten-Referenznummer,X,
