,Segmentname,Segmentgruppe,Segment,Datenelement,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nachrichtenanfang,,,,,,,Muss,
1,Nachrichtenanfang,,UNH,0062,,,Nachrichten-Referenznummer,X,
2,Nachrichtenanfang,,UNH,0065,INVOIC,,Rechnung,X,
3,Nachrichtenanfang,,UNH,0052,D,,Entwurfs-Version,X,
4,Nachrichtenanfang,,UNH,0054,06A,,Ausgabe 2006 - A,X,
5,Nachrichtenanfang,,UNH,0051,UN,,UN/CEFACT,X,
6,Nachrichtenanfang,,UNH,0057,2.8b,,VersionsnummerderzugrundeliegendenBDEW-Nachrichtenbeschreibung,X,
7,Rechnungsnummer,,,,,,,Muss,
8,Rechnungsnummer,,BGM,1001,380,,Handelsrechnung,,
9,Rechnungsnummer,,BGM,1001,389,,"Selbst ausgestellteRechnung (engl.:""Self-billed invoice"")",X,
10,Rechnungsnummer,,BGM,1004,,,Dokumentennummer,X,
11,Rechnungsnummer,,BGM,1225,7,,Duplikat,X,
12,Rechnungsnummer,,BGM,1225,9,,Original,X,
13,Nachrichtendatum,,,,,,,Muss,
14,Nachrichtendatum,,DTM,2005,137,,Dokumenten-/Nachrichtendatum/-zeit,X,
15,Nachrichtendatum,,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931],[931] Format: ZZZ = +00
16,Nachrichtendatum,,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,
17,Bearbeitungs-/ Verarbeitungsdatum,,,,,,,Muss,
18,Bearbeitungs-/ Verarbeitungsdatum,,DTM,2005,9,,Bearbeitungs-/Verarbeitungsdatum/-zeit,X,
19,Bearbeitungs-/ Verarbeitungsdatum,,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931],[931] Format: ZZZ = +00
20,Bearbeitungs-/ Verarbeitungsdatum,,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,
21,Abrechnungszeitraum Beginn,,,,,,,Muss,
22,Abrechnungszeitraum Beginn,,DTM,2005,155,,"Rechnungsperiode,Beginndatum",X,
23,Abrechnungszeitraum Beginn,,DTM,2380,,,Datum oder Uhrzeit oder,X [UB3],
24,Abrechnungszeitraum Beginn,,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,
25,Abrechnungszeitraum Ende,,,,,,,Muss,
26,Abrechnungszeitraum Ende,,DTM,2005,156,,"Rechnungsperiode,Endedatum",X,
27,Abrechnungszeitraum Ende,,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [UB3],
28,Abrechnungszeitraum Ende,,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,
29,Beginn Bilanzierung,,,,,,,,
30,Beginn Bilanzierung,,DTM,2005,Z11,,BeginndatumBilanzierungzugeordnetePeriode,,
31,Beginn Bilanzierung,,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",,
32,Beginn Bilanzierung,,DTM,2379,303,,CCYYMMDDHHMMZZZ,,
33,Ende Netznutzung,,,,,,,,
34,Ende Netznutzung,,DTM,2005,Z12,,Ende NetznutzungzugeordnetePeriode,,
35,Ende Netznutzung,,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",,
36,Ende Netznutzung,,DTM,2379,303,,CCYYMMDDHHMMZZZ,,
37,Rechnungstyp,,,,,,,Muss,
38,Rechnungstyp,,IMD,7081,MMM,,Mehr-/Mindermengenabrechnung,X,
39,Rechnungstyp,,IMD,7009,Z06,,Erzeugung,,
40,Rechnungstyp,,IMD,7009,Z07,,Verbrauch,,
41,Meldeinformationen,,,,,,,Soll [4] ,
42,Meldeinformationen,,FTX,4451,REG,,Meldeinformationen,X,
43,Meldeinformationen,,FTX,4441,RCH,,Reverse Chargegemäß §13b UStG /Steuerschuldnerschaft desLeistungsempfängers,X,
44,Prüfidentifikator,SG1,,,,,,Muss,
45,Prüfidentifikator,SG1,,,,,,Muss,
46,Prüfidentifikator,SG1,RFF,,,,,Muss,
47,Prüfidentifikator,SG1,RFF,1153,Z13,,Prüfidentifikator,X,
48,Prüfidentifikator,SG1,RFF,1154,31005,,MMM-Rechnung,,
49,Prüfidentifikator,SG1,RFF,1154,31006,,MMM-selbstausgestellteRechnung,,
50,Prüfidentifikator,SG1,RFF,1154,31007,,Aggregierte MMM-Rechnung,,
51,Prüfidentifikator,SG1,RFF,1154,31008,,Aggregierte MMM-selbst ausgestellteRechnung,X,
52,Referenz auf Nummer des zugehörigen Dokuments,SG1,,,,,,Muss,
53,Referenz auf Nummer des zugehörigen Dokuments,SG1,,,,,,Muss,[17] Wenn DTM+Z11 vorhanden
54,Referenz auf Nummer des zugehörigen Dokuments,SG1,RFF,,,,,Muss,
55,Referenz auf Nummer des zugehörigen Dokuments,SG1,RFF,1153,ACE,,Nummer deszugehörigenDokuments,X,
56,Referenz auf Nummer des zugehörigen Dokuments,SG1,RFF,1154,,,"Referenz, Identifikation",X [507],"[502] Hinweis: Dokumentennummer der Bilanzierungs- MSCONS 
[507] Hinweis: Dokumentennummer der SSQNOT"
57,Name und Anschrift des Nachrichtensenders,SG2,,,,,,Muss,
58,Name und Anschrift des Nachrichtensenders,SG2,,,,,,Muss,
59,Name und Anschrift des Nachrichtensenders,SG2,NAD,,,,,Muss,
60,Name und Anschrift des Nachrichtensenders,SG2,NAD,3035,MS,,Dokumenten-/Nachrichtenaussteller bzw. -absender,X,
61,Name und Anschrift des Nachrichtensenders,SG2,NAD,3039,,,MP-ID,X,
62,Name und Anschrift des Nachrichtensenders,SG2,NAD,3055,9,,GS1,X,
63,Name und Anschrift des Nachrichtensenders,SG2,NAD,3055,293,,"DE, BDEW(Bundesverband derEnergie- undWasserwirtschafte.V.)",,
64,Name und Anschrift des Nachrichtensenders,SG2,NAD,3055,332,,"DE, DVGW Service &Consult GmbH",X,
65,Name und Anschrift des Nachrichtensenders,SG2,NAD,3036,,,Beteiligter,X,
66,Name und Anschrift des Nachrichtensenders,SG2,NAD,3045,Z01,,Struktur vonPersonennamen,X,
67,Name und Anschrift des Nachrichtensenders,SG2,NAD,3045,Z02,,Struktur derFirmenbezeichnung,X,
68,Name und Anschrift des Nachrichtensenders,SG2,NAD,3042,,,Straße und Hausnummeroder Postfach,S [7],[7] Sofern keine Großkundenpostleitza hl verwendet wird
69,Name und Anschrift des Nachrichtensenders,SG2,NAD,3164,,,Ort,M,
70,Name und Anschrift des Nachrichtensenders,SG2,NAD,3251,,,"Postleitzahl, Code",X,
71,Name und Anschrift des Nachrichtensenders,SG2,NAD,3207,,,"Ländername, Code",X,
72,"Steuernummer, Umsatzsteuernummer",SG3,,,,,,Muss,
73,"Steuernummer, Umsatzsteuernummer",SG3,,,,,,Muss,
74,"Steuernummer, Umsatzsteuernummer",SG3,RFF,,,,,Muss,
75,"Steuernummer, Umsatzsteuernummer",SG3,RFF,1153,VA,,Umsatzsteuernummer,X,
76,"Steuernummer, Umsatzsteuernummer",SG3,RFF,1153,FC,,Steuernummer,X [6],[6] Wenn SG2 NAD+MR DE3207 = „DE“
77,"Steuernummer, Umsatzsteuernummer",SG3,RFF,1154,,,"Referenz, Identifikation",X,
78,Ansprechpartner,SG5,,,,,,Kann,
79,Ansprechpartner,SG5,,,,,,Kann,
80,Ansprechpartner,SG5,CTA,,,,,Muss,
81,Ansprechpartner,SG5,CTA,3139,IC,,Informationskontakt,X,
82,Ansprechpartner,SG5,CTA,3412,,,Kontakt,X,
83,Kommunikationsverbindu ng,SG5,,,,,,,
84,Kommunikationsverbindu ng,SG5,,,,,,Muss,
85,Kommunikationsverbindu ng,SG5,COM,,,,,Muss,
86,Kommunikationsverbindu ng,SG5,COM,3148,,,"Kommunikationsadresse,Identifikation",X,
87,Kommunikationsverbindu ng,SG5,COM,3155,EM,,Elektronische Post,X [1P0..1],
88,Kommunikationsverbindu ng,SG5,COM,3155,FX,,Telefax,X [1P0..1],
89,Kommunikationsverbindu ng,SG5,COM,3155,TE,,Telefon,X [1P0..1],
90,Kommunikationsverbindu ng,SG5,COM,3155,AJ,,weiteres Telefon,X [1P0..1],
91,Kommunikationsverbindu ng,SG5,COM,3155,AL,,Handy,X [1P0..1],
92,Name und Anschrift des Nachrichtenempfängers,SG2,,,,,,Muss,
93,Name und Anschrift des Nachrichtenempfängers,SG2,,,,,,Muss,
94,Name und Anschrift des Nachrichtenempfängers,SG2,NAD,,,,,Muss,
95,Name und Anschrift des Nachrichtenempfängers,SG2,NAD,3035,MR,,Nachrichtenempfänger,X,
96,Name und Anschrift des Nachrichtenempfängers,SG2,NAD,3039,,,MP-ID,X,
