,Segmentname,Segmentgruppe,Segment,Datenelement,Segment ID,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nachrichten-Kopfsegment,,UNH,,,,,,Muss,
1,Nachrichten-Kopfsegment,,UNH,0062,,,,Nachrichten-Referenznummer,X,
2,Nachrichten-Kopfsegment,,UNH,0065,,REMADV,,Zahlungsavis,X,
3,Nachrichten-Kopfsegment,,UNH,0052,,D,,Entwurfs-Version,X,
4,Nachrichten-Kopfsegment,,UNH,0054,,05A,,Ausgabe 2005 - A,X,
5,Nachrichten-Kopfsegment,,UNH,0051,,UN,,UN/CEFACT,X,
6,Nachrichten-Kopfsegment,,UNH,0057,,2.9c,,Versionsnummer derzugrundeliegendenBDEW-Nachrichtenbeschreibung,X,
7,Beginn der Nachricht,,BGM,,,,,,Muss,
8,Beginn der Nachricht,,BGM,1001,,239,,Abgelehnte Forderung(Nicht-Zahlungsavis),X,
9,Beginn der Nachricht,,BGM,1001,,481,,Zahlungsavis,,
10,Beginn der Nachricht,,BGM,1004,,,,Dokumentennummer,X,
11,Dokumentendatum,,DTM,,,,,,Muss,
12,Dokumentendatum,,DTM,2005,,137,,Dokumenten-/Nachrichtendatum/-zeit,X,
13,Dokumentendatum,,DTM,2380,,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931],[931] Format: ZZZ = +00
14,Dokumentendatum,,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,
15,Prüfidentifikator,,RFF,,,,,,Muss,
16,Prüfidentifikator,,RFF,1153,,Z13,,Prüfidentifikator,X,
17,Prüfidentifikator,,RFF,1154,,33001,,Bestätigung,,
18,Prüfidentifikator,,RFF,1154,,33002,,Abweisung,X,
19,MP-ID Absender,SG1,,,,,,,Muss,
20,MP-ID Absender,SG1,NAD,,,,,,Muss,
21,MP-ID Absender,SG1,NAD,3035,,MS,,Dokumenten-/Nachrichtenausstellerbzw. -absender,X,
22,MP-ID Absender,SG1,NAD,3039,,,,MP-ID,X,
23,MP-ID Absender,SG1,NAD,3055,,9,,GS1,X,
24,MP-ID Absender,SG1,NAD,3055,,293,,"DE, BDEW(Bundesverband derEnergie- undWasserwirtschaft e.V.)",X,
25,MP-ID Absender,SG1,NAD,3055,,332,,"DE, DVGW Service &Consult GmbH",X,
26,Ansprechpartner,SG3,,,,,,,Kann [503],"[503] Hinweis: Empfohlen, um bei Abweisung Ansprechpartner für Rückfragen zu erreichen."
27,Ansprechpartner,SG3,CTA,,,,,,Muss,
28,Ansprechpartner,SG3,CTA,3139,,IC,,Informationsstelle,X,
29,Ansprechpartner,SG3,CTA,3412,,,,Abteilung oder Bearbeiter,X,
30,Kommunikationsverbindung,SG3,COM,,,,,,Muss,
31,Kommunikationsverbindung,SG3,COM,3148,,,,"Kommunikationsadresse,Identifikation",X (([939][89]) ∨([940][90])) ∧[549],"[89] wenn im DE3155 in demselben COM der Code EM vorhanden ist 
[90] wenn im DE3155 in demselben COM der Code TE / FX / AJ / AL vorhanden ist 
[549] Hinweis: Es darf nur eine Information im DE3148 übermittelt werden 
[939] Format: Die Zeichenkette muss die Zeichen @ und . enthalten 
[940] Format: Die Zeichenkette muss mit dem Zeichen + beginnen und danach dürfen nur noch Ziffern folgen"
32,Kommunikationsverbindung,SG3,COM,3155,,EM,,E-Mail,X [1P0..1],
33,Kommunikationsverbindung,SG3,COM,3155,,FX,,Telefax,X [1P0..1],
34,Kommunikationsverbindung,SG3,COM,3155,,TE,,Telefon,X [1P0..1],
35,Kommunikationsverbindung,SG3,COM,3155,,AJ,,weiteres Telefon,X [1P0..1],
36,Kommunikationsverbindung,SG3,COM,3155,,AL,,Handy,X [1P0..1],
37,MP-ID Empfänger,SG1,,,,,,,Muss,
38,MP-ID Empfänger,SG1,NAD,,,,,,Muss,
39,MP-ID Empfänger,SG1,NAD,3035,,MR,,Nachrichtenempfänger,X,
40,MP-ID Empfänger,SG1,NAD,3039,,,,MP-ID,X,
41,MP-ID Empfänger,SG1,NAD,3055,,9,,GS1,X,
42,MP-ID Empfänger,SG1,NAD,3055,,293,,"DE, BDEW(Bundesverband derEnergie- undWasserwirtschaft e.V.)",X,
43,MP-ID Empfänger,SG1,NAD,3055,,332,,"DE, DVGW Service &Consult GmbH",X,
44,Währungsangaben,SG4,,,,,,,Muss,
45,Währungsangaben,SG4,CUX,,,,,,Muss,
46,Währungsangaben,SG4,CUX,6347,,2,,Referenzwährung,X,
47,Währungsangaben,SG4,CUX,6345,,EUR,,Euro,X,
48,Währungsangaben,SG4,CUX,6343,,11,,Zahlungswährung,X,
49,Dokument-/Nachrichten- Einzelheiten,SG5,,,,,,,Muss,
50,Dokument-/Nachrichten- Einzelheiten,SG5,DOC,,,,,,Muss,
51,Dokument-/Nachrichten- Einzelheiten,SG5,DOC,1001,,380,,Handelsrechnung,X,
52,Dokument-/Nachrichten- Einzelheiten,SG5,DOC,1001,,389,,"Selbst ausgestellteRechnung (engl.: ""Self-",X,
53,Dokument-/Nachrichten- Einzelheiten,SG5,DOC,1004,,,,Dokumentennummer,X [511],"[511] Hinweis: BGM DE1004 aus der abgelehnten INVOIC- Nachricht 
[515] Hinweis: BGM DE1004 aus der bestätigten INVOIC- Nachricht"
54,Geforderter Rechnungsbetrag,SG5,MOA,,,,,,Muss,
55,Geforderter Rechnungsbetrag,SG5,MOA,5025,,9,,Fälliger Betrag (inkl. USt.),X,
56,Geforderter Rechnungsbetrag,SG5,MOA,5004,,,,Geldbetrag,X [930] [501],"[501] Hinweis: An dieser Stelle ist der Betrag aus SG50 MOA+9 der zugrundeliegenden INVOIC zu übernehmen. 
[930] Format: max. 2 Nachkommastellen"
57,Überweisungsbetrag,SG5,MOA,,,,,,Muss,
58,Überweisungsbetrag,SG5,MOA,5025,,12,,Überweisungsbetrag,X,
