,Segmentname,Segmentgruppe,Segment,Datenelement,Segment ID,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nachrichten-Kopfsegment,,,,,,,,Muss,
1,Nachrichten-Kopfsegment,,UNH,,,,,,Muss,
2,Nachrichten-Kopfsegment,,UNH,0062,,,,Nachrichten-Referenznummer,X,
3,Nachrichten-Kopfsegment,,UNH,0065,,UTILTS,,Netznutzungszeiten-Nachricht,X,
4,Nachrichten-Kopfsegment,,UNH,0052,,D,,Entwurfs-Version,X,
5,Nachrichten-Kopfsegment,,UNH,0054,,18A,,Ausgabe 2018 - A,X,
6,Nachrichten-Kopfsegment,,UNH,0051,,UN,,UN/CEFACT,X,
7,Nachrichten-Kopfsegment,,UNH,0057,,1.1a,,Versionsnummer derzugrundeliegendenBDEW-Nachrichtenbeschreibung,X,
8,Beginn der Nachricht,,,,,,,,Muss,
9,Beginn der Nachricht,,BGM,,,,,,Muss,
10,Beginn der Nachricht,,BGM,1001,,Z59,,Ausgerollte Zählzeit,X,
11,Beginn der Nachricht,,BGM,1004,,,,Dokumentennummer,X,
12,Nachrichtendatum,,,,,,,,Muss,
13,Nachrichtendatum,,DTM,,,,,,Muss,
14,Nachrichtendatum,,DTM,2005,,137,,Dokumenten-/Nachrichtendatum/-zeit,X,
15,Nachrichtendatum,,DTM,2380,,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931][494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt.  
[931] Format: ZZZ = +00"
16,Nachrichtendatum,,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,
17,MP-ID Absender,SG2,,,,,,,Muss,
18,MP-ID Absender,SG2,,,,,,,Muss,
19,MP-ID Absender,SG2,NAD,,,,,,Muss,
20,MP-ID Absender,SG2,NAD,3035,,Nachrichtenaussteller bzw.-absender,,,MS,
21,MP-ID Absender,SG2,NAD,3039,,,,MP-ID,X [1],[1] Nur MP-ID aus Sparte Strom
22,MP-ID Absender,SG2,NAD,3055,,9,,GS1,X,
23,MP-ID Absender,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverbandder Energie- undWasserwirtschaft e.V.)",X,
24,Ansprechpartner,SG3,,,,,,,Kann,
25,Ansprechpartner,SG3,,,,,,,Kann,
26,Ansprechpartner,SG3,CTA,,,,,,Muss,
27,Ansprechpartner,SG3,CTA,3139,,,,,IC,
28,Ansprechpartner,SG3,CTA,3412,,,,Name vom Ansprechpartner,X,
29,Kommunikationsverbindung,SG3,,,,,,,,
30,Kommunikationsverbindung,SG3,,,,,,,Muss,
31,Kommunikationsverbindung,SG3,COM,,,,,,Muss,
32,Kommunikationsverbindung,SG3,COM,3148,,,,Nummer / Adresse,X,
33,Kommunikationsverbindung,SG3,COM,3155,,EM,,Elektronische Post,X [1P0..1],
34,MP-ID Empfänger,SG2,,,,,,,Muss,
35,MP-ID Empfänger,SG2,,,,,,,Muss,
36,MP-ID Empfänger,SG2,NAD,,,,,,Muss,
37,MP-ID Empfänger,SG2,NAD,3035,,,,,MR,
38,MP-ID Empfänger,SG2,NAD,3039,,,,MP-ID,X [1],[1] Nur MP-ID aus Sparte Strom
39,MP-ID Empfänger,SG2,NAD,3055,,9,,GS1,X,
40,MP-ID Empfänger,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverbandder Energie- undWasserwirtschaft e.V.)",X,
41,Vorgang,SG5,,,,,,,Muss [505],
42,Vorgang,SG5,,,,,,,Muss [505],[505] Hinweis: Jede ausgerollte Zählzeitdefinition ist in einem eigenen IDE anzugeben 
43,Vorgang,SG5,IDE,,,,,,Muss,
44,Vorgang,SG5,IDE,7495,,,,,24,
45,Vorgang,SG5,IDE,7402,,,,Vorgangsnummer,X,
46,Code der Zählzeit,SG5,,,,,,,,
47,Code der Zählzeit,SG5,,,,,,,Muss,
48,Code der Zählzeit,SG5,LOC,,,,,,Muss,
49,Code der Zählzeit,SG5,LOC,3227,,,,,Z09,
50,Code der Zählzeit,SG5,LOC,3225,,,,Code der Zählzeit,X,
51,Gültigkeitsbeginn der ausgerollten Zählzeit,SG5,,,,,,,,
52,Gültigkeitsbeginn der ausgerollten Zählzeit,SG5,,,,,,,Muss,
53,Gültigkeitsbeginn der ausgerollten Zählzeit,SG5,DTM,,,,,,Muss,
54,Gültigkeitsbeginn der ausgerollten Zählzeit,SG5,DTM,2005,,Z34,,Gültigkeitsbeginn,X,
55,Gültigkeitsbeginn der ausgerollten Zählzeit,SG5,DTM,2380,,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931] ∧ [947],"[931] Format: ZZZ = +00  
[947] Format: MMDDHHMM = 12312300"
56,Gültigkeitsbeginn der ausgerollten Zählzeit,SG5,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,
57,Gültigkeitsende der ausgerollten Zählzeit,SG5,,,,,,,,
58,Gültigkeitsende der ausgerollten Zählzeit,SG5,,,,,,,Muss [29]Soll [36] ∧ [37],
59,Gültigkeitsende der ausgerollten Zählzeit,SG5,DTM,,,,,,Muss [29]Soll [36] ∧ [37],"[29] Wenn in SG8+Z43 DTM+Z33 (Zählzeitänderungszeitpunkt) im DE2379 der Code 303 vorhanden  
[36] Wenn in SG8+Z43 DTM+Z33 (Zählzeitänderungszeitpunkt) im DE2379 der Code 401 vorhanden  
[37] Wenn ein Gültigkeitsende bereits angegeben werden kann."
60,Gültigkeitsende der ausgerollten Zählzeit,SG5,DTM,2005,,Z35,,Gültigkeitsende,X,
61,Gültigkeitsende der ausgerollten Zählzeit,SG5,DTM,2380,,,,Datum oder Uhrzeit oder,X [931] ∧ [947] [30],[30] Der Wert von CCYY in diesem
62,Gültigkeitsende der ausgerollten Zählzeit,SG5,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,
63,Versionsangabe,SG5,,,,,,,,
64,Versionsangabe,SG5,,,,,,,Muss,
65,Versionsangabe,SG5,DTM,,,,,,Muss,
66,Versionsangabe,SG5,DTM,2005,,293,,Fertigstellungsdatum/-zeit,X,
67,Versionsangabe,SG5,DTM,2380,,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931],[931] Format: ZZZ = +00
68,Versionsangabe,SG5,DTM,2379,,304,,CCYYMMDDHHMMSSZZZ,X,
69,Prüfidentifikator,SG6,,,,,,,Muss,
70,Prüfidentifikator,SG6,,,,,,,Muss,
71,Prüfidentifikator,SG6,RFF,,,,,,Muss,
72,Prüfidentifikator,SG6,RFF,1153,,Z13,,Prüfidentifikator,X,
73,Prüfidentifikator,SG6,RFF,1154,,25005,,Ausgerollte Zählzeit,X,
74,Referenz auf Reklamation,SG6,,,,,,,Soll [26],
75,Referenz auf Reklamation,SG6,,,,,,,Soll [26],[26] sofern per ORDERS reklamiert
76,Referenz auf Reklamation,SG6,RFF,,,,,,Muss,
77,Referenz auf Reklamation,SG6,RFF,1153,,AGI,,Beantragungsnummer,X,
78,Referenz auf Reklamation,SG6,RFF,1154,,,,"Referenz, Identifikation",X [504],[504] Hinweis: Wert aus BGM+Z55 DE1004 der ORDERS mit der die Reklamation einer Zählzeitdefinition erfolgt ist
79,Ausgerollte Zählzeit,SG8,,,,,,,Muss [510] ∧ [511] ∧([512] ⊻ [513]),
80,Ausgerollte Zählzeit,SG8,,,,,,,Muss [510] ∧ [511] ∧([512] ⊻ [513]),"[510] Hinweis: Für jeden Zählzeitänderungszeitpunkt (SG8 DTM+Z33) ist diese Sementgruppe einmal anzugeben  
[511] Hinweis: Der Zählzeitänderungszeitpunkt (SG8DTM+Z33) dieser SG8 darf in keiner anderen SG8 „Ausgerollte Zählzeit“ wiederholt werden  
[512] Hinweis: Wenn der Code 303 im DE2379 des Zählzeitänderungszeitpunkt (SG8 DTM+Z33) genutzt wird, muss genau ein Wert im DE2380 des Zählzeitänderungszeitpunkt (SG8 DTM+Z33) identisch mit dem Wert aus DE2380 des Gültigkeitsbeginn der ausgerollten Zählzeit (SG5 DTM+Z34) sein"
81,Ausgerollte Zählzeit,SG8,SEQ,,,,,,Muss,
82,Ausgerollte Zählzeit,SG8,SEQ,1229,,,,,Z43,
83,Zählzeitänderungszeitpunkt,SG8,,,,,,,,
84,Zählzeitänderungszeitpunkt,SG8,,,,,,,Muss,
85,Zählzeitänderungszeitpunkt,SG8,DTM,,,,,,Muss,
86,Zählzeitänderungszeitpunkt,SG8,DTM,2005,,Z33,,Zählzeitänderungszeitpunkt,X,
