Segmentname_FV2210,Segmentgruppe_FV2210,Segment_FV2210,Datenelement_FV2210,Segment ID_FV2210,Code_FV2210,Qualifier_FV2210,Beschreibung_FV2210,Bedingungsausdruck_FV2210,Bedingung_FV2210,Unnamed: 0_FV2210,Änderung,changed_entries,Segmentname_FV2304,Segmentgruppe_FV2304,Segment_FV2304,Datenelement_FV2304,Segment ID_FV2304,Code_FV2304,Qualifier_FV2304,Beschreibung_FV2304,Bedingungsausdruck_FV2304,Bedingung_FV2304,Unnamed: 0_FV2304
Nachrichten-Kopfsegment,,UNH,,,,,,Muss,,0,,,Nachrichten-Kopfsegment,,UNH,,,,,,Muss,,0
Nachrichten-Kopfsegment,,UNH,0062,,,,Nachrichten- Referenznummer,X,,1,,,Nachrichten-Kopfsegment,,UNH,0062,,,,Nachrichten- Referenznummer,X,,1
Nachrichten-Kopfsegment,,UNH,0065,,IFTSTA,,Multimodaler Statusbericht,X,,2,,,Nachrichten-Kopfsegment,,UNH,0065,,IFTSTA,,Multimodaler Statusbericht,X,,2
Nachrichten-Kopfsegment,,UNH,0052,,D,,Entwurfs-Version,X,,3,,,Nachrichten-Kopfsegment,,UNH,0052,,D,,Entwurfs-Version,X,,3
Nachrichten-Kopfsegment,,UNH,0054,,18A,,Ausgabe 2018 - A,X,,4,,,Nachrichten-Kopfsegment,,UNH,0054,,18A,,Ausgabe 2018 - A,X,,4
Nachrichten-Kopfsegment,,UNH,0051,,UN,,UN/CEFACT,X,,5,,,Nachrichten-Kopfsegment,,UNH,0051,,UN,,UN/CEFACT,X,,5
Nachrichten-Kopfsegment,,UNH,0057,,2.0d,,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschr eibung,X,,6,,,Nachrichten-Kopfsegment,,UNH,0057,,2.0d,,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschr eibung,X,,6
Beginn der Nachricht,,BGM,,,,,,Muss,,7,,,Beginn der Nachricht,,BGM,,,,,,Muss,,7
Beginn der Nachricht,,BGM,1001,,Z09,,WiM Meldung(en),X,,8,,,Beginn der Nachricht,,BGM,1001,,Z09,,WiM Meldung(en),X,,8
Beginn der Nachricht,,BGM,1004,,,,Dokumentennummer,X,,9,,,Beginn der Nachricht,,BGM,1004,,,,Dokumentennummer,X,,9
Dokumentendatum,,DTM,,,,,,Muss,,10,,,Dokumentendatum,,DTM,,,,,,Muss,,10
Dokumentendatum,,DTM,2005,,137,,Dokumenten-/ Nachrichtendatum /-zeit,X,,11,,,Dokumentendatum,,DTM,2005,,137,,Dokumenten-/ Nachrichtendatum /-zeit,X,,11
Dokumentendatum,,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt
[931] Format: ZZZ = +00",12,,,Dokumentendatum,,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt
[931] Format: ZZZ = +00",12
Dokumentendatum,,DTM,2379,,303,,CCYYMMDDHHM MZZZ,X,,13,,,Dokumentendatum,,DTM,2379,,303,,CCYYMMDDHHM MZZZ,X,,13
MP-ID Empfänger,SG1,,,,,,,Muss,,14,,,MP-ID Empfänger,SG1,,,,,,,Muss,,14
MP-ID Empfänger,SG1,NAD,,,,,,Muss,,15,,,MP-ID Empfänger,SG1,NAD,,,,,,Muss,,15
MP-ID Empfänger,SG1,NAD,3035,,MR,,Nachrichtenempfä nger,X,,16,,,MP-ID Empfänger,SG1,NAD,3035,,MR,,Nachrichtenempfä nger,X,,16
MP-ID Empfänger,SG1,NAD,3039,,,,MP-ID,X,,17,,,MP-ID Empfänger,SG1,NAD,3039,,,,MP-ID,X,,17
MP-ID Empfänger,SG1,NAD,3055,,9,,GS1,X,,18,,,MP-ID Empfänger,SG1,NAD,3055,,9,,GS1,X,,18
MP-ID Empfänger,SG1,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,,19,,,MP-ID Empfänger,SG1,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,,19
MP-ID Empfänger,SG1,NAD,3055,,332,,"DE, DVGW Service & Consult GmbH",X,,20,,,MP-ID Empfänger,SG1,NAD,3055,,332,,"DE, DVGW Service & Consult GmbH",X,,20
MP-ID Absender,SG1,,,,,,,Muss,,21,,,MP-ID Absender,SG1,,,,,,,Muss,,21
MP-ID Absender,SG1,NAD,,,,,,Muss,,22,,,MP-ID Absender,SG1,NAD,,,,,,Muss,,22
MP-ID Absender,SG1,NAD,3035,,MS,,Dokumenten-/ Nachrichtenausstel ler bzw. -absender,X,,23,,,MP-ID Absender,SG1,NAD,3035,,MS,,Dokumenten-/ Nachrichtenausstel ler bzw. -absender,X,,23
MP-ID Absender,SG1,NAD,3039,,,,MP-ID,X,,24,,,MP-ID Absender,SG1,NAD,3039,,,,MP-ID,X,,24
MP-ID Absender,SG1,NAD,3055,,9,,GS1,X,,25,,,MP-ID Absender,SG1,NAD,3055,,9,,GS1,X,,25
MP-ID Absender,SG1,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,,26,,,MP-ID Absender,SG1,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,,26
MP-ID Absender,SG1,NAD,3055,,332,,"DE, DVGW Service & Consult GmbH",X,,27,,,MP-ID Absender,SG1,NAD,3055,,332,,"DE, DVGW Service & Consult GmbH",X,,27
Ansprechpartner,SG2,,,,,,,Kann,,28,,,Ansprechpartner,SG2,,,,,,,Kann,,28
Ansprechpartner,SG2,CTA,,,,,,Muss,,29,,,Ansprechpartner,SG2,CTA,,,,,,Muss,,29
Ansprechpartner,SG2,CTA,3139,,IC,,Informationskonta kt,X,,30,,,Ansprechpartner,SG2,CTA,3139,,IC,,Informationskonta kt,X,,30
Ansprechpartner,SG2,CTA,3412,,,,Kontakt,X,,31,,,Ansprechpartner,SG2,CTA,3412,,,,Kontakt,X,,31
Kommunikationsverbindu ng,SG2,COM,,,,,,Muss,,32,,,Kommunikationsverbindu ng,SG2,COM,,,,,,Muss,,32
Kommunikationsverbindu ng,SG2,COM,3148,,,,Nummer / E-Mail Adresse,X,,33,,,Kommunikationsverbindu ng,SG2,COM,3148,,,,Nummer / E-Mail Adresse,X,,33
Kommunikationsverbindu ng,SG2,COM,3155,,EM,,E-Mail,X [1P0..1],,34,,,Kommunikationsverbindu ng,SG2,COM,3155,,EM,,E-Mail,X [1P0..1],,34
Kommunikationsverbindu ng,SG2,COM,3155,,FX,,Telefax,X [1P0..1],,35,,,Kommunikationsverbindu ng,SG2,COM,3155,,FX,,Telefax,X [1P0..1],,35
