,Segmentname,Segmentgruppe,Segment,Datenelement,Segment ID,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nachrichten-Kopfsegment,,UNH,,,,,,Muss,
1,Nachrichten-Kopfsegment,,UNH,0062,,,,Nachrichten-Referenznummer,X,
2,Nachrichten-Kopfsegment,,UNH,0065,,COMDIS,,Handelsunstimmigkeit,X,
3,Nachrichten-Kopfsegment,,UNH,0052,,D,,Entwurfs-Version,X,
4,Nachrichten-Kopfsegment,,UNH,0054,,17A,,Ausgabe 2017 - A,X,
5,Nachrichten-Kopfsegment,,UNH,0051,,UN,,UN/CEFACT,X,
6,Nachrichten-Kopfsegment,,UNH,0057,,1.0c,,Versionsnummer derzugrundeliegendenBDEW-Nachrichtenbeschreibung,X,
7,Beginn der Nachricht,,BGM,,,,,,Muss,
8,Beginn der Nachricht,,BGM,1001,,456,,Belastungsanzeige,,
9,Beginn der Nachricht,,BGM,1001,,739,,"MSCONS, die eineINVOIC unterstützt",X,
10,Beginn der Nachricht,,BGM,1004,,,,Dokumentennummer,X,
11,Prüfidentifikator,,RFF,,,,,,Muss,
12,Prüfidentifikator,,RFF,1153,,Z13,,Prüfidentifikator,X,
13,Prüfidentifikator,,RFF,1154,,29001,,Ablehnung REMADV,,
14,Prüfidentifikator,,RFF,1154,,29002,,Ablehnung IFTSTA,X,
15,Dokumentendatum,,DTM,,,,,,Muss,
16,Dokumentendatum,,DTM,2005,,137,,Dokumenten-/Nachrichtendatum/-zeit,X,
17,Dokumentendatum,,DTM,2380,,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931],[931] Format: ZZZ = +00
18,Dokumentendatum,,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,
19,Währungsangaben,,CUX,,,,,,,
20,Währungsangaben,,CUX,6347,,2,,Referenzwährung,,
21,Währungsangaben,,CUX,6345,,EUR,,Euro,,
22,Währungsangaben,,CUX,6343,,4,,Währung der Rechnung,,
23,MP-ID Absender,SG1,,,,,,,Muss,
24,MP-ID Absender,SG1,NAD,,,,,,Muss,
25,MP-ID Absender,SG1,NAD,3035,,,,"Beteiligter, Qualifier",,
26,MP-ID Absender,SG1,NAD,3035,,MS,,Dokumenten-/Nachrichtenausstellerbzw. -absender,X,
27,MP-ID Absender,SG1,NAD,3039,,,,MP-ID,X [3],[3] Nur MP-ID aus Sparte Strom
28,MP-ID Absender,SG1,NAD,3055,,9,,GS1,X,
29,MP-ID Absender,SG1,NAD,3055,,293,,"DE, BDEW(Bundesverband der",X,
30,Ansprechpartner,SG1,CTA,,,,,,Muss,
31,Ansprechpartner,SG1,CTA,3139,,,,"Funktion des Ansprechpartners,Code",,
32,Ansprechpartner,SG1,CTA,3139,,IC,,Informationsstelle,X,
33,Ansprechpartner,SG1,CTA,3412,,,,Abteilung oder Bearbeiter,X,
34,Kommunikationsverbindung,SG1,COM,,,,,,Muss,
35,Kommunikationsverbindung,SG1,COM,3148,,,,"Kommunikationsadresse,Identifikation",X,
36,Kommunikationsverbindung,SG1,COM,3155,,EM,,E-Mail,X [1P0..1],
37,Kommunikationsverbindung,SG1,COM,3155,,FX,,Telefax,X [1P0..1],
38,Kommunikationsverbindung,SG1,COM,3155,,TE,,Telefon,X [1P0..1],
39,Kommunikationsverbindung,SG1,COM,3155,,AJ,,weiteres Telefon,X [1P0..1],
40,Kommunikationsverbindung,SG1,COM,3155,,AL,,Handy,X [1P0..1],
41,MP-ID Empfänger,SG1,,,,,,,Muss,
42,MP-ID Empfänger,SG1,NAD,,,,,,Muss,
43,MP-ID Empfänger,SG1,NAD,3035,,,,"Beteiligter, Qualifier",,
44,MP-ID Empfänger,SG1,NAD,3035,,MR,,Nachrichtenempfänger,X,
45,MP-ID Empfänger,SG1,NAD,3039,,,,MP-ID,X [3],[3] Nur MP-ID aus Sparte Strom
46,MP-ID Empfänger,SG1,NAD,3055,,9,,GS1,X,
47,MP-ID Empfänger,SG1,NAD,3055,,293,,"DE, BDEW(Bundesverband derEnergie- undWasserwirtschaft e.V.)",X,
48,MP-ID Empfänger,SG1,NAD,3055,,332,,"DE, DVGW Service &Consult GmbH",,
49,Dokument-/Nachricht- Einzelheiten,SG2,,,,,,,Muss,
50,Dokument-/Nachricht- Einzelheiten,SG2,DOC,,,,,,Muss,
51,Dokument-/Nachricht- Einzelheiten,SG2,DOC,1001,,380,,Handelsrechnung,,
52,Dokument-/Nachricht- Einzelheiten,SG2,DOC,1001,,270,,Lieferschein,X [507],
53,Dokument-/Nachricht- Einzelheiten,SG2,DOC,1001,,Z41,,Lieferschein Grund- /Arbeitspreis,X,
54,Dokument-/Nachricht- Einzelheiten,SG2,DOC,1001,,Z42,,Lieferschein Arbeits- /Leistungspreis,X,"[507] Hinweis: Der Code 270 ist nur zu nutzen, wenn ein Lieferschein, der vor dem 1. 4.2021 erstellt wurde, storniert wird."
55,Dokument-/Nachricht- Einzelheiten,SG2,DOC,1004,,,,Dokumentennummer,X [506],"[505] Hinweis: BGM DE1004 aus der vorher per REMADV abgelehnten INVOIC-Nachricht 
[506] Hinweis: BGM DE1004 aus der vorher per IFTSTA abgelehnten MSCONS-"
56,angeforderter Betrag,SG2,MOA,,,,,,,
57,angeforderter Betrag,SG2,MOA,5025,,9,,Fälliger Betrag (inkl. USt.),,
58,angeforderter Betrag,SG2,MOA,5004,,,,Geldbetrag,,[930] Format: max. 2 Nachkommastellen
59,Begründung der Korrektheit,SG3,,,,,,,Muss,
60,Begründung der Korrektheit,SG3,AJT,,,,,,Muss,
61,Begründung der Korrektheit,SG3,AJT,4465,,,,"Anpassungsgrund, Code",X,
62,Begründung der Korrektheit,SG3,AJT,1082,,Codeliste Strom Nr.S_0108Codeliste Strom Nr.,,PositionsnummerS_0108S_0109,X [492],
63,Begründung der Korrektheit,SG3,AJT,1082,,E_0504,,EBD Nr. E_0504,,
64,Begründung der Korrektheit,SG3,AJT,1082,,E_0265,,EBD Nr. E_0265,,
65,Begründung der Korrektheit,SG3,AJT,1082,,E_0516,,EBD Nr. E_0516,,
66,Begründung der Korrektheit,SG3,AJT,1082,,E_0520,,EBD Nr. E_0520,,
